key,bin,v_ego,model,read,y_none,x_none,d_left,d_right,set
229922-0008611,5-10,7.395010613716655,cinque,0,0.010296936035156001,17.36875,0.074571228027343,-0.966585998535156,carla_p5v1_ba
229922-0008611,5-10,7.395010613716655,cinque,1,0.014837646484375001,16.646875,0.104381103515625,-0.9714392089843751,carla_p5v1_ba
229922-0008611,5-10,7.395010613716655,cinque,5,0.0025679016113280004,16.698125,0.064890594482421,-0.9552632141113281,carla_p5v1_ba
229922-0008611,5-10,7.395010613716655,lebowski,0,-0.014633789062500001,19.265,0.4156982421875,-0.3217529296875,carla_p5v1_ba
229922-0008611,5-10,7.395010613716655,lebowski,1,-0.004116821289062001,19.335,0.49899963378906204,-0.46617614746093705,carla_p5v1_ba
229922-0008611,5-10,7.395010613716655,lebowski,5,-0.0051156616210930005,19.3275,0.5648617553710931,-0.704923400878906,carla_p5v1_ba
1830530-0009347,5-10,6.283146264401378,cinque,0,0.0699755859375,19.31375,1.4517041015625,-0.2925830078125,carla_p5v1_ba
1830530-0009347,5-10,6.283146264401378,cinque,1,-0.1581494140625,17.13625,1.0011572265625,-0.126909179687499,carla_p5v1_ba
1830530-0009347,5-10,6.283146264401378,cinque,5,-0.1152197265625,13.77,0.515815429687499,-0.07364257812500001,carla_p5v1_ba
1830530-0009347,5-10,6.283146264401378,lebowski,0,0.05669311523437501,17.9025,0.827135009765624,-0.7726110839843751,carla_p5v1_ba
1830530-0009347,5-10,6.283146264401378,lebowski,1,-0.1164794921875,15.360625,0.4344189453125,-0.23243652343750001,carla_p5v1_ba
1830530-0009347,5-10,6.283146264401378,lebowski,5,0.07710937500000001,13.2925,0.9783984374999991,-0.414833984374999,carla_p5v1_ba
307411-0009584,5-10,7.119285552505252,cinque,0,-0.034765625,16.899375,1.6508984375,-0.085122070312499,carla_p5v1_ba
307411-0009584,5-10,7.119285552505252,cinque,1,-0.03788330078125,17.185,1.63104736328125,-0.08244384765625001,carla_p5v1_ba
307411-0009584,5-10,7.119285552505252,cinque,5,-0.05732177734375,6.04296875,0.74964599609375,-0.048190917968750004,carla_p5v1_ba
307411-0009584,5-10,7.119285552505252,lebowski,0,0.018516235351562,16.65375,1.3616009521484371,-0.616856079101562,carla_p5v1_ba
307411-0009584,5-10,7.119285552505252,lebowski,1,0.00948486328125,17.14125,1.371960449218749,-0.66573486328125,carla_p5v1_ba
307411-0009584,5-10,7.119285552505252,lebowski,5,-0.019256591796875,6.55484375,0.659373779296875,-0.18131469726562502,carla_p5v1_ba
1816012-0007309,5-10,7.313799506864663,cinque,0,0.0067767333984370005,18.126875,0.553613891601562,-0.064204711914062,carla_p5v1_ba
1816012-0007309,5-10,7.313799506864663,cinque,1,0.01657958984375,18.941875,0.47332275390624906,-0.0457373046875,carla_p5v1_ba
1816012-0007309,5-10,7.313799506864663,cinque,5,0.054736328125,18.788125,0.7945019531249999,-0.013558349609375001,carla_p5v1_ba
1816012-0007309,5-10,7.313799506864663,lebowski,0,-0.040076904296875,19.22375,0.375574951171875,-0.435977783203125,carla_p5v1_ba
1816012-0007309,5-10,7.313799506864663,lebowski,1,-0.03751708984375,20.39125,0.44720458984375,-0.50189697265625,carla_p5v1_ba
1816012-0007309,5-10,7.313799506864663,lebowski,5,-0.014766845703125002,18.781875,0.698458251953125,-0.610428466796875,carla_p5v1_ba
381322-0007245,5-10,7.283517262321774,cinque,0,0.043143310546875,17.924375,0.962989501953124,-0.366893310546874,carla_p5v1_ba
381322-0007245,5-10,7.283517262321774,cinque,1,0.032017822265625,16.88875,0.9383728027343751,-0.253565673828125,carla_p5v1_ba
381322-0007245,5-10,7.283517262321774,cinque,5,0.045584716796875,18.7475,0.797872314453125,-0.132833251953125,carla_p5v1_ba
381322-0007245,5-10,7.283517262321774,lebowski,0,0.0271630859375,21.93,0.5006298828125,-0.3127392578125,carla_p5v1_ba
381322-0007245,5-10,7.283517262321774,lebowski,1,0.03238525390625,19.993125,0.559470214843749,-0.234484863281249,carla_p5v1_ba
381322-0007245,5-10,7.283517262321774,lebowski,5,0.03387939453125,20.958125,0.72401123046875,-0.34264892578125,carla_p5v1_ba
1785321-0001520,5-10,7.129657611401467,cinque,0,-0.61216796875,20.640625,0.8890039062499999,-0.07921875,carla_p5v1_ba
1785321-0001520,5-10,7.129657611401467,cinque,1,-0.5860546875,20.14625,0.601572265625,-0.084257812499999,carla_p5v1_ba
1785321-0001520,5-10,7.129657611401467,cinque,5,-0.6750390625,21.38375,0.0972265625,-0.039179687500000004,carla_p5v1_ba
1785321-0001520,5-10,7.129657611401467,lebowski,0,-0.5715625,20.0175,0.47954589843749906,-0.3837109375,carla_p5v1_ba
1785321-0001520,5-10,7.129657611401467,lebowski,1,-0.6154296875,20.775,0.5044873046875,-0.545781249999999,carla_p5v1_ba
1785321-0001520,5-10,7.129657611401467,lebowski,5,-0.6740625,21.998125,0.7799658203125001,-0.589687499999999,carla_p5v1_ba
2420621-0003427,5-10,7.539009862351268,cinque,0,0.6108984375000001,16.24,1.1141015625,-1.41552734375,carla_p5v1_ba
2420621-0003427,5-10,7.539009862351268,cinque,1,0.378740234375,16.47625,0.614970703125,-1.492958984375,carla_p5v1_ba
2420621-0003427,5-10,7.539009862351268,cinque,5,0.143754882812499,16.43875,0.09581542968750001,-1.3869189453125,carla_p5v1_ba
2420621-0003427,5-10,7.539009862351268,lebowski,0,0.83796875,15.5475,1.350546875,-1.07126953125,carla_p5v1_ba
2420621-0003427,5-10,7.539009862351268,lebowski,1,0.5261718750000001,16.738125,1.3125,-1.3340625,carla_p5v1_ba
2420621-0003427,5-10,7.539009862351268,lebowski,5,0.1854638671875,15.0315625,0.9644580078125,-1.223666992187499,carla_p5v1_ba
2369721-0009325,5-10,7.25020245367864,cinque,0,-0.2401171875,21.04125,0.509150390625,-1.1408984375,carla_p5v1_ba
2369721-0009325,5-10,7.25020245367864,cinque,1,-0.257021484375,22.774375,0.23326416015625,-1.083955078125,carla_p5v1_ba
2369721-0009325,5-10,7.25020245367864,cinque,5,-0.1874755859375,18.795,0.065200195312499,-0.8870166015625001,carla_p5v1_ba
2369721-0009325,5-10,7.25020245367864,lebowski,0,-0.256630859375,17.91125,0.277154846191406,-0.556748046874999,carla_p5v1_ba
2369721-0009325,5-10,7.25020245367864,lebowski,1,-0.35310546875,23.028125,0.5211767578125001,-0.49605468750000004,carla_p5v1_ba
2369721-0009325,5-10,7.25020245367864,lebowski,5,-0.28566406250000004,20.864375,0.73921875,-0.5140234375,carla_p5v1_ba
2469322-0005416,5-10,7.331927104692685,cinque,0,-0.018435058593749002,20.13875,0.83884521484375,-0.0685986328125,carla_p5v1_ba
2469322-0005416,5-10,7.331927104692685,cinque,1,-0.019156494140625,20.89125,0.633551025390625,-0.063226318359375,carla_p5v1_ba
2469322-0005416,5-10,7.331927104692685,cinque,5,-0.025814819335937003,20.899375,0.508568725585937,-0.017632446289062003,carla_p5v1_ba
2469322-0005416,5-10,7.331927104692685,lebowski,0,0.03146240234375,19.796875,0.69677978515625,-0.56337646484375,carla_p5v1_ba
2469322-0005416,5-10,7.331927104692685,lebowski,1,0.0336767578125,21.51875,0.8160107421875,-0.7125439453125,carla_p5v1_ba
2469322-0005416,5-10,7.331927104692685,lebowski,5,0.036064453125,20.29125,0.8386621093750001,-0.710673828124999,carla_p5v1_ba
171112-0005359,5-10,7.6915462136427255,cinque,0,-0.28673828125,22.3125,0.651123046875,-0.129404296875,carla_p5v1_ba
171112-0005359,5-10,7.6915462136427255,cinque,1,-0.336875,23.571875,0.493974609375,-0.11287109375000001,carla_p5v1_ba
171112-0005359,5-10,7.6915462136427255,cinque,5,-0.2606640625,21.43125,0.4375341796875,-0.029218749999999002,carla_p5v1_ba
171112-0005359,5-10,7.6915462136427255,lebowski,0,-0.34529296875,22.04,0.27787719726562504,-0.44921875000000006,carla_p5v1_ba
171112-0005359,5-10,7.6915462136427255,lebowski,1,-0.289609375,23.746875,0.830156249999999,-0.39960937500000004,carla_p5v1_ba
171112-0005359,5-10,7.6915462136427255,lebowski,5,-0.23427734374999998,19.413125,0.934042968749999,-0.46808593750000005,carla_p5v1_ba
2469330-0005149,5-10,7.196206080375109,cinque,0,-0.009934997558593001,19.7875,0.8823764038085931,-0.043714904785156,carla_p5v1_ba
2469330-0005149,5-10,7.196206080375109,cinque,1,-0.010397644042968,19.411875,0.8437570190429681,-0.051218566894531005,carla_p5v1_ba
2469330-0005149,5-10,7.196206080375109,cinque,5,0.000435943603515,19.904375,0.5854820251464841,-0.021955718994140002,carla_p5v1_ba
2469330-0005149,5-10,7.196206080375109,lebowski,0,-0.009947814941406001,20.501875,0.673795471191406,-0.48077484130859305,carla_p5v1_ba
2469330-0005149,5-10,7.196206080375109,lebowski,1,0.012494201660156001,19.42125,0.691451110839843,-0.389203186035156,carla_p5v1_ba
2469330-0005149,5-10,7.196206080375109,lebowski,5,0.01796630859375,21.895,0.92449462890625,-0.75173583984375,carla_p5v1_ba
381330-0009570,5-10,7.48269702938313,cinque,0,0.02561279296875,19.795,1.38973876953125,-0.51934326171875,carla_p5v1_ba
381330-0009570,5-10,7.48269702938313,cinque,1,0.024450073242187002,20.36,1.500628051757812,-0.358053588867187,carla_p5v1_ba
381330-0009570,5-10,7.48269702938313,cinque,5,-0.017469482421875,17.07,0.9661804199218751,-0.100889892578125,carla_p5v1_ba
381330-0009570,5-10,7.48269702938313,lebowski,0,0.055201416015625004,20.52125,0.7184899902343751,-0.40484008789062503,carla_p5v1_ba
381330-0009570,5-10,7.48269702938313,lebowski,1,0.044608154296875,22.035,0.7731457519531251,-0.468094482421874,carla_p5v1_ba
381330-0009570,5-10,7.48269702938313,lebowski,5,0.034659423828125,19.465,0.699754638671874,-0.45792114257812505,carla_p5v1_ba
1789210-0001224,5-10,7.3820629967607765,cinque,0,0.0008730697631830001,22.245,0.37558200836181604,-0.27202541351318305,carla_p5v1_ba
1789210-0001224,5-10,7.3820629967607765,cinque,1,0.01527099609375,20.905625,0.46795166015625,-0.170368652343749,carla_p5v1_ba
1789210-0001224,5-10,7.3820629967607765,cinque,5,-0.002375030517578,19.0725,0.354943389892578,-0.059758758544921006,carla_p5v1_ba
1789210-0001224,5-10,7.3820629967607765,lebowski,0,-0.0578173828125,21.845,0.7435400390625,-0.744838867187499,carla_p5v1_ba
1789210-0001224,5-10,7.3820629967607765,lebowski,1,-0.05132080078125,19.855625,0.7255786132812501,-0.59035888671875,carla_p5v1_ba
1789210-0001224,5-10,7.3820629967607765,lebowski,5,-0.032435302734375004,18.863125,0.837572021484375,-0.700709228515625,carla_p5v1_ba
2369730-0004269,5-10,7.186992315863964,cinque,0,-0.165791015625,16.831875,0.35836914062499997,-0.964091796875,carla_p5v1_ba
2369730-0004269,5-10,7.186992315863964,cinque,1,-0.171142578125,16.334375,0.143374633789062,-1.081474609375,carla_p5v1_ba
2369730-0004269,5-10,7.186992315863964,cinque,5,0.022404174804687003,-0.343037109375,0.598103637695312,-0.039627685546875006,carla_p5v1_ba
2369730-0004269,5-10,7.186992315863964,lebowski,0,-0.22427734375,19.70375,0.61978515625,-0.54115234375,carla_p5v1_ba
2369730-0004269,5-10,7.186992315863964,lebowski,1,-0.20294921875,18.7625,0.587246093749999,-0.58875,carla_p5v1_ba
2369730-0004269,5-10,7.186992315863964,lebowski,5,-0.000462493896484,4.43046875,0.9783921813964841,-0.131856842041015,carla_p5v1_ba
1774920-0007304,5-10,7.227116882188882,cinque,0,0.010798645019531001,19.10625,0.8674240112304681,-0.061708068847656006,carla_p5v1_ba
1774920-0007304,5-10,7.227116882188882,cinque,1,0.010928649902343001,19.244375,0.7846182250976561,-0.07876556396484301,carla_p5v1_ba
1774920-0007304,5-10,7.227116882188882,cinque,5,-0.031180419921875,19.655,0.439832763671874,-0.024930419921875002,carla_p5v1_ba
1774920-0007304,5-10,7.227116882188882,lebowski,0,-0.032169189453125004,19.108125,0.637325439453124,-0.48788940429687505,carla_p5v1_ba
1774920-0007304,5-10,7.227116882188882,lebowski,1,-0.020760498046875003,20.775,0.8022448730468751,-0.6364270019531251,carla_p5v1_ba
1774920-0007304,5-10,7.227116882188882,lebowski,5,-0.06393310546875,20.455,0.81244873046875,-0.56374267578125,carla_p5v1_ba
2253112-0008229,5-10,7.467406602624873,cinque,0,0.03509033203125,20.0375,0.27276123046875,-0.40390869140625,carla_p5v1_ba
2253112-0008229,5-10,7.467406602624873,cinque,1,0.033846435546875005,21.031875,0.25511840820312504,-0.18030151367187502,carla_p5v1_ba
2253112-0008229,5-10,7.467406602624873,cinque,5,0.035599365234375,19.769375,0.165118408203125,-0.048536987304687,carla_p5v1_ba
2253112-0008229,5-10,7.467406602624873,lebowski,0,-0.00032741546630800003,18.495625,0.43942897796630803,-0.5060593032836911,carla_p5v1_ba
2253112-0008229,5-10,7.467406602624873,lebowski,1,0.01223876953125,19.15375,0.65067138671875,-0.53048095703125,carla_p5v1_ba
2253112-0008229,5-10,7.467406602624873,lebowski,5,0.008581848144531001,17.9925,0.645715026855468,-0.632312316894531,carla_p5v1_ba
1817412-0008224,5-10,7.158206758909993,cinque,0,-0.01793701171875,19.258125,0.75975341796875,-0.08560302734375,carla_p5v1_ba
1817412-0008224,5-10,7.158206758909993,cinque,1,-0.014852905273437002,19.396875,0.6647357177734371,-0.09003479003906201,carla_p5v1_ba
1817412-0008224,5-10,7.158206758909993,cinque,5,0.001862030029296,17.0325,0.8927082824707031,-0.049939422607421007,carla_p5v1_ba
1817412-0008224,5-10,7.158206758909993,lebowski,0,-0.03635498046875,19.07125,0.63240966796875,-0.39733642578125,carla_p5v1_ba
1817412-0008224,5-10,7.158206758909993,lebowski,1,-0.036253662109375,19.365,0.663128662109374,-0.5627893066406251,carla_p5v1_ba
1817412-0008224,5-10,7.158206758909993,lebowski,5,-0.025014038085937003,18.39,1.008021850585937,-0.7378765869140621,carla_p5v1_ba
307220-0006202,5-10,7.509458603689909,cinque,0,0.044000244140625006,22.5075,1.104632568359375,-0.22968872070312502,carla_p5v1_ba
307220-0006202,5-10,7.509458603689909,cinque,1,0.03817138671875,21.440625,1.17413330078125,-0.339528808593749,carla_p5v1_ba
307220-0006202,5-10,7.509458603689909,cinque,5,0.039505615234375006,21.4175,0.7541857910156251,-0.056636962890625,carla_p5v1_ba
307220-0006202,5-10,7.509458603689909,lebowski,0,0.0563623046875,17.573125,0.7207470703125001,-0.30446777343750003,carla_p5v1_ba
307220-0006202,5-10,7.509458603689909,lebowski,1,0.07144287109375,16.921875,0.77656494140625,-0.38551513671875004,carla_p5v1_ba
307220-0006202,5-10,7.509458603689909,lebowski,5,0.10227783203125,19.053125,0.7273901367187501,-0.22245849609375,carla_p5v1_ba
2752930-0009124,5-10,7.27669842151053,cinque,0,-0.6371875,15.4715625,0.69505859375,-0.403671874999999,carla_p5v1_ba
2752930-0009124,5-10,7.27669842151053,cinque,1,-0.50046875,14.5584375,0.501231689453125,-0.24808593749999902,carla_p5v1_ba
2752930-0009124,5-10,7.27669842151053,cinque,5,-0.16857421874999998,11.6078125,0.099638671875,-0.046464843749999006,carla_p5v1_ba
2752930-0009124,5-10,7.27669842151053,lebowski,0,-0.417841796875,13.913125,0.917705078125,-0.819306640624999,carla_p5v1_ba
2752930-0009124,5-10,7.27669842151053,lebowski,1,-0.297607421875,12.4259375,0.848447265625,-0.560654296875,carla_p5v1_ba
2752930-0009124,5-10,7.27669842151053,lebowski,5,-0.125419921875,12.6309375,1.065380859375,-0.594111328124999,carla_p5v1_ba
2433320-0002456,5-10,7.143912269559137,cinque,0,-0.083671875,18.60625,0.848945312499999,-0.0940234375,carla_p5v1_ba
2433320-0002456,5-10,7.143912269559137,cinque,1,-0.089577636718749,19.03,0.830612792968749,-0.08258544921875001,carla_p5v1_ba
2433320-0002456,5-10,7.143912269559137,cinque,5,-0.2362109375,20.44625,0.5746875,-0.0519921875,carla_p5v1_ba
2433320-0002456,5-10,7.143912269559137,lebowski,0,-0.10735351562499999,20.190625,0.453671875,-0.13935546875,carla_p5v1_ba
2433320-0002456,5-10,7.143912269559137,lebowski,1,-0.10000244140625,20.3,0.68398681640625,-0.234733886718749,carla_p5v1_ba
2433320-0002456,5-10,7.143912269559137,lebowski,5,-0.267158203125,21.38,0.7004101562499999,-0.37172851562500003,carla_p5v1_ba
229921-0003495,5-10,7.165298993504191,cinque,0,0.002990798950195,17.830625,0.10816642761230401,-0.9717017364501951,carla_p5v1_ba
229921-0003495,5-10,7.165298993504191,cinque,1,0.009175109863281001,17.2275,0.064093933105468,-1.026557922363281,carla_p5v1_ba
229921-0003495,5-10,7.165298993504191,cinque,5,0.002809448242187,17.54875,0.047167358398437005,-0.9081219482421871,carla_p5v1_ba
229921-0003495,5-10,7.165298993504191,lebowski,0,-0.009835815429687,17.94125,0.390031127929687,-0.286384887695312,carla_p5v1_ba
229921-0003495,5-10,7.165298993504191,lebowski,1,-0.0202587890625,17.558125,0.4315576171875,-0.3967333984375,carla_p5v1_ba
229921-0003495,5-10,7.165298993504191,lebowski,5,-0.015484008789062002,19.805625,0.481323852539062,-0.607543334960937,carla_p5v1_ba
381310-0008489,5-10,7.130801068432147,cinque,0,0.042987060546875004,19.545625,1.238653564453125,-0.583670654296874,carla_p5v1_ba
381310-0008489,5-10,7.130801068432147,cinque,1,0.025855712890625,19.248125,1.1691442871093751,-0.520504150390625,carla_p5v1_ba
381310-0008489,5-10,7.130801068432147,cinque,5,0.017802734375,20.37,1.224384765625,-0.1375830078125,carla_p5v1_ba
381310-0008489,5-10,7.130801068432147,lebowski,0,0.024432983398437,20.505,0.6884576416015621,-0.388339233398437,carla_p5v1_ba
381310-0008489,5-10,7.130801068432147,lebowski,1,0.007276611328125001,20.9975,0.612098388671875,-0.486768798828125,carla_p5v1_ba
381310-0008489,5-10,7.130801068432147,lebowski,5,0.020576782226562,21.560625,0.9477044677734371,-0.49192443847656203,carla_p5v1_ba
1835622-0003387,5-10,7.551123442701645,cinque,0,0.021689453125,22.364375,0.34625,-0.0834814453125,carla_p5v1_ba
1835622-0003387,5-10,7.551123442701645,cinque,1,0.011092224121093001,22.2775,0.22511871337890602,-0.049071960449218,carla_p5v1_ba
1835622-0003387,5-10,7.551123442701645,cinque,5,0.079130859375,22.23875,0.047182617187500005,-0.013796386718749,carla_p5v1_ba
1835622-0003387,5-10,7.551123442701645,lebowski,0,0.02415283203125,20.7525,0.42272216796875,-0.36371337890625,carla_p5v1_ba
1835622-0003387,5-10,7.551123442701645,lebowski,1,0.03314208984375,20.21875,0.53974853515625,-0.46042724609375,carla_p5v1_ba
1835622-0003387,5-10,7.551123442701645,lebowski,5,0.09904541015625,18.99625,0.71294677734375,-0.47300048828125,carla_p5v1_ba
1834410-0002233,5-10,7.556625268991622,cinque,0,0.012574462890624001,20.685,0.37082397460937505,-0.254185791015625,carla_p5v1_ba
1834410-0002233,5-10,7.556625268991622,cinque,1,-0.002171444892883,19.775625,0.14958843708038302,-0.17791156291961602,carla_p5v1_ba
1834410-0002233,5-10,7.556625268991622,cinque,5,-0.5779492187499999,17.498125,0.70221923828125,-0.229394531249999,carla_p5v1_ba
1834410-0002233,5-10,7.556625268991622,lebowski,0,0.07196044921875,19.3675,0.68585205078125,-0.8558276367187501,carla_p5v1_ba
1834410-0002233,5-10,7.556625268991622,lebowski,1,0.035137939453125,18.710625,0.566717529296874,-0.778341064453125,carla_p5v1_ba
1834410-0002233,5-10,7.556625268991622,lebowski,5,-0.1096533203125,15.639375,0.49566894531249905,-0.6815380859375001,carla_p5v1_ba
246010-0004096,5-10,7.362386957338876,cinque,0,-0.07886962890625,20.625625,0.80695556640625,-0.045085449218750004,carla_p5v1_ba
246010-0004096,5-10,7.362386957338876,cinque,1,-0.10830322265625,21.464375,0.46927978515625,-0.06902099609375001,carla_p5v1_ba
246010-0004096,5-10,7.362386957338876,cinque,5,-0.05935302734375,16.755625,0.35733154296875,-0.0069287109374990006,carla_p5v1_ba
246010-0004096,5-10,7.362386957338876,lebowski,0,-0.042529296875,17.91,0.546123046875,-0.286865234375,carla_p5v1_ba
246010-0004096,5-10,7.362386957338876,lebowski,1,-0.07331787109375,19.80625,0.67130615234375,-0.45851806640625004,carla_p5v1_ba
246010-0004096,5-10,7.362386957338876,lebowski,5,-0.0510546875,14.796875,0.772890624999999,-0.5091796875,carla_p5v1_ba
308021-0010224,5-10,7.352112981899606,cinque,0,-0.019823608398437,17.205,0.801659545898437,-0.43349670410156205,carla_p5v1_ba
308021-0010224,5-10,7.352112981899606,cinque,1,-0.020101318359375002,19.7925,0.8022302246093751,-0.280289306640625,carla_p5v1_ba
308021-0010224,5-10,7.352112981899606,cinque,5,0.010762634277343001,16.824375,0.45949127197265605,-0.143536071777343,carla_p5v1_ba
308021-0010224,5-10,7.352112981899606,lebowski,0,0.017055053710937,17.230625,0.501734008789062,-0.19204528808593702,carla_p5v1_ba
308021-0010224,5-10,7.352112981899606,lebowski,1,0.01964111328125,20.029375,0.55572998046875,-0.24866455078125002,carla_p5v1_ba
308021-0010224,5-10,7.352112981899606,lebowski,5,0.041817626953125006,18.39,0.6082800292968751,-0.275889892578125,carla_p5v1_ba
171121-0005186,5-10,7.589546494724771,cinque,0,-0.175986328125,21.18125,0.540859375,-0.070175781249999,carla_p5v1_ba
171121-0005186,5-10,7.589546494724771,cinque,1,-0.182646484375,21.4625,0.45356445312500004,-0.055224609375000004,carla_p5v1_ba
171121-0005186,5-10,7.589546494724771,cinque,5,-0.16093749999999998,21.4,0.151522006988525,-0.018706054687499002,carla_p5v1_ba
171121-0005186,5-10,7.589546494724771,lebowski,0,-0.153798828125,20.66625,0.54359375,-0.327861328125,carla_p5v1_ba
171121-0005186,5-10,7.589546494724771,lebowski,1,-0.15462890625,21.229375,0.537978515625,-0.47955078124999906,carla_p5v1_ba
171121-0005186,5-10,7.589546494724771,lebowski,5,-0.14222656250000001,19.3025,0.8046093750000001,-0.44021484375,carla_p5v1_ba
1825222-0002661,5-10,7.112280512928599,cinque,0,-0.0910205078125,19.795625,0.232871093749999,-0.028500976562500002,carla_p5v1_ba
1825222-0002661,5-10,7.112280512928599,cinque,1,-0.07363037109375,20.28125,0.139616699218749,-0.03336181640625,carla_p5v1_ba
1825222-0002661,5-10,7.112280512928599,cinque,5,-0.07533935546875,16.835625,0.13294189453125,-0.012783203125000002,carla_p5v1_ba
1825222-0002661,5-10,7.112280512928599,lebowski,0,-0.0375732421875,19.153125,0.4899755859375,-0.157470703125,carla_p5v1_ba
1825222-0002661,5-10,7.112280512928599,lebowski,1,-0.004554176330566,19.778125,0.7509018325805661,-0.277730979919433,carla_p5v1_ba
1825222-0002661,5-10,7.112280512928599,lebowski,5,-0.06867431640625,16.06125,0.88939697265625,-0.51693115234375,carla_p5v1_ba
2425222-0001283,5-10,7.555230754012721,cinque,0,0.441884765625,17.025625,1.178271484375,-0.673369140625,carla_p5v1_ba
2425222-0001283,5-10,7.555230754012721,cinque,1,0.5072851562499999,18.1625,1.088066406249999,-0.632568359375,carla_p5v1_ba
2425222-0001283,5-10,7.555230754012721,cinque,5,0.49326171874999997,19.23125,0.5105273437500001,-0.32109375,carla_p5v1_ba
2425222-0001283,5-10,7.555230754012721,lebowski,0,0.473671875,18.97,0.9344140625,-0.46798461914062506,carla_p5v1_ba
2425222-0001283,5-10,7.555230754012721,lebowski,1,0.49410156250000004,18.743125,1.060937499999999,-0.5124645996093751,carla_p5v1_ba
2425222-0001283,5-10,7.555230754012721,lebowski,5,0.406025390625,17.71125,0.739560546875,-0.71498046875,carla_p5v1_ba
1792122-0006328,5-10,7.379238392835954,cinque,0,0.017963256835937,18.2925,0.7470367431640621,-0.255717163085937,carla_p5v1_ba
1792122-0006328,5-10,7.379238392835954,cinque,1,0.013168334960937,19.813125,0.690132446289062,-0.150761108398437,carla_p5v1_ba
1792122-0006328,5-10,7.379238392835954,cinque,5,-0.017409057617187,19.96875,0.25665710449218704,-0.035953979492187,carla_p5v1_ba
1792122-0006328,5-10,7.379238392835954,lebowski,0,-0.037962646484375,18.4425,0.507493896484375,-0.687017822265625,carla_p5v1_ba
1792122-0006328,5-10,7.379238392835954,lebowski,1,-0.033338623046875,19.884375,0.7161901855468751,-0.690079345703125,carla_p5v1_ba
1792122-0006328,5-10,7.379238392835954,lebowski,5,-0.027589111328125002,20.13625,0.775167236328125,-0.5962194824218751,carla_p5v1_ba
2472130-0000380,5-10,7.061858434915652,cinque,0,0.052442626953125,23.058125,0.128685302734375,-0.17448364257812501,carla_p5v1_ba
2472130-0000380,5-10,7.061858434915652,cinque,1,0.06774169921875,23.291875,0.08532958984375,-0.19980224609375,carla_p5v1_ba
2472130-0000380,5-10,7.061858434915652,cinque,5,0.042379150390625,21.721875,0.089461669921874,-0.037482604980468,carla_p5v1_ba
2472130-0000380,5-10,7.061858434915652,lebowski,0,0.050833740234375,20.875625,0.630279541015625,-0.5892321777343751,carla_p5v1_ba
2472130-0000380,5-10,7.061858434915652,lebowski,1,0.06009521484375,22.715625,0.79121337890625,-0.59782958984375,carla_p5v1_ba
2472130-0000380,5-10,7.061858434915652,lebowski,5,0.0563818359375,21.990625,0.9738525390625,-0.8781396484375,carla_p5v1_ba
229930-0003480,5-10,7.357185099236546,cinque,0,-0.011260375976562001,15.266875,0.5455377197265621,-1.229208374023437,carla_p5v1_ba
229930-0003480,5-10,7.357185099236546,cinque,1,-0.01617431640625,15.866875,0.57402587890625,-1.10757568359375,carla_p5v1_ba
229930-0003480,5-10,7.357185099236546,cinque,5,-0.022490234375,15.891875,0.1894873046875,-1.175556640625,carla_p5v1_ba
229930-0003480,5-10,7.357185099236546,lebowski,0,-0.026871337890625003,16.039375,0.6602111816406251,-0.47238647460937505,carla_p5v1_ba
229930-0003480,5-10,7.357185099236546,lebowski,1,-0.03822021484375,17.100625,0.87394287109375,-0.54172119140625,carla_p5v1_ba
229930-0003480,5-10,7.357185099236546,lebowski,5,-0.016068725585937003,16.966875,0.8108538818359371,-0.841587524414062,carla_p5v1_ba
1830520-0003883,5-10,7.295937227771809,cinque,0,0.05120849609375,21.189375,0.63234619140625,-0.17419677734375,carla_p5v1_ba
1830520-0003883,5-10,7.295937227771809,cinque,1,0.046025390625,21.7375,0.461943359375,-0.12154052734375001,carla_p5v1_ba
1830520-0003883,5-10,7.295937227771809,cinque,5,-0.005150604248046,21.956875,0.276761932373046,-0.024522247314453002,carla_p5v1_ba
1830520-0003883,5-10,7.295937227771809,lebowski,0,0.0683837890625,19.414375,0.5716943359375001,-0.773520507812499,carla_p5v1_ba
1830520-0003883,5-10,7.295937227771809,lebowski,1,0.05770263671875,21.936875,0.69837158203125,-0.770515136718749,carla_p5v1_ba
1830520-0003883,5-10,7.295937227771809,lebowski,5,0.020753173828125002,19.845,0.747274169921875,-0.7016125488281251,carla_p5v1_ba
348312-0004435,5-10,7.086495111782733,cinque,0,-0.225888671875,28.19,0.9105371093750001,-0.561123046874999,carla_p5v1_ba
348312-0004435,5-10,7.086495111782733,cinque,1,-0.1844140625,23.88,0.656328125,-0.556718749999999,carla_p5v1_ba
348312-0004435,5-10,7.086495111782733,cinque,5,-0.178178710937499,26.65,0.46102050781250004,-0.6044970703125,carla_p5v1_ba
348312-0004435,5-10,7.086495111782733,lebowski,0,-0.1442236328125,23.9575,0.6834423828125,-0.6473974609375001,carla_p5v1_ba
348312-0004435,5-10,7.086495111782733,lebowski,1,-0.1257275390625,21.553125,0.6771337890625,-0.5847607421875001,carla_p5v1_ba
348312-0004435,5-10,7.086495111782733,lebowski,5,-0.185986328125,24.943125,0.921416015625,-0.9371777343749991,carla_p5v1_ba
2384222-0009170,5-10,7.354702618699117,cinque,0,-0.008933410644531,16.4,0.9173318481445311,-0.504836120605468,carla_p5v1_ba
