perturbation,window,route,arm,frames,covered,cte_rms,cte_p95,cte_max,cte_mean,course_p95_deg,body_p95_deg,beta_p95_deg,beta_hat_p95_deg,body_minus_beta_hat_p95_deg,course_nan_frames,speed_ref_err_rms,mean_speed,lat_acc_p95,steer_rate_p95,steer_max,saturated_frac,reference_max_dev_m,post_cte_rms
p02,17569,17569,slipack-k0,53,True,0.23089418927204977,0.46629847864906027,0.541601594691935,-0.12334816105776865,5.608587796481783,2.786104576647551,5.538148452633555,5.304606483324059,5.705391220764079,0,0.22463160405173999,7.87541139843941,10.057970030842625,2.0,0.5242446461206812,0.0,0.0006422693503205054,0.10619557114649211
p02,17569,17569,slipack-kfix,53,True,0.22098788217072862,0.38930153393827793,0.44924643300546513,-0.07663614410681409,7.022471001359713,3.1429991594496243,5.621300111896806,5.457353540084345,7.3330548879142725,0,0.2321070196777379,7.876102285011406,9.76987389790494,2.0,0.5369441287981574,0.0,0.0006422693503205054,0.05670780100903498
p02,17569,17569,prod-truth,53,True,0.32892036716065565,0.6428152240697517,0.7687136935147872,-0.07880817951692969,11.295597985368476,8.404112030841201,4.344212820330688,4.269353764249884,10.960136172598299,0,0.17873017743145034,7.872210538443698,7.931777423794195,1.9862114836202547,0.4095251034991925,0.0,0.0006422693503205054,0.20516088602864527
p02,17569,17569,slipack-truth,54,True,0.15316261586070712,0.2629949141427388,0.2674570061168144,0.021811809030633806,7.325030764397513,3.357256422028754,5.9214903418702445,5.733594119144329,7.521451220732488,0,0.2558489691706063,7.876648761632802,11.259707067105747,2.0,0.6070503170240382,0.0,0.0006422693503205054,0.02024579463366756
p02,27515,27515,prod-k0,65,True,0.5842360283319563,0.939256026001261,0.9563278931678176,0.5021856709690861,5.602914780061155,5.844411149068168,4.858825095009718,4.957144387947053,5.823112069027308,0,0.1471353870709471,7.884618485970334,8.711429599517736,0.5367800361325415,0.4016552467877571,0.0,0.0006608412083998735,0.26662620279696364
p02,27515,27515,prod-kfix,65,True,0.47024133254552225,0.7725637232195313,0.7928152551892126,0.39582247765136475,7.0354889223962855,7.29522299484168,4.915801500288114,5.018190189369004,7.359996791296612,0,0.15357455100760325,7.878563028792917,8.807719821997063,0.5477679339326572,0.40469932761820726,0.0,0.0006608412083998735,0.11764755748270501
p02,27515,27515,slipack-k0,64,True,0.22081961792164786,0.3170088622625184,0.3235783884775066,0.21056237804113156,1.7198405827801566,4.65547786839267,4.9801407534957685,5.094798153821562,1.9073318326629163,0,0.1528039171628347,7.882801482109663,8.701302003458363,0.9850417576288601,0.4196507444174151,0.0,0.0006608412083998735,0.1759182771959634
p02,27515,27515,slipack-kfix,64,True,0.10972827054928654,0.14596012087682686,0.1515534723421788,0.09311695964087006,3.3903969859393555,5.672044815449321,5.076250069947457,5.15019740330662,3.7304249003745054,0,0.15378115145551383,7.881424628577465,9.423910415386098,1.039047620922991,0.4296990053802849,0.0,0.0006608412083998735,0.059642792657570894
p02,27515,27515,prod-truth,65,True,0.3595260115973026,0.6508281771734168,0.6684387924209407,0.2509711735765261,5.706706501673762,5.94558157327541,4.792502259564316,4.905991256152485,5.935038531730709,0,0.15241685234109023,7.879745253709252,8.688856782554192,0.6728095241583115,0.3921018509020094,0.0,0.0006608412083998735,0.092370917701158
p02,27515,27515,slipack-truth,63,True,0.0616590994854334,0.09567087490764134,0.09756012722443191,-0.04951525729678055,1.0558671339904067,4.684091574645569,4.808467875648506,4.928665895262509,1.5317986703254463,0,0.15354619893032276,7.882406383687398,8.502559167021253,1.0043968390889786,0.4046925487163124,0.0,0.0006608412083998735,0.017677216988937313
p02,2881,2881,prod-k0,77,True,0.37937186053370164,0.6751660746028683,0.687210118666154,-0.22317687295009922,6.463442393746812,6.045018887912147,4.244787589183386,3.796063448521754,6.33352147821779,0,0.08119995105837352,5.981733599523075,6.169787576766018,1.032566310062042,0.5145081874408624,0.0,0.0006048743625210363,0.05905775489760161
p02,2881,2881,prod-kfix,77,True,0.3108751833218216,0.5717407596823296,0.5875674525171486,-0.16552064053975216,6.68968779808647,6.7483896853927945,4.3123507566203045,3.836091425610187,6.673552580944124,0,0.08319047812949772,5.981596662757926,6.207000696598382,1.0385264534690328,0.5164086659415038,0.0,0.0006048743625210363,0.08110830840835138
p02,2881,2881,slipack-k0,76,True,0.14735146276152206,0.23304479956086044,0.2384079153619675,-0.02900802752833503,3.2461127210675684,3.3137039767547094,4.335240056069722,3.802642179300247,3.231573497678788,0,0.09476845213671266,5.985685282174946,6.461344698096225,1.1800444828162677,0.5115558608134361,0.0,0.0006048743625210363,0.05965950474891488
p02,2881,2881,slipack-kfix,76,True,0.08782285065603311,0.13610559826754348,0.1489961097137957,0.03449600254486676,3.2414059603307805,4.388620682160749,4.455960600410414,3.8264166707739484,3.2132457181594845,0,0.09271340154578812,5.987134858669802,7.399225751643519,1.176174578619861,0.5161546930368524,0.0,0.0006048743625210363,0.05698629089236594
p02,2881,2881,prod-truth,77,True,0.298866265451918,0.5465976065976581,0.5630460518059148,-0.21183760380219233,6.219049436876412,6.345097911766265,4.248675062345024,3.8272507166086043,6.231167895722786,0,0.08003534409522177,5.9813713748320625,6.258341753143254,0.8069383484526713,0.5038659853016411,0.0,0.0006048743625210363,0.0327060406219642
p02,2881,2881,slipack-truth,76,True,0.0357461145181191,0.07138677078113638,0.07558717973906175,-0.0043600131864360864,2.65293176235258,4.898823677065842,4.315423621821253,3.900938519389536,3.059627836958775,0,0.0889648087657941,5.985689981699743,6.413496927641349,1.085027678208845,0.5072667149546084,0.0,0.0006048743625210363,0.00985640615694223
p03,24240,24240,prod-k0,117,True,0.1494994040876724,0.2451493029832998,0.24872514984937702,-0.13294186819102455,1.3984704233994136,1.4913711339983875,1.078158474209556,1.1258559086609912,1.460546836407741,0,0.15335463446912298,7.882284394604822,2.0198199837230595,0.2522326625869529,0.08869850985698545,0.0,0.0,nan
p03,24240,24240,prod-kfix,117,True,0.07574224989473947,0.14212041259206112,0.1469432284281934,-0.060332498212596425,1.4360947168216907,1.659438731424899,1.0916268644107956,1.1484308490429278,1.4891025718246849,0,0.15355105425185556,7.882168134964991,2.0535413896409924,0.23592138117420564,0.08923457953169374,0.0,0.0,nan
p03,24240,24240,slipack-k0,117,True,0.0745863191613267,0.1349970237746048,0.14093388255003264,-0.04538714306595421,1.5688824866154163,1.7147828627216768,1.119457173788305,1.1821003105192074,1.6485697501818084,0,0.15312662188236617,7.882580594468186,2.2225254042070826,0.30212570236474734,0.09782343498879449,0.0,0.0,nan
p03,24240,24240,slipack-kfix,117,True,0.06725502322483311,0.12085692688731754,0.13040657678298656,0.027907125245916497,1.6331702652864237,1.9390062861197628,1.1484187481533576,1.2006500998746654,1.6923400708459437,0,0.15313093426859184,7.882582334223457,2.245296877218719,0.3162685732070211,0.09997342166517025,0.0,0.0,nan
p03,24240,24240,prod-truth,117,True,0.07382620751340944,0.09069886126226484,0.09266757493743245,-0.06646161294785437,0.7420437303586765,0.9453361820908072,0.9233549597336832,0.9502965900542796,0.7691582385037576,0,0.15389344078223696,7.881875301773793,1.719577292226231,0.08465144649846199,0.07133245233473282,0.0,0.0,nan
p03,24240,24240,slipack-truth,117,True,0.021620486526713154,0.02639432623842491,0.027108912153751955,0.020610723490290337,0.12817047936363793,0.9586577504009596,0.885590027048579,0.9310932649341032,0.19176946682442234,0,0.15248914434213276,7.88293882339793,1.8434229068092836,0.1418893573066918,0.0715730334256241,0.0,0.0,nan
p03,26966,26966,prod-k0,71,True,0.5812725249539854,0.9216905947539265,0.9322285322543008,0.39112960511096023,8.638832425413725,5.2059980210516414,4.79505400759534,4.848373504823096,8.69493403818393,0,0.14836709754802188,7.8860604102626,8.675112434436596,0.7547048673245771,0.4027635679403316,0.0,0.0,0.1711886977381743
p03,26966,26966,prod-kfix,70,True,0.46087668656916647,0.793820430443127,0.8037690492398994,0.28519438769811906,8.137938465151692,6.497541124109387,4.920186415536851,4.977684147457744,8.259867907573895,0,0.15066400934308527,7.884669978084238,9.00799648986512,0.7720800952446313,0.4136665849525793,0.0,0.0,0.08662474504817187
p03,26966,26966,slipack-k0,69,True,0.21991862792628245,0.30805017051636013,0.31218917721804695,0.09894250552767316,3.8819051672641307,3.0042542087372794,5.155720555103767,5.230946217196401,4.046635744426549,0,0.155140830152287,7.889960934823404,8.867410384248753,0.8098603161011007,0.4556180615172463,0.0,0.0,0.14973533506988254
p03,26966,26966,slipack-kfix,69,True,0.10679224900640814,0.1694154228715656,0.18840326149099226,-0.020145690336500776,3.3993480572101187,4.374218406294659,5.366506996807237,5.447643809084644,3.6230744303482423,0,0.1579709291299965,7.890097415720215,9.25821411867819,0.8514941208667319,0.4788387172458015,0.0,0.0,0.04149097481550166
p03,26966,26966,prod-truth,70,True,0.36852611128063156,0.6360508432461862,0.6467365476301141,0.2675728504931189,6.113201864450291,5.392643201508418,4.825330008492989,4.856273822696458,6.152016532515759,0,0.14969259266607496,7.884916233042847,8.723362815396191,0.7154420860978694,0.4017730596586477,0.0,0.0,0.048371875021079466
p03,26966,26966,slipack-truth,68,True,0.04616252595286331,0.09625994363709575,0.10714482203792564,-0.03324945666436125,1.3695330230301366,4.8160786220716805,5.206696522807102,5.311111965673327,1.6151477356216617,0,0.15730406437639533,7.889544592497308,9.584606775383266,0.8030556296969051,0.46467480996871235,0.0,0.0,0.011630422406804595
p03,17563-S1,17563,prod-k0,70,True,0.19415754374219915,0.32128598286179283,0.3790621498384464,0.021732492679945,5.956659599652635,3.4196232074044266,3.540598943153597,3.1253690392560447,5.759299487815755,0,0.13108641986268374,5.965899270222162,6.329724019984894,2.0,0.4998689239825626,0.0,0.0,nan
p03,17563-S2,17563,prod-k0,71,True,0.2912608460303513,0.5805282909806239,0.6793098357252194,-0.08672659879110924,8.649493824977725,6.7975787907737555,3.4171849860615,2.990775213548284,8.325932987911528,0,0.11747059426023855,5.999073995145669,6.037570353356289,2.0,0.5135686580085032,0.0,0.0,nan
p03,17563-S1,17563,prod-kfix,70,True,0.19487792239271537,0.34968913150545283,0.3572498445669884,0.03963302541809555,6.452622982848826,3.517296486192118,3.7071331336355144,3.258127413390638,5.943420427543828,0,0.1294127284798503,5.9669621896538985,7.127933961767222,2.0,0.5105997767358091,0.0,0.0,nan
p03,17563-S2,17563,prod-kfix,72,True,0.2801241914768923,0.5332014725256092,0.6123184591354943,-0.061660183052388774,9.184343209091528,6.583625505832258,3.615470101558083,3.1937210022199833,8.744913838866443,0,0.11719492364834921,5.999543932016952,6.546911519853256,2.0,0.5207538101487297,0.0,0.0,nan
p03,17563-S1,17563,slipack-k0,70,True,0.09159658267761395,0.18281020782449547,0.3114690305980301,0.036576286022483896,2.9237770220566786,5.711210285971059,4.054909012836824,3.698414385856894,3.241464729120259,0,0.15359799835633126,5.969244965545701,7.2836852521804305,2.0,0.6034955164563479,0.0,0.0,nan
p03,17563-S2,17563,slipack-k0,72,True,0.1407493196874556,0.2545612588243868,0.33659195842542583,-0.030546207573814915,5.918803702386836,3.189356015339764,4.276688670820829,3.8691592888954105,5.832948510568682,0,0.19979131199390696,6.005346433765728,8.12287182060595,2.0,0.6681712468761498,0.0,0.0,nan
p03,17563-S1,17563,slipack-kfix,70,True,0.10327565242319801,0.1736544856257825,0.3111084812308079,0.05837356697022972,3.8132248816806507,6.5451869579439625,4.242429354826712,3.7901025241850284,4.057825610976108,0,0.17149080061290872,5.971695214559958,7.584336528009057,2.0,0.6516028752855876,0.0,0.0,nan
p03,17563-S2,17563,slipack-kfix,71,True,0.12766203093678896,0.22895932872682923,0.2576263823016339,-0.006249529892518995,7.4400901867055325,4.52231802154563,4.397646703644881,3.8620213701553276,7.048076021135714,0,0.2160849956397281,6.007073680306405,8.09121354445132,2.0,0.6887604965143447,0.0,0.0,nan
p03,17563-S1,17563,prod-truth,70,True,0.22090882768008632,0.3744204521304069,0.4777687513673355,-0.0210908410056026,7.379569278078131,4.898578645733144,3.5340761379181247,3.210779706244587,7.086715358221283,0,0.13626020903295744,5.9676693075054414,6.495547451717853,2.0,0.5383951853920816,0.0,0.0,nan
p03,17563-S2,17563,prod-truth,72,True,0.26629108820085684,0.4678457513214794,0.5540951252636872,-0.03750507652971304,9.308377599077701,6.602630472358747,3.476248065904457,3.121068655978135,8.970855682626114,0,0.1283759892495799,6.001392153922262,6.431576034964199,1.9970420184917523,0.5318102601409885,0.0,0.0,nan
p03,17563-S1,17563,slipack-truth,70,True,0.07655590351399946,0.14533065762782796,0.20782081836327573,0.014874828051297723,5.81536927377786,5.277760964897705,4.648972978706142,4.037611649574106,5.4018120794175015,0,0.19738154240071112,5.975237964178991,8.795137476776599,2.0,0.6664956135227494,0.0,0.0,nan
p03,17563-S2,17563,slipack-truth,71,True,0.1070010791896365,0.19984688548815274,0.22560604778470317,-0.011213514430622589,7.005024891557284,4.551487073661306,4.705342794901668,3.9494154530475116,6.4231089678734605,0,0.20896713023939797,6.010482281184736,8.679814327691663,2.0,0.6568262046145391,0.0,0.0,nan
p03,25358,25358,prod-k0,154,True,0.1196966328366589,0.19177269372592942,0.20353390837998014,0.10482215141795985,1.3163176881811494,1.9664360943539518,1.1112146265306662,1.1728841690723069,1.3536130332567107,0,0.11478766370468892,7.921698013034872,2.1537098300932223,0.30648759492748917,0.09404423743240552,0.0,0.0006309598039688885,0.01776365836214503
p03,25358,25358,prod-kfix,154,True,0.07111346290530784,0.1332653517171128,0.1464704897951702,0.0018193723205106535,1.4854353067602712,2.2423372690054006,1.1311233900091806,1.182410697804026,1.548605174327656,0,0.11469489826415379,7.9217356876462235,2.1945213708436864,0.29097106185027144,0.09484655512016912,0.0,0.0006309598039688885,0.10781059412446371
p03,25358,25358,slipack-k0,154,True,0.0585174251868901,0.10140577772663927,0.11860008814055707,-0.0043973306193371055,1.5017907064667995,2.1696110590714195,1.1665452773772444,1.2341789253797386,1.5866959002870786,0,0.11473614768301828,7.92199928480073,2.3102703401340374,0.335209807269902,0.10623899644692798,0.0,0.0006309598039688885,0.09246152235801687
p03,25358,25358,slipack-kfix,153,True,0.1275678839987955,0.21624278892735363,0.23658859145649117,-0.10671554919592594,1.783038179971578,2.4849307314493734,1.186857586873606,1.2328520556480622,1.8471354740922663,0,0.11499883601612325,7.921524516990746,2.3751575414723445,0.33305427094632506,0.10778627433963862,0.0,0.0006309598039688885,0.20421068892033165
p03,25358,25358,prod-truth,154,True,0.08772483462499024,0.0936538938622191,0.09574288177687841,0.08757061948072874,0.18114577533214202,0.9943381884859918,0.8899380267224544,0.9331631670596177,0.20604510147745272,0,0.11435227634651776,7.921879040910381,1.715378518127928,0.03353290008818604,0.07125960275453835,0.0,0.0006309598039688885,0.08116239526523615
p03,25358,25358,slipack-truth,154,True,0.019882505344563966,0.02688064478131185,0.029053436508595057,-0.019396474091718463,0.14559074563520935,0.9971047796033445,0.8883734424652886,0.936263486605711,0.17380942398662852,0,0.11417073211986105,7.922221005636727,1.85065846372302,0.14271854071543455,0.06921654745426552,0.0,0.0006309598039688885,0.022033216090465248
p03,2084,2084,prod-k0,77,True,0.4240905011734209,0.72759961461538,0.742851642675797,-0.2686451050304907,8.361790810445735,5.928571657051612,4.455516001529299,4.020543744627436,8.078661562039798,0,0.08618227719335199,5.987173885316493,6.71051261154464,1.0146054395690776,0.5363952369113072,0.0,0.0006062746651270398,0.15207600454932763
p03,2084,2084,prod-kfix,78,True,0.35687086473304874,0.6387119379125203,0.6544386626186856,-0.2104964305129086,7.842501990773727,7.337456097466807,4.496463680012226,4.063393999035767,7.504081342954136,0,0.08758538202019132,5.986021850021822,6.7528260975091365,1.0820584720718656,0.5409551160911535,0.0,0.0006062746651270398,0.08165776408156257
p03,2084,2084,slipack-k0,76,True,0.16924003458866335,0.2456694051282924,0.2498925709532941,-0.07224072082456037,4.955736661695688,5.459881149493995,4.642147528254128,4.168668237776247,4.77442995184412,0,0.10074321345915123,5.989264111324078,7.018232315328189,1.2546150231530935,0.5557588646219864,0.0,0.0006062746651270398,0.16365070238004664
p03,2084,2084,slipack-kfix,76,True,0.10355762432632874,0.1659776892357598,0.18117436166805068,-0.010814063243445362,4.540146092712604,6.688461777887895,4.781544663773545,4.143209510264183,4.4697621469683355,0,0.09943361027339237,5.99040181143381,7.574316645091126,1.232524472732703,0.5563178117609061,0.0,0.0006062746651270398,0.09852272067967974
p03,2084,2084,prod-truth,77,True,0.2912721395357893,0.5393151668382404,0.5568598188194763,-0.1980694150340852,6.449943402058091,6.579409555823901,4.272201153262648,3.876831021379908,6.417679514857236,0,0.0818913786327088,5.984930993951046,6.316238460363244,0.960937851303584,0.5093354474644048,0.0,0.0006062746651270398,0.046494862161570526
p03,2084,2084,slipack-truth,75,True,0.036324363380457046,0.07151404146397168,0.08044200584818964,-0.005491590611971442,2.705026809305798,4.928285793611201,4.358124273260134,3.963330733799056,3.03563805312653,0,0.09079459644631813,5.990643080525232,6.519003400327324,1.1652813309582344,0.5076344175422194,0.0,0.0006062746651270398,0.010563672783492347
p03,27506,27506,prod-k0,80,True,0.32799508163994684,0.6096158709780052,0.6246264124539256,0.23025564837180523,5.209896331873265,5.190167379895733,4.092411069285772,3.410521843306336,5.2171187202507525,0,0.06886100648173765,5.983016606001668,6.3143283962857115,0.8316457158839764,0.4655155588458622,0.0,0.0006557169186694086,0.10197461343049666
p03,27506,27506,prod-kfix,80,True,0.251810984237673,0.48945204902466827,0.5074601544991569,0.17398502510251013,5.8801165046874075,5.837869788408467,4.104129493301514,3.4505079223788955,5.836698319906594,0,0.06911755183475768,5.983129554877925,6.297397809576243,0.793276826398849,0.46408864276001127,0.0,0.0006557169186694086,0.024504534320210023
p03,27506,27506,slipack-k0,79,True,0.1192869247331703,0.24223739532654465,0.24904293527515228,0.056557253239122064,2.3250303623657453,3.2798196804095023,4.04413887071743,3.4638975529978056,2.1039031953342655,0,0.08236021871680611,5.984840343038119,6.120813682608931,1.0537389564251805,0.48013830679613884,0.0,0.0006557169186694086,0.09980360740545297
p03,27506,27506,slipack-kfix,78,True,0.05454224737934984,0.09837653353061218,0.10841295520109394,-0.005480150618800292,2.1197033844762636,3.966864593212102,4.028845612773293,3.471470362359073,2.2522018940346396,0,0.08307648703570598,5.9852422738724265,6.089731820255646,1.055531240955849,0.47723872380765936,0.0,0.0006557169186694086,0.034887690824882696
p03,27506,27506,prod-truth,80,True,0.2569905069316865,0.4723029740189729,0.49335094117023665,0.18005741990980248,5.473753498276997,5.463019745689141,4.204779291846952,3.521117322440011,5.524174332820334,0,0.06999009843545158,5.983342182866996,6.448307299712081,0.717832246875779,0.463915643152394,0.0,0.0006557169186694086,0.035080190079207804
p03,27506,27506,slipack-truth,79,True,0.027960425146315387,0.05945273794146785,0.06563493696720038,-0.0022715630955602276,2.1184763232934753,4.227164541175625,4.21261781779391,3.4988219903122633,2.447756166469895,0,0.07503747688445705,5.98614650653015,6.4156417852009975,0.9787345873500161,0.4645455141764636,0.0,0.0006557169186694086,0.004923068821680057
p03,27494,27494,prod-k0,72,True,0.5067765127951261,0.8336621116067163,0.8500375036963279,-0.30228046175533396,5.803474535483504,5.343436572963334,3.798532327639407,3.8617423184097253,5.8735751167645365,0,0.119480618722512,7.904963586232433,6.8247118403248965,0.5413012128832845,0.30919039912802065,0.0,0.0006973595328822053,0.22293193435805206
p03,27494,27494,prod-kfix,71,True,0.37092180225818866,0.6147358879234601,0.6202841616240897,-0.2291884077443343,5.784829413039176,5.836206362240105,3.9189292194902947,3.9643622937037915,5.880271242417038,0,0.12099471765589542,7.903745429312271,6.982616954022927,0.620462478217655,0.3177389695992763,0.0,0.0006973595328822053,0.08995496117104249
p03,27494,27494,slipack-k0,70,True,0.21501044835211677,0.3770633836940798,0.3875335412878445,-0.056747181458695777,3.20407077859474,2.2410160241025423,3.7882874202372405,3.882608696978162,3.313538407861398,0,0.12231368260952674,7.9062071550120905,7.099572707174018,0.7016662810352262,0.3130945216997397,0.0,0.0006973595328822053,0.16202342231495945
p03,27494,27494,slipack-kfix,70,True,0.08941811905638557,0.14252904045217932,0.15485162974799366,0.026263923763155714,2.5268485882268776,3.4486147854670532,3.9373094873024272,4.047499061575458,2.6200855028229197,0,0.12374632775079876,7.906032499143253,7.317418453750642,0.749661228493054,0.33038171975164365,0.0,0.0006973595328822053,0.05564272153938989
p03,27494,27494,prod-truth,71,True,0.31762654548048547,0.49361181453346575,0.5027203955704767,-0.22297512936243336,4.544549688539249,4.21047385012082,3.989533849787918,4.004353792851541,4.695818864637516,0,0.1210163789744887,7.903608634528021,7.364798569448892,0.5668275653526729,0.32045776425284833,0.0,0.0006973595328822053,0.060933577079651344
p03,27494,27494,slipack-truth,70,True,0.040651562727876164,0.06611752334364003,0.07575866279446379,0.03282933260185707,0.7858136736212984,4.033246573299946,3.964720698376348,4.053823827058425,1.0746176806313412,0,0.12132546093427418,7.906742091148305,7.09181490077146,0.651225802235489,0.3321369498238804,0.0,0.0006973595328822053,0.016704729520017017
p03,17569,17569,prod-k0,53,True,0.38030126286779425,0.789590375451446,0.9050939673256752,-0.19287076024770416,11.182852407106246,8.68536193367895,4.124059741486371,4.080353487915728,10.868254665266868,0,0.1710859464017644,7.87537702488215,7.911626471495487,1.7873286380608753,0.395273622559063,0.0,0.0006422693503205054,0.22966810848505087
p03,17569,17569,prod-kfix,53,True,0.4169225111306829,0.8890219898097395,1.0283392748777895,-0.21906339086916402,12.783307874964635,10.366893250250586,4.181603692863234,4.095288984557364,12.628013445061367,0,0.17050853468674929,7.875884467014121,7.435124205714667,2.0,0.4012675283003637,0.0,0.0006422693503205054,0.1937929057394755
p03,17569,17569,slipack-k0,53,True,0.20965918215818286,0.4373330665930183,0.5394006291382581,-0.12217776758086811,4.599427819632251,2.058790033117776,5.521633145638754,5.501813454406718,4.974189735372664,0,0.2186249310211605,7.877312080614879,10.525172839983437,2.0,0.5494225609408844,0.0,0.0006422693503205054,0.06998357367022223
p03,17569,17569,slipack-kfix,53,True,0.19145807980186846,0.31026659336678175,0.3758307983792519,-0.046490080144358986,7.597679983702955,2.9925296787365423,5.712392245748412,5.65448656020539,7.998828545576537,0,0.24439186317071138,7.875560028456949,10.965400343719477,2.0,0.5934475913809972,0.0,0.0006422693503205054,0.04596858734895488
p03,17569,17569,prod-truth,53,True,0.32861993588298805,0.6400795393939861,0.7701654083644314,-0.07883987958130623,11.283358387065618,8.390706834691398,4.312105204561578,4.288804485034118,10.967213487033437,0,0.1783646610126973,7.872383682633111,7.95313505337124,1.9767798658728395,0.410793784134443,0.0,0.0006422693503205054,0.20335020103086987
p03,17569,17569,slipack-truth,54,True,0.15340493506640943,0.26403529189330893,0.2685165255305785,0.022077673721294606,7.329402507391159,3.374238129761015,5.959413197370402,5.7438624537444625,7.5355460686186335,0,0.256114820134197,7.87665289190938,11.26923954196228,2.0,0.6080293944171171,0.0,0.0006422693503205054,0.020259660119322977
p03,27515,27515,prod-k0,66,True,0.5901852745496295,1.0193714506456193,1.0348728689250206,0.3960130628812737,6.9268077053316475,6.3517166885254,4.935301741883052,4.980939233066773,7.0412732616759826,0,0.15213034667041758,7.879138906515167,8.349822465270064,0.7478347298346766,0.40477272739466613,0.0,0.0006608412083998735,0.27448919985803144
p03,27515,27515,prod-kfix,65,True,0.458855942131249,0.7996818928187774,0.820941049762938,0.2783393711754141,7.349850982319941,7.62730184625301,4.9136214917393035,5.0027647379966345,7.617821224144893,0,0.1525613810552386,7.880137488235604,8.876277686241695,0.8309520919620006,0.3984925715859379,0.0,0.0006608412083998735,0.1223166688497202
p03,27515,27515,slipack-k0,64,True,0.20980534030017062,0.36631126250537976,0.37215451474022276,0.09985663878738388,3.063618543709543,3.411166875137294,4.928359230297732,4.918625987647227,3.2025499608821373,0,0.14711936970159362,7.887533354902243,8.602668932050943,1.0347024133055278,0.4103828742673847,0.0,0.0006608412083998735,0.18149890596958873
p03,27515,27515,slipack-kfix,64,True,0.11512490840237936,0.16721627619894974,0.1746162654946088,-0.017600437073233336,3.051394625808038,4.750534619010209,5.003686054040392,5.079517138099881,3.427922322501845,0,0.149665409352452,7.886778752900787,8.637626984850474,1.1475465459342418,0.4179161146814711,0.0,0.0006608412083998735,0.057491662109306424
p03,27515,27515,prod-truth,65,True,0.3562581573293116,0.6454389981064036,0.6642068572313594,0.24539208589817435,5.726470243263139,5.935707673539537,4.808351963832331,4.915868025784696,6.020713724766637,0,0.14803499748028673,7.88401260305437,8.407766618539656,0.6588132055986119,0.3928976760326715,0.0,0.0006608412083998735,0.09202496815577149
p03,27515,27515,slipack-truth,63,True,0.06195012926550139,0.09669888952750748,0.09864242086218299,-0.049703239748026415,1.0403228362561834,4.688672854588518,4.804423532881012,4.93436153144052,1.5157024099499097,0,0.15351725254637072,7.882503706604716,8.498626734454271,1.0000204322225117,0.40396221909880353,0.0,0.0006608412083998735,0.017648034737804495
p03,2881,2881,prod-k0,78,True,0.4338336355069501,0.7285376496427951,0.739178078884546,-0.3220926969623916,7.933366447116169,6.63950032377292,4.440727441582485,4.070550632516644,7.639831471721945,0,0.086354171126102,5.983001072104326,6.594170956082665,1.10768803423131,0.533760712816481,0.0,0.0006048743625210363,0.06856580285159102
p03,2881,2881,prod-kfix,78,True,0.376352642629702,0.6506408612593784,0.6606034447269101,-0.2660018955664639,7.916629144920836,7.855662076230317,4.521591478394447,4.071294346650151,7.900546319478927,0,0.0884646788563217,5.983361484648897,6.647266773404815,0.9777804041929206,0.5362227402023035,0.0,0.0006048743625210363,0.04171166596759759
p03,2881,2881,slipack-k0,77,True,0.17314402167251575,0.2589471278695445,0.26947360570315176,-0.12879467120669555,5.179166759364927,5.537380946878637,4.5810757255038705,4.158078126934724,5.0833858732724595,0,0.1010559649681351,5.987728441387232,6.899668900357353,1.1466227576682524,0.5640881835521758,0.0,0.0006048743625210363,0.08997433610545971
p03,2881,2881,slipack-kfix,76,True,0.11194167189712492,0.21892688031571167,0.23420737144921275,-0.06235838704091677,5.279521205250383,6.729832565901347,4.631233573952933,4.238145062796359,5.073532434011476,0,0.10643395410601539,5.98820267363162,7.069217350586644,1.2077566170863205,0.5774442937355693,0.0,0.0006048743625210363,0.036862646003560734
p03,2881,2881,prod-truth,77,True,0.29146929069596117,0.5365992393945921,0.5513685997689645,-0.20356701946564104,6.167636889801338,6.2588266144508,4.364654466199335,3.7329359737234777,6.224687026064226,0,0.0772710204997077,5.982319844088353,6.821576262773092,0.8557929254726656,0.5002166830725666,0.0,0.0006048743625210363,0.03774626058147666
p03,2881,2881,slipack-truth,76,True,0.037585234023275335,0.07895791025861418,0.08406639705478633,-0.01608704138600822,2.6447916996648573,4.859173380619943,4.301667526886462,3.9277564232911777,2.987564261636223,0,0.08829888526008475,5.9859708889768255,6.28641310659033,1.115728229248833,0.5090652384635603,0.0,0.0006048743625210363,0.005579568315084142
p04,24240,24240,prod-k0,117,True,0.13439573037389302,0.24071389479920022,0.24741027493790851,-0.07140417441812942,1.665899986230459,1.607875285417975,1.0978246070014108,1.3013088334468836,1.6978931243279018,0,0.15509123249717752,7.881457489397145,1.9847531349225078,0.2859753435169392,0.08974331165415997,0.0,0.0,nan
p04,24240,24240,prod-kfix,117,True,0.07535169458829012,0.13482226781019424,0.13849712063932618,-0.0007308624452076022,1.4161475284983907,1.7063840977606384,1.1087210692080471,1.3173602584085102,1.4404188050454365,0,0.15510364743871835,7.881455842045937,2.0216588314002943,0.292634695634292,0.09175178487624219,0.0,0.0,nan
p04,24240,24240,slipack-k0,117,True,0.08720624982335314,0.14486873450920384,0.15187528024372915,0.010547294021579745,1.172802168946009,1.8109666557199942,1.2862586262938291,1.1877213311811805,1.2136012191799463,0,0.1521696441595558,7.885683053618727,2.3046101148294795,0.3808338150129363,0.09210194552764805,0.0,0.0,nan
