frame,timestamp,raw_speed_mps,desired,native_throttle,native_brake,old_reason,new_reason,old_native_throttle,old_native_brake,new_native_throttle,new_native_brake,old_pi_throttle,old_pi_brake,new_pi_throttle,new_pi_brake
3749,31.70000047236681,-1.4335668439371944e-05,0.4862889051437378,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.4615882282168834,0.0
3750,31.750000473111868,-2.5054466770513188e-06,0.42918787399927777,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.43840256114958676,0.0
3751,31.800000473856926,-1.0497416449559995e-05,0.3080010501046975,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.3816591623859751,0.0
3752,31.850000474601984,-7.411934338969956e-05,0.2500975827376048,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.35583364853323307,0.0
3753,31.900000475347042,-9.942853766055424e-06,0.19668050607045492,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.3315836165621734,0.0
3754,31.9500004760921,-4.94784623764427e-05,0.2007913589477539,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.33614893502507015,0.0
3755,32.00000047683716,-2.0394527351315988e-05,0.3020696739355723,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.39056396349943884,0.0
3756,32.050000477582216,-7.979371561839659e-06,0.44141961137453717,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.4657566774433238,0.0
3757,32.100000478327274,0.0,0.3964252794782321,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.2031679558064339,0.0,0.4482148275624891,0.0
3758,32.15000047907233,1.791770935713628e-05,0.5516427606344223,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.2876630481691619,0.0,0.532719102751266,0.0
3759,32.20000047981739,-1.4120111914931441e-05,0.34565683702627814,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.43404685147440597,0.0
3760,32.25000048056245,-2.1945171075706983e-05,0.47488459944725037,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.5045967902664369,0.0
3761,32.30000048130751,-8.187410184319272e-06,0.34150469303131104,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.4421756457849688,0.0
3762,32.350000482052565,3.3535283710157414e-05,0.48859162131945294,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.25038601918431924,0.0,0.5218265052865402,0.0
3763,32.40000048279762,-3.85546450135203e-05,0.7513835728168488,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.6626147758354048,0.0
3764,32.45000048354268,4.471936439945987e-06,0.7837619384129842,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.40167570171521516,0.0,0.6886009830096219,0.0
3765,32.50000048428774,-1.9154939963517286e-05,0.6542274157206218,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.6320115644818078,0.0
3766,32.5500004850328,-4.497860457474354e-05,0.7969577709833782,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.7133387143989232,0.0
3767,32.600000485777855,2.4902056725509628e-05,1.079970935980479,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5534723425870792,0.0,0.75,0.0
3768,32.65000048652291,3.981904542505649e-06,0.9936727086702983,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5227545482777376,0.0,0.75,0.0
3769,32.70000048726797,-0.00696188709472337,0.8781420787175497,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3770,32.75000048801303,0.00012426349176137018,1.314783533414205,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6737628760801267,0.0,0.75,0.0
3771,32.80000048875809,0.09127582511370014,1.4243100881576538,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.6996133011772282,0.0,0.75,0.0
3772,32.850000489503145,0.04344369643941203,0.8285552660624187,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.4354658492332807,0.0,0.7172295084852635,0.0
3773,32.9000004902482,0.05457325624174541,0.4557200223207474,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.24849778211198525,0.0,0.530261441363968,0.0
3774,32.95000049099326,0.0468173732962758,0.46130677064259845,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.2603502152896793,0.0,0.5421138745416622,0.0
3775,33.00000049173832,0.07891950654968845,0.736084500948588,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.3899025763683605,0.0,0.6716662356203433,0.0
3776,33.05000049248338,0.291790618779893,0.530476838350296,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.18364676674320107,0.0,0.4654104259951839,0.0
3777,33.100000493228436,0.4748850774136219,0.8425239721934001,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.25271859060111396,0.0,0.5344822498530968,0.0
3778,33.150000493973494,0.5116259849175947,0.3823883980512619,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.0026648799181569205,0.0,0.28442853917013977,0.0
3779,33.20000049471855,0.006544218885230917,0.40224385261535645,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.27007973571171745,0.0,0.5551973071436,0.0
3780,33.25000049546361,0.11926867010283686,0.24196738749742508,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.13511301153423558,0.0,0.4169584735235028,0.0
3781,33.30000049620867,0.0014166834563851662,0.33568527301152545,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.24507630504621322,0.0,0.5276478173071417,0.0
3782,33.350000496953726,0.00032973788736057855,0.350719523926576,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.2575167756790062,0.0,0.5395489368790758,0.0
3783,33.400000497698784,-0.00013963371003250285,0.42971692979335785,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.5844191015149247,0.0
3784,33.45000049844384,-0.0003895329108632574,0.38359440366427106,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.5661527685676347,0.0
3785,33.5000004991889,-0.0004753763519590285,0.5774929821491241,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.6703207201944917,0.0
3786,33.55000049993396,-0.00045702080309745647,0.6480131149291992,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.7136809506418461,0.0
3787,33.600000500679016,-0.00033126290081740914,0.6929048995176951,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.7447881543091288,0.0
3788,33.650000501424074,-0.0002895536782627607,0.4350001265605291,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.6212732694935775,0.0
3789,33.70000050216913,-9.39126963718936e-05,0.3705972457925479,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.5937042947510229,0.0
3790,33.75000050291419,-0.00015495348962926475,0.49048770467440284,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.6597806205917409,0.0
3791,33.80000050365925,-0.00015005378805789429,0.44183937708536786,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.6409794490930895,0.0
3792,33.850000504404306,-0.00016604528440334175,0.3470155199368795,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.597905214582693,0.0
3793,33.900000505149364,-0.00013984911258557486,0.7237609724203745,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3794,33.95000050589442,-0.00011552257857433,0.4200565417607625,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.6396764323448856,0.0
3795,34.00000050663948,-9.279389397402305e-05,0.35469377040863037,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.6114287188649943,0.0
3796,34.05000050738454,-0.00010459349594996815,0.41238936285177863,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.6454313821990292,0.0
3797,34.1000005081296,0.0,0.5994339883327484,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.30720991913218687,0.0,0.7464466199053267,0.0
3798,34.150000508874655,-5.32192410059494e-05,0.8253151575724285,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3799,34.20000050961971,-4.237305541554165e-05,0.9203270077705383,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3800,34.25000051036477,-1.9358498446839437e-05,0.45348976055781043,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.6791431281092994,0.0
3801,34.30000051110983,7.31485294395808e-06,0.9551872412363688,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.48952971244942134,0.0,0.75,0.0
3802,34.35000051185489,-2.9282992859646063e-05,1.3525416453679404,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3803,34.400000512599945,-4.551268436297129e-05,0.4201085567474365,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.6677038832417067,0.0
3804,34.450000513345,-5.753440677522979e-05,0.9950632055600483,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3805,34.50000051409006,2.643529654145364e-06,1.0841426054636638,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.5556217306931168,0.0,0.75,0.0
3806,34.55000051483512,-3.116088922665733e-05,0.5361013611157736,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.732401552539679,0.0
3807,34.60000051558018,2.8325525809867486e-05,0.38407579809427256,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.19682432976287154,0.0,0.6611897185766467,0.0
3808,34.650000516325235,-2.6411484933724715e-05,0.38097726802031195,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.6644026694608828,0.0
3809,34.70000051707029,-1.2685215472596408e-05,0.5535311947266262,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3810,34.75000051781535,2.5794995685301285e-05,0.5712857743104299,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.29277073950521204,0.0,0.75,0.0
3811,34.80000051856041,-1.101479244599279e-06,0.6669867535432179,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3812,34.85000051930547,-7.03231885394162e-06,0.41782665252685547,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.6880501949485665,0.0
3813,34.900000520050526,-3.4669187104823886e-05,0.4903262952963511,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.7304290951158491,0.0
3814,34.950000520795584,4.451523022751674e-07,0.23639619971315065,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.12115282425646694,0.0,0.6064189998646955,0.0
3815,35.00000052154064,-4.2206659668641497e-07,0.5165721674760183,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.7465069837461293,0.0
3816,35.0500005222857,2.305968361709523e-05,0.6964786946773529,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.3569335130640146,0.0,0.75,0.0
3817,35.10000052303076,3.33294571423936e-06,0.4171072642008463,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.2224714604130935,0.0,0.7019883729887462,0.0
3818,35.150000523775816,6.138314854554624e-06,0.5678228040536245,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.3049255360824112,0.0,0.75,0.0
3819,35.200000524520874,0.03302525152096894,0.6538214882214863,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.3391752746376737,0.0,0.75,0.0
3820,35.25000052526593,0.10340549484513456,0.3371470520893733,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.14856970441862508,0.0,0.6132272890195332,0.0
3821,35.30000052601099,0.000767079775454775,0.520950381954511,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.29829286826016377,0.0,0.75,0.0
3822,35.35000052675605,0.09109325999937702,0.23637873182694116,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.11266002150932375,0.0,0.5708153147361019,0.0
3823,35.400000527501106,0.00043511532571105185,0.3059437908232212,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.19659048184492106,0.0,0.6549687716762072,0.0
3824,35.450000528246164,0.00016731641917736812,0.3026708786686262,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.19886921980535419,0.0,0.6571157016386444,0.0
3825,35.50000052899122,3.354144652964125e-05,0.451181615392367,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.27883082666190434,0.0,0.7370108402769584,0.0
3826,35.55000052973628,-1.5324367517963322e-05,0.2649732232093811,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.6472188095249378,0.0
3827,35.60000053048134,-1.5035211585678502e-05,0.2843453201154868,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.6604591745323978,0.0
3828,35.6500005312264,-2.968964783036769e-05,0.3586893926064173,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7021148282522542,0.0
3829,35.700000531971455,-6.176598420455724e-05,0.2298970048626264,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.6405923469839633,0.0
3830,35.75000053271651,-7.257416558278605e-05,0.32021080950895947,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.6897518844856357,0.0
3831,35.80000053346157,-8.103499416814947e-06,0.19363459820548692,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.6288842113475354,0.0
3832,35.85000053420663,-2.56217223503872e-05,0.2875605324904124,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.6794416851996906,0.0
3833,35.90000053495169,-2.0776003603425723e-05,0.39815206080675125,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.739714350192106,0.0
3834,35.950000535696745,-3.6774389240657064e-05,0.37125610808531445,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7309070752516058,0.0
3835,36.0000005364418,-2.152511289272176e-05,0.4105538527170817,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3836,36.05000053718686,-1.3545318255330314e-05,0.19763051718473434,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.6465646613029364,0.0
3837,36.10000053793192,-4.2112205712409017e-07,0.2716617559393247,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.6869760526800741,0.0
3838,36.15000053867698,-6.633360592097839e-06,0.1752824808160464,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.6409774461612845,0.0
3839,36.200000539422035,0.0,0.20708001405000687,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.10612850723920017,0.0,0.6594647129924615,0.0
3840,36.25000054016709,3.921477681713763e-05,0.22086669659862915,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.11576258468900771,0.0,0.6691188880153951,0.0
3841,36.30000054091215,8.773102215958978e-06,0.2173848996559779,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.11675410867739418,0.0,0.6700953008302603,0.0
3842,36.35000054165721,1.5072135303082727e-06,0.20909404692550498,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.11522597204184673,0.0,0.6685635500905394,0.0
3843,36.40000054240227,1.95118116592598e-05,0.29864752292633057,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.16372655793775226,0.0,0.7170733821831587,0.0
3844,36.450000543147326,-2.999634415228892e-05,0.23785013829668364,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.6896478166413468,0.0
3845,36.500000543892384,-3.447426824514363e-05,0.3340948497255643,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7419463580395866,0.0
3846,36.55000054463744,-1.7000817232275287e-05,0.4465876718362173,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3847,36.6000005453825,-2.0988233251525194e-05,0.2512328326702118,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7036557599670838,0.0
3848,36.65000054612756,2.3011136195770008e-05,0.38165344297885895,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.19558559639044906,0.0,0.75,0.0
3849,36.700000546872616,-2.3786960492218477e-05,0.20412234589457512,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.6826520459409684,0.0
3850,36.750000547617674,-3.2439338470274177e-06,0.33365341027577716,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7474175781315694,0.0
3851,36.80000054836273,-2.7075953231835158e-05,0.3109262188275655,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7399405602007226,0.0
3852,36.85000054910779,-6.769116713721822e-06,0.3428907096385956,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
3853,36.90000054985285,-6.191726742025029e-06,0.41124209264914197,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3854,36.950000550597906,1.6151529800271333e-05,0.2255207635462284,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.11557111370042292,0.0,0.7000568421463885,0.0
3855,37.000000551342964,-4.870176939281163e-06,0.35870685180028283,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
3856,37.05000055208802,-3.360856071784961e-07,0.37768709659576416,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
3857,37.10000055283308,-2.264486795780702e-06,0.33154717087745667,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
3858,37.15000055357814,-5.027674641459448e-06,0.2011833389600118,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.6904029216277536,0.0
3859,37.200000554323196,-3.597967084579589e-06,0.45783133308092755,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3860,37.250000555068254,-2.667365894051792e-05,0.2292657991250356,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7073099742420326,0.0
3861,37.30000055581331,-3.90882297184962e-06,0.43405264616012573,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3862,37.35000055655837,1.7469331516289367e-05,0.23130344847838083,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.11853406435584846,0.0,0.7112200920677686,0.0
3863,37.40000055730343,-5.240085982186769e-06,0.4027927219867707,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3864,37.45000055804849,1.6338520597945153e-05,0.30911202480395633,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.15841153927779472,0.0,0.75,0.0
3865,37.500000558793545,-4.33180228534513e-05,0.2705216283599536,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.734210702413443,0.0
3866,37.5500005595386,5.647496725900068e-06,0.2682866081595421,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.13749399238966453,0.0,0.7364467749652037,0.0
3867,37.60000056028366,-1.2405873079678713e-05,0.23142794022957483,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7209102902961967,0.0
3868,37.65000056102872,1.5548516348844596e-05,0.4692161877950033,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.24046532771770585,0.0,0.75,0.0
3869,37.70000056177378,-2.6032619671462896e-05,0.2758686915040016,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7465790246285946,0.0
3870,37.750000562518835,-1.8688262173406222e-06,0.2992234801252683,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
3871,37.80000056326389,3.845218274018482e-06,0.2547856494784355,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.13057567473078957,0.0,0.7392223242817495,0.0
3872,37.85000056400895,7.064591221991191e-06,0.1977763871351878,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.10454155044132872,0.0,0.7131898979861543,0.0
3873,37.90000056475401,2.2437772624199488e-05,0.16782520959774652,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.0916558097609767,0.0,0.7003121243686654,0.0
3874,37.95000056549907,-4.257331364155587e-07,0.20215955873330432,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7200062934582657,0.0
3875,38.000000566244125,-2.2718580161837515e-05,0.3273384099205335,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
3876,38.05000056698918,6.155876864472319e-07,0.47986062367757165,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.24592825423544706,0.0,0.75,0.0
3877,38.10000056773424,1.5186103962900588e-06,0.29272277032335603,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.1560178917479199,0.0,0.75,0.0
3878,38.1500005684793,-9.645617786648096e-07,0.2030046582221985,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7229664014683028,0.0
3879,38.20000056922436,4.62140082591805e-05,0.3052607874075572,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.1564224689239909,0.0,0.75,0.0
3880,38.250000569969416,1.355329281583167e-07,0.19089414551854134,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.1016483623775254,0.0,0.7192973219710128,0.0
3881,38.300000570714474,0.0,0.2860476076602936,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.15280075636389978,0.0,0.75,0.0
3882,38.35000057145953,-4.698840965040782e-06,0.30238313724597293,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
3883,38.40000057220459,-8.611230794565208e-06,0.28503304968277615,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
3884,38.45000057294965,-3.349316620398677e-05,0.45147839685281116,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3885,38.500000573694706,-3.569624564554663e-05,0.3321019063393275,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
3886,38.550000574439764,-1.693042123766706e-05,0.30008921896417934,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
3887,38.60000057518482,5.2686209860293145e-06,0.3723202918966611,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.19081144949813256,0.0,0.75,0.0
3888,38.65000057592988,2.7622841076437407e-05,0.47256696720918023,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.2468303519369655,0.0,0.75,0.0
3889,38.70000057667494,2.130779586382979e-06,0.5511025637388229,0.75,0.0,tracking,tracking,0.75,0.0,0.75,0.0,0.29299965174717285,0.0,0.75,0.0
3890,38.750000577419996,-1.4697925051666388e-06,0.41732108096281684,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3891,38.800000578165054,1.9176422187275893e-05,0.37572573125362396,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.1925496094210921,0.0,0.75,0.0
3892,38.85000057891011,4.231657885601392e-05,0.38358750442663825,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.201263240848803,0.0,0.75,0.0
3893,38.90000057965517,-3.727933053375817e-06,0.6195657253265381,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3894,38.95000058040023,-2.9001402012542524e-05,0.47302674253781635,0.75,0.0,reverse_motion,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0
3895,39.00000058114529,-6.139953742227631e-06,0.16310575356086093,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7074419479420642,0.0
3896,39.050000581890345,-5.72472644248643e-06,0.3475787242253621,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
3897,39.1000005826354,-2.777428643564621e-05,0.23633990685145062,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.747013273467024,0.0
3898,39.15000058338046,-7.910246633492276e-08,0.3419963518778483,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
3899,39.20000058412552,2.1705965057824787e-05,0.2606603726744652,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.13357731673711898,0.0,0.75,0.0
3900,39.25000058487058,-1.57972563587221e-06,0.15272517129778865,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7071149703598626,0.0
3901,39.300000585615635,-5.457173562254311e-06,0.10744855304559073,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.6858197681668473,0.0
3902,39.35000058636069,-6.594419344290805e-06,0.2411371736476819,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
3903,39.40000058710575,-5.684105869880864e-06,0.21645201245943704,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7430271480698308,0.0
3904,39.45000058785081,-4.558182724648135e-06,0.2485976864894231,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0
3905,39.50000058859587,-4.18009394492307e-06,0.2230532430112362,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7491159289249177,0.0
3906,39.550000589340925,4.119942173096422e-05,0.2319973347087701,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.11887751937781274,0.0,0.75,0.0
3907,39.60000059008598,-2.2562176397284812e-05,0.19782848904530206,0.0,1.0,reverse_motion,tracking,0.0,1.0,0.0,1.0,0.0,1.0,0.7389764080918654,0.0
3908,39.65000059083104,2.2438270478453743e-05,0.23832832773526508,0.0,1.0,tracking,tracking,0.0,1.0,0.0,1.0,0.12213176839509107,0.0,0.75,0.0
