level,route,seed,arm,context,offset_m_n,offset_m_mean,offset_m_median,offset_m_p10,offset_m_p90,abs_offset_m_median
2,3072,2,B,turn,0,nan,nan,nan,nan,nan
2,3072,2,B,straight,406,-0.006440717328944265,0.0006647105391460805,-0.002144495845396664,0.0033533298252895923,0.0011717477114429986
1,25424,0,B,all,2254,0.6672322197795258,0.6502208527600458,-0.006178023628985046,1.235184746788762,0.6514357611087296
1,25424,0,B,turn,57,0.03180286591032863,-0.04082104091439517,-0.7567222435002665,1.2835399420939442,0.2429303590277329
1,25424,0,B,straight,806,0.3622470358773815,0.616803458030735,-0.08197944194508114,0.6811862568262911,0.6265426669956855
2,3072,2,D,all,412,-0.005918055707502922,0.0003212822253255979,-0.003087764600940381,0.003069263056551941,0.0011185540576193766
2,3072,2,D,turn,0,nan,nan,nan,nan,nan
2,3072,2,D,straight,412,-0.005918055707502922,0.0003212822253255979,-0.003087764600940381,0.003069263056551941,0.0011185540576193766
2,25318,0,B,all,553,0.07170628245251068,-0.05820456998208793,-0.15092364061467667,0.7656181712080136,0.0824764578193701
2,25318,0,B,turn,56,-0.08340752903204626,-0.06313321824156815,-0.9300493211433738,0.7753431237337495,0.20227409108161162
2,25318,0,B,straight,489,0.09386868176239528,-0.05662127620898227,-0.10653493675841251,0.7585008764029793,0.0799826561820283
1,25424,1,B,all,2290,0.05245656823580255,0.06423420381257106,-0.029319542279994438,0.09244577257947405,0.06931630160755686
1,25424,1,B,turn,76,-0.10490535854561249,-0.07719314922728673,-0.7903571943457832,0.652563779946796,0.28291398065452844
1,25424,1,B,straight,1552,0.05185129278264848,0.0587591143318852,-0.017587220777720597,0.07914585185273004,0.06077983943844144
2,25318,0,A,all,530,-0.026079458730348736,-0.07142374438139373,-0.08635481124788184,0.24441125242459838,0.07502272474605394
2,25318,0,A,turn,54,0.45077583888789363,0.44493479601062413,-0.062261135617882275,0.9649581902618967,0.4845801510426079
2,25318,0,A,straight,458,-0.06633839685365019,-0.0730002794751641,-0.08485174189746364,0.001664140116982439,0.07380857885876699
2,25318,1,A,all,567,-0.04769079571481068,-0.07119096367576276,-0.2015233660601826,0.008774277934248335,0.07486576306458813
2,25318,1,A,turn,71,0.27229012989947887,0.21206464607470238,-0.1620779519645801,0.8762199148316698,0.27528484120464336
2,25318,1,A,straight,447,-0.06894327641127311,-0.07110962135743866,-0.08344843123896656,0.0011011758903502434,0.07175494141711458
2,25318,1,C,all,477,-0.04544900624714051,-0.05673472054613717,-0.11244429072419168,0.003135171913298445,0.06360829752128788
2,25318,1,C,turn,27,0.027577047517634307,-0.012512279374978527,-0.9204248691171188,1.0502039372628313,0.08894708146696008
2,25318,1,C,straight,432,-0.023937727381712928,-0.05684902780222982,-0.09393678406774127,0.0025791163412045796,0.06243877680062902
1,25424,1,D,all,2300,0.677509323147968,0.8548447480722994,0.0014830694592977173,0.884795056044752,0.8558043065503
1,25424,1,D,turn,230,0.5632253788426844,0.860361052683689,-0.29767931452446683,0.8844966608597089,0.8662670936089635
1,25424,1,D,straight,1424,0.6073482132409581,0.8199911043994543,-0.0007129032779702916,0.8760321288586891,0.8239305337442266
2,25318,1,B,all,554,-0.10019798755178123,-0.08274351874414816,-0.26620180624604356,0.001298205067406327,0.08512491676595182
2,25318,1,B,turn,62,0.021024427356933557,-0.06330570914797726,-0.8382146690476469,0.9712813147692289,0.5774272426078936
2,25318,1,B,straight,483,-0.10828217821197539,-0.08269952887789198,-0.1838128664374588,0.0008144802235462666,0.08330652973513364
2,25318,2,C,all,476,-0.03731648679266778,-0.05482998110522989,-0.09962759542627439,0.018784035482581347,0.06427342906222536
2,25318,2,C,turn,24,0.08002793180862137,-0.017284214534520614,-0.8108313169312095,1.1044545857982302,0.5189567176912409
2,25318,2,C,straight,434,-0.018004434581629175,-0.05461340070882844,-0.08982140036175074,0.003833914367781165,0.06266176041555747
2,27529,0,C,all,464,0.11232149413736245,-0.0011853110572189783,-0.0034513868347249036,0.35755112789928295,0.0024267812217242534
2,27529,0,C,turn,75,0.7011780009653233,0.777930761878059,-0.028864211459498978,1.5385209621819464,0.777930761878059
2,27529,0,C,straight,277,-0.0006338906836677572,-0.0004268222056052212,-0.0024774327929090296,0.00645467085486992,0.001770018644543854
1,25424,2,B,all,2278,0.06926865275021714,0.05786538016093992,-0.03619141995176698,0.18593438951098706,0.06248718253197587
1,25424,2,B,turn,69,0.025760286917220064,-0.02972828891851489,-0.7843054692806132,1.1896753436251561,0.29805978139919476
1,25424,2,B,straight,890,0.0129534710241054,0.044291578868703274,-0.11185895330224502,0.06999068582395439,0.05398649300762759
2,25318,2,A,all,572,-0.04409171697371656,-0.0723877171092866,-0.2047840682927233,0.00256974796328472,0.07503083999132995
2,25318,2,A,turn,77,0.33184346793343916,0.4507323805892107,-0.13452654133548353,0.7305377734877105,0.5227082547141896
2,25318,2,A,straight,452,-0.08037502521782564,-0.07265616473260711,-0.09605065571846054,0.0006272843483492684,0.0728041329712089
2,25318,2,B,all,557,0.04751473971809446,-0.061748196726692406,-0.17374828369616915,0.7581297657230036,0.08210811183941479
2,25318,2,B,turn,86,-0.05106561416334133,-0.07001695587049937,-0.6923829827863617,0.6447397329480716,0.2388079307475654
2,25318,2,B,straight,448,0.04705005789239896,-0.06176515822358438,-0.11401672073582729,0.7258975890206628,0.07783444144190163
2,27529,0,D,all,469,0.10955313625835346,-0.001302931120458925,-0.009961589125719485,0.35962081101053706,0.005937697965367519
2,27529,0,D,turn,78,0.6740356473943313,0.7474917006837504,-0.0027721968274585698,1.474819990840787,0.7474917006837504
2,27529,0,D,straight,277,-0.0010018720360371119,-0.00029945338000940934,-0.007371391823387258,0.004261722190157697,0.004215653560663443
1,3255,2,B,all,3130,-0.00014247793901227382,-8.349940633476875e-05,-0.0012170782039678458,0.0009969046299461405,0.0006084440267449607
1,3255,2,B,turn,13,0.02665887013969899,0.023050197905578558,0.004703541557186108,0.052164902885528566,0.023050197905578558
1,3255,2,B,straight,744,-0.00038103380702640623,4.069010537932627e-05,-0.001229475486157487,0.0014413804970257065,0.0006694792670174449
2,27529,0,A,all,541,0.08054435313400095,0.0006501938501256515,-0.001793755165683768,0.15212865646083432,0.0014317828412610833
2,27529,0,A,turn,47,0.49323206147686477,0.6694550537966167,0.03299974223239206,0.9649732650059731,0.6694550537966167
2,27529,0,A,straight,359,0.056363216880203335,0.0006709628304031111,-0.0021335167441501554,0.026501176685708654,0.002069682936086543
2,27529,1,D,all,455,0.10428676192585436,-0.0011189776740779217,-0.007654643870719519,0.4529475943129054,0.004817419745912414
2,27529,1,D,turn,69,0.6984492519230507,0.8152198144480959,0.05780378877610719,1.226050024322802,0.8152198144480959
2,27529,1,D,straight,281,-4.5971660925631075e-05,-0.0005910661771521063,-0.005242975343130662,0.004130037977444782,0.0025028449081286918
2,27529,1,A,all,452,0.09487836030130152,-0.0009166929756646328,-0.00220756464542671,0.34765304496459287,0.0017549724277818837
2,27529,1,A,turn,45,0.5240702617110533,0.6931125895597903,0.01991238968379634,1.000149020943938,0.6931125895597903
2,27529,1,A,straight,294,0.06630743162011055,-0.0005302429771737224,-0.0021326063387860942,0.06064280198081937,0.001569535852138271
2,27529,2,A,all,470,0.09992658187100238,-0.0010719299486641894,-0.0024254685627118676,0.4012050612130109,0.0020771022497318736
2,27529,2,A,turn,56,0.46679647888360215,0.41030799651301014,0.02093346692399931,0.9350571821256254,0.41030799651301014
2,27529,2,A,straight,308,0.06825468665649304,-0.0008483463015457873,-0.0024169273411507597,0.07215695879091537,0.0019641442800578356
2,27529,2,C,all,530,0.16262907742027072,-0.0005243084484146,-0.002405668804204202,0.8793351672029533,0.0017322964227485323
2,27529,2,C,turn,93,0.8947322476790693,0.9200253285000393,0.009474359598556564,1.890179858534735,0.9200253285000393
2,27529,2,C,straight,309,0.009677261037839242,-0.0004679363333471654,-0.0020545537886968133,0.018677596995648336,0.0010613335260743826
2,27529,1,B,all,671,0.05761133114664329,0.000571356901735181,-0.0021184284224984046,0.07621401099666499,0.001974953782664413
2,27529,1,B,turn,48,0.4795901695572913,0.56547810626058,0.013634752841576555,1.0450010760382338,0.56547810626058
2,27529,1,B,straight,495,0.03161922034236268,0.0010197957806212766,-0.0037135402145855242,0.010217355594112746,0.003153482181157451
2,27529,2,D,all,508,0.1291121748639853,-0.0020004889646799435,-0.005494530570816835,0.8554336485736278,0.003583686245788007
2,27529,2,D,turn,100,0.6715475778424924,0.8682280142039766,-0.009241777276823484,1.427006367465415,0.8682280142039766
2,27529,2,D,straight,279,-0.00339986055270558,-0.001525875989761704,-0.004937888460508904,0.002252196416275315,0.0026478174219587546
2,28154,0,A,all,642,0.0326405699420803,-0.000555886040151165,-0.0034543951499310262,0.18667343950444623,0.002293051476583075
2,28154,0,A,turn,0,nan,nan,nan,nan,nan
2,28154,0,A,straight,541,0.039013981850351466,-0.00014193971629128488,-0.003455687580714232,0.19250883089809606,0.002800409715417626
2,28154,1,A,all,642,0.03370597596366063,-0.0006565515214035536,-0.0032511354696221914,0.18951505547037462,0.0018358220284236844
2,28154,1,A,turn,0,nan,nan,nan,nan,nan
2,28154,1,A,straight,540,0.04037323902300263,-0.00012228224073781215,-0.0033163252456197014,0.1979613530431877,0.002445431469563269
2,28154,1,B,all,650,0.04136227468146773,-0.0011046728615911549,-0.003332684878878705,0.20835168078627184,0.002736830108816718
2,28154,1,B,turn,0,nan,nan,nan,nan,nan
2,28154,1,B,straight,615,0.04387736547116653,-0.0008981466622408359,-0.003263764243159134,0.21656069352378768,0.002718810987685347
1,2091,1,A,all,3913,-0.8753138127252714,-0.979895625932619,-1.0061752515886733,-0.34303814312656533,0.979895625932619
1,2091,1,A,turn,136,-0.6524154451965581,-0.7184441706918845,-0.9925085490060744,-0.06398127212767953,0.7184441706918845
1,2091,1,A,straight,3467,-0.8975352810449759,-0.9799065123184046,-1.0068246130778464,-0.9521161968797628,0.9799065123184046
2,28154,1,D,all,637,-0.10235261385144244,-0.00032679240875192273,-0.7597392412801508,0.19292487576166364,0.02046260654145586
2,28154,1,D,turn,14,-0.17405682090726105,-0.2142142278014054,-0.32060319545917393,-0.011317819617795728,0.2142142278014054
2,28154,1,D,straight,596,-0.11171725182601551,-0.00016360815932807513,-0.7624464420878735,0.1916603167496816,0.01888781106445793
2,28154,0,B,all,648,0.04197330765309805,-0.0012232462394573922,-0.003380196180698249,0.22969857797564658,0.00271754109333562
2,28154,0,B,turn,0,nan,nan,nan,nan,nan
2,28154,0,B,straight,615,0.04436933189036843,-0.000980801023757401,-0.0032582575602015406,0.25260765122630474,0.0027075815725936285
2,28154,0,C,all,622,-0.07844640634060589,-0.0005105337045915958,-0.5701022219835483,0.1589859758714818,0.0247373447600445
2,28154,0,C,turn,16,-0.30854165399519184,-0.37024157403554486,-0.4267092794691847,-0.10992610259624766,0.37024157403554486
2,28154,0,C,straight,578,-0.08083610423847011,-0.0003865561775960983,-0.5742588954770935,0.15771650095669834,0.023391590462283847
2,28154,0,D,all,636,-0.08018821326556873,-0.00016249573572229517,-0.6546016193653313,0.1846704844466937,0.00897006093752852
2,28154,0,D,turn,0,nan,nan,nan,nan,nan
2,28154,0,D,straight,608,-0.08898559944087937,-0.00016509175282865117,-0.6583985105140864,0.18271254209684748,0.00890594172515879
2,28154,2,C,all,651,-0.08700523893644718,-0.00030702529929465535,-0.6083684388970185,0.13006301105497406,0.0117774539872286
2,28154,2,C,turn,0,nan,nan,nan,nan,nan
2,28154,2,C,straight,625,-0.09671807272575975,-0.00030702529929465535,-0.610488097244955,0.11800157106041043,0.01135222434221768
2,28154,2,D,all,629,-0.06134813137034274,-0.00028483078373634527,-0.4878662388585625,0.18351892578599355,0.015390734181756007
2,28154,2,D,turn,13,-0.13736575546034718,-0.035280397475646,-0.4367851829482062,0.0344402518665704,0.05695801137634064
2,28154,2,D,straight,590,-0.06851927432917303,-0.00021860330010719072,-0.4900647808070127,0.1813775345644642,0.01292437915553869
2,28154,2,B,all,652,0.040401095657551914,-0.0010592142910278806,-0.0032791556164979787,0.2006139911363372,0.0027190285044278104
2,28154,2,B,turn,0,nan,nan,nan,nan,nan
2,28154,2,B,straight,609,0.043441022916517455,-0.0005298190865604691,-0.00328631838399525,0.2105578771529965,0.0027086469633830564
2,27529,0,B,all,1238,0.02750643614652239,0.0007842382056703432,-0.0032755446377283194,0.008082409459024411,0.00310367351497466
2,27529,0,B,turn,41,0.4420975682877375,0.3095904427178173,0.01501788410077011,1.0767555778105116,0.3095904427178173
2,27529,0,B,straight,839,0.019673633192666785,0.0030153053795704465,-0.003549612841202335,0.008059001334549482,0.003560381350009001
2,28154,2,A,all,645,0.034169063055982135,-0.0008689026617034947,-0.0034010549225240525,0.19807842577691284,0.0022065897207142354
2,28154,2,A,turn,0,nan,nan,nan,nan,nan
2,28154,2,A,straight,547,0.0406341626869351,-0.0003066593366691758,-0.0033409091073777365,0.20523276137662877,0.0024083431117145563
2,28154,1,C,all,668,-0.08944253771097524,-0.00016403207954833067,-0.6890489590447361,0.18614040341580063,0.03925914071521272
2,28154,1,C,turn,7,-0.028362496917622475,-0.07379598021558513,-0.13730693437912783,0.08874613362096835,0.08777740426203343
2,28154,1,C,straight,634,-0.09831075581559019,-0.00016106474201619647,-0.6928412653396541,0.18303600954603302,0.03355810581653544
1,2091,2,B,all,3999,-0.7863862698513281,-0.8686729723571915,-0.93009375961802,-0.6235462120949755,0.8686729723571915
1,2091,2,B,turn,60,-0.4266541855454724,-0.5025644558849309,-0.6439778540566277,-0.10591766417460383,0.5025644558849309
1,2091,2,B,straight,323,-0.10527367002349579,-0.0002437167414037476,-0.5859843268816862,0.0030756601814227384,0.0022173985467245157
1,2091,0,C,all,3999,-0.843495380448525,-0.8990666357526357,-1.0988011551554409,-0.06444711666515088,0.8990666357526357
1,2091,0,C,turn,2317,-0.8785514611616664,-0.887776494195567,-0.9291745650431252,-0.8203247579918961,0.887776494195567
1,2091,0,C,straight,437,-0.08505301757940424,-0.03742171506502771,-0.10746846564609633,0.0003342522758147419,0.03742171506502771
2,27529,2,B,all,1238,0.0352368862402759,-0.002563046133509335,-0.0053923694656889355,0.0038461861393918194,0.004007942660235438
2,27529,2,B,turn,56,0.5096139846835753,0.60513538684299,0.015525961655246112,0.9977418977641462,0.60513538684299
2,27529,2,B,straight,511,0.03506540128711746,-0.00040690120200718934,-0.0028865624306580635,0.023840003951164982,0.001485185985468909
2,27529,1,C,all,1638,0.5446879638998618,0.6030361381734597,-0.002350974074916522,0.8062463311324333,0.6030361381734597
2,27529,1,C,turn,106,1.0012839497758144,0.937049323005863,0.05277689406013024,1.9334732197122222,0.937049323005863
2,27529,1,C,straight,1423,0.5526664745159071,0.6105839365088234,9.651196117351297e-05,0.7772085917012319,0.6105839365088234
2,25318,0,C,all,3999,-0.09867576542277126,-0.08177574926912223,-0.31679744254277276,0.10613639065859969,0.1176979280625703
2,25318,0,C,turn,18,-0.33466737141002056,-0.022552203786292736,-1.051236441556944,9.726713309112693e-05,0.026488461814114586
2,25318,0,C,straight,3863,-0.09765839849801226,-0.08463160200694697,-0.31637957386070725,0.1062510851204315,0.12058828378684537
2,2084,1,C,all,3999,0.3614107492631595,0.3921085008768668,0.25502423610682173,0.504516117245758,0.3936434105830897
2,2084,1,C,turn,92,-0.40365785820994166,-0.021189652586441766,-1.2673087654726176,0.019144018334343333,0.056356774319729255
2,2084,1,C,straight,250,0.11180859052311058,-0.000594668826078739,-0.011879072061997216,0.5831687955153091,0.0033558072554370237
2,25318,0,D,all,3999,-0.44576303745082657,-0.3926254876169876,-0.8139226061740135,-0.11651456630403324,0.3926254876169876
2,25318,0,D,turn,494,-0.626526554962441,-0.6318666935589075,-0.7845567742996279,-0.48682660337916245,0.6318666935589075
2,25318,0,D,straight,3417,-0.4131975080020912,-0.3589239423930403,-0.8191735710871845,-0.10434045798828599,0.3589239423930403
2,25318,2,D,all,3999,-0.34050887036878724,-0.2548304171915704,-0.8313935288234029,0.08954218061377518,0.25954360656595304
2,25318,2,D,turn,37,-0.5417670184346415,-0.7428553412286758,-0.9146289056941913,-0.02135081337472461,0.7428553412286758
2,25318,2,D,straight,3826,-0.33061525210972237,-0.2486734966023842,-0.8242726718989282,0.09302983339986931,0.2543045623451795
2,25318,1,D,all,3999,-0.21949494795540314,-0.22824520714835472,-0.42887725718564085,0.009315785327759537,0.2287691667522439
2,25318,1,D,turn,14,-0.26204263947105333,-0.034023531470875626,-0.8775485504459285,-0.01772178692910418,0.034023531470875626
2,25318,1,D,straight,3966,-0.21609415247769748,-0.22804293416645827,-0.4267596654668999,0.010077623986336274,0.22869467573299287
