direction,arm,subset,n,ade_base,ade_arm,dade,lo,hi,halfwidth,meets_threshold
1,A ridge_late pooled,all,9642,1.9891535,1.942585,-0.046568573,-0.0758751088494919,-0.018649016223817875,0.028613046312837016,False
1,A ridge_late pooled,pre_onset,706,2.0492735,2.005063,-0.044210684,-0.09826604551354809,0.013398736463717472,0.05583239098863278,False
1,A ridge_late pooled,straight_yaw,5742,1.8540347,1.7805483,-0.07348614,-0.12133401943884042,-0.03068202994924365,0.045325994744798384,True
1,A ridge_late pooled,turn_yaw,2041,2.2858224,2.275152,-0.010670081,-0.04265107762288694,0.026958417885849,0.03480474775436797,False
1,b temporal (subset),all,9642,1.9891535,1.9390354,-0.05011805,-0.08020199548378042,-0.02050479511148536,0.02984860018614753,True
1,b temporal (subset),pre_onset,706,2.0492735,1.9891881,-0.06008548,-0.120658914891717,0.0029562323629159165,0.06180757362731646,False
1,b temporal (subset),straight_yaw,5742,1.8540347,1.7787927,-0.07524172,-0.12430705775454347,-0.0296275850439634,0.047339736355290034,True
1,b temporal (subset),turn_yaw,2041,2.2858224,2.2722824,-0.013539642,-0.0478433140289687,0.025232600990550486,0.03653795750975959,False
1,c-mlp pooled (compute-matched),all,9642,1.9891535,2.0719163,0.082762614,0.04690758679976476,0.12036421450895458,0.03672831385459491,False
1,c-mlp pooled (compute-matched),pre_onset,706,2.0492735,2.078921,0.02964746,-0.07011696214873178,0.1310225226312417,0.10056974238998674,False
1,c-mlp pooled (compute-matched),straight_yaw,5742,1.8540347,1.9138353,0.05980075,0.009473306221296827,0.11181050750563122,0.051168600642167196,False
1,c-mlp pooled (compute-matched),turn_yaw,2041,2.2858224,2.401804,0.115981825,0.05781837924100214,0.17463351194938306,0.05840756635419046,False
1,c-attn grid,all,9642,1.9891535,2.0000973,0.0109436065,-0.025676307246010794,0.048713430886069456,0.03719486906604012,False
1,c-attn grid,pre_onset,706,2.0492735,2.0230603,-0.026213197,-0.11024558197781503,0.06302255212685882,0.08663406705233692,False
1,c-attn grid,straight_yaw,5742,1.8540347,1.8327074,-0.021327158,-0.07786035469180096,0.03140141947649744,0.0546308870841492,False
1,c-attn grid,turn_yaw,2041,2.2858224,2.3253028,0.039480474,-0.007223020709077072,0.08909364206370564,0.048158331386391355,False
1,c-tf grid + ego token,all,9642,1.9891535,2.072468,0.08331445,0.029678682552586967,0.13831122312986172,0.05431627028863738,False
1,c-tf grid + ego token,pre_onset,706,2.0492735,2.3344312,0.2851576,0.07607577652636201,0.5049772341135322,0.21445072879358512,False
1,c-tf grid + ego token,straight_yaw,5742,1.8540347,1.926616,0.07258136,-0.0020903567264321907,0.14666287067708553,0.07437661370175885,False
1,c-tf grid + ego token,turn_yaw,2041,2.2858224,2.39426,0.10843784,-0.0059865944437850855,0.21532842356204943,0.11065750900291725,False
1,d temporal + attn grid,all,9642,1.9891535,2.0417132,0.052559696,0.008492237353397812,0.09490748148614327,0.04320762206637273,False
1,d temporal + attn grid,pre_onset,706,2.0492735,2.0741713,0.02489781,-0.08027941369269519,0.1316070656241027,0.10594323965839894,False
1,d temporal + attn grid,straight_yaw,5742,1.8540347,1.8860488,0.032014176,-0.028536619591800816,0.09011173242135097,0.05932417600657589,False
1,d temporal + attn grid,turn_yaw,2041,2.2858224,2.362712,0.076889835,0.02313147036903517,0.1324747236873055,0.054671626659135164,False
