idx,t,cam,split,psnr
489,6.7488861083984375,CAM_BACK,train,31.412
490,6.7488861083984375,CAM_BACK_LEFT,train,26.203
491,6.7488861083984375,CAM_BACK_RIGHT,train,27.375
492,6.832190036773682,CAM_FRONT,train,26.712
493,6.832190036773682,CAM_FRONT_LEFT,train,26.887
494,6.832190036773682,CAM_FRONT_RIGHT,train,25.782
495,6.832190036773682,CAM_BACK,train,31.375
496,6.832190036773682,CAM_BACK_LEFT,train,25.142
497,6.832190036773682,CAM_BACK_RIGHT,train,26.817
498,6.915493965148926,CAM_FRONT,train,26.548
499,6.915493965148926,CAM_FRONT_LEFT,train,26.93
500,6.915493965148926,CAM_FRONT_RIGHT,train,25.326
501,6.915493965148926,CAM_BACK,train,31.001
502,6.915493965148926,CAM_BACK_LEFT,train,24.983
503,6.915493965148926,CAM_BACK_RIGHT,train,26.52
504,6.998798131942749,CAM_FRONT,test,26.49
505,6.998798131942749,CAM_FRONT_LEFT,test,26.639
506,6.998798131942749,CAM_FRONT_RIGHT,test,25.625
507,6.998798131942749,CAM_BACK,test,30.655
508,6.998798131942749,CAM_BACK_LEFT,test,24.864
509,6.998798131942749,CAM_BACK_RIGHT,test,26.517
510,7.082200288772583,CAM_FRONT,train,26.881
511,7.082200288772583,CAM_FRONT_LEFT,train,26.745
512,7.082200288772583,CAM_FRONT_RIGHT,train,26.276
513,7.082200288772583,CAM_BACK,train,30.322
514,7.082200288772583,CAM_BACK_LEFT,train,24.83
515,7.082200288772583,CAM_BACK_RIGHT,train,26.757
516,7.165602207183838,CAM_FRONT,train,27.373
517,7.165602207183838,CAM_FRONT_LEFT,train,26.5
518,7.165602207183838,CAM_FRONT_RIGHT,train,26.33
519,7.165602207183838,CAM_BACK,train,30.046
520,7.165602207183838,CAM_BACK_LEFT,train,24.974
521,7.165602207183838,CAM_BACK_RIGHT,train,26.753
522,7.249004602432251,CAM_FRONT,train,27.161
523,7.249004602432251,CAM_FRONT_LEFT,train,26.598
524,7.249004602432251,CAM_FRONT_RIGHT,train,26.651
525,7.249004602432251,CAM_BACK,train,29.71
526,7.249004602432251,CAM_BACK_LEFT,train,25.167
527,7.249004602432251,CAM_BACK_RIGHT,train,26.777
528,7.332406759262085,CAM_FRONT,train,26.006
529,7.332406759262085,CAM_FRONT_LEFT,train,25.575
530,7.332406759262085,CAM_FRONT_RIGHT,train,25.941
531,7.332406759262085,CAM_BACK,train,28.766
532,7.332406759262085,CAM_BACK_LEFT,train,24.852
533,7.332406759262085,CAM_BACK_RIGHT,train,26.585
534,7.41580867767334,CAM_FRONT,test,21.832
535,7.41580867767334,CAM_FRONT_LEFT,test,20.409
536,7.41580867767334,CAM_FRONT_RIGHT,test,22.912
537,7.41580867767334,CAM_BACK,test,20.296
538,7.41580867767334,CAM_BACK_LEFT,test,21.62
539,7.41580867767334,CAM_BACK_RIGHT,test,24.398
540,7.499211072921753,CAM_FRONT,train,24.638
541,7.499211072921753,CAM_FRONT_LEFT,train,25.598
542,7.499211072921753,CAM_FRONT_RIGHT,train,25.713
543,7.499211072921753,CAM_BACK,train,28.171
544,7.499211072921753,CAM_BACK_LEFT,train,25.038
545,7.499211072921753,CAM_BACK_RIGHT,train,26.805
546,7.582618474960327,CAM_FRONT,train,24.231
547,7.582618474960327,CAM_FRONT_LEFT,train,25.804
548,7.582618474960327,CAM_FRONT_RIGHT,train,25.931
549,7.582618474960327,CAM_BACK,train,28.174
550,7.582618474960327,CAM_BACK_LEFT,train,26.278
551,7.582618474960327,CAM_BACK_RIGHT,train,26.577
552,7.6660261154174805,CAM_FRONT,train,23.084
553,7.6660261154174805,CAM_FRONT_LEFT,train,23.662
554,7.6660261154174805,CAM_FRONT_RIGHT,train,25.431
555,7.6660261154174805,CAM_BACK,train,23.06
556,7.6660261154174805,CAM_BACK_LEFT,train,24.289
557,7.6660261154174805,CAM_BACK_RIGHT,train,26.275
558,7.749433517456055,CAM_FRONT,train,23.586
559,7.749433517456055,CAM_FRONT_LEFT,train,25.698
560,7.749433517456055,CAM_FRONT_RIGHT,train,24.576
561,7.749433517456055,CAM_BACK,train,21.208
562,7.749433517456055,CAM_BACK_LEFT,train,25.071
563,7.749433517456055,CAM_BACK_RIGHT,train,25.02
564,7.832841157913208,CAM_FRONT,test,22.956
565,7.832841157913208,CAM_FRONT_LEFT,test,22.816
566,7.832841157913208,CAM_FRONT_RIGHT,test,23.904
567,7.832841157913208,CAM_BACK,test,20.912
568,7.832841157913208,CAM_BACK_LEFT,test,23.55
569,7.832841157913208,CAM_BACK_RIGHT,test,23.932
570,7.916248559951782,CAM_FRONT,train,24.355
571,7.916248559951782,CAM_FRONT_LEFT,train,21.726
572,7.916248559951782,CAM_FRONT_RIGHT,train,23.185
573,7.916248559951782,CAM_BACK,train,25.917
574,7.916248559951782,CAM_BACK_LEFT,train,19.376
575,7.916248559951782,CAM_BACK_RIGHT,train,26.026
576,7.9996559619903564,CAM_FRONT,train,24.808
577,7.9996559619903564,CAM_FRONT_LEFT,train,23.996
578,7.9996559619903564,CAM_FRONT_RIGHT,train,24.917
579,7.9996559619903564,CAM_BACK,train,28.711
580,7.9996559619903564,CAM_BACK_LEFT,train,26.554
581,7.9996559619903564,CAM_BACK_RIGHT,train,27.804
582,8.083064079284668,CAM_FRONT,train,24.809
583,8.083064079284668,CAM_FRONT_LEFT,train,24.1
584,8.083064079284668,CAM_FRONT_RIGHT,train,24.947
585,8.083064079284668,CAM_BACK,train,28.913
586,8.083064079284668,CAM_BACK_LEFT,train,26.034
587,8.083064079284668,CAM_BACK_RIGHT,train,27.853
588,8.1664719581604,CAM_FRONT,train,24.145
589,8.1664719581604,CAM_FRONT_LEFT,train,22.867
590,8.1664719581604,CAM_FRONT_RIGHT,train,24.944
591,8.1664719581604,CAM_BACK,train,28.803
592,8.1664719581604,CAM_BACK_LEFT,train,25.725
593,8.1664719581604,CAM_BACK_RIGHT,train,27.114
594,8.249880075454712,CAM_FRONT,test,21.587
595,8.249880075454712,CAM_FRONT_LEFT,test,20.699
596,8.249880075454712,CAM_FRONT_RIGHT,test,17.186
597,8.249880075454712,CAM_BACK,test,27.342
598,8.249880075454712,CAM_BACK_LEFT,test,22.079
599,8.249880075454712,CAM_BACK_RIGHT,test,21.844
600,8.333287954330444,CAM_FRONT,train,21.533
601,8.333287954330444,CAM_FRONT_LEFT,train,19.144
602,8.333287954330444,CAM_FRONT_RIGHT,train,17.041
603,8.333287954330444,CAM_BACK,train,26.169
604,8.333287954330444,CAM_BACK_LEFT,train,21.589
605,8.333287954330444,CAM_BACK_RIGHT,train,20.981
606,8.416696071624756,CAM_FRONT,train,23.349
607,8.416696071624756,CAM_FRONT_LEFT,train,21.029
608,8.416696071624756,CAM_FRONT_RIGHT,train,23.771
609,8.416696071624756,CAM_BACK,train,27.831
610,8.416696071624756,CAM_BACK_LEFT,train,25.448
611,8.416696071624756,CAM_BACK_RIGHT,train,24.592
612,8.500103950500488,CAM_FRONT,train,24.539
613,8.500103950500488,CAM_FRONT_LEFT,train,22.898
614,8.500103950500488,CAM_FRONT_RIGHT,train,23.834
615,8.500103950500488,CAM_BACK,train,28.543
616,8.500103950500488,CAM_BACK_LEFT,train,26.074
617,8.500103950500488,CAM_BACK_RIGHT,train,25.646
618,8.58350682258606,CAM_FRONT,train,23.799
619,8.58350682258606,CAM_FRONT_LEFT,train,24.412
620,8.58350682258606,CAM_FRONT_RIGHT,train,23.345
621,8.58350682258606,CAM_BACK,train,28.362
622,8.58350682258606,CAM_BACK_LEFT,train,26.692
623,8.58350682258606,CAM_BACK_RIGHT,train,26.184
624,8.66690969467163,CAM_FRONT,test,22.959
625,8.66690969467163,CAM_FRONT_LEFT,test,20.616
626,8.66690969467163,CAM_FRONT_RIGHT,test,21.179
627,8.66690969467163,CAM_BACK,test,26.677
628,8.66690969467163,CAM_BACK_LEFT,test,16.268
629,8.66690969467163,CAM_BACK_RIGHT,test,24.398
630,8.750312566757202,CAM_FRONT,train,24.786
631,8.750312566757202,CAM_FRONT_LEFT,train,24.094
632,8.750312566757202,CAM_FRONT_RIGHT,train,22.539
633,8.750312566757202,CAM_BACK,train,29.619
634,8.750312566757202,CAM_BACK_LEFT,train,25.081
635,8.750312566757202,CAM_BACK_RIGHT,train,26.005
636,8.833715200424194,CAM_FRONT,train,27.836
637,8.833715200424194,CAM_FRONT_LEFT,train,24.748
638,8.833715200424194,CAM_FRONT_RIGHT,train,23.258
639,8.833715200424194,CAM_BACK,train,30.19
640,8.833715200424194,CAM_BACK_LEFT,train,26.838
641,8.833715200424194,CAM_BACK_RIGHT,train,27.17
642,8.917118310928345,CAM_FRONT,train,27.842
643,8.917118310928345,CAM_FRONT_LEFT,train,24.749
644,8.917118310928345,CAM_FRONT_RIGHT,train,23.257
645,8.917118310928345,CAM_BACK,train,29.93
646,8.917118310928345,CAM_BACK_LEFT,train,26.828
647,8.917118310928345,CAM_BACK_RIGHT,train,27.175
648,9.000520944595337,CAM_FRONT,train,26.866
649,9.000520944595337,CAM_FRONT_LEFT,train,24.582
650,9.000520944595337,CAM_FRONT_RIGHT,train,22.928
651,9.000520944595337,CAM_BACK,train,29.754
652,9.000520944595337,CAM_BACK_LEFT,train,26.975
653,9.000520944595337,CAM_BACK_RIGHT,train,26.279
654,9.083925008773804,CAM_FRONT,test,25.61
655,9.083925008773804,CAM_FRONT_LEFT,test,23.843
656,9.083925008773804,CAM_FRONT_RIGHT,test,21.169
657,9.083925008773804,CAM_BACK,test,29.741
658,9.083925008773804,CAM_BACK_LEFT,test,25.923
659,9.083925008773804,CAM_BACK_RIGHT,test,24.397
660,9.16732907295227,CAM_FRONT,train,26.632
661,9.16732907295227,CAM_FRONT_LEFT,train,24.426
662,9.16732907295227,CAM_FRONT_RIGHT,train,23.095
663,9.16732907295227,CAM_BACK,train,30.201
664,9.16732907295227,CAM_BACK_LEFT,train,26.486
665,9.16732907295227,CAM_BACK_RIGHT,train,27.006
666,9.250733137130737,CAM_FRONT,train,26.8
667,9.250733137130737,CAM_FRONT_LEFT,train,24.441
668,9.250733137130737,CAM_FRONT_RIGHT,train,24.304
669,9.250733137130737,CAM_BACK,train,29.256
670,9.250733137130737,CAM_BACK_LEFT,train,26.224
671,9.250733137130737,CAM_BACK_RIGHT,train,26.641
672,9.334136962890625,CAM_FRONT,train,26.323
673,9.334136962890625,CAM_FRONT_LEFT,train,24.193
674,9.334136962890625,CAM_FRONT_RIGHT,train,23.059
675,9.334136962890625,CAM_BACK,train,29.005
676,9.334136962890625,CAM_BACK_LEFT,train,25.18
677,9.334136962890625,CAM_BACK_RIGHT,train,27.889
678,9.417541027069092,CAM_FRONT,train,26.714
679,9.417541027069092,CAM_FRONT_LEFT,train,23.873
680,9.417541027069092,CAM_FRONT_RIGHT,train,22.384
681,9.417541027069092,CAM_BACK,train,29.287
682,9.417541027069092,CAM_BACK_LEFT,train,26.468
683,9.417541027069092,CAM_BACK_RIGHT,train,26.46
684,9.500945091247559,CAM_FRONT,test,26.627
685,9.500945091247559,CAM_FRONT_LEFT,test,23.509
686,9.500945091247559,CAM_FRONT_RIGHT,test,21.623
687,9.500945091247559,CAM_BACK,test,29.02
688,9.500945091247559,CAM_BACK_LEFT,test,25.199
689,9.500945091247559,CAM_BACK_RIGHT,test,25.943
690,9.584258317947388,CAM_FRONT,train,27.295
691,9.584258317947388,CAM_FRONT_LEFT,train,24.581
692,9.584258317947388,CAM_FRONT_RIGHT,train,22.398
693,9.584258317947388,CAM_BACK,train,29.322
694,9.584258317947388,CAM_BACK_LEFT,train,24.81
695,9.584258317947388,CAM_BACK_RIGHT,train,26.155
696,9.667571783065796,CAM_FRONT,train,27.691
697,9.667571783065796,CAM_FRONT_LEFT,train,24.759
698,9.667571783065796,CAM_FRONT_RIGHT,train,22.053
699,9.667571783065796,CAM_BACK,train,29.573
700,9.667571783065796,CAM_BACK_LEFT,train,24.456
701,9.667571783065796,CAM_BACK_RIGHT,train,26.614
702,9.750885009765625,CAM_FRONT,train,27.465
703,9.750885009765625,CAM_FRONT_LEFT,train,23.687
704,9.750885009765625,CAM_FRONT_RIGHT,train,22.469
705,9.750885009765625,CAM_BACK,train,30.323
706,9.750885009765625,CAM_BACK_LEFT,train,17.435
707,9.750885009765625,CAM_BACK_RIGHT,train,26.805
708,9.834198236465454,CAM_FRONT,train,27.126
709,9.834198236465454,CAM_FRONT_LEFT,train,23.553
710,9.834198236465454,CAM_FRONT_RIGHT,train,21.222
711,9.834198236465454,CAM_BACK,train,29.933
712,9.834198236465454,CAM_BACK_LEFT,train,18.711
713,9.834198236465454,CAM_BACK_RIGHT,train,25.081
714,9.917511701583862,CAM_FRONT,test,26.002
715,9.917511701583862,CAM_FRONT_LEFT,test,23.142
716,9.917511701583862,CAM_FRONT_RIGHT,test,20.133
717,9.917511701583862,CAM_BACK,test,28.568
718,9.917511701583862,CAM_BACK_LEFT,test,22.627
719,9.917511701583862,CAM_BACK_RIGHT,test,23.705
720,10.000824928283691,CAM_FRONT,train,26.284
721,10.000824928283691,CAM_FRONT_LEFT,train,24.407
722,10.000824928283691,CAM_FRONT_RIGHT,train,21.642
723,10.000824928283691,CAM_BACK,train,29.893
724,10.000824928283691,CAM_BACK_LEFT,train,23.683
725,10.000824928283691,CAM_BACK_RIGHT,train,24.635
726,10.07584547996521,CAM_FRONT,train,26.574
727,10.07584547996521,CAM_FRONT_LEFT,train,23.899
728,10.07584547996521,CAM_FRONT_RIGHT,train,21.97
729,10.07584547996521,CAM_BACK,train,28.925
730,10.07584547996521,CAM_BACK_LEFT,train,23.177
731,10.07584547996521,CAM_BACK_RIGHT,train,24.832
732,10.150866031646729,CAM_FRONT,train,26.85
733,10.150866031646729,CAM_FRONT_LEFT,train,23.07
734,10.150866031646729,CAM_FRONT_RIGHT,train,22.609
735,10.150866031646729,CAM_BACK,train,29.774
736,10.150866031646729,CAM_BACK_LEFT,train,21.824
737,10.150866031646729,CAM_BACK_RIGHT,train,23.385
738,10.225886583328247,CAM_FRONT,train,26.345
739,10.225886583328247,CAM_FRONT_LEFT,train,22.393
740,10.225886583328247,CAM_FRONT_RIGHT,train,21.757
741,10.225886583328247,CAM_BACK,train,29.146
742,10.225886583328247,CAM_BACK_LEFT,train,19.787
743,10.225886583328247,CAM_BACK_RIGHT,train,23.101
744,10.300907135009766,CAM_FRONT,test,27.55
745,10.300907135009766,CAM_FRONT_LEFT,test,22.359
746,10.300907135009766,CAM_FRONT_RIGHT,test,22.305
747,10.300907135009766,CAM_BACK,test,29.083
748,10.300907135009766,CAM_BACK_LEFT,test,22.691
749,10.300907135009766,CAM_BACK_RIGHT,test,21.502
750,10.375927448272705,CAM_FRONT,train,27.559
751,10.375927448272705,CAM_FRONT_LEFT,train,22.345
752,10.375927448272705,CAM_FRONT_RIGHT,train,22.307
753,10.375927448272705,CAM_BACK,train,29.12
754,10.375927448272705,CAM_BACK_LEFT,train,22.701
755,10.375927448272705,CAM_BACK_RIGHT,train,21.503
756,10.450947999954224,CAM_FRONT,train,27.614
757,10.450947999954224,CAM_FRONT_LEFT,train,23.46
758,10.450947999954224,CAM_FRONT_RIGHT,train,22.844
759,10.450947999954224,CAM_BACK,train,28.856
760,10.450947999954224,CAM_BACK_LEFT,train,23.955
761,10.450947999954224,CAM_BACK_RIGHT,train,22.049
762,10.5341637134552,CAM_FRONT,train,26.939
763,10.5341637134552,CAM_FRONT_LEFT,train,24.073
764,10.5341637134552,CAM_FRONT_RIGHT,train,23.111
765,10.5341637134552,CAM_BACK,train,29.268
766,10.5341637134552,CAM_BACK_LEFT,train,23.172
767,10.5341637134552,CAM_BACK_RIGHT,train,23.495
768,10.617379188537598,CAM_FRONT,train,26.138
769,10.617379188537598,CAM_FRONT_LEFT,train,24.404
770,10.617379188537598,CAM_FRONT_RIGHT,train,22.586
771,10.617379188537598,CAM_BACK,train,29.549
772,10.617379188537598,CAM_BACK_LEFT,train,24.096
773,10.617379188537598,CAM_BACK_RIGHT,train,21.954
774,10.700595140457153,CAM_FRONT,test,24.99
775,10.700595140457153,CAM_FRONT_LEFT,test,20.463
776,10.700595140457153,CAM_FRONT_RIGHT,test,21.804
777,10.700595140457153,CAM_BACK,test,29.281
778,10.700595140457153,CAM_BACK_LEFT,test,19.336
779,10.700595140457153,CAM_BACK_RIGHT,test,19.205
780,10.78381085395813,CAM_FRONT,train,24.961
781,10.78381085395813,CAM_FRONT_LEFT,train,19.678
782,10.78381085395813,CAM_FRONT_RIGHT,train,22.642
783,10.78381085395813,CAM_BACK,train,28.926
784,10.78381085395813,CAM_BACK_LEFT,train,19.1
785,10.78381085395813,CAM_BACK_RIGHT,train,19.833
786,10.867026329040527,CAM_FRONT,train,26.293
787,10.867026329040527,CAM_FRONT_LEFT,train,22.83
788,10.867026329040527,CAM_FRONT_RIGHT,train,24.213
789,10.867026329040527,CAM_BACK,train,27.694
790,10.867026329040527,CAM_BACK_LEFT,train,22.918
791,10.867026329040527,CAM_BACK_RIGHT,train,21.354
792,10.950242042541504,CAM_FRONT,train,26.912
793,10.950242042541504,CAM_FRONT_LEFT,train,22.586
794,10.950242042541504,CAM_FRONT_RIGHT,train,23.912
795,10.950242042541504,CAM_BACK,train,29.62
796,10.950242042541504,CAM_BACK_LEFT,train,22.271
797,10.950242042541504,CAM_BACK_RIGHT,train,21.676
798,11.0334632396698,CAM_FRONT,train,27.492
799,11.0334632396698,CAM_FRONT_LEFT,train,22.009
800,11.0334632396698,CAM_FRONT_RIGHT,train,23.15
801,11.0334632396698,CAM_BACK,train,29.098
802,11.0334632396698,CAM_BACK_LEFT,train,22.23
803,11.0334632396698,CAM_BACK_RIGHT,train,22.085
804,11.116684198379517,CAM_FRONT,test,25.605
805,11.116684198379517,CAM_FRONT_LEFT,test,20.1
806,11.116684198379517,CAM_FRONT_RIGHT,test,21.816
807,11.116684198379517,CAM_BACK,test,26.884
808,11.116684198379517,CAM_BACK_LEFT,test,20.65
809,11.116684198379517,CAM_BACK_RIGHT,test,22.081
810,11.199905633926392,CAM_FRONT,train,26.477
811,11.199905633926392,CAM_FRONT_LEFT,train,21.999
812,11.199905633926392,CAM_FRONT_RIGHT,train,23.639
813,11.199905633926392,CAM_BACK,train,28.854
814,11.199905633926392,CAM_BACK_LEFT,train,22.223
815,11.199905633926392,CAM_BACK_RIGHT,train,25.105
816,11.283126831054688,CAM_FRONT,train,26.316
817,11.283126831054688,CAM_FRONT_LEFT,train,22.263
818,11.283126831054688,CAM_FRONT_RIGHT,train,24.822
819,11.283126831054688,CAM_BACK,train,29.274
820,11.283126831054688,CAM_BACK_LEFT,train,21.577
821,11.283126831054688,CAM_BACK_RIGHT,train,25.163
822,11.366347789764404,CAM_FRONT,train,25.784
823,11.366347789764404,CAM_FRONT_LEFT,train,22.357
824,11.366347789764404,CAM_FRONT_RIGHT,train,24.204
825,11.366347789764404,CAM_BACK,train,29.273
826,11.366347789764404,CAM_BACK_LEFT,train,21.643
827,11.366347789764404,CAM_BACK_RIGHT,train,23.657
828,11.4495689868927,CAM_FRONT,train,26.949
829,11.4495689868927,CAM_FRONT_LEFT,train,21.292
830,11.4495689868927,CAM_FRONT_RIGHT,train,24.79
831,11.4495689868927,CAM_BACK,train,29.224
832,11.4495689868927,CAM_BACK_LEFT,train,20.747
833,11.4495689868927,CAM_BACK_RIGHT,train,22.592
834,11.533067226409912,CAM_FRONT,test,25.912
835,11.533067226409912,CAM_FRONT_LEFT,test,19.907
836,11.533067226409912,CAM_FRONT_RIGHT,test,23.239
837,11.533067226409912,CAM_BACK,test,28.669
838,11.533067226409912,CAM_BACK_LEFT,test,19.328
839,11.533067226409912,CAM_BACK_RIGHT,test,21.671
840,11.616565704345703,CAM_FRONT,train,26.458
841,11.616565704345703,CAM_FRONT_LEFT,train,19.672
842,11.616565704345703,CAM_FRONT_RIGHT,train,24.351
843,11.616565704345703,CAM_BACK,train,28.97
844,11.616565704345703,CAM_BACK_LEFT,train,21.235
845,11.616565704345703,CAM_BACK_RIGHT,train,22.737
846,11.700063943862915,CAM_FRONT,train,26.322
847,11.700063943862915,CAM_FRONT_LEFT,train,19.044
848,11.700063943862915,CAM_FRONT_RIGHT,train,24.739
849,11.700063943862915,CAM_BACK,train,28.529
850,11.700063943862915,CAM_BACK_LEFT,train,20.011
851,11.700063943862915,CAM_BACK_RIGHT,train,24.092
852,11.783562183380127,CAM_FRONT,train,24.553
853,11.783562183380127,CAM_FRONT_LEFT,train,18.426
854,11.783562183380127,CAM_FRONT_RIGHT,train,21.213
855,11.783562183380127,CAM_BACK,train,24.828
856,11.783562183380127,CAM_BACK_LEFT,train,19.203
857,11.783562183380127,CAM_BACK_RIGHT,train,21.957
858,11.867060899734497,CAM_FRONT,train,26.177
859,11.867060899734497,CAM_FRONT_LEFT,train,18.35
860,11.867060899734497,CAM_FRONT_RIGHT,train,20.715
861,11.867060899734497,CAM_BACK,train,26.884
862,11.867060899734497,CAM_BACK_LEFT,train,20.269
863,11.867060899734497,CAM_BACK_RIGHT,train,21.854
864,11.950559139251709,CAM_FRONT,test,26.224
865,11.950559139251709,CAM_FRONT_LEFT,test,17.035
866,11.950559139251709,CAM_FRONT_RIGHT,test,20.947
867,11.950559139251709,CAM_BACK,test,28.609
868,11.950559139251709,CAM_BACK_LEFT,test,18.814
869,11.950559139251709,CAM_BACK_RIGHT,test,21.794
870,12.042263746261597,CAM_FRONT,train,26.412
871,12.042263746261597,CAM_FRONT_LEFT,train,18.48
872,12.042263746261597,CAM_FRONT_RIGHT,train,22.382
873,12.042263746261597,CAM_BACK,train,29.854
874,12.042263746261597,CAM_BACK_LEFT,train,21.315
875,12.042263746261597,CAM_BACK_RIGHT,train,23.416
876,12.133968830108643,CAM_FRONT,train,26.866
877,12.133968830108643,CAM_FRONT_LEFT,train,18.022
878,12.133968830108643,CAM_FRONT_RIGHT,train,24.502
879,12.133968830108643,CAM_BACK,train,30.24
880,12.133968830108643,CAM_BACK_LEFT,train,21.425
881,12.133968830108643,CAM_BACK_RIGHT,train,24.46
882,12.22567343711853,CAM_FRONT,train,27.594
883,12.22567343711853,CAM_FRONT_LEFT,train,20.649
884,12.22567343711853,CAM_FRONT_RIGHT,train,26.067
885,12.22567343711853,CAM_BACK,train,30.309
886,12.22567343711853,CAM_BACK_LEFT,train,18.161
887,12.22567343711853,CAM_BACK_RIGHT,train,24.509
888,12.317378282546997,CAM_FRONT,train,27.616
889,12.317378282546997,CAM_FRONT_LEFT,train,21.996
890,12.317378282546997,CAM_FRONT_RIGHT,train,24.93
891,12.317378282546997,CAM_BACK,train,29.943
892,12.317378282546997,CAM_BACK_LEFT,train,18.328
893,12.317378282546997,CAM_BACK_RIGHT,train,24.954
894,12.409083366394043,CAM_FRONT,test,27.075
895,12.409083366394043,CAM_FRONT_LEFT,test,18.377
896,12.409083366394043,CAM_FRONT_RIGHT,test,22.14
897,12.409083366394043,CAM_BACK,test,28.689
898,12.409083366394043,CAM_BACK_LEFT,test,17.117
899,12.409083366394043,CAM_BACK_RIGHT,test,22.185
900,12.50078797340393,CAM_FRONT,train,27.569
901,12.50078797340393,CAM_FRONT_LEFT,train,20.805
902,12.50078797340393,CAM_FRONT_RIGHT,train,24.563
903,12.50078797340393,CAM_BACK,train,29.674
904,12.50078797340393,CAM_BACK_LEFT,train,22.58
905,12.50078797340393,CAM_BACK_RIGHT,train,23.381
906,12.58418583869934,CAM_FRONT,train,27.845
907,12.58418583869934,CAM_FRONT_LEFT,train,25.284
908,12.58418583869934,CAM_FRONT_RIGHT,train,26.729
909,12.58418583869934,CAM_BACK,train,29.699
910,12.58418583869934,CAM_BACK_LEFT,train,23.181
911,12.58418583869934,CAM_BACK_RIGHT,train,25.285
912,12.667583227157593,CAM_FRONT,train,27.725
913,12.667583227157593,CAM_FRONT_LEFT,train,23.929
914,12.667583227157593,CAM_FRONT_RIGHT,train,28.213
915,12.667583227157593,CAM_BACK,train,30.263
916,12.667583227157593,CAM_BACK_LEFT,train,22.174
917,12.667583227157593,CAM_BACK_RIGHT,train,25.173
918,12.750981092453003,CAM_FRONT,train,27.618
919,12.750981092453003,CAM_FRONT_LEFT,train,22.362
920,12.750981092453003,CAM_FRONT_RIGHT,train,28.119
921,12.750981092453003,CAM_BACK,train,28.705
922,12.750981092453003,CAM_BACK_LEFT,train,21.737
923,12.750981092453003,CAM_BACK_RIGHT,train,25.262
924,12.834378719329834,CAM_FRONT,test,27.193
925,12.834378719329834,CAM_FRONT_LEFT,test,20.538
926,12.834378719329834,CAM_FRONT_RIGHT,test,26.312
927,12.834378719329834,CAM_BACK,test,26.664
928,12.834378719329834,CAM_BACK_LEFT,test,19.471
929,12.834378719329834,CAM_BACK_RIGHT,test,23.053
930,12.917776346206665,CAM_FRONT,train,27.862
931,12.917776346206665,CAM_FRONT_LEFT,train,23.637
932,12.917776346206665,CAM_FRONT_RIGHT,train,27.171
933,12.917776346206665,CAM_BACK,train,28.809
934,12.917776346206665,CAM_BACK_LEFT,train,20.959
935,12.917776346206665,CAM_BACK_RIGHT,train,24.758
936,13.001173973083496,CAM_FRONT,train,27.788
937,13.001173973083496,CAM_FRONT_LEFT,train,23.591
938,13.001173973083496,CAM_FRONT_RIGHT,train,27.563
939,13.001173973083496,CAM_BACK,train,27.195
940,13.001173973083496,CAM_BACK_LEFT,train,20.916
941,13.001173973083496,CAM_BACK_RIGHT,train,24.522
942,13.084398031234741,CAM_FRONT,train,27.56
943,13.084398031234741,CAM_FRONT_LEFT,train,23.866
944,13.084398031234741,CAM_FRONT_RIGHT,train,27.836
945,13.084398031234741,CAM_BACK,train,26.639
946,13.084398031234741,CAM_BACK_LEFT,train,22.857
947,13.084398031234741,CAM_BACK_RIGHT,train,24.072
948,13.167622089385986,CAM_FRONT,train,26.255
949,13.167622089385986,CAM_FRONT_LEFT,train,20.359
950,13.167622089385986,CAM_FRONT_RIGHT,train,22.897
951,13.167622089385986,CAM_BACK,train,24.965
952,13.167622089385986,CAM_BACK_LEFT,train,18.598
953,13.167622089385986,CAM_BACK_RIGHT,train,23.454
954,13.250846147537231,CAM_FRONT,test,24.514
955,13.250846147537231,CAM_FRONT_LEFT,test,17.441
956,13.250846147537231,CAM_FRONT_RIGHT,test,20.345
957,13.250846147537231,CAM_BACK,test,22.201
958,13.250846147537231,CAM_BACK_LEFT,test,13.978
959,13.250846147537231,CAM_BACK_RIGHT,test,20.37
960,13.334069967269897,CAM_FRONT,train,24.038
961,13.334069967269897,CAM_FRONT_LEFT,train,17.058
962,13.334069967269897,CAM_FRONT_RIGHT,train,20.003
963,13.334069967269897,CAM_BACK,train,23.427
964,13.334069967269897,CAM_BACK_LEFT,train,15.369
965,13.334069967269897,CAM_BACK_RIGHT,train,20.562
966,13.417294025421143,CAM_FRONT,train,26.272
967,13.417294025421143,CAM_FRONT_LEFT,train,19.576
968,13.417294025421143,CAM_FRONT_RIGHT,train,24.578
969,13.417294025421143,CAM_BACK,train,24.289
970,13.417294025421143,CAM_BACK_LEFT,train,19.412
971,13.417294025421143,CAM_BACK_RIGHT,train,23.118
972,13.500518083572388,CAM_FRONT,train,27.638
973,13.500518083572388,CAM_FRONT_LEFT,train,21.012
974,13.500518083572388,CAM_FRONT_RIGHT,train,25.28
975,13.500518083572388,CAM_BACK,train,25.656
976,13.500518083572388,CAM_BACK_LEFT,train,21.359
977,13.500518083572388,CAM_BACK_RIGHT,train,24.325
978,13.58382797241211,CAM_FRONT,train,27.572
979,13.58382797241211,CAM_FRONT_LEFT,train,21.772
980,13.58382797241211,CAM_FRONT_RIGHT,train,26.113
981,13.58382797241211,CAM_BACK,train,25.174
982,13.58382797241211,CAM_BACK_LEFT,train,22.326
983,13.58382797241211,CAM_BACK_RIGHT,train,24.674
984,13.66713809967041,CAM_FRONT,test,27.344
