level,route,seed,arm,window_kind,step,sim_time_s,ego_x,ego_y,distance_to_dense_bend_m,prediction,endpoint_correct_dense_m,endpoint_wrong_straight_m,wrong_preferred_margin_2m
2,2084,1,C,pre_official_end,3341,167.10000248998404,-1368.7039794921875,5320.5380859375,15.12687961124611,route,19.794001830892135,3.401225488889232,True
2,2084,1,C,pre_official_end,3341,167.10000248998404,-1368.7039794921875,5320.5380859375,15.12687961124611,waypoint,11.906225689200468,2.6227039500760707,True
2,2084,1,C,pre_official_end,3342,167.1500024907291,-1368.744384765625,5320.5390625,15.08691355680383,route,19.678695615764738,3.5038793672163484,True
2,2084,1,C,pre_official_end,3342,167.1500024907291,-1368.744384765625,5320.5390625,15.08691355680383,waypoint,11.83072477213417,2.7285929382207654,True
2,2084,1,C,pre_official_end,3343,167.20000249147415,-1368.7880859375,5320.54052734375,15.043619275050078,route,19.521222826826005,3.701087422220704,True
2,2084,1,C,pre_official_end,3343,167.20000249147415,-1368.7880859375,5320.54052734375,15.043619275050078,waypoint,11.122282904590625,2.720092748693353,True
2,2084,1,C,pre_official_end,3344,167.2500024922192,-1368.833740234375,5320.5419921875,14.998404108028794,route,19.60286770170055,3.7336031156609537,True
2,2084,1,C,pre_official_end,3344,167.2500024922192,-1368.833740234375,5320.5419921875,14.998404108028794,waypoint,12.423067763676537,2.69394576238756,True
2,2084,1,C,pre_official_end,3345,167.30000249296427,-1368.8819580078125,5320.54296875,14.950752628660018,route,19.454572389183493,3.49426831590778,True
2,2084,1,C,pre_official_end,3345,167.30000249296427,-1368.8819580078125,5320.54296875,14.950752628660018,waypoint,12.269522915550345,2.669916004599851,True
2,2084,1,C,pre_official_end,3346,167.35000249370933,-1368.932373046875,5320.54443359375,14.900856065799806,route,19.467156110733924,3.1119353625324395,True
2,2084,1,C,pre_official_end,3346,167.35000249370933,-1368.932373046875,5320.54443359375,14.900856065799806,waypoint,12.104243148652193,2.6245870190684846,True
2,2084,1,C,pre_official_end,3347,167.40000249445438,-1368.9849853515625,5320.54541015625,14.848885537743687,route,19.38302389728249,3.0646743825004683,True
2,2084,1,C,pre_official_end,3347,167.40000249445438,-1368.9849853515625,5320.54541015625,14.848885537743687,waypoint,11.170446471973195,2.6362958258765006,True
2,2084,1,C,pre_official_end,3348,167.45000249519944,-1369.0390625,5320.546875,14.795391715366739,route,19.378534841705886,3.6093237952565036,True
2,2084,1,C,pre_official_end,3348,167.45000249519944,-1369.0390625,5320.546875,14.795391715366739,waypoint,11.046991513358279,2.7105801841845976,True
2,2084,1,C,pre_official_end,3349,167.5000024959445,-1369.094482421875,5320.548828125,14.74049443730365,route,19.17068269450127,3.8712721935091357,True
2,2084,1,C,pre_official_end,3349,167.5000024959445,-1369.094482421875,5320.548828125,14.74049443730365,waypoint,11.328548981303564,2.722105860095152,True
2,2084,1,C,pre_official_end,3350,167.55000249668956,-1369.1512451171875,5320.5498046875,14.684452613764273,route,19.03048606630195,3.234328362999861,True
2,2084,1,C,pre_official_end,3350,167.55000249668956,-1369.1512451171875,5320.5498046875,14.684452613764273,waypoint,11.595793643794284,2.623569659236584,True
2,2084,1,C,pre_official_end,3351,167.60000249743462,-1369.2100830078125,5320.55126953125,14.626287485676468,route,19.19255586091904,3.111897442510186,True
2,2084,1,C,pre_official_end,3351,167.60000249743462,-1369.2100830078125,5320.55126953125,14.626287485676468,waypoint,9.490900274898854,2.5570918120639528,True
2,2084,1,C,pre_official_end,3352,167.65000249817967,-1369.27001953125,5320.55322265625,14.566959838086568,route,18.979925255433837,3.5965079572586136,True
2,2084,1,C,pre_official_end,3352,167.65000249817967,-1369.27001953125,5320.55322265625,14.566959838086568,waypoint,10.903851300727055,2.6355620194111142,True
2,2084,1,C,pre_official_end,3353,167.70000249892473,-1369.3311767578125,5320.5546875,14.50652376170946,route,18.973160407010532,3.2902626095790968,True
2,2084,1,C,pre_official_end,3353,167.70000249892473,-1369.3311767578125,5320.5546875,14.50652376170946,waypoint,10.953613801484563,2.6310664011223976,True
2,2084,1,C,pre_official_end,3354,167.7500024996698,-1369.3939208984375,5320.55615234375,14.444532771030246,route,18.677950220715996,3.5302392552106108,True
2,2084,1,C,pre_official_end,3354,167.7500024996698,-1369.3939208984375,5320.55615234375,14.444532771030246,waypoint,12.334586416872764,2.6432646300765614,True
2,2084,1,C,pre_official_end,3355,167.80000250041485,-1369.45751953125,5320.55810546875,14.381619971223431,route,18.640826370296065,3.9638355451197334,True
2,2084,1,C,pre_official_end,3355,167.80000250041485,-1369.45751953125,5320.55810546875,14.381619971223431,waypoint,12.131135100464023,2.676823961021121,True
2,2084,1,C,pre_official_end,3356,167.8500025011599,-1369.5224609375,5320.56005859375,14.317392864292717,route,18.623173341841376,3.7916380239701644,True
2,2084,1,C,pre_official_end,3356,167.8500025011599,-1369.5224609375,5320.56005859375,14.317392864292717,waypoint,11.735111671046427,2.6633837509806098,True
2,2084,1,C,pre_official_end,3357,167.90000250190496,-1369.5906982421875,5320.5615234375,14.250020040217747,route,18.355342659707304,3.882815195245997,True
2,2084,1,C,pre_official_end,3357,167.90000250190496,-1369.5906982421875,5320.5615234375,14.250020040217747,waypoint,11.007065034748525,2.6050435105462,True
2,2084,1,C,pre_official_end,3358,167.95000250265002,-1369.65966796875,5320.5634765625,14.181846452193131,route,18.611619651370503,3.2786465980781414,True
2,2084,1,C,pre_official_end,3358,167.95000250265002,-1369.65966796875,5320.5634765625,14.181846452193131,waypoint,11.117946979411537,2.6566586978565763,True
2,2084,1,C,pre_official_end,3359,168.00000250339508,-1369.729248046875,5320.56494140625,14.11317024430142,route,18.346121676778505,3.7088438404583197,True
2,2084,1,C,pre_official_end,3359,168.00000250339508,-1369.729248046875,5320.56494140625,14.11317024430142,waypoint,9.445298146545989,2.5928111823858164,True
2,2084,1,C,pre_official_end,3360,168.05000250414014,-1369.799560546875,5320.5673828125,14.043603577676018,route,18.268207014319543,3.9332466873494822,True
2,2084,1,C,pre_official_end,3360,168.05000250414014,-1369.799560546875,5320.5673828125,14.043603577676018,waypoint,9.495577588844023,2.585410218467002,True
2,2084,1,C,pre_official_end,3361,168.1000025048852,-1369.8719482421875,5320.5693359375,13.972095435056062,route,18.11406079479732,4.114462360061181,True
2,2084,1,C,pre_official_end,3361,168.1000025048852,-1369.8719482421875,5320.5693359375,13.972095435056062,waypoint,10.071003764359865,2.640421214942743,True
2,2084,1,C,pre_official_end,3362,168.15000250563025,-1369.9459228515625,5320.5712890625,13.899037293523364,route,18.16081186437432,3.625644956950852,True
2,2084,1,C,pre_official_end,3362,168.15000250563025,-1369.9459228515625,5320.5712890625,13.899037293523364,waypoint,9.27679355048357,2.588174770303787,True
2,2084,1,C,pre_official_end,3363,168.2000025063753,-1370.01953125,5320.5732421875,13.826348971954252,route,18.19587531469443,2.895657610620585,True
2,2084,1,C,pre_official_end,3363,168.2000025063753,-1370.01953125,5320.5732421875,13.826348971954252,waypoint,8.904853751767218,2.5848329223825055,True
2,2084,1,C,pre_official_end,3364,168.25000250712037,-1370.09375,5320.57568359375,13.752979764147657,route,18.070293555037434,3.016081764713435,True
2,2084,1,C,pre_official_end,3364,168.25000250712037,-1370.09375,5320.57568359375,13.752979764147657,waypoint,8.124805469677533,2.5638102135040106,True
2,2084,1,C,pre_official_end,3365,168.30000250786543,-1370.1695556640625,5320.5771484375,13.678245146508939,route,18.075742654635985,2.864265107375295,True
2,2084,1,C,pre_official_end,3365,168.30000250786543,-1370.1695556640625,5320.5771484375,13.678245146508939,waypoint,8.150465535477897,2.562852354276801,True
2,2084,1,C,pre_official_end,3366,168.3500025086105,-1370.2454833984375,5320.580078125,13.603125915093527,route,18.00423802759726,2.5694694039666777,True
2,2084,1,C,pre_official_end,3366,168.3500025086105,-1370.2454833984375,5320.580078125,13.603125915093527,waypoint,7.995622770831632,2.551798971607229,True
2,2084,1,C,pre_official_end,3367,168.40000250935555,-1370.3231201171875,5320.58154296875,13.526616407134748,route,17.628975392147805,3.0778085024753334,True
2,2084,1,C,pre_official_end,3367,168.40000250935555,-1370.3231201171875,5320.58154296875,13.526616407134748,waypoint,8.026268066130104,2.561082733930035,True
2,2084,1,C,pre_official_end,3368,168.4500025101006,-1370.40185546875,5320.58447265625,13.448762079884613,route,17.691231933178845,2.8560261139804766,True
2,2084,1,C,pre_official_end,3368,168.4500025101006,-1370.40185546875,5320.58447265625,13.448762079884613,waypoint,7.957848550981344,2.5441914772447634,True
2,2084,1,C,pre_official_end,3369,168.50000251084566,-1370.47998046875,5320.5869140625,13.371611319623558,route,17.747496141590567,2.364030672013973,True
2,2084,1,C,pre_official_end,3369,168.50000251084566,-1370.47998046875,5320.5869140625,13.371611319623558,waypoint,7.730997904613775,2.5471396260806762,True
2,2084,1,C,pre_official_end,3370,168.55000251159072,-1370.5596923828125,5320.5888671875,13.293009222385471,route,17.640699283033225,2.8704556998340607,True
2,2084,1,C,pre_official_end,3370,168.55000251159072,-1370.5596923828125,5320.5888671875,13.293009222385471,waypoint,7.514278794017427,2.552135378049037,True
2,2084,1,C,pre_official_end,3371,168.60000251233578,-1370.639404296875,5320.59130859375,13.214326176894405,route,17.486254996937976,2.6210548973656738,True
2,2084,1,C,pre_official_end,3371,168.60000251233578,-1370.639404296875,5320.59130859375,13.214326176894405,waypoint,7.492332821470256,2.547371720232197,True
2,2084,1,C,pre_official_end,3372,168.65000251308084,-1370.7205810546875,5320.5927734375,13.134409198108365,route,17.305396503062255,2.7335316923902333,True
2,2084,1,C,pre_official_end,3372,168.65000251308084,-1370.7205810546875,5320.5927734375,13.134409198108365,waypoint,7.457963373347224,2.541055669393773,True
2,2084,1,C,pre_official_end,3373,168.7000025138259,-1370.8021240234375,5320.595703125,13.053862157536352,route,17.236477119549477,2.774834171407393,True
2,2084,1,C,pre_official_end,3373,168.7000025138259,-1370.8021240234375,5320.595703125,13.053862157536352,waypoint,7.423547022942404,2.536607969543011,True
2,2084,1,C,pre_official_end,3374,168.75000251457095,-1370.885009765625,5320.59814453125,12.97210768470508,route,17.047911392214854,3.512593224529016,True
2,2084,1,C,pre_official_end,3374,168.75000251457095,-1370.885009765625,5320.59814453125,12.97210768470508,waypoint,7.538181168761059,2.4968505505852665,True
2,2084,1,C,pre_official_end,3375,168.800002515316,-1370.96923828125,5320.60009765625,12.889148431075999,route,17.063889337769712,2.829313186318598,True
2,2084,1,C,pre_official_end,3375,168.800002515316,-1370.96923828125,5320.60009765625,12.889148431075999,waypoint,7.30966945228453,2.5361571072670803,True
2,2084,1,C,pre_official_end,3376,168.85000251606107,-1371.053466796875,5320.6025390625,12.806108927659514,route,17.073047846474417,2.996854569287764,True
2,2084,1,C,pre_official_end,3376,168.85000251606107,-1371.053466796875,5320.6025390625,12.806108927659514,waypoint,7.358200515648337,2.474471603206291,True
2,2084,1,C,pre_official_end,3377,168.90000251680613,-1371.1378173828125,5320.60498046875,12.722965920122734,route,16.854899925564332,2.8847374333486555,True
2,2084,1,C,pre_official_end,3377,168.90000251680613,-1371.1378173828125,5320.60498046875,12.722965920122734,waypoint,7.207232327811028,2.524183502302211,True
2,2084,1,C,pre_official_end,3378,168.95000251755118,-1371.2220458984375,5320.607421875,12.639958962362744,route,16.60856274644259,3.603387563052694,True
2,2084,1,C,pre_official_end,3378,168.95000251755118,-1371.2220458984375,5320.607421875,12.639958962362744,waypoint,7.297127407750602,2.53471234515502,True
2,2084,1,C,pre_official_end,3379,169.00000251829624,-1371.3070068359375,5320.60986328125,12.556251462292622,route,16.593833297781494,3.6399465605259715,True
2,2084,1,C,pre_official_end,3379,169.00000251829624,-1371.3070068359375,5320.60986328125,12.556251462292622,waypoint,7.645869642712721,2.4797108915443618,True
2,2084,1,C,pre_official_end,3380,169.0500025190413,-1371.393310546875,5320.6123046875,12.471246694071342,route,16.095562596521237,4.3966048999146405,True
2,2084,1,C,pre_official_end,3380,169.0500025190413,-1371.393310546875,5320.6123046875,12.471246694071342,waypoint,7.82784232793802,2.5064238354862103,True
2,2084,1,C,pre_official_end,3381,169.10000251978636,-1371.4818115234375,5320.61474609375,12.38410961264797,route,16.03895219997048,4.353048494921818,True
2,2084,1,C,pre_official_end,3381,169.10000251978636,-1371.4818115234375,5320.61474609375,12.38410961264797,waypoint,7.723671096915137,2.521147709306419,True
2,2084,1,C,pre_official_end,3382,169.15000252053142,-1371.5699462890625,5320.6171875,12.297350859129287,route,15.970323644961153,4.440497177362897,True
2,2084,1,C,pre_official_end,3382,169.15000252053142,-1371.5699462890625,5320.6171875,12.297350859129287,waypoint,7.870098590830386,2.5648536852764927,True
2,2084,1,C,pre_official_end,3383,169.20000252127647,-1371.6578369140625,5320.6201171875,12.210749995695101,route,16.276430048245484,4.30390148403855,True
2,2084,1,C,pre_official_end,3383,169.20000252127647,-1371.6578369140625,5320.6201171875,12.210749995695101,waypoint,8.117307997616187,2.5653657897937725,True
2,2084,1,C,pre_official_end,3384,169.25000252202153,-1371.7474365234375,5320.623046875,12.122496937071677,route,16.11982541427759,4.304744330410483,True
2,2084,1,C,pre_official_end,3384,169.25000252202153,-1371.7474365234375,5320.623046875,12.122496937071677,waypoint,7.872197420620686,2.6123151920433516,True
2,2084,1,C,pre_official_end,3385,169.3000025227666,-1371.8370361328125,5320.62548828125,12.034366888218367,route,16.062822597565155,4.453103878196066,True
2,2084,1,C,pre_official_end,3385,169.3000025227666,-1371.8370361328125,5320.62548828125,12.034366888218367,waypoint,8.448629106354325,2.6423963997120743,True
2,2084,1,C,pre_official_end,3386,169.35000252351165,-1371.9254150390625,5320.62841796875,11.947349365325051,route,15.95368470178193,4.529344519988008,True
2,2084,1,C,pre_official_end,3386,169.35000252351165,-1371.9254150390625,5320.62841796875,11.947349365325051,waypoint,8.656943231869084,2.6693893985294572,True
2,2084,1,C,pre_official_end,3387,169.4000025242567,-1372.0152587890625,5320.63134765625,11.858921254063322,route,16.00739522060321,4.293975287979817,True
2,2084,1,C,pre_official_end,3387,169.4000025242567,-1372.0152587890625,5320.63134765625,11.858921254063322,waypoint,8.794900165291583,2.6520808571608736,True
2,2084,1,C,pre_official_end,3388,169.45000252500176,-1372.1031494140625,5320.63427734375,11.772423334745953,route,15.582716203534591,4.347536232755707,True
2,2084,1,C,pre_official_end,3388,169.45000252500176,-1372.1031494140625,5320.63427734375,11.772423334745953,waypoint,7.579983911410512,2.5712893345451437,True
2,2084,1,C,pre_official_end,3389,169.50000252574682,-1372.1905517578125,5320.63671875,11.686528773038418,route,15.477126859873671,4.439705090319501,True
2,2084,1,C,pre_official_end,3389,169.50000252574682,-1372.1905517578125,5320.63671875,11.686528773038418,waypoint,7.729018515837179,2.557964330331114,True
2,2084,1,C,pre_official_end,3390,169.55000252649188,-1372.278564453125,5320.6396484375,11.599955705031965,route,15.206785050516487,4.680754100302427,True
2,2084,1,C,pre_official_end,3390,169.55000252649188,-1372.278564453125,5320.6396484375,11.599955705031965,waypoint,7.726087730779685,2.5588702110798547,True
2,2084,1,C,pre_official_end,3391,169.60000252723694,-1372.3687744140625,5320.642578125,11.511260672374918,route,15.145307522487544,4.432864326179951,True
2,2084,1,C,pre_official_end,3391,169.60000252723694,-1372.3687744140625,5320.642578125,11.511260672374918,waypoint,6.525183704928519,2.5338065805951833,True
2,2084,1,C,pre_official_end,3392,169.650002527982,-1372.4581298828125,5320.64501953125,11.423530866277636,route,15.346568633889703,3.9091490433344136,True
2,2084,1,C,pre_official_end,3392,169.650002527982,-1372.4581298828125,5320.64501953125,11.423530866277636,waypoint,6.6555649143017295,2.525300987659398,True
2,2084,1,C,pre_official_end,3393,169.70000252872705,-1372.54638671875,5320.64794921875,11.336790774389149,route,15.26651000225219,4.190896684256612,True
2,2084,1,C,pre_official_end,3393,169.70000252872705,-1372.54638671875,5320.64794921875,11.336790774389149,waypoint,6.807549111595231,2.516291882358953,True
2,2084,1,C,pre_official_end,3394,169.7500025294721,-1372.6351318359375,5320.650390625,11.24970740957715,route,15.361846468885021,3.934349032888113,True
2,2084,1,C,pre_official_end,3394,169.7500025294721,-1372.6351318359375,5320.650390625,11.24970740957715,waypoint,6.328427161153043,2.502752621258803,True
2,2084,1,C,pre_official_end,3395,169.80000253021717,-1372.7239990234375,5320.65380859375,11.16231340103382,route,14.780028985039435,3.8724125144118906,True
2,2084,1,C,pre_official_end,3395,169.80000253021717,-1372.7239990234375,5320.65380859375,11.16231340103382,waypoint,6.203120661478777,2.542987959453901,True
2,2084,1,C,pre_official_end,3396,169.85000253096223,-1372.81298828125,5320.65625,11.075044752529994,route,14.501322864623077,4.133183710406525,True
2,2084,1,C,pre_official_end,3396,169.85000253096223,-1372.81298828125,5320.65625,11.075044752529994,waypoint,5.885597389356621,2.527278782436718,True
2,2084,1,C,pre_official_end,3397,169.9000025317073,-1372.902099609375,5320.6591796875,10.987574679714374,route,14.680469309253992,4.247625721118659,True
2,2084,1,C,pre_official_end,3397,169.9000025317073,-1372.902099609375,5320.6591796875,10.987574679714374,waypoint,6.2181268713699005,2.5645339502001705,True
2,2084,1,C,pre_official_end,3398,169.95000253245234,-1372.993408203125,5320.66259765625,10.89788126739507,route,14.895141198302905,3.3304091924560106,True
2,2084,1,C,pre_official_end,3398,169.95000253245234,-1372.993408203125,5320.66259765625,10.89788126739507,waypoint,5.748896970662341,2.52706578598887,True
2,2084,1,C,pre_official_end,3399,170.0000025331974,-1373.087158203125,5320.666015625,10.805839912924625,route,14.094418442287049,4.256764248920283,True
2,2084,1,C,pre_official_end,3399,170.0000025331974,-1373.087158203125,5320.666015625,10.805839912924625,waypoint,5.779560106674117,2.523491591249249,True
2,2084,1,C,pre_official_end,3400,170.05000253394246,-1373.1793212890625,5320.66943359375,10.715373100224657,route,14.185860570763834,4.258744629149218,True
2,2084,1,C,pre_official_end,3400,170.05000253394246,-1373.1793212890625,5320.66943359375,10.715373100224657,waypoint,5.666300047739763,2.5080317724870165,True
2,2084,1,C,pre_official_end,3401,170.10000253468752,-1373.2684326171875,5320.67236328125,10.628018057856341,route,14.277943204475617,4.023331515352284,True
2,2084,1,C,pre_official_end,3401,170.10000253468752,-1373.2684326171875,5320.67236328125,10.628018057856341,waypoint,5.353873768148959,2.4867425218341292,True
2,2084,1,C,pre_official_end,3402,170.15000253543258,-1373.356689453125,5320.67529296875,10.541523854541028,route,13.991166800222267,4.224918770960364,True
2,2084,1,C,pre_official_end,3402,170.15000253543258,-1373.356689453125,5320.67529296875,10.541523854541028,waypoint,5.329992627606444,2.523941291367845,True
2,2084,1,C,pre_official_end,3403,170.20000253617764,-1373.44775390625,5320.6787109375,10.452216460997356,route,14.080744321113496,4.025380912766594,True
2,2084,1,C,pre_official_end,3403,170.20000253617764,-1373.44775390625,5320.6787109375,10.452216460997356,waypoint,5.455448460875275,2.516940727945919,True
2,2084,1,C,pre_official_end,3404,170.2500025369227,-1373.5396728515625,5320.6826171875,10.36199460703941,route,13.655262177183104,4.160814991423202,True
2,2084,1,C,pre_official_end,3404,170.2500025369227,-1373.5396728515625,5320.6826171875,10.36199460703941,waypoint,5.10046680714126,2.539965913775151,True
2,2084,1,C,pre_official_end,3405,170.30000253766775,-1373.6282958984375,5320.68603515625,10.275121167233058,route,13.86503568359655,3.8894697929764708,True
2,2084,1,C,pre_official_end,3405,170.30000253766775,-1373.6282958984375,5320.68603515625,10.275121167233058,waypoint,5.054871171793158,2.5258130309703892,True
2,2084,1,C,pre_official_end,3406,170.3500025384128,-1373.716064453125,5320.689453125,10.189108224317787,route,13.651429859884699,3.9828281999494837,True
2,2084,1,C,pre_official_end,3406,170.3500025384128,-1373.716064453125,5320.689453125,10.189108224317787,waypoint,5.195159775226893,2.4353944264371505,True
2,2084,1,C,pre_official_end,3407,170.40000253915787,-1373.8060302734375,5320.6923828125,10.101114085364905,route,13.591527022833002,4.028413311967021,True
2,2084,1,C,pre_official_end,3407,170.40000253915787,-1373.8060302734375,5320.6923828125,10.101114085364905,waypoint,5.4723970967469056,2.431210601284705,True
2,2084,1,C,pre_official_end,3408,170.45000253990293,-1373.895751953125,5320.6953125,10.013392540324482,route,13.672456319865322,3.7764898698061686,True
2,2084,1,C,pre_official_end,3408,170.45000253990293,-1373.895751953125,5320.6953125,10.013392540324482,waypoint,5.470250059603431,2.3316734582369754,True
2,2084,1,C,pre_official_end,3409,170.50000254064798,-1373.984619140625,5320.69921875,9.926294546955695,route,12.892079322353563,4.006661827274958,True
2,2084,1,C,pre_official_end,3409,170.50000254064798,-1373.984619140625,5320.69921875,9.926294546955695,waypoint,5.396872488547502,2.392519792759699,True
2,2084,1,C,pre_official_end,3410,170.55000254139304,-1374.0755615234375,5320.7021484375,9.83746261907671,route,12.696436249711462,4.286096354725024,True
2,2084,1,C,pre_official_end,3410,170.55000254139304,-1374.0755615234375,5320.7021484375,9.83746261907671,waypoint,4.881399380203503,2.4281555247090068,True
2,2084,1,C,pre_official_end,3411,170.6000025421381,-1374.1534423828125,5320.7060546875,9.761070826056354,route,13.424006860247356,3.7541944778756373,True
2,2084,1,C,pre_official_end,3411,170.6000025421381,-1374.1534423828125,5320.7060546875,9.761070826056354,waypoint,10.687695127948393,2.761848985307576,True
2,2084,1,C,pre_official_end,3412,170.65000254288316,-1374.2149658203125,5320.70849609375,9.700903683559758,route,13.528809357525317,3.6274200352265833,True
2,2084,1,C,pre_official_end,3412,170.65000254288316,-1374.2149658203125,5320.70849609375,9.700903683559758,waypoint,10.608171197108284,2.7206190873831133,True
2,2084,1,C,pre_official_end,3413,170.70000254362822,-1374.2664794921875,5320.7109375,9.650438894194755,route,13.616312639173536,3.5638086751574827,True
2,2084,1,C,pre_official_end,3413,170.70000254362822,-1374.2664794921875,5320.7109375,9.650438894194755,waypoint,10.568223373911483,2.7414158196758134,True
2,2084,1,C,pre_official_end,3414,170.75000254437327,-1374.310791015625,5320.712890625,9.607076280011697,route,14.025240021228239,3.5054805381041523,True
2,2084,1,C,pre_official_end,3414,170.75000254437327,-1374.310791015625,5320.712890625,9.607076280011697,waypoint,10.947862000167914,2.8376401471869572,True
2,2084,1,C,pre_official_end,3415,170.80000254511833,-1374.3492431640625,5320.71484375,9.56938922476781,route,13.507520304426368,3.7489689338314456,True
2,2084,1,C,pre_official_end,3415,170.80000254511833,-1374.3492431640625,5320.71484375,9.56938922476781,waypoint,11.075928033570058,2.8870155303233083,True
2,2084,1,C,pre_official_end,3416,170.8500025458634,-1374.382568359375,5320.71630859375,9.53679050691374,route,13.66783635900795,3.7604748439941895,True
2,2084,1,C,pre_official_end,3416,170.8500025458634,-1374.382568359375,5320.71630859375,9.53679050691374,waypoint,11.252791232421039,2.910747091285604,True
2,2084,1,C,pre_official_end,3417,170.90000254660845,-1374.4117431640625,5320.71728515625,9.508334250541335,route,13.501969118268066,3.7433025117707395,True
2,2084,1,C,pre_official_end,3417,170.90000254660845,-1374.4117431640625,5320.71728515625,9.508334250541335,waypoint,11.218198528766338,2.896848438919015,True
2,2084,1,C,pre_official_end,3418,170.9500025473535,-1374.43701171875,5320.71875,9.483532967181358,route,13.694865376345891,3.5822332014992586,True
2,2084,1,C,pre_official_end,3418,170.9500025473535,-1374.43701171875,5320.71875,9.483532967181358,waypoint,11.43025242553023,2.870914032174906,True
2,2084,1,C,pre_official_end,3419,171.00000254809856,-1374.458984375,5320.7197265625,9.462045143236047,route,13.669004768680761,3.488876451605325,True
2,2084,1,C,pre_official_end,3419,171.00000254809856,-1374.458984375,5320.7197265625,9.462045143236047,waypoint,11.56811298226412,2.834979661909455,True
2,2084,1,C,pre_official_end,3420,171.05000254884362,-1374.4779052734375,5320.720703125,9.44350872454253,route,14.14309809595521,3.245599948107015,True
2,2084,1,C,pre_official_end,3420,171.05000254884362,-1374.4779052734375,5320.720703125,9.44350872454253,waypoint,11.949702770960386,2.9109131861118756,True
2,2084,1,C,pre_official_end,3421,171.10000254958868,-1374.4940185546875,5320.72119140625,9.427812588218904,route,14.316979280263068,3.191352558467162,True
2,2084,1,C,pre_official_end,3421,171.10000254958868,-1374.4940185546875,5320.72119140625,9.427812588218904,waypoint,12.075347667692,2.921074088382845,True
2,2084,1,C,pre_official_end,3422,171.15000255033374,-1374.5078125,5320.7216796875,9.414358759606921,route,14.30614575188611,2.98332828388541,True
2,2084,1,C,pre_official_end,3422,171.15000255033374,-1374.5078125,5320.7216796875,9.414358759606921,waypoint,12.135391144628,2.816599781456868,True
2,2084,1,C,pre_official_end,3423,171.2000025510788,-1374.519287109375,5320.72216796875,9.403146656400642,route,14.293709709297106,3.139234847842537,True
2,2084,1,C,pre_official_end,3423,171.2000025510788,-1374.519287109375,5320.72216796875,9.403146656400642,waypoint,12.17022932618206,2.931539951037467,True
2,2084,1,C,pre_official_end,3424,171.25000255182385,-1374.529052734375,5320.72314453125,9.393460040969476,route,14.22268303094286,3.1687203283711503,True
2,2084,1,C,pre_official_end,3424,171.25000255182385,-1374.529052734375,5320.72314453125,9.393460040969476,waypoint,12.09531927211548,2.9516732757532314,True
2,2084,1,C,pre_official_end,3425,171.3000025525689,-1374.536865234375,5320.7236328125,9.385786653960484,route,14.425839218719766,2.9444284605864333,True
2,2084,1,C,pre_official_end,3425,171.3000025525689,-1374.536865234375,5320.7236328125,9.385786653960484,waypoint,12.203034828536513,2.8563925366505325,True
2,2084,1,C,pre_official_end,3426,171.35000255331397,-1374.5430908203125,5320.7236328125,9.379772726958894,route,14.357889763237617,3.0765556743671008,True
2,2084,1,C,pre_official_end,3426,171.35000255331397,-1374.5430908203125,5320.7236328125,9.379772726958894,waypoint,12.36195342145741,2.9258886655575154,True
2,2084,1,C,pre_official_end,3427,171.40000255405903,-1374.5479736328125,5320.7236328125,9.375056114823566,route,14.47402182351551,3.03924599114601,True
2,2084,1,C,pre_official_end,3427,171.40000255405903,-1374.5479736328125,5320.7236328125,9.375056114823566,waypoint,12.392692039687418,2.9110111926082567,True
2,2084,1,C,pre_official_end,3428,171.4500025548041,-1374.5513916015625,5320.72412109375,9.371628212962808,route,14.545041579840541,2.955993302652069,True
2,2084,1,C,pre_official_end,3428,171.4500025548041,-1374.5513916015625,5320.72412109375,9.371628212962808,waypoint,12.565518393027059,2.9002349727654533,True
2,2084,1,C,pre_official_end,3429,171.50000255554914,-1374.55322265625,5320.72412109375,9.369859548170515,route,14.4890507316508,2.8643969749984697,True
2,2084,1,C,pre_official_end,3429,171.50000255554914,-1374.55322265625,5320.72412109375,9.369859548170515,waypoint,12.55739666864291,2.868361276679945,True
2,2084,1,C,pre_official_end,3430,171.5500025562942,-1374.5535888671875,5320.72412109375,9.369505818088445,route,14.465224125694629,3.018395962406451,True
2,2084,1,C,pre_official_end,3430,171.5500025562942,-1374.5535888671875,5320.72412109375,9.369505818088445,waypoint,12.566407420994377,2.982481849367203,True
2,2084,1,C,pre_official_end,3431,171.60000255703926,-1374.55322265625,5320.72412109375,9.369859548170515,route,14.442680878806232,3.017284820406229,True
2,2084,1,C,pre_official_end,3431,171.60000255703926,-1374.55322265625,5320.72412109375,9.369859548170515,waypoint,12.559344146218967,2.9925533466194656,True
2,2084,1,C,pre_official_end,3432,171.65000255778432,-1374.5462646484375,5320.7236328125,9.376706909716596,route,14.523261261627443,2.9792079849456012,True
2,2084,1,C,pre_official_end,3432,171.65000255778432,-1374.5462646484375,5320.7236328125,9.376706909716596,waypoint,12.859979680035373,2.97882277763553,True
2,2084,1,C,pre_official_end,3433,171.70000255852938,-1374.5313720703125,5320.7216796875,9.391597983815869,route,14.363007875737258,3.082689001368944,True
2,2084,1,C,pre_official_end,3433,171.70000255852938,-1374.5313720703125,5320.7216796875,9.391597983815869,waypoint,13.06970916195261,3.122105822872525,True
2,2084,1,C,pre_official_end,3434,171.75000255927444,-1374.5106201171875,5320.71923828125,9.412276185586572,route,14.316878241375742,3.1362393851500503,True
