level,route,seed,arm,segment,horizon_s,n,long_median_m,long_p95_m,lateral_median_m,lateral_p95_m,long_accel_p95,lateral_accel_p95,long_jerk_p95,lateral_jerk_p95,steer_rate_p95
1,25378,2,C,post,0.5,0,,,,,,,,,
1,25378,2,C,pre,1.0,244,0.4397082068236663,1.6458014585537468,0.001816792679310644,0.023806544826541126,5.616770539602238,0.12198843724674514,67.69046169993017,2.6992973972357426,0.011421986456229816
1,25378,2,C,post,1.0,0,,,,,,,,,
1,25378,2,D,pre,0.5,254,0.11472059127946814,0.6248535252795371,0.0003954568101416471,0.006040454136178015,5.7817535736571015,0.2357926970665341,81.5301089056764,5.821981803988266,0.09046797505813871
1,25378,2,D,post,0.5,0,,,,,,,,,
1,25378,2,D,pre,1.0,244,0.4082307676973271,1.6609798904797088,0.0025225103912644743,0.023487384725161552,5.7817535736571015,0.2357926970665341,81.5301089056764,5.821981803988266,0.09046797505813871
1,25378,2,D,post,1.0,0,,,,,,,,,
1,25381,0,C,pre,0.5,401,0.12380841258493709,0.5999946322279267,0.005300848985724995,0.24236033599722132,4.208449987216891,3.9946333834915584,61.71539451114675,17.44688623835839,0.6261772941622541
1,25381,0,C,post,0.5,0,,,,,,,,,
1,25381,0,C,pre,1.0,391,0.31550724421817516,1.9978689690663178,0.011611188443670976,0.5465096977841928,4.208449987216891,3.9946333834915584,61.71539451114675,17.44688623835839,0.6261772941622541
1,25381,0,C,post,1.0,0,,,,,,,,,
1,25381,0,D,pre,0.5,401,0.12659126614760055,0.5817432816102983,0.000931556250979398,0.10622997335167284,3.5541269140350344,5.915648439463288,41.75314334375714,25.372026480467056,0.9189286691110035
1,25381,0,D,post,0.5,0,,,,,,,,,
1,25381,0,D,pre,1.0,391,0.29306485227437884,2.000528565928308,0.0038925321525184664,0.26680585443245947,3.5541269140350344,5.915648439463288,41.75314334375714,25.372026480467056,0.9189286691110035
1,25381,0,D,post,1.0,0,,,,,,,,,
1,25381,1,C,pre,0.5,401,0.11433923530601404,0.5838058237685356,0.005331597585559627,0.24457008707148942,3.9554668547046195,4.136811862357589,52.138972664853135,17.92216639857523,0.6283132452024036
1,25381,1,C,post,0.5,0,,,,,,,,,
1,25381,1,C,pre,1.0,391,0.3439713859219829,2.0035275380051205,0.014087704829233622,0.5280006831224509,3.9554668547046195,4.136811862357589,52.138972664853135,17.92216639857523,0.6283132452024036
1,25381,1,C,post,1.0,0,,,,,,,,,
1,25381,1,D,pre,0.5,400,0.12666107965349815,0.5934722808782409,0.000938404810192786,0.1039131220808781,3.7091404517434996,5.961255382514886,49.747009112885365,30.810684901388264,0.8729706723545387
1,25381,1,D,post,0.5,0,,,,,,,,,
1,25381,1,D,pre,1.0,390,0.32065573141577547,1.9761884631243105,0.004840459095306039,0.25505470637504385,3.7091404517434996,5.961255382514886,49.747009112885365,30.810684901388264,0.8729706723545387
1,25381,1,D,post,1.0,0,,,,,,,,,
1,25381,2,C,pre,0.5,401,0.12020869821475977,0.5867197521478322,0.005456514691754361,0.24563466808399992,4.097974185557863,4.169864131995064,69.61732211556057,20.106781682804236,0.6015945601970768
1,25381,2,C,post,0.5,0,,,,,,,,,
1,25381,2,C,pre,1.0,391,0.32995864311536277,1.9891789382902296,0.011511475603702803,0.5822812534792532,4.097974185557863,4.169864131995064,69.61732211556057,20.106781682804236,0.6015945601970768
1,25381,2,C,post,1.0,0,,,,,,,,,
1,25381,2,D,pre,0.5,399,0.12511854015213325,0.5873508318200443,0.0009261412911394717,0.10857991085110341,3.546010539554488,6.24513884112849,43.53952974900098,23.713433367766708,0.9374587992212353
1,25381,2,D,post,0.5,0,,,,,,,,,
1,25381,2,D,pre,1.0,389,0.3099875999804078,1.992304852456581,0.004513297355526362,0.2772352239359812,3.546010539554488,6.24513884112849,43.53952974900098,23.713433367766708,0.9374587992212353
1,25381,2,D,post,1.0,0,,,,,,,,,
1,25424,0,C,pre,0.5,372,0.19804943563019356,0.5699210106976103,0.03433364688009505,0.4140463461515687,4.389684718753924,3.027292534147829,47.356345586068485,24.84024300309654,2.0
1,25424,0,C,post,0.5,0,,,,,,,,,
1,25424,0,C,pre,1.0,362,0.6029043212763969,1.789084639752014,0.04732143598174168,0.9402965895131407,4.389684718753924,3.027292534147829,47.356345586068485,24.84024300309654,2.0
1,25424,0,C,post,1.0,0,,,,,,,,,
1,25424,0,D,pre,0.5,376,0.18236922166687022,0.570824784841137,0.0175068947949096,0.29623977173613014,4.347818053559584,3.335499069178957,47.788933315942586,29.420447511397064,1.9999999254941951
1,25424,0,D,post,0.5,0,,,,,,,,,
1,25424,0,D,pre,1.0,366,0.49540871137729436,1.7830625172278984,0.039351363369265965,0.7995201052131929,4.347818053559584,3.335499069178957,47.788933315942586,29.420447511397064,1.9999999254941951
1,25424,0,D,post,1.0,0,,,,,,,,,
1,25424,1,C,pre,0.5,459,0.19289358760384995,0.5973573637075283,0.0059814781242762405,0.4402757814104994,2.824262371628718,1.4268739883081547,30.168070628910243,12.09029237141899,1.245043212621758
1,25424,1,C,post,0.5,0,,,,,,,,,
1,25424,1,C,pre,1.0,449,0.8313624558849524,2.4412216742666897,0.07536514461223504,0.8340733275444735,2.824262371628718,1.4268739883081547,30.168070628910243,12.09029237141899,1.245043212621758
1,25424,1,C,post,1.0,0,,,,,,,,,
1,25424,1,D,pre,0.5,430,0.16063476712851843,0.5770894857483352,0.021989640511965308,0.3192225918489448,4.405600740803461,3.539974876700771,42.87893089161629,26.371214914487567,1.999999989755452
1,25424,1,D,post,0.5,0,,,,,,,,,
1,25424,1,D,pre,1.0,420,0.4478182898402353,1.80662225793394,0.07057903235653457,0.8297970798514516,4.405600740803461,3.539974876700771,42.87893089161629,26.371214914487567,1.999999989755452
1,25424,1,D,post,1.0,0,,,,,,,,,
1,25424,2,C,pre,0.5,379,0.19737267086118357,0.5905698229899853,0.03294303070078289,0.4360981372489042,4.362949683202301,2.956780259315916,40.83583927012563,29.472307242258946,2.000000061839816
1,25424,2,C,post,0.5,0,,,,,,,,,
1,25424,2,C,pre,1.0,369,0.5563303463114854,1.7949893056885746,0.04680615785695791,0.9540202496859453,4.362949683202301,2.956780259315916,40.83583927012563,29.472307242258946,2.000000061839816
1,25424,2,C,post,1.0,0,,,,,,,,,
1,25424,2,D,pre,0.5,383,0.1763428892986344,0.5787225368986662,0.016576734178834387,0.27377419324648117,4.337924642396079,2.7966155682881784,44.43328316407166,30.42518230961077,2.0
1,25424,2,D,post,0.5,0,,,,,,,,,
1,25424,2,D,pre,1.0,373,0.49360780894370665,1.8086413197754145,0.04055963318317271,0.8001960433105769,4.337924642396079,2.7966155682881784,44.43328316407166,30.42518230961077,2.0
1,25424,2,D,post,1.0,0,,,,,,,,,
1,26405,0,C,pre,0.5,403,0.056884245579781764,0.5692917252941481,0.01574262222923517,0.02576353356587897,4.45593680696453,0.5487735102808897,38.80752588978907,3.477952679106252,0.06806804510849646
1,26405,0,C,post,0.5,0,,,,,,,,,
1,26405,0,C,pre,1.0,393,0.10271787885613061,2.0334337484594696,0.032463680282915214,0.07187897578305864,4.45593680696453,0.5487735102808897,38.80752588978907,3.477952679106252,0.06806804510849646
1,26405,0,C,post,1.0,0,,,,,,,,,
1,26405,0,D,pre,0.5,399,0.06275658013291283,0.5523406386987751,0.001473881485523236,0.009937410009833824,4.425802452714765,0.5123168514097212,33.12104823670215,2.6817058568971297,0.04097317098121089
1,26405,0,D,post,0.5,0,,,,,,,,,
1,26405,0,D,pre,1.0,389,0.101567252038758,1.95119821888678,0.007544770417116204,0.06355528106858155,4.425802452714765,0.5123168514097212,33.12104823670215,2.6817058568971297,0.04097317098121089
1,26405,0,D,post,1.0,0,,,,,,,,,
1,26405,1,C,pre,0.5,396,0.054657282020629375,0.5693591467268097,0.015195898200062636,0.02472587904598615,4.529279367469058,0.5534146888907335,35.13282310372645,3.494884089758078,0.062227857303204265
1,26405,1,C,post,0.5,0,,,,,,,,,
1,26405,1,C,pre,1.0,386,0.11083293193403781,1.9557103787252814,0.0335784402919013,0.07411955985115562,4.529279367469058,0.5534146888907335,35.13282310372645,3.494884089758078,0.062227857303204265
1,26405,1,C,post,1.0,0,,,,,,,,,
1,26405,1,D,pre,0.5,379,0.05058064961115369,0.5490734726965415,0.0014190930165228523,0.009024073295651634,4.613398805789937,0.509711377073489,29.02907827586813,2.5422105826322587,0.04570522277496421
1,26405,1,D,post,0.5,0,,,,,,,,,
1,26405,1,D,pre,1.0,369,0.09129192467290059,1.644890019069926,0.006607196858536633,0.0633800899928998,4.613398805789937,0.509711377073489,29.02907827586813,2.5422105826322587,0.04570522277496421
1,26405,1,D,post,1.0,0,,,,,,,,,
1,26405,2,C,pre,0.5,381,0.046669630427078515,0.5478515624999722,0.015390756130624768,0.026159799049001523,4.586946307333159,0.5671866933184059,35.91199613911305,3.7893938264600213,0.07017990469664474
1,26405,2,C,post,0.5,0,,,,,,,,,
1,26405,2,C,pre,1.0,371,0.09107797700678366,1.658133313087971,0.0320142394685208,0.068091211561323,4.586946307333159,0.5671866933184059,35.91199613911305,3.7893938264600213,0.07017990469664474
1,26405,2,C,post,1.0,0,,,,,,,,,
1,26405,2,D,pre,0.5,385,0.0556515122182562,0.5449823241796055,0.0014298433818478915,0.0067383023943292835,4.556005161115824,0.5168576232576516,41.097399366244204,2.550771544885529,0.0461578418141925
1,26405,2,D,post,0.5,0,,,,,,,,,
1,26405,2,D,pre,1.0,375,0.08855340526676275,1.7067762904634407,0.0077499966353854356,0.060490132214048094,4.556005161115824,0.5168576232576516,41.097399366244204,2.550771544885529,0.0461578418141925
1,26405,2,D,post,1.0,0,,,,,,,,,
1,27494,0,C,pre,0.5,337,0.2039178553943503,0.6037572906913254,0.013899957311171302,0.22561380358339803,4.688575267552643,3.6878952541712695,60.33495701596635,27.657607943353653,16.0
1,27494,0,C,post,0.5,0,,,,,,,,,
1,27494,0,C,pre,1.0,328,0.44443411230088303,2.1821965696773176,0.04854863618102656,0.5351800008247048,4.688575267552643,3.6878952541712695,60.33495701596635,27.657607943353653,16.0
1,27494,0,C,post,1.0,0,,,,,,,,,
1,27494,0,D,pre,0.5,334,0.18680024980205012,0.5832626049127854,0.007592619423297236,0.09020271362845708,4.498121095380788,2.99639792709691,58.50484981509763,29.717390417084605,2.0000000372529025
1,27494,0,D,post,0.5,0,,,,,,,,,
1,27494,0,D,pre,1.0,328,0.469349394778317,2.045123160463392,0.028361229248920455,0.24133703136911056,4.498121095380788,2.99639792709691,58.50484981509763,29.717390417084605,2.0000000372529025
1,27494,0,D,post,1.0,0,,,,,,,,,
1,27494,1,C,pre,0.5,337,0.25933036307197244,0.5968994614707948,0.011820008687170508,0.2161428007438856,4.704475319473897,3.8317413807924523,66.06028618502323,29.99041990978479,13.406177797821472
1,27494,1,C,post,0.5,0,,,,,,,,,
1,27494,1,C,pre,1.0,327,0.550949579136585,2.133713259543904,0.037908693641016344,0.5662360774359579,4.704475319473897,3.8317413807924523,66.06028618502323,29.99041990978479,13.406177797821472
1,27494,1,C,post,1.0,0,,,,,,,,,
1,27494,1,D,pre,0.5,347,0.23494149156333408,0.5957226803703836,0.0076515488039079205,0.10458469491052334,4.696055107587098,2.6661851746477945,67.92183612766894,18.085689377091704,1.8066728143889748
1,27494,1,D,post,0.5,0,,,,,,,,,
1,27494,1,D,pre,1.0,337,0.5452712748826662,2.190278447911527,0.028426267163063124,0.232508881453877,4.696055107587098,2.6661851746477945,67.92183612766894,18.085689377091704,1.8066728143889748
1,27494,1,D,post,1.0,0,,,,,,,,,
1,27494,2,C,pre,0.5,396,0.3438990387197448,0.6145659832470574,0.010531599702246009,0.2007981257245326,4.435056135752095,3.1606984100781377,77.30055908442947,26.113420834931883,0.9386556604704889
1,27494,2,C,post,0.5,0,,,,,,,,,
1,27494,2,C,pre,1.0,388,0.6569939208311739,2.5376059675087594,0.02146982939035423,0.5052942928948587,4.435056135752095,3.1606984100781377,77.30055908442947,26.113420834931883,0.9386556604704889
1,27494,2,C,post,1.0,0,,,,,,,,,
1,27494,2,D,pre,0.5,340,0.17057289560073624,0.5886371456794653,0.007950098165118788,0.11087993392817125,4.4423730965113215,3.156494627139477,65.74387646513372,21.745255316795145,1.9999998509883903
1,27494,2,D,post,0.5,0,,,,,,,,,
1,27494,2,D,pre,1.0,332,0.5235850571799648,2.103791040043396,0.025165806268224344,0.23347373318236667,4.4423730965113215,3.156494627139477,65.74387646513372,21.745255316795145,1.9999998509883903
1,27494,2,D,post,1.0,0,,,,,,,,,
1,28198,0,C,pre,0.5,250,0.2548512910108047,0.6114974742136332,0.008949350764422513,0.4307303609529248,5.785782653829209,8.317861352311766,73.59308714078672,20.70268021610564,0.41266080122201443
1,28198,0,C,post,0.5,0,,,,,,,,,
1,28198,0,C,pre,1.0,240,0.5170009300650753,2.0187853752596685,0.04045577024842009,0.5844402327167806,5.785782653829209,8.317861352311766,73.59308714078672,20.70268021610564,0.41266080122201443
1,28198,0,C,post,1.0,0,,,,,,,,,
1,28198,0,D,pre,0.5,248,0.2555459178918147,0.6004129266392366,0.008020932376857352,0.10193798766124021,5.690339185860419,7.866749421335559,80.50773083096867,14.635039895425551,0.458465576790786
1,28198,0,D,post,0.5,0,,,,,,,,,
1,28198,0,D,pre,1.0,238,0.42327735164121216,2.0025051387145676,0.025360215975931424,0.36135135219543796,5.690339185860419,7.866749421335559,80.50773083096867,14.635039895425551,0.458465576790786
1,28198,0,D,post,1.0,0,,,,,,,,,
1,28198,1,C,pre,0.5,248,0.25966034843023056,0.5949750465216505,0.009655311743054715,0.4586461879528665,5.796368988700979,8.63718695838822,71.96998813804697,18.77066829547203,0.3680970539436182
1,28198,1,C,post,0.5,0,,,,,,,,,
1,28198,1,C,pre,1.0,238,0.5563585365963102,2.028703926490064,0.03635979083026105,0.5189898652352036,5.796368988700979,8.63718695838822,71.96998813804697,18.77066829547203,0.3680970539436182
1,28198,1,C,post,1.0,0,,,,,,,,,
1,28198,1,D,pre,0.5,247,0.2546787654800604,0.6086220660994534,0.0081318357029041,0.10959423755369337,5.530224188389492,7.607129940986086,66.77177651189186,16.98705121445679,0.37061473361231706
1,28198,1,D,post,0.5,0,,,,,,,,,
1,28198,1,D,pre,1.0,237,0.5041473876827236,2.015536922937504,0.024338171406265652,0.39377552911403657,5.530224188389492,7.607129940986086,66.77177651189186,16.98705121445679,0.37061473361231706
1,28198,1,D,post,1.0,0,,,,,,,,,
1,28198,2,C,pre,0.5,249,0.256635701171142,0.6100226444982849,0.009774779831199093,0.4337934043066251,5.64761070724598,8.511226142319016,105.36393262404503,16.177141068152153,0.3676628862669632
1,28198,2,C,post,0.5,0,,,,,,,,,
1,28198,2,C,pre,1.0,239,0.5468199960387573,2.033207259140355,0.03800289771871604,0.5707835910173625,5.64761070724598,8.511226142319016,105.36393262404503,16.177141068152153,0.3676628862669632
1,28198,2,C,post,1.0,0,,,,,,,,,
1,28198,2,D,pre,0.5,250,0.23973452282053268,0.5984871844142224,0.008273552008394518,0.10526998913740071,5.999217986756112,7.898267669290264,73.64602647204596,16.670251070389273,0.3689079378707998
1,28198,2,D,post,0.5,0,,,,,,,,,
1,28198,2,D,pre,1.0,240,0.464685430614031,2.0134788817611846,0.023254115293479538,0.3769522105229578,5.999217986756112,7.898267669290264,73.64602647204596,16.670251070389273,0.3689079378707998
1,28198,2,D,post,1.0,0,,,,,,,,,
1,3255,0,C,pre,0.5,482,0.08817599776501654,0.6016747334058299,0.000484761083223598,0.0027683525130639997,4.214422499283641,0.21780435935476453,52.93781714002411,4.915833949362649,0.7117339210698914
1,3255,0,C,post,0.5,0,,,,,,,,,
1,3255,0,C,pre,1.0,472,0.23762031312912735,2.083618027566122,0.00119860911714445,0.0069952326479695275,4.214422499283641,0.21780435935476453,52.93781714002411,4.915833949362649,0.7117339210698914
1,3255,0,C,post,1.0,0,,,,,,,,,
1,3255,0,D,pre,0.5,470,0.07701550053563869,0.592483992286592,0.00045992003010677,0.003470368475679649,4.256546606043841,0.290574967517987,52.731844617919585,11.281503854221564,1.1101389678546913
1,3255,0,D,post,0.5,0,,,,,,,,,
1,3255,0,D,pre,1.0,460,0.1957599497727422,1.938226347800708,0.001557844006689132,0.01252310762303174,4.256546606043841,0.290574967517987,52.731844617919585,11.281503854221564,1.1101389678546913
1,3255,0,D,post,1.0,0,,,,,,,,,
1,3255,1,C,pre,0.5,468,0.07813474981885762,0.5846714500924551,0.0002573601598466499,0.0021940926436775283,4.2070247672731815,0.22410092559456668,44.54948255711169,4.120828037445715,1.7823731757067405
1,3255,1,C,post,0.5,0,,,,,,,,,
1,3255,1,C,pre,1.0,458,0.1855276239334828,1.972311634086337,0.0010814173874225657,0.0035223712374781407,4.2070247672731815,0.22410092559456668,44.54948255711169,4.120828037445715,1.7823731757067405
1,3255,1,C,post,1.0,0,,,,,,,,,
1,3255,1,D,pre,0.5,474,0.1326837332286735,0.6151530206180722,0.0006051675760311363,0.00342767184172691,4.560479403408892,0.29660165450285425,71.81546485645158,11.346887795621114,1.9999998509883903
1,3255,1,D,post,0.5,0,,,,,,,,,
1,3255,1,D,pre,1.0,464,0.2329071446341619,2.099112266849856,0.0015938138783293553,0.008321336611901806,4.560479403408892,0.29660165450285425,71.81546485645158,11.346887795621114,1.9999998509883903
1,3255,1,D,post,1.0,0,,,,,,,,,
1,3255,2,C,pre,0.5,476,0.07586971446494382,0.5853173274387117,0.0004305079669522108,0.0032536357689441913,4.2303848677244895,0.24573228000152625,46.528814598242526,6.283555679861863,1.3403708097097151
1,3255,2,C,post,0.5,0,,,,,,,,,
1,3255,2,C,pre,1.0,466,0.22172647436759446,1.8605967440546372,0.0013739402742314485,0.012203038877363955,4.2303848677244895,0.24573228000152625,46.528814598242526,6.283555679861863,1.3403708097097151
1,3255,2,C,post,1.0,0,,,,,,,,,
1,3255,2,D,pre,0.5,480,0.07017047846653202,0.6003245532258703,0.0005423373542076704,0.005765281869773085,4.102408711290173,0.29134127831589035,48.84598391944396,11.333341263164876,1.5378080889536634
1,3255,2,D,post,0.5,0,,,,,,,,,
1,3255,2,D,pre,1.0,470,0.21482833215617336,2.0575569891616876,0.0016824831588687212,0.009785384998085908,4.102408711290173,0.29134127831589035,48.84598391944396,11.333341263164876,1.5378080889536634
1,3255,2,D,post,1.0,0,,,,,,,,,
1,3514,0,C,pre,0.5,421,0.029022568150684602,0.49272541503358525,0.0010669288790198458,0.3230994501254415,3.360139635363775,1.963840676694447,25.956616827232835,8.673706379614508,1.5605098447127648
1,3514,0,C,post,0.5,0,,,,,,,,,
1,3514,0,C,pre,1.0,411,0.09382282057747626,0.970976999955195,0.002294819873892073,0.4349942666762841,3.360139635363775,1.963840676694447,25.956616827232835,8.673706379614508,1.5605098447127648
1,3514,0,C,post,1.0,0,,,,,,,,,
1,3514,0,D,pre,0.5,422,0.030475811469887083,0.503184857542288,0.0006581219746044695,0.2522001339616502,3.473941405092342,1.7530809463428385,21.843449901255685,12.295444922296467,1.5092594398668486
1,3514,0,D,post,0.5,0,,,,,,,,,
1,3514,0,D,pre,1.0,412,0.0987093728076393,1.0659416595150066,0.0014806808042170457,0.38780467575948635,3.473941405092342,1.7530809463428385,21.843449901255685,12.295444922296467,1.5092594398668486
1,3514,0,D,post,1.0,0,,,,,,,,,
1,3514,1,C,pre,0.5,420,0.03291318398947046,0.48488106335807823,0.0014241330180946835,0.2816061868544305,3.6139593351353434,1.9175224211726096,30.40355308136755,12.191505116849838,1.4456793450462915
1,3514,1,C,post,0.5,0,,,,,,,,,
1,3514,1,C,pre,1.0,410,0.10491838068010552,0.9352149374444941,0.0027073385044265545,0.40228372749099806,3.6139593351353434,1.9175224211726096,30.40355308136755,12.191505116849838,1.4456793450462915
1,3514,1,C,post,1.0,0,,,,,,,,,
1,3514,1,D,pre,0.5,422,0.03300394468283979,0.5052135422249799,0.0007203134397293331,0.37018539796556293,3.4242712462502656,1.6406458374127668,24.337955579723182,12.74119807072859,1.7398150378493216
1,3514,1,D,post,0.5,0,,,,,,,,,
1,3514,1,D,pre,1.0,412,0.09244619668248413,0.9371106808647387,0.0014903627679631083,0.4190218311581439,3.4242712462502656,1.6406458374127668,24.337955579723182,12.74119807072859,1.7398150378493216
1,3514,1,D,post,1.0,0,,,,,,,,,
1,3514,2,C,pre,0.5,421,0.032436712290340834,0.4887581362958877,0.0010265106664555132,0.289575279886777,3.5524024545636177,2.1131064294698176,25.15849411718746,8.902071155540558,1.2480302714104905
1,3514,2,C,post,0.5,0,,,,,,,,,
1,3514,2,C,pre,1.0,411,0.08815538907136804,0.9338540719095442,0.0022810189646603088,0.41410324674593657,3.5524024545636177,2.1131064294698176,25.15849411718746,8.902071155540558,1.2480302714104905
1,3514,2,C,post,1.0,0,,,,,,,,,
1,3514,2,D,pre,0.5,422,0.03186474118838962,0.4931815043682232,0.0006805133775705554,0.2678971711083275,3.216777155237966,1.883531345095081,23.70334918687827,12.92051175931156,1.876006873309507
1,3514,2,D,post,0.5,0,,,,,,,,,
1,3514,2,D,pre,1.0,412,0.09937064375232696,0.9967062929977055,0.001499813421521258,0.3390319769988671,3.216777155237966,1.883531345095081,23.70334918687827,12.92051175931156,1.876006873309507
1,3514,2,D,post,1.0,0,,,,,,,,,
2,2050,0,C,pre,0.5,189,0.31680890473651047,0.6007080082135674,0.0017789389638312122,0.05934271448038017,5.030498277100725,6.4768018474489315,80.9939872888733,11.42355655433391,0.5427557149118821
2,2050,0,C,post,0.5,97,0.208277189562024,0.6243315581596746,0.3487006563762568,0.7349688109277925,4.984616942371368,7.623504561934666,86.31386776623468,79.92443590575628,1.098723842222633
2,2050,0,C,pre,1.0,179,0.7740066848217727,2.254735334311916,0.0051824110473170405,0.43794995192175434,5.030498277100725,6.4768018474489315,80.9939872888733,11.42355655433391,0.5427557149118821
2,2050,0,C,post,1.0,97,0.2893739123044076,1.3350754425396028,0.3017057437263067,0.9212188264968466,4.984616942371368,7.623504561934666,86.31386776623468,79.92443590575628,1.098723842222633
2,2050,0,D,pre,0.5,228,0.42611884685578516,0.7725945876657927,0.004917576923480601,0.15427301625762488,5.164019014488857,4.760403144783369,91.07146185107165,25.09627507287658,0.7953407049873359
2,2050,0,D,post,0.5,86,0.06458642508354508,0.8502148141989372,0.019868566144951052,0.6506220273548025,7.1695130957566535,4.842108500423521,46.78054141535358,54.48269019495554,0.9695879225494277
2,2050,0,D,pre,1.0,218,1.4231911531581614,3.5152879809121735,0.011721717102863965,0.7418848245361686,5.164019014488857,4.760403144783369,91.07146185107165,25.09627507287658,0.7953407049873359
2,2050,0,D,post,1.0,86,0.15732203446027038,2.503226669169044,0.05241661691871442,1.2071450233753611,7.1695130957566535,4.842108500423521,46.78054141535358,54.48269019495554,0.9695879225494277
2,2050,1,C,pre,0.5,189,0.32322982713493864,0.583805369378097,0.0022553296694974756,0.07487870599972131,5.902562748229366,6.713334850840885,56.78164140324802,11.482596481385148,0.43818623664697615
2,2050,1,C,post,0.5,96,0.18751019813870964,0.5220724908761363,0.33746717562362627,0.7331639848915821,5.2620081073627984,6.948929938756383,71.97173978122886,45.723865247550336,1.2953529220766884
2,2050,1,C,pre,1.0,179,0.7603071519107086,2.2705191148888226,0.005442402202002778,0.3465910201508192,5.902562748229366,6.713334850840885,56.78164140324802,11.482596481385148,0.43818623664697615
2,2050,1,C,post,1.0,96,0.28991515902936044,0.8590173283045868,0.3338166449991876,0.9237999333493876,5.2620081073627984,6.948929938756383,71.97173978122886,45.723865247550336,1.2953529220766884
2,2050,1,D,pre,0.5,278,0.3120456544941514,0.604238186939747,0.005390262332312238,0.07842557069362013,4.787711186515705,6.619837020136202,98.353167578232,27.888879686516194,0.5970863275664104
2,2050,1,D,post,0.5,0,,,,,,,,,
2,2050,1,D,pre,1.0,268,0.6564246815960078,2.6142296269592027,0.014446633105178571,0.6639131724927377,4.787711186515705,6.619837020136202,98.353167578232,27.888879686516194,0.5970863275664104
2,2050,1,D,post,1.0,0,,,,,,,,,
2,2050,2,C,pre,0.5,284,0.2706136893829175,0.6265014707487548,0.0073833722202884915,0.5050665155257644,5.297377730221037,6.7088144358294475,75.56460605439743,29.019122955217938,0.46209202018243034
2,2050,2,C,post,0.5,0,,,,,,,,,
2,2050,2,C,pre,1.0,274,0.6023104632907701,2.885514083186831,0.022597283972270295,1.009843298957429,5.297377730221037,6.7088144358294475,75.56460605439743,29.019122955217938,0.46209202018243034
2,2050,2,C,post,1.0,0,,,,,,,,,
2,2050,2,D,pre,0.5,275,0.2689241552469878,0.594377934114701,0.0047154115965038,0.08719538191724455,4.717803483702803,6.041609343270461,58.52276961808962,24.13059179623345,0.6732703291137462
2,2050,2,D,post,0.5,0,,,,,,,,,
2,2050,2,D,pre,1.0,265,0.6041966557856402,2.4777170282119423,0.012716097224658897,0.6304358884247192,4.717803483702803,6.041609343270461,58.52276961808962,24.13059179623345,0.6732703291137462
2,2050,2,D,post,1.0,0,,,,,,,,,
2,2084,0,C,pre,0.5,352,0.3185679358467046,1.039812430280478,0.00233977230643799,0.08490234208221926,4.217241003229798,0.5007194192424231,59.117463297621896,12.07803428178374,1.9999999627470975
2,2084,0,C,post,0.5,0,,,,,,,,,
2,2084,0,C,pre,1.0,342,1.155557311644169,3.7773496295160127,0.009419282387839064,0.8186572984815654,4.217241003229798,0.5007194192424231,59.117463297621896,12.07803428178374,1.9999999627470975
2,2084,0,C,post,1.0,0,,,,,,,,,
2,2084,0,D,pre,0.5,357,0.33531912802982955,0.971973077411879,0.004355888872587312,0.09538947402444409,4.2294196215836495,1.0422230420611014,54.705247856831754,18.89449665284709,2.0
2,2084,0,D,post,0.5,0,,,,,,,,,
2,2084,0,D,pre,1.0,347,1.175655246879756,3.6075115798035915,0.010226050233505871,0.7651303453197927,4.2294196215836495,1.0422230420611014,54.705247856831754,18.89449665284709,2.0
2,2084,0,D,post,1.0,0,,,,,,,,,
2,2084,1,C,pre,0.5,243,0.3604193835543467,0.6739807531669679,0.0025960566720743465,0.17130438613867557,4.994311509898826,1.924196815978666,92.61030837919047,26.86314880461834,2.0
2,2084,1,C,post,0.5,252,0.17910909889118581,0.5902947636228001,0.03770163666745503,0.2833853786424844,2.2424231063450093,0.6201458069161959,75.0816927464143,21.562104395118904,16.0
2,2084,1,C,pre,1.0,238,1.0744738565029666,2.9903129525613354,0.00610432497835165,2.7055592913391298,4.994311509898826,1.924196815978666,92.61030837919047,26.86314880461834,2.0
2,2084,1,C,post,1.0,247,0.8122921457726306,1.9585359458588536,0.07342177619106331,0.3539061866659792,2.2424231063450093,0.6201458069161959,75.0816927464143,21.562104395118904,16.0
2,2084,1,D,pre,0.5,367,0.33163286975125067,0.9290455111800026,0.002916087067140187,0.1020601434706042,4.278101916470468,0.5438218275077393,53.9781831824559,12.685871821168874,1.9999998509883903
2,2084,1,D,post,0.5,0,,,,,,,,,
2,2084,1,D,pre,1.0,357,1.3526561901926832,3.4150539043615655,0.007287590610176155,0.5493390475261657,4.278101916470468,0.5438218275077393,53.9781831824559,12.685871821168874,1.9999998509883903
2,2084,1,D,post,1.0,0,,,,,,,,,
2,2084,2,C,pre,0.5,319,0.2794580512696537,0.6065807269185759,0.002297723448897513,0.06955314518677447,4.4320747563505405,0.9749580949044084,46.55926330237835,20.746433798175087,2.0
2,2084,2,C,post,0.5,0,,,,,,,,,
2,2084,2,C,pre,1.0,309,0.9869383359563451,2.3586196318419477,0.010797986352449482,2.5203695051632797,4.4320747563505405,0.9749580949044084,46.55926330237835,20.746433798175087,2.0
2,2084,2,C,post,1.0,0,,,,,,,,,
2,2084,2,D,pre,0.5,329,0.25398821969216195,0.6035644530352144,0.001328356791496299,0.04652942349712886,4.463857084478095,0.6139299866976886,48.49321317699867,16.470504885871303,1.9205851417692699
2,2084,2,D,post,0.5,0,,,,,,,,,
