set,examinee,L_s,window,scope,tau_model,null_ff,null_ff_oos,false_flip_nonreactive,n,unit,routes,flip,lo,hi,sign_agree,abs_over_tau_median
pdm,prior [lebowski],0.1,(b) per pair,pooled,1.3996986150741575,0.5056179775280899,0.5156565656565657,0.0004973474801061008,140,pair,48,0.05,0.0071929599177800625,0.1056338028169014,0.5530012771392082,0.09107370674610138
pdm,prior [lebowski],0.1,(b) per pair,pedestrian,1.3996986150741575,0.5056179775280899,0.5156565656565657,0.0,63,pair,22,0.015873015873015872,0.0,0.04840692755155991,0.5469255663430421,0.048726558685302734
pdm,prior [lebowski],0.1,(b) per pair,cut-in,1.3996986150741575,0.5056179775280899,0.5156565656565657,0.005319148936170213,77,pair,26,0.07792207792207792,0.01282051282051282,0.1794871794871795,0.5569620253164557,0.13324370980262756
pdm,M-C pair [lebowski],0.3,per frame,pooled,1.216743230819702,0.05033205173016428,0.05034106679612983,0.0008289124668435014,783,frame,48,0.04086845466155811,0.008760404313131739,0.08940210504345751,0.665389527458493,0.14131426811218262
pdm,M-C pair [lebowski],0.3,per frame,pedestrian,1.216743230819702,0.05033205173016428,0.05034106679612983,0.0,309,frame,22,0.003236245954692557,0.0,0.00967741935483871,0.6440129449838188,0.09992728382349014
pdm,M-C pair [lebowski],0.3,per frame,cut-in,1.216743230819702,0.05033205173016428,0.05034106679612983,0.008865248226950355,474,frame,26,0.06540084388185655,0.012468052505552042,0.14667647058823524,0.679324894514768,0.18846997618675232
pdm,M-C pair [lebowski],0.3,(a) gated,pooled,1.216743230819702,0.04661487236403995,0.04988840451439472,0.0008570449091532396,664,frame,47,0.04819277108433735,0.010920277193079538,0.1087379924822497,0.6822289156626506,0.15486586093902588
pdm,M-C pair [lebowski],0.3,(a) gated,pedestrian,1.216743230819702,0.04661487236403995,0.04988840451439472,0.0,238,frame,21,0.004201680672268907,0.0,0.01244845594033169,0.6512605042016807,0.11002566665410995
pdm,M-C pair [lebowski],0.3,(a) gated,cut-in,1.216743230819702,0.04661487236403995,0.04988840451439472,0.010040160642570281,426,frame,26,0.07276995305164319,0.0138880869899923,0.16230365765665755,0.6995305164319249,0.19895634055137634
pdm,M-C pair [lebowski],0.3,(b) per pair,pooled,1.216743230819702,0.5168539325842697,0.5050505050505051,0.0008289124668435014,140,pair,48,0.09285714285714286,0.03496503496503497,0.16914502503128898,0.665389527458493,0.14131426811218262
pdm,M-C pair [lebowski],0.3,(b) per pair,pedestrian,1.216743230819702,0.5168539325842697,0.5050505050505051,0.0,63,pair,22,0.015873015873015872,0.0,0.04840692755155991,0.6440129449838188,0.09992728382349014
pdm,M-C pair [lebowski],0.3,(b) per pair,cut-in,1.216743230819702,0.5168539325842697,0.5050505050505051,0.008865248226950355,77,pair,26,0.15584415584415584,0.05194805194805195,0.28205128205128205,0.679324894514768,0.18846997618675232
pdm,M-C pair (mu=0) [lebowski],0.3,per frame,pooled,1.5054712295532229,0.05033205173016428,0.04943384383014825,0.00016578249336870026,783,frame,48,0.06768837803320563,0.0272017790335457,0.1206469323515769,0.7407407407407407,0.20423811674118042
pdm,M-C pair (mu=0) [lebowski],0.3,per frame,pedestrian,1.5054712295532229,0.05033205173016428,0.04943384383014825,0.000182882223847842,309,frame,22,0.006472491909385114,0.0,0.022222222222222223,0.686084142394822,0.12181419134140015
pdm,M-C pair (mu=0) [lebowski],0.3,per frame,cut-in,1.5054712295532229,0.05033205173016428,0.04943384383014825,0.0,474,frame,26,0.10759493670886076,0.04076689693801344,0.18933613719766254,0.7763713080168776,0.31238165497779846
pdm,M-C pair (mu=0) [lebowski],0.3,(a) gated,pooled,1.5054712295532229,0.04328523862375139,0.05033121320235065,0.00017140898183064793,664,frame,47,0.07981927710843373,0.033967102956374104,0.1457799652766403,0.7786144578313253,0.2293122261762619
pdm,M-C pair (mu=0) [lebowski],0.3,(a) gated,pedestrian,1.5054712295532229,0.04328523862375139,0.05033121320235065,0.0001874062968515742,238,frame,21,0.008403361344537815,0.0,0.028849637681159404,0.7142857142857143,0.12341180443763733
pdm,M-C pair (mu=0) [lebowski],0.3,(a) gated,cut-in,1.5054712295532229,0.04328523862375139,0.05033121320235065,0.0,426,frame,26,0.11971830985915492,0.04684816316793893,0.2112208417849898,0.8145539906103286,0.34128984808921814
pdm,M-C pair (mu=0) [lebowski],0.3,(b) per pair,pooled,1.5054712295532229,0.5730337078651685,0.5616161616161616,0.00016578249336870026,140,pair,48,0.17857142857142858,0.08888888888888889,0.2817131047152479,0.7407407407407407,0.20423811674118042
pdm,M-C pair (mu=0) [lebowski],0.3,(b) per pair,pedestrian,1.5054712295532229,0.5730337078651685,0.5616161616161616,0.000182882223847842,63,pair,22,0.015873015873015872,0.0,0.05084745762711865,0.686084142394822,0.12181419134140015
pdm,M-C pair (mu=0) [lebowski],0.3,(b) per pair,cut-in,1.5054712295532229,0.5730337078651685,0.5616161616161616,0.0,77,pair,26,0.3116883116883117,0.14473684210526316,0.47435897435897434,0.7763713080168776,0.31238165497779846
pdm,M-C pair qwen [lebowski],0.3,per frame,pooled,1.3567285537719729,0.05033205173016428,0.05091825675881109,0.0009946949602122016,783,frame,48,0.0280970625798212,0.003962620802336091,0.06485792447485722,0.5977011494252874,0.11645027250051498
pdm,M-C pair qwen [lebowski],0.3,per frame,pedestrian,1.3567285537719729,0.05033205173016428,0.05091825675881109,0.0,309,frame,22,0.003236245954692557,0.0,0.00967741935483871,0.6019417475728155,0.0884852260351181
pdm,M-C pair qwen [lebowski],0.3,per frame,cut-in,1.3567285537719729,0.05033205173016428,0.05091825675881109,0.010638297872340425,474,frame,26,0.04430379746835443,0.00419265282492566,0.10581095923846716,0.5949367088607594,0.1470087468624115
pdm,M-C pair qwen [lebowski],0.3,(a) gated,pooled,1.3567285537719729,0.048094709581945984,0.050646209326743886,0.0010284538909838875,664,frame,47,0.03313253012048193,0.005364833271810016,0.07965436576946025,0.5993975903614458,0.1305197775363922
pdm,M-C pair qwen [lebowski],0.3,(a) gated,pedestrian,1.3567285537719729,0.048094709581945984,0.050646209326743886,0.0,238,frame,21,0.004201680672268907,0.0,0.01244845594033169,0.592436974789916,0.09366804361343384
pdm,M-C pair qwen [lebowski],0.3,(a) gated,cut-in,1.3567285537719729,0.048094709581945984,0.050646209326743886,0.012048192771084338,426,frame,26,0.04929577464788732,0.004726208147781626,0.11594632186276528,0.6032863849765259,0.1685183346271515
pdm,M-C pair qwen [lebowski],0.3,(b) per pair,pooled,1.3567285537719729,0.5280898876404494,0.527020202020202,0.0009946949602122016,140,pair,48,0.06428571428571428,0.02097537878787879,0.12589628681177967,0.5977011494252874,0.11645027250051498
pdm,M-C pair qwen [lebowski],0.3,(b) per pair,pedestrian,1.3567285537719729,0.5280898876404494,0.527020202020202,0.0,63,pair,22,0.015873015873015872,0.0,0.04840692755155991,0.6019417475728155,0.0884852260351181
pdm,M-C pair qwen [lebowski],0.3,(b) per pair,cut-in,1.3567285537719729,0.5280898876404494,0.527020202020202,0.010638297872340425,77,pair,26,0.1038961038961039,0.02564102564102564,0.2077922077922078,0.5949367088607594,0.1470087468624115
pdm,M-C pair op [lebowski],0.1,per frame,pooled,1.1976799964904783,0.05033205173016428,0.05096116595314806,0.0004973474801061008,783,frame,48,0.038314176245210725,0.0075089179826843475,0.08690591064144956,0.6475095785440613,0.11442968994379044
pdm,M-C pair op [lebowski],0.1,per frame,pedestrian,1.1976799964904783,0.05033205173016428,0.05096116595314806,0.0,309,frame,22,0.0,0.0,0.0,0.5760517799352751,0.05834256112575531
pdm,M-C pair op [lebowski],0.1,per frame,cut-in,1.1976799964904783,0.05033205173016428,0.05096116595314806,0.005319148936170213,474,frame,26,0.06329113924050633,0.012437039368912264,0.143505863197282,0.6940928270042194,0.16687747836112976
pdm,M-C pair op [lebowski],0.1,(a) gated,pooled,1.1976799964904783,0.04820143884892086,0.050622767712189105,0.0005058168942842691,725,frame,48,0.041379310344827586,0.008216675626077447,0.09358077369699284,0.6413793103448275,0.12223988771438599
pdm,M-C pair op [lebowski],0.1,(a) gated,pedestrian,1.1976799964904783,0.04820143884892086,0.050622767712189105,0.0,275,frame,22,0.0,0.0,0.0,0.5527272727272727,0.06088384985923767
pdm,M-C pair op [lebowski],0.1,(a) gated,cut-in,1.1976799964904783,0.04820143884892086,0.050622767712189105,0.005649717514124294,450,frame,26,0.06666666666666667,0.013212259940686994,0.15146111170383014,0.6955555555555556,0.16957882046699524
pdm,M-C pair op [lebowski],0.1,(b) per pair,pooled,1.1976799964904783,0.5280898876404494,0.5388888888888889,0.0004973474801061008,140,pair,48,0.09285714285714286,0.02857142857142857,0.1736111111111111,0.6475095785440613,0.11442968994379044
pdm,M-C pair op [lebowski],0.1,(b) per pair,pedestrian,1.1976799964904783,0.5280898876404494,0.5388888888888889,0.0,63,pair,22,0.0,0.0,0.0,0.5760517799352751,0.05834256112575531
pdm,M-C pair op [lebowski],0.1,(b) per pair,cut-in,1.1976799964904783,0.5280898876404494,0.5388888888888889,0.005319148936170213,77,pair,26,0.16883116883116883,0.05263157894736842,0.3026315789473684,0.6940928270042194,0.16687747836112976
pdm,M-C hard [lebowski],0.3,per frame,pooled,2.141246795654297,0.05033205173016428,0.05083685188726896,0.0009946949602122016,783,frame,48,0.02554278416347382,0.0013458497952213491,0.06915868783117435,0.5644955300127714,0.0910901203751564
pdm,M-C hard [lebowski],0.3,per frame,pedestrian,2.141246795654297,0.05033205173016428,0.05083685188726896,0.0,309,frame,22,0.0,0.0,0.0,0.6019417475728155,0.07071831077337265
pdm,M-C hard [lebowski],0.3,per frame,cut-in,2.141246795654297,0.05033205173016428,0.05083685188726896,0.010638297872340425,474,frame,26,0.04219409282700422,0.0022775178057906184,0.11530864248601776,0.540084388185654,0.11725178360939026
pdm,M-C hard [lebowski],0.3,(a) gated,pooled,2.141246795654297,0.04439511653718091,0.051989478139928644,0.0010284538909838875,664,frame,47,0.030120481927710843,0.0017421602787456446,0.08425062217715897,0.5662650602409639,0.10044248402118683
pdm,M-C hard [lebowski],0.3,(a) gated,pedestrian,2.141246795654297,0.04439511653718091,0.051989478139928644,0.0,238,frame,21,0.0,0.0,0.0,0.6176470588235294,0.07412460446357727
pdm,M-C hard [lebowski],0.3,(a) gated,cut-in,2.141246795654297,0.04439511653718091,0.051989478139928644,0.012048192771084338,426,frame,26,0.046948356807511735,0.0026282894736842106,0.12894949066213923,0.5375586854460094,0.12227068841457367
pdm,M-C hard [lebowski],0.3,(b) per pair,pooled,2.141246795654297,0.5730337078651685,0.5727272727272728,0.0009946949602122016,140,pair,48,0.05,0.0070921985815602835,0.10793321864247721,0.5644955300127714,0.0910901203751564
pdm,M-C hard [lebowski],0.3,(b) per pair,pedestrian,2.141246795654297,0.5730337078651685,0.5727272727272728,0.0,63,pair,22,0.0,0.0,0.0,0.6019417475728155,0.07071831077337265
pdm,M-C hard [lebowski],0.3,(b) per pair,cut-in,2.141246795654297,0.5730337078651685,0.5727272727272728,0.010638297872340425,77,pair,26,0.09090909090909091,0.012987012987012988,0.1948692754613804,0.540084388185654,0.11725178360939026
pdm,M-C uniform [lebowski],0.3,per frame,pooled,1.463125228881836,0.05033205173016428,0.050959694780770795,0.000663129973474801,783,frame,48,0.0280970625798212,0.00263817616465488,0.06745096431464333,0.5644955300127714,0.09515330195426941
pdm,M-C uniform [lebowski],0.3,per frame,pedestrian,1.463125228881836,0.05033205173016428,0.050959694780770795,0.0,309,frame,22,0.0,0.0,0.0,0.5825242718446602,0.062231212854385376
pdm,M-C uniform [lebowski],0.3,per frame,cut-in,1.463125228881836,0.05033205173016428,0.050959694780770795,0.0070921985815602835,474,frame,26,0.046413502109704644,0.00419265282492566,0.1120395685350587,0.5527426160337553,0.1275249421596527
pdm,M-C uniform [lebowski],0.3,(a) gated,pooled,1.463125228881836,0.04587495375508694,0.04841732313764726,0.0006856359273225917,664,frame,47,0.03313253012048193,0.0037298028207585925,0.08334044368600678,0.5542168674698795,0.1040799468755722
pdm,M-C uniform [lebowski],0.3,(a) gated,pedestrian,1.463125228881836,0.04587495375508694,0.04841732313764726,0.0,238,frame,21,0.0,0.0,0.0,0.5798319327731093,0.06720547378063202
pdm,M-C uniform [lebowski],0.3,(a) gated,cut-in,1.463125228881836,0.04587495375508694,0.04841732313764726,0.008032128514056224,426,frame,26,0.051643192488262914,0.004726208147781626,0.12368421052631579,0.539906103286385,0.13148432970046997
pdm,M-C uniform [lebowski],0.3,(b) per pair,pooled,1.463125228881836,0.4943820224719101,0.5154040404040404,0.000663129973474801,140,pair,48,0.05714285714285714,0.014084507042253521,0.11973953650983905,0.5644955300127714,0.09515330195426941
pdm,M-C uniform [lebowski],0.3,(b) per pair,pedestrian,1.463125228881836,0.4943820224719101,0.5154040404040404,0.0,63,pair,22,0.0,0.0,0.0,0.5825242718446602,0.062231212854385376
pdm,M-C uniform [lebowski],0.3,(b) per pair,cut-in,1.463125228881836,0.4943820224719101,0.5154040404040404,0.0070921985815602835,77,pair,26,0.1038961038961039,0.02564102564102564,0.2077922077922078,0.5527426160337553,0.1275249421596527
pdm,gate any,0.0,per frame,pooled,0.0,0.0,0.0,0.03265915119363395,783,frame,48,0.0421455938697318,0.019148335786697737,0.07066730486008836,0.0421455938697318,
pdm,gate any,0.0,per frame,pedestrian,0.0,0.0,0.0,0.03602779809802487,309,frame,22,0.10679611650485436,0.05666509433962264,0.16600899902279656,0.10679611650485436,
pdm,gate any,0.0,per frame,cut-in,0.0,0.0,0.0,0.0,474,frame,26,0.0,0.0,0.0,0.0,
pdm,gate any,0.0,(a) gated,pooled,0.0,0.0,0.0,0.03265915119363395,783,frame,48,0.0421455938697318,0.019148335786697737,0.07066730486008836,0.0421455938697318,
pdm,gate any,0.0,(a) gated,pedestrian,0.0,0.0,0.0,0.03602779809802487,309,frame,22,0.10679611650485436,0.05666509433962264,0.16600899902279656,0.10679611650485436,
pdm,gate any,0.0,(a) gated,cut-in,0.0,0.0,0.0,0.0,474,frame,26,0.0,0.0,0.0,0.0,
pdm,gate any,0.0,(b) per pair,pooled,0.0,0.0,0.0,0.03265915119363395,140,pair,48,0.16428571428571428,0.07857142857142857,0.26317616959064316,0.0421455938697318,
pdm,gate any,0.0,(b) per pair,pedestrian,0.0,0.0,0.0,0.03602779809802487,63,pair,22,0.36507936507936506,0.20967741935483872,0.5345822281167103,0.10679611650485436,
pdm,gate any,0.0,(b) per pair,cut-in,0.0,0.0,0.0,0.0,77,pair,26,0.0,0.0,0.0,0.0,
pdm,gate pedestrian,0.0,per frame,pooled,0.0,0.0,0.0,0.027354111405835543,783,frame,48,0.05491698595146871,0.029109479667368748,0.08550247016239483,0.05491698595146871,
pdm,gate pedestrian,0.0,per frame,pedestrian,0.0,0.0,0.0,0.030175566934893927,309,frame,22,0.13915857605177995,0.09038639707885988,0.19230769230769232,0.13915857605177995,
pdm,gate pedestrian,0.0,per frame,cut-in,0.0,0.0,0.0,0.0,474,frame,26,0.0,0.0,0.0,0.0,
pdm,gate pedestrian,0.0,(a) gated,pooled,0.0,0.0,0.0,0.027354111405835543,783,frame,48,0.05491698595146871,0.029109479667368748,0.08550247016239483,0.05491698595146871,
pdm,gate pedestrian,0.0,(a) gated,pedestrian,0.0,0.0,0.0,0.030175566934893927,309,frame,22,0.13915857605177995,0.09038639707885988,0.19230769230769232,0.13915857605177995,
pdm,gate pedestrian,0.0,(a) gated,cut-in,0.0,0.0,0.0,0.0,474,frame,26,0.0,0.0,0.0,0.0,
pdm,gate pedestrian,0.0,(b) per pair,pooled,0.0,0.0,0.0,0.027354111405835543,140,pair,48,0.21428571428571427,0.11971830985915492,0.31948753041362504,0.05491698595146871,
pdm,gate pedestrian,0.0,(b) per pair,pedestrian,0.0,0.0,0.0,0.030175566934893927,63,pair,22,0.47619047619047616,0.31816378066378065,0.640625,0.13915857605177995,
pdm,gate pedestrian,0.0,(b) per pair,cut-in,0.0,0.0,0.0,0.0,77,pair,26,0.0,0.0,0.0,0.0,
pdm,gate ttc,0.0,per frame,pooled,0.0,0.0,0.0,0.0,783,frame,48,0.0,0.0,0.0,0.0,
pdm,gate ttc,0.0,per frame,pedestrian,0.0,0.0,0.0,0.0,309,frame,22,0.0,0.0,0.0,0.0,
pdm,gate ttc,0.0,per frame,cut-in,0.0,0.0,0.0,0.0,474,frame,26,0.0,0.0,0.0,0.0,
pdm,gate ttc,0.0,(a) gated,pooled,0.0,0.0,0.0,0.0,783,frame,48,0.0,0.0,0.0,0.0,
pdm,gate ttc,0.0,(a) gated,pedestrian,0.0,0.0,0.0,0.0,309,frame,22,0.0,0.0,0.0,0.0,
pdm,gate ttc,0.0,(a) gated,cut-in,0.0,0.0,0.0,0.0,474,frame,26,0.0,0.0,0.0,0.0,
pdm,gate ttc,0.0,(b) per pair,pooled,0.0,0.0,0.0,0.0,140,pair,48,0.0,0.0,0.0,0.0,
pdm,gate ttc,0.0,(b) per pair,pedestrian,0.0,0.0,0.0,0.0,63,pair,22,0.0,0.0,0.0,0.0,
pdm,gate ttc,0.0,(b) per pair,cut-in,0.0,0.0,0.0,0.0,77,pair,26,0.0,0.0,0.0,0.0,
pdm,gate intrusion,0.0,per frame,pooled,0.0,0.0,0.0,0.01807029177718833,783,frame,48,0.0,0.0,0.0,0.0,
pdm,gate intrusion,0.0,per frame,pedestrian,0.0,0.0,0.0,0.019934162399414777,309,frame,22,0.0,0.0,0.0,0.0,
pdm,gate intrusion,0.0,per frame,cut-in,0.0,0.0,0.0,0.0,474,frame,26,0.0,0.0,0.0,0.0,
pdm,gate intrusion,0.0,(a) gated,pooled,0.0,0.0,0.0,0.01807029177718833,783,frame,48,0.0,0.0,0.0,0.0,
pdm,gate intrusion,0.0,(a) gated,pedestrian,0.0,0.0,0.0,0.019934162399414777,309,frame,22,0.0,0.0,0.0,0.0,
pdm,gate intrusion,0.0,(a) gated,cut-in,0.0,0.0,0.0,0.0,474,frame,26,0.0,0.0,0.0,0.0,
pdm,gate intrusion,0.0,(b) per pair,pooled,0.0,0.0,0.0,0.01807029177718833,140,pair,48,0.0,0.0,0.0,0.0,
pdm,gate intrusion,0.0,(b) per pair,pedestrian,0.0,0.0,0.0,0.019934162399414777,63,pair,22,0.0,0.0,0.0,0.0,
pdm,gate intrusion,0.0,(b) per pair,cut-in,0.0,0.0,0.0,0.0,77,pair,26,0.0,0.0,0.0,0.0,
pdm,gate any (L = 0.6 s),0.6,per frame,pooled,0.0,0.0,0.0,0.03265915119363395,783,frame,48,0.0421455938697318,0.019148335786697737,0.07066730486008836,0.0421455938697318,
pdm,gate any (L = 0.6 s),0.6,per frame,pedestrian,0.0,0.0,0.0,0.03602779809802487,309,frame,22,0.10679611650485436,0.05666509433962264,0.16600899902279656,0.10679611650485436,
pdm,gate any (L = 0.6 s),0.6,per frame,cut-in,0.0,0.0,0.0,0.0,474,frame,26,0.0,0.0,0.0,0.0,
pdm,gate any (L = 0.6 s),0.6,(a) gated,pooled,0.0,0.0,0.0,0.03432653772434222,603,frame,47,0.04145936981757877,0.016181110793832096,0.07564925210250252,0.04145936981757877,
pdm,gate any (L = 0.6 s),0.6,(a) gated,pedestrian,0.0,0.0,0.0,0.03735305271141449,201,frame,21,0.12437810945273632,0.05651056481105242,0.22766550522648069,0.12437810945273632,
pdm,gate any (L = 0.6 s),0.6,(a) gated,cut-in,0.0,0.0,0.0,0.0,402,frame,26,0.0,0.0,0.0,0.0,
pdm,gate any (L = 0.6 s),0.6,(b) per pair,pooled,0.0,0.0,0.0,0.03265915119363395,140,pair,48,0.16428571428571428,0.07857142857142857,0.26317616959064316,0.0421455938697318,
pdm,gate any (L = 0.6 s),0.6,(b) per pair,pedestrian,0.0,0.0,0.0,0.03602779809802487,63,pair,22,0.36507936507936506,0.20967741935483872,0.5345822281167103,0.10679611650485436,
pdm,gate any (L = 0.6 s),0.6,(b) per pair,cut-in,0.0,0.0,0.0,0.0,77,pair,26,0.0,0.0,0.0,0.0,
ba,TFv6 target speed,0.1,per frame,pooled,8.2538498137,0.050062972292191435,0.046660110809968104,0.014833127317676144,1081,frame,49,0.0,0.0,0.0,0.5781683626271971,0.029683092701849028
ba,TFv6 target speed,0.1,per frame,pedestrian,8.2538498137,0.050062972292191435,0.046660110809968104,0.004740518962075849,406,frame,21,0.0,0.0,0.0,0.5517241379310345,0.0011025152505551874
ba,TFv6 target speed,0.1,per frame,cut-in,8.2538498137,0.050062972292191435,0.046660110809968104,0.01645925331192292,676,frame,26,0.0,0.0,0.0,0.5976331360946746,0.10248888344688706
ba,TFv6 target speed,0.1,(a) gated,pooled,8.2538498137,0.05017805114923923,0.04704157072587471,0.015298317185109638,1051,frame,46,0.0,0.0,0.0,0.5832540437678402,0.03067661809980819
ba,TFv6 target speed,0.1,(a) gated,pedestrian,8.2538498137,0.05017805114923923,0.04704157072587471,0.004868050217781194,385,frame,21,0.0,0.0,0.0,0.5688311688311688,0.0012115546913220602
ba,TFv6 target speed,0.1,(a) gated,cut-in,8.2538498137,0.05017805114923923,0.04704157072587471,0.01684470008216927,676,frame,26,0.0,0.0,0.0,0.5976331360946746,0.10248888344688706
ba,TFv6 target speed,0.1,(b) per pair,pooled,8.2538498137,0.14736842105263157,0.12677304964539007,0.014833127317676144,147,pair,49,0.0,0.0,0.0,0.5781683626271971,0.029683092701849028
ba,TFv6 target speed,0.1,(b) per pair,pedestrian,8.2538498137,0.14736842105263157,0.12677304964539007,0.004740518962075849,63,pair,21,0.0,0.0,0.0,0.5517241379310345,0.0011025152505551874
ba,TFv6 target speed,0.1,(b) per pair,cut-in,8.2538498137,0.14736842105263157,0.12677304964539007,0.01645925331192292,78,pair,26,0.0,0.0,0.0,0.5976331360946746,0.10248888344688706
ba,TFv6 waypoint speed 2 s,0.1,per frame,pooled,2.4086446325,0.050062972292191435,0.055367008050911826,0.17626699629171816,1081,frame,49,0.30434782608695654,0.2394488796753705,0.3695497643089834,0.8566142460684552,0.49637929274871856
ba,TFv6 waypoint speed 2 s,0.1,per frame,pedestrian,2.4086446325,0.050062972292191435,0.055367008050911826,0.0998003992015968,406,frame,21,0.29310344827586204,0.21979801954226508,0.3667638341706726,0.8399014778325123,0.0753923111384518
ba,TFv6 waypoint speed 2 s,0.1,per frame,cut-in,2.4086446325,0.050062972292191435,0.055367008050911826,0.14853472501003612,676,frame,26,0.3254437869822485,0.22918361669930568,0.421857203967596,0.8698224852071006,0.6951104659678343
ba,TFv6 waypoint speed 2 s,0.1,(a) gated,pooled,2.4086446325,0.04985432178698608,0.05482915844669356,0.18052014278429374,1051,frame,46,0.31303520456707895,0.24576885892380104,0.3816621541428677,0.8620361560418649,0.5267033006989289
ba,TFv6 waypoint speed 2 s,0.1,(a) gated,pedestrian,2.4086446325,0.04985432178698608,0.05482915844669356,0.10197284140404816,385,frame,21,0.3090909090909091,0.23229370373754912,0.3862549753033136,0.8519480519480519,0.0988141253571818
ba,TFv6 waypoint speed 2 s,0.1,(a) gated,cut-in,2.4086446325,0.04985432178698608,0.05482915844669356,0.15201314708299096,676,frame,26,0.3254437869822485,0.22918361669930568,0.421857203967596,0.8698224852071006,0.6951104659678343
ba,TFv6 waypoint speed 2 s,0.1,(b) per pair,pooled,2.4086446325,0.5052631578947369,0.5257092198581561,0.17626699629171816,147,pair,49,0.673469387755102,0.5578231292517006,0.7959183673469388,0.8566142460684552,0.49637929274871856
ba,TFv6 waypoint speed 2 s,0.1,(b) per pair,pedestrian,2.4086446325,0.5052631578947369,0.5257092198581561,0.0998003992015968,63,pair,21,0.7142857142857143,0.5392857142857143,0.873015873015873,0.8399014778325123,0.0753923111384518
ba,TFv6 waypoint speed 2 s,0.1,(b) per pair,cut-in,2.4086446325,0.5052631578947369,0.5257092198581561,0.14853472501003612,78,pair,26,0.7307692307692307,0.5641025641025641,0.8846153846153846,0.8698224852071006,0.6951104659678343
ba,TFv6 target speed (decoded scalar),0.1,per frame,pooled,8.25,0.052267002518891686,0.05267271084674485,0.015822002472187888,1081,frame,49,0.0,0.0,0.0,0.4440333024976873,0.01893332510283499
ba,TFv6 target speed (decoded scalar),0.1,per frame,pedestrian,8.25,0.052267002518891686,0.05267271084674485,0.005239520958083832,406,frame,21,0.0,0.0,0.0,0.3522167487684729,0.0
ba,TFv6 target speed (decoded scalar),0.1,per frame,cut-in,8.25,0.052267002518891686,0.05267271084674485,0.017262143717382578,676,frame,26,0.0,0.0,0.0,0.5044378698224852,0.10227272727272727
ba,TFv6 target speed (decoded scalar),0.1,(a) gated,pooled,8.25,0.05244415668501133,0.052909003735031754,0.01631820499745028,1051,frame,46,0.0,0.0,0.0,0.4490960989533777,0.01894546277595289
ba,TFv6 target speed (decoded scalar),0.1,(a) gated,pedestrian,8.25,0.05244415668501133,0.052909003735031754,0.005380476556495004,385,frame,21,0.0,0.0,0.0,0.36623376623376624,0.0
ba,TFv6 target speed (decoded scalar),0.1,(a) gated,cut-in,8.25,0.05244415668501133,0.052909003735031754,0.017666392769104356,676,frame,26,0.0,0.0,0.0,0.5044378698224852,0.10227272727272727
ba,TFv6 target speed (decoded scalar),0.1,(b) per pair,pooled,8.25,0.14736842105263157,0.12677304964539007,0.015822002472187888,147,pair,49,0.0,0.0,0.0,0.4440333024976873,0.01893332510283499
ba,TFv6 target speed (decoded scalar),0.1,(b) per pair,pedestrian,8.25,0.14736842105263157,0.12677304964539007,0.005239520958083832,63,pair,21,0.0,0.0,0.0,0.3522167487684729,0.0
ba,TFv6 target speed (decoded scalar),0.1,(b) per pair,cut-in,8.25,0.14736842105263157,0.12677304964539007,0.017262143717382578,78,pair,26,0.0,0.0,0.0,0.5044378698224852,0.10227272727272727
ba,ridge ego,0.0,per frame,pooled,0.0,0.005037783375314861,0.005418975207668753,0.000988875154511743,1081,frame,49,0.060129509713228495,0.04196321350592638,0.07962797194289377,0.060129509713228495,
ba,ridge ego,0.0,per frame,pedestrian,0.0,0.005037783375314861,0.005418975207668753,0.006986027944111776,406,frame,21,0.07635467980295567,0.049291881510191364,0.10390433510151816,0.07635467980295567,
ba,ridge ego,0.0,per frame,cut-in,0.0,0.005037783375314861,0.005418975207668753,0.0,676,frame,26,0.038461538461538464,0.01948952544685741,0.05882569522654421,0.038461538461538464,
ba,ridge ego,0.0,(a) gated,pooled,0.0,0.005037783375314861,0.005418975207668753,0.000988875154511743,1081,frame,49,0.060129509713228495,0.04196321350592638,0.07962797194289377,0.060129509713228495,
ba,ridge ego,0.0,(a) gated,pedestrian,0.0,0.005037783375314861,0.005418975207668753,0.006986027944111776,406,frame,21,0.07635467980295567,0.049291881510191364,0.10390433510151816,0.07635467980295567,
ba,ridge ego,0.0,(a) gated,cut-in,0.0,0.005037783375314861,0.005418975207668753,0.0,676,frame,26,0.038461538461538464,0.01948952544685741,0.05882569522654421,0.038461538461538464,
ba,ridge ego,0.0,(b) per pair,pooled,0.0,0.042105263157894736,0.04233156028368794,0.000988875154511743,147,pair,49,0.4421768707482993,0.3197278911564626,0.5714285714285714,0.060129509713228495,
ba,ridge ego,0.0,(b) per pair,pedestrian,0.0,0.042105263157894736,0.04233156028368794,0.006986027944111776,63,pair,21,0.49206349206349204,0.30158730158730157,0.6825396825396826,0.07635467980295567,
ba,ridge ego,0.0,(b) per pair,cut-in,0.0,0.042105263157894736,0.04233156028368794,0.0,78,pair,26,0.3333333333333333,0.16666666666666666,0.5128205128205128,0.038461538461538464,
ba,ridge_late L18_last,0.3,per frame,pooled,0.6905306578,0.050062972292191435,0.05105733176632368,0.002472187886279357,1081,frame,49,0.0,0.0,0.0,0.6160962072155411,0.10260417312383652
ba,ridge_late L18_last,0.3,per frame,pedestrian,0.6905306578,0.050062972292191435,0.05105733176632368,0.00249500998003992,406,frame,21,0.0,0.0,0.0,0.5788177339901478,0.07206861674785614
