w_im,w_mul,w_ttc,w_ep,w_c,pdms_hold
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,5.000000000000000000e-01,2.000000000000000000e+00,8.430819511413574219e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e+00,8.430330753326416016e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,8.487484455108642578e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,8.488107323646545410e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.488106131553649902e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,8.487737178802490234e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e+00,8.485505580902099609e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00,8.553570508956909180e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,2.000000000000000000e+00,5.000000000000000000e-01,8.551253676414489746e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,2.000000000000000000e+00,1.000000000000000000e+00,8.551970720291137695e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,2.000000000000000000e+00,2.000000000000000000e+00,8.551979660987854004e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,2.000000000000000000e+00,5.000000000000000000e+00,8.553475141525268555e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,5.000000000000000000e+00,0.000000000000000000e+00,8.638006448745727539e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,5.000000000000000000e+00,5.000000000000000000e-01,8.638010621070861816e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,5.000000000000000000e+00,1.000000000000000000e+00,8.638609647750854492e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,5.000000000000000000e+00,2.000000000000000000e+00,8.638694286346435547e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e-01,5.000000000000000000e+00,5.000000000000000000e+00,8.634520769119262695e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.308470249176025391e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,8.308698534965515137e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.308715820312500000e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.306048512458801270e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,8.305373787879943848e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,8.421580195426940918e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,8.421265482902526855e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,8.421155810356140137e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,8.418049216270446777e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,8.414107561111450195e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.486182093620300293e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,8.484793901443481445e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.485804200172424316e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.485225439071655273e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,8.479400873184204102e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.550533056259155273e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,8.549255132675170898e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.551073074340820312e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.550967574119567871e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,8.548988699913024902e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,8.634366393089294434e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,8.634356856346130371e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,8.637799620628356934e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,8.635596036911010742e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,8.632923960685729980e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.297293782234191895e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,8.297150731086730957e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.297048211097717285e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.296703100204467773e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,8.294961452484130859e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,8.400565981864929199e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,8.397650122642517090e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,8.397207856178283691e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,8.397027254104614258e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,8.392260074615478516e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.474258184432983398e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,8.472895026206970215e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.472755551338195801e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.472493886947631836e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,8.469374775886535645e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.530983328819274902e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,8.529886603355407715e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.529670238494873047e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.532994389533996582e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,8.536359667778015137e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,8.619025945663452148e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,8.619206547737121582e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,8.620103001594543457e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,8.619840145111083984e-01
1.000000000000000056e-01,1.000000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,8.618523478507995605e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.245718479156494141e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,8.245217204093933105e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.244528770446777344e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.244580030441284180e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,8.245332241058349609e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,8.370906114578247070e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,8.373051285743713379e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,8.373038172721862793e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,8.373101949691772461e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,8.374661207199096680e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.417777419090270996e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,8.417702913284301758e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.417702913284301758e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.421128988265991211e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,8.422304391860961914e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.512899279594421387e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,8.513118624687194824e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.513091206550598145e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.513001203536987305e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,8.509806394577026367e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,8.615791201591491699e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,8.616575598716735840e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,8.616575598716735840e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,8.618350028991699219e-01
1.000000000000000056e-01,1.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,8.616215586662292480e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.404555916786193848e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,8.404555916786193848e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.404530882835388184e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.407043814659118652e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,8.407003879547119141e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,8.465588688850402832e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,8.465473055839538574e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,8.463201522827148438e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,8.465672731399536133e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,8.467236757278442383e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.518041968345642090e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,8.518017530441284180e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.518017530441284180e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.522615432739257812e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,8.522738814353942871e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.581010103225708008e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,8.578538894653320312e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.578575849533081055e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.582159280776977539e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,8.578703403472900391e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,8.613749742507934570e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,8.613749742507934570e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,8.613749742507934570e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,8.615134358406066895e-01
5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,8.615095615386962891e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.430961966514587402e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.428698182106018066e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.431169986724853516e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,2.000000000000000000e+00,8.430762887001037598e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e+00,8.428419828414916992e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,8.478971123695373535e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,8.478976488113403320e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,8.481364250183105469e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,2.000000000000000000e+00,8.481105566024780273e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e+00,8.478550910949707031e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,8.548694849014282227e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,8.546351790428161621e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.548822999000549316e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,8.553421497344970703e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e+00,8.553385138511657715e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00,8.592990636825561523e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,5.000000000000000000e-01,8.592990636825561523e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,1.000000000000000000e+00,8.595499396324157715e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,2.000000000000000000e+00,8.595521450042724609e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,5.000000000000000000e+00,8.595466017723083496e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,0.000000000000000000e+00,8.623033165931701660e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,5.000000000000000000e-01,8.623033165931701660e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,1.000000000000000000e+00,8.625504970550537109e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,2.000000000000000000e+00,8.625504970550537109e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,5.000000000000000000e+00,8.625707626342773438e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.448217511177062988e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,8.448217511177062988e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.450688719749450684e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.450623750686645508e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,8.450622558593750000e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,8.503870368003845215e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,8.503870368003845215e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,8.506341576576232910e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,8.506399989128112793e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,8.506414890289306641e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.551964759826660156e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,8.551964759826660156e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.554436564445495605e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.556563258171081543e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,8.555504083633422852e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.591063022613525391e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,8.591063022613525391e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.593508005142211914e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.593530058860778809e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,8.593754172325134277e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,8.640291690826416016e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,8.640305399894714355e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,8.645039796829223633e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,8.643837571144104004e-01
5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,8.643822073936462402e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.459470868110656738e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,8.459470868110656738e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.456999659538269043e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.457012176513671875e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,8.456922173500061035e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,8.515031337738037109e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,8.515206575393676758e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,8.515138626098632812e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,8.515076637268066406e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00,8.517512083053588867e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.559678196907043457e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,8.562090992927551270e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.562090992927551270e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.564107418060302734e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,8.561713099479675293e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.579375147819519043e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01,8.581846356391906738e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.581745624542236328e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.581783175468444824e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,8.581761121749877930e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,8.658876419067382812e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,8.661348223686218262e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,8.661307692527770996e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,8.661367893218994141e-01
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,8.661413788795471191e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.424766659736633301e-01
5.000000000000000000e-01,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,8.424766659736633301e-01
