frame,timestamp,arm,desired_speed_mps,desired_recomputed_mps,desired_recompute_error_mps,input_speed_mps,forward_count,native_pid_calls,reason,truth_aligned,speed_truth_mps,speed_3d_mps,speed_error_mps,input_speed_error_mps,accel_lon_mps2,accel_lat_mps2,jerk_lon_mps3,jerk_lat_mps3,jerk_world_norm_mps3,body_accel_lon_derivative_mps3,target_change_rate_mps2,throttle,steer,brake,steer_rate_per_s,steer_saturated,gear,applied_pedals_previous_command_max_diff,native_steer_difference,selected_branch_max_diff,nominal_interval,prediction_present,prediction_fault,raw_speed_finite,raw_waypoints_finite,raw_target_finite,raw_imu_finite,sensor_frames_aligned,model_rgb_hash_present,official_tail_throttle_difference,official_tail_steer_difference,official_tail_brake_difference
2629,5.750000085681677,pi_common,7.060536861419679,7.0605369101608835,-4.874120484998912e-08,7.379433133194971,1,1,tracking,True,7.3794331331949685,7.379435926910438,0.3188962717752899,0.31889627177529256,-1.7282476361451926,-0.38307952637657144,-25.421444336928385,-14.137719373109478,29.08872520892486,-25.42050179686819,2.330055202095896,0.13556499779224396,0.00580595200881362,0.0,0.24134248135473607,False,2,0.0,-1.6116469270244238e-11,4.2106986231083e-09,True,True,,True,True,True,True,True,True,0.0855649970471859,0.0,0.0
2630,5.800000086426735,pi_common,7.688551902770996,7.688552028090631,-1.2531963466955176e-07,7.308760671737189,1,1,tracking,True,7.308760671737187,7.308768628378379,-0.37979123103380896,-0.3797912310338072,-1.4133703620532923,0.3116834018947385,6.299497051574148,13.887239021750819,15.264782705667168,6.2975453879972685,12.560300639863286,0.48965615034103394,-0.00665600411593914,0.0,-0.24923911878110291,False,2,0.0,5.329799015324488e-11,1.4896274491693617e-08,True,True,,True,True,True,True,True,True,0.4396561495959759,0.0,0.0
2631,5.850000087171793,pi_common,5.399557908376058,5.399558014346081,-1.0597002297885183e-07,7.191844829050348,1,1,tracking,True,7.191844829050346,7.191856255546043,1.7922869206742886,1.7922869206742904,-2.3382251421760256,-0.3354367735154177,-18.49696105255756,-12.94114192415784,22.577138239544322,-18.497095326826468,-45.77987920572541,0.0,0.02594900317490101,0.6187865138053894,0.6521001360997537,False,2,0.0,-6.039653152600799e-10,1.3446167956843169e-08,True,True,,True,True,True,True,True,True,0.0,0.0,-0.3812134861946106
2632,5.900000087916851,pi_common,5.109664678573608,5.109664733846212,-5.527260338311635e-08,7.1127586286393685,1,1,tracking,True,7.112758628639368,7.112900225309418,2.003093950065759,2.00309395006576,-1.5813558815286968,1.174379997888894,15.144900177993328,30.143789399613667,33.7345189164805,15.137384987381964,-5.7978645096540715,0.0,0.007119451649487019,0.7492287158966064,-0.37659102489663626,False,2,0.0,1.7483254861200281e-10,7.996131534682149e-10,True,True,,True,True,True,True,True,True,0.0,0.0,-0.25077128410339355
2633,5.950000088661909,pi_common,5.852884292602539,5.852884310449454,-1.7846915056907164e-08,6.936539106679518,1,1,tracking,True,6.9365391066795175,6.936609271390751,1.0836548140769784,1.0836548140769793,-3.5253513050889516,-0.12650330319853673,-38.91547810809152,-26.065449521856404,46.83850305595039,-38.87990789184932,14.864392059081911,0.0,-0.012850630097091198,0.3030548393726349,-0.3994016289800163,False,2,0.0,-8.967177347884991e-11,5.292997040662328e-09,True,True,,True,True,True,True,True,True,0.0,0.0,-0.6969451606273651
2634,6.000000089406967,pi_common,4.610544363657633,4.61054447199673,-1.0833909680485476e-07,6.790427415071615,1,1,tracking,True,6.790427415071613,6.790471273534392,2.17988305141398,2.1798830514139818,-2.9221061233243852,-0.7352339769078083,12.065598188162236,-12.192580581671992,17.16193524267408,12.064903455510255,-24.84679820865198,0.0,-0.009962945245206356,0.8784174919128418,0.0577536961770997,False,2,0.0,3.094421524574287e-10,6.159930343585529e-10,True,True,,True,True,True,True,True,True,0.0,0.0,-0.1215825080871582
2635,6.050000090152025,pi_common,5.105382521947225,5.105382486408042,3.553918226373298e-08,6.61440670700885,1,1,tracking,True,6.61440670700885,6.614477077489349,1.5090241850616257,1.5090241850616257,-3.520255321598115,-0.19685994701065124,-11.972147653996254,10.802388042940517,16.12653503830963,-11.962983787212243,9.896763018318575,0.0,0.003704613074660301,0.5618508458137512,0.2733511623240834,False,2,0.0,5.291833074169694e-11,1.4901267442191113e-08,True,True,,True,True,True,True,True,True,0.0,0.0,-0.4381491541862488
2636,6.100000090897083,pi_common,4.698190410931905,4.698190392011371,1.892053358432122e-08,6.5013192620287965,1,1,tracking,True,6.501319262028795,6.501374757711591,1.80312885109689,1.8031288510968917,-2.261651030049616,0.3185062301958276,25.170723647546957,10.329193359212043,27.209684669912484,25.172085455876672,-8.143842098953693,0.0,0.0008970822673290968,0.7314423322677612,-0.05615061530991472,False,0,0.0,5.491865642803795e-12,2.756053951724624e-08,True,True,,True,True,True,True,True,True,0.0,0.0,-0.26855766773223877
2637,6.150000091642141,pi_common,6.50354258219401,6.503542596914009,-1.4719999441581422e-08,6.176888211842814,1,1,tracking,True,6.1768882118428134,6.1769568550907845,-0.3266543703511964,-0.3266543703511955,-6.488274496132479,0.020158828823635063,-84.5322936507078,-5.965543126153942,84.74473068920598,-84.53246806202533,36.10704288720523,0.33753249049186707,-0.016870541498064995,0.0,-0.3553524700127174,False,0,0.0,-8.08722411954621e-10,4.784811158398128e-09,True,True,,True,True,True,True,True,True,0.287532489746809,0.0,0.0
2638,6.200000092387199,pi_common,5.301074981689453,5.3010752441119875,-2.624225343694775e-07,5.669234884350167,1,1,tracking,True,5.669234884350166,5.669428440747268,0.36815990266071275,0.36815990266071363,-10.151625745444106,-0.7229396043241968,-73.26814715556384,-14.710668257979702,74.73217850145878,-73.2670238944688,-24.049351651727868,0.0,-0.00015413507935591042,0.014476649463176727,0.33432812339230444,False,1,0.0,-1.5094032794482626e-12,1.8755597075426067e-10,True,True,,True,True,True,True,True,True,0.0,0.0,0.014476649463176727
2639,6.2500000931322575,pi_common,4.75565505027771,4.7556549899243015,6.035340849308568e-08,4.95386949761245,1,1,tracking,True,4.953869497612448,4.954109426753426,0.19821444733473825,0.19821444733474003,-14.303708515399837,0.45057790039540246,-83.0197356603112,23.094764971964207,86.17394755450407,-83.04165416169755,-10.908398465687059,0.06801839917898178,0.020968621596693993,0.0,0.4224551272259261,False,1,0.0,-3.3846944344495533e-10,1.795332243981207e-09,True,True,,True,True,True,True,True,True,0.01801839843392372,0.0,0.0
2640,6.3000000938773155,pi_common,7.034306844075521,7.034306886773066,-4.269754416696969e-08,4.6350923738743806,1,1,tracking,True,4.635092373874379,4.635395324796803,-2.3992144702011426,-2.399214470201141,-6.372431433683328,1.040066032711887,158.59487496730756,11.014948838914188,158.9770818032108,158.62553927062544,45.573035196865085,0.75,0.0006717016804032028,0.0,-0.4059383922768624,False,1,0.0,8.659544435685174e-12,8.659544435685174e-12,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2641,6.350000094622374,pi_common,5.263541062672933,5.263541140963286,-7.829035375550575e-08,4.439871096138138,1,1,tracking,True,4.439871096138136,4.4401575375741436,-0.8236699665347968,-0.8236699665347951,-3.9043377715244114,-0.3036989809449654,49.33900634690437,-27.005787085783755,56.32072585176414,49.361872507629116,-35.41531510032246,0.5892564654350281,0.012773875147104263,0.0,0.24204346572729252,False,1,0.0,3.416359643099165e-10,1.3618494443257134e-08,True,True,,True,True,True,True,True,True,0.53925646468997,0.0,0.0
2642,6.400000095367432,pi_common,5.228641986846924,5.228641955321227,3.152569671982519e-08,4.3333186554005,1,1,tracking,True,4.3333186554005,4.333652229523279,-0.8953233314464235,-0.8953233314464235,-2.131434858275958,0.48970392080549047,35.463301332194774,15.800215504767358,38.82392903139124,35.45805773660284,-0.6979815061194414,0.6362746953964233,0.0010201025288552046,0.0,-0.235075448862084,False,1,0.0,2.232958132633578e-11,7.922760669742956e-09,True,True,,True,True,True,True,True,True,0.5862746946513653,0.0,0.0
2643,6.45000009611249,pi_common,6.613323052724203,6.613323113291738,-6.056753498739909e-08,4.3246648685135405,1,1,tracking,True,4.3246648685135405,4.324907541915415,-2.2886581842106626,-2.2886581842106626,-0.174279119811514,-0.2742985196104287,39.13893079001746,-15.298340743287769,42.02612847787026,39.143114186011026,27.693620904878475,0.75,0.005281409248709679,0.0,0.08522613312712113,False,1,0.0,9.951972145677557e-11,9.951972145677557e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2644,6.500000096857548,pi_common,6.421950499216716,6.42195046058135,3.863536601755868e-08,4.389019216009433,1,1,tracking,True,4.389019216009432,4.389210585095911,-2.032931283207284,-2.032931283207283,1.285714635359006,0.13309039051416985,29.201146746624016,8.146443368234072,30.317506717494766,29.199874668298364,-3.827451013116281,0.75,-0.007974667474627495,0.0,-0.2651215305161248,False,1,0.0,5.193776138334716e-11,5.193776138334716e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2645,6.550000097602606,pi_common,3.994392851988475,3.9943928454943447,6.4941301225474035e-09,4.514461705663,1,1,tracking,True,4.514461705662999,4.514586266345009,0.5200688536745242,0.520068853674525,2.5076035026622603,-0.4815295240338999,24.43798947386147,-12.29890197498658,27.35896601049079,24.43777698191383,-48.551152221096274,0.0,-0.0008351703872904181,0.07792224735021591,0.14278993961900563,False,1,0.0,6.78590603847562e-12,2.6588762858104076e-09,True,True,,True,True,True,True,True,True,0.0,0.0,-0.9220777526497841
2646,6.600000098347664,pi_common,5.971377849578858,5.971377725111779,1.2446707930990897e-07,4.633854319125634,1,1,tracking,True,4.633854319125633,4.633914214120581,-1.3375235304532254,-1.3375235304532245,2.386754467081182,0.12495081135719176,-2.4200836513733712,12.117085486350497,12.359547829699897,-2.416980675605747,39.53969936262023,0.75,-0.005391767248511314,0.0,-0.09113193586644626,False,1,0.0,2.103901497463312e-10,2.103901497463312e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2647,6.650000099092722,pi_common,7.16930898030599,7.169308836260595,1.4404539516732484e-07,4.699889808762436,1,1,tracking,True,4.6998898087624355,4.699930895079795,-2.4694191715435547,-2.469419171543554,1.3200831936598976,-0.18397468452591123,-21.33253775882779,-6.195437489163331,22.214459249960857,-21.333425150532882,23.958622257531346,0.75,-0.02397521585226059,0.0,-0.3716689665366863,False,1,0.0,-6.115475244261592e-10,6.115475244261592e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2648,6.70000009983778,pi_common,6.388755957285563,6.388755984935751,-2.7650188805239395e-08,4.783790523847524,1,1,tracking,True,4.783790523847523,4.784031448310439,-1.6049654334380392,-1.6049654334380383,1.6774710853356587,-0.8583011456318375,7.14232099623093,-13.524865693836325,15.295181465016427,7.147757727005333,-15.611060227785627,0.75,-0.004214155953377485,0.0,0.3952211920884074,False,1,0.0,9.229308203101416e-11,9.229308203101416e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2649,6.750000100582838,pi_common,6.9652492205301915,6.96524932104683,-1.0051663856813775e-07,4.918423742251795,1,1,tracking,True,4.918423742251795,4.918467414859263,-2.0468254782783966,-2.0468254782783966,2.691562733463591,0.4375623115247745,20.264098723668706,25.882500783845973,32.87201971356889,20.281832660335787,11.529865093084199,0.75,0.0018789446912705898,0.0,0.12186201107707603,False,1,0.0,-3.105320709774484e-11,3.105320709774484e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2650,6.800000101327896,pi_common,7.17735989888509,7.1773599266266,-2.7741510422174542e-08,5.0819991774517606,1,1,tracking,True,5.08199917745176,5.08200131327672,-2.0953607214333303,-2.0953607214333294,3.2713636342307693,0.3125329712739537,11.597744194072625,-2.51194941903729,11.946640110209444,11.596017842549434,4.242213503884063,0.75,0.012232695706188679,0.0,0.20707501721270358,False,1,0.0,-4.44042280375867e-10,4.44042280375867e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2651,6.850000102072954,pi_common,7.907434940338135,7.9074349992674895,-5.892935472928684e-08,5.25688845305191,1,1,tracking,True,5.256888453051909,5.256933791191824,-2.650546487286226,-2.650546487286225,3.4978557932411847,0.5695547609418529,4.523538655314048,5.188737113099709,7.19966662656603,4.529843112708386,14.601500611481582,0.75,-0.026597239077091217,0.0,-0.7765986840933757,False,1,0.0,4.086251198520685e-10,4.086251198520685e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2652,6.900000102818012,pi_common,6.420273462931315,6.420273367834383,9.509693210674186e-08,5.214759138060719,1,1,tracking,True,5.2147591380607174,5.214857313329341,-1.205514324870598,-1.2055143248705962,-0.8422552389680797,-1.1136729111061734,-86.79482967831967,-33.70840010656275,93.1112716806989,-86.80221935073143,-29.743229104927735,0.75,-0.004361692350357771,0.0,0.4447109279079597,False,1,0.0,5.0253298918001565e-11,5.0253298918001565e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2653,6.95000010356307,pi_common,5.478918552398682,5.478918518184475,3.421420657900853e-08,5.176092835538741,1,1,tracking,True,5.17609283553874,5.176127096946556,-0.30282571685994153,-0.30282571685994064,-0.7738267366857832,0.18762449385157076,1.3506167662467223,26.039370901661183,26.075136947294073,1.368570025252649,-18.827097930107055,0.3373103439807892,0.033644434064626694,0.0,0.7601225169729812,False,1,0.0,-1.335292154625023e-10,1.2794506398794425e-08,True,True,,True,True,True,True,True,True,0.2873103432357311,0.0,0.0
2654,7.000000104308128,pi_common,6.047450542449951,6.047450579368532,-3.691858108112456e-08,5.160005912064184,1,1,tracking,True,5.160005912064184,5.160172516297278,-0.887444630385767,-0.887444630385767,-0.3214527024464207,1.2602554103468688,9.044231291641347,21.439844365269213,23.270955071797538,9.047480549969283,11.370639631589656,0.6407128572463989,0.0080643929541111,0.0,-0.5116008145868657,False,1,0.0,4.603022147470215e-10,1.4336931419833832e-08,True,True,,True,True,True,True,True,True,0.5907128565013409,0.0,0.0
2655,7.050000105053186,pi_common,6.261748472849528,6.261748449085822,2.3763706558099784e-08,5.143748954371743,1,1,tracking,True,5.143748954371743,5.143811753547401,-1.1179995184777853,-1.1179995184777853,-0.32621505519629873,-0.17564297510588336,-0.13038320450768628,-28.7269072137108,28.727352678066953,-0.09524705357826867,4.2859585441257835,0.75,-0.024759508669376373,0.0,-0.6564780226874646,False,1,0.0,1.1825633527973167e-10,1.1825633527973167e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2656,7.1000001057982445,pi_common,3.5572131673494978,3.5572132328220127,-6.547251496513695e-08,5.145842225889293,1,1,tracking,True,5.145842225889292,5.145907849857513,1.5886290585397944,1.5886290585397953,0.042022270051213985,-1.0553890848440597,7.363569311278195,-17.592845737940838,19.071718228794815,7.364746395206981,-54.09070530398629,0.0,0.03489743918180466,0.6171818375587463,1.193138939244465,False,1,0.0,1.0885856036035868e-09,1.151642781138662e-09,True,True,,True,True,True,True,True,True,0.0,0.0,-0.38281816244125366
2657,7.1500001065433025,pi_common,5.040843963623047,5.040843951435973,1.2187073572533791e-08,5.1549538908631165,1,1,tracking,True,5.154953890863116,5.155116989628519,0.11410992724006874,0.11410992724006963,0.18267590132593986,1.4195847402325035,2.8299594666924808,49.50019675135439,49.5810373218949,2.81307258357647,29.672615483314555,0.11865135282278061,0.006511050742119551,0.0,-0.5677277603338993,False,1,0.0,-2.092599565850506e-10,2.3082232236681932e-09,True,True,,True,True,True,True,True,True,0.06865135207772255,0.0,0.0
2658,7.200000107288361,pi_common,5.6236190001169835,5.623619193426662,-1.9330967848674163e-07,5.146224950482013,1,1,tracking,True,5.146224950482012,5.146279988711762,-0.4773940496349711,-0.47739404963497023,-0.1754792857381011,-0.22209969577469482,-7.19668414007334,-32.82933954984047,33.60889478051198,-7.1631036345422565,11.65550055619824,0.42037075757980347,0.020191261544823647,0.0,0.2736042119770615,False,1,0.0,-9.083837848589127e-10,1.1698079005473261e-08,True,True,,True,True,True,True,True,True,0.3703707568347454,0.0,0.0
2659,7.250000108033419,pi_common,7.307058493296305,7.307058587823733,-9.452742855131646e-08,5.117186066146238,1,1,tracking,True,5.117186066146238,5.117328224325896,-2.1898724271500667,-2.1898724271500667,-0.5813741886031952,0.44073206053750946,-8.111298404492407,13.251414646749975,15.537100192229252,-8.117897936335776,33.66878936188237,0.75,-0.035857439041137695,0.0,-1.1209739950154127,False,1,0.0,-1.2564033979867162e-09,1.2564033979867162e-09,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2660,7.300000108778477,pi_common,6.054172992706298,6.054172930392192,6.231410587531627e-08,5.084596152403961,1,1,tracking,True,5.08459615240396,5.084719284472178,-0.9695768403023379,-0.969576840302337,-0.6514420512334773,-1.516502999736636,-1.3973759649423179,-39.13942150046627,39.164543978905186,-1.4013572317237917,-25.057709638411165,0.6785818934440613,0.010407427325844765,0.0,0.9252973135516448,False,1,0.0,-3.7562567986593187e-10,1.8148118452465667e-08,True,True,,True,True,True,True,True,True,0.6285818926990032,0.0,0.0
2661,7.350000109523535,pi_common,5.519415219624838,5.519415192681186,2.6943651754152143e-08,5.075839447947288,1,1,tracking,True,5.0758394479472875,5.075841414428643,-0.44357577167755036,-0.44357577167754947,-0.17538005685478208,0.7476265645431328,9.510213577760858,45.28732308466925,46.27616381175286,9.521239745696377,-10.69515530225897,0.42112603783607483,-0.012926621362566948,0.0,-0.46668096681414595,False,1,0.0,1.911931758746821e-10,3.760660671758842e-10,True,True,,True,True,True,True,True,True,0.37112603709101677,0.0,0.0
2662,7.400000110268593,pi_common,6.70412540435791,6.7041255117269145,-1.0736900435404095e-07,5.085429169170235,1,1,tracking,True,5.085429169170233,5.085460992376076,-1.6186962351876772,-1.6186962351876755,0.19185308388321648,-0.48764946180881474,7.352824100414907,-24.703561680294854,25.774687403785496,7.344662705315969,23.694203341590303,0.75,0.00011550940689630806,0.0,0.26084261150240734,False,1,0.0,-4.067232661775222e-14,4.067232661775222e-14,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2663,7.450000111013651,pi_common,6.335902055104574,6.335901887110862,1.6799371227449456e-07,5.093878573868349,1,1,tracking,True,5.0938785738683485,5.093882828446613,-1.2420234812362256,-1.2420234812362247,0.16885350899955223,0.19069470207721612,-0.46385173408913644,13.565360951024148,13.578177745087023,-0.4599914908188776,-7.364466875327612,0.75,0.002165139652788639,0.0,0.04099260430700922,False,1,0.0,4.354876789042228e-11,4.354876789042228e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2664,7.500000111758709,pi_common,4.8825474580128985,4.8825475134809135,-5.546801506994825e-08,5.126645438671508,1,1,tracking,True,5.126645438671508,5.126645839289682,0.24409798065860944,0.24409798065860944,0.6553163125730778,0.1223360522049444,9.729815484463609,-1.3676163889500839,9.831921955171161,9.7292559264933,-29.0670915087001,0.07423793524503708,-0.006935810204595327,0.0,-0.18201899443538494,False,1,0.0,-2.212282388530662e-10,1.9953249330573186e-09,True,True,,True,True,True,True,True,True,0.07423793524503708,0.0,0.0
2665,7.550000112503767,pi_common,6.487863699595133,6.487863702297989,-2.7028557170183376e-09,5.132696333103198,1,1,tracking,True,5.132696333103198,5.132706832119563,-1.3551673664919353,-1.3551673664919353,0.12101898892043755,-0.2399063246027169,-10.685455577699033,-7.24755062406046,12.913786302475167,-10.685946313819796,32.10632435322317,0.75,0.0067933169193565845,0.0,0.27458253838743957,False,0,0.0,-1.3721016337009395e-10,1.3721016337009395e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2666,7.600000113248825,pi_common,7.846380392710367,7.84638051466282,-1.2195245258084242e-07,5.137765596724388,1,1,tracking,True,5.137765596724388,5.137769389439344,-2.708614795985979,-2.708614795985979,0.10137916753340631,0.3258770894819239,-0.39291159723002217,11.3156237063255,11.325303807450979,-0.392796421887502,27.17033345743517,0.75,0.025013001635670662,0.0,0.36439368889639245,False,0,0.0,-1.341174983571225e-10,1.341174983571225e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2667,7.650000113993883,pi_common,6.144794623057048,6.144794672190836,-4.913378859328077e-08,5.599738601590471,1,1,tracking,True,5.599738601590471,5.599916941939052,-0.5450560214665767,-0.5450560214665767,9.2394264002901,0.9264797380000479,182.75065969274465,12.015090288150589,183.14541316900602,182.76094193178363,-34.03171488595432,0.475628137588501,-0.017401061952114105,0.0,-0.8482812591153196,False,0,0.0,-5.485515548742104e-10,1.0843109188307665e-09,True,True,,True,True,True,True,True,True,0.4256281368434429,0.0,0.0
2668,7.700000114738941,pi_common,3.6325131754080457,3.632513177965628,-2.557582146067716e-09,6.063965164514455,1,1,tracking,True,6.063965164514455,6.064016836394263,2.4314519891064093,2.4314519891064093,9.2850757314233,-1.1735248509637173,0.9133962040444772,-41.99603473098521,42.00710388509963,0.9129866090594398,-50.245628204261834,0.0,-0.024980958551168442,1.0,-0.15159792972210154,False,2,0.0,-8.010831512028638e-10,8.010831512028638e-10,True,True,,True,True,True,True,True,True,0.0,0.0,0.0
2669,7.750000115483999,pi_common,4.636694590250651,4.63669451739717,7.285348146979231e-08,6.220331793481097,1,1,tracking,True,6.2203317934810975,6.22059186663367,1.5836372032304462,1.5836372032304453,3.1279704482905135,-0.7819542048152682,-123.16452521537097,7.638443936010149,123.40371099481985,-123.14210382769538,20.083627997582735,0.0,0.013093686662614346,0.6085139513015747,0.7614928929285274,False,2,0.0,-3.670911838393742e-10,1.2290519602053962e-08,True,True,,True,True,True,True,True,True,0.0,0.0,-0.3914860486984253
2670,7.800000116229057,pi_common,3.337724030017853,3.337724079838472,-4.9820619185680926e-08,6.21211920729044,1,1,tracking,True,6.21211920729044,6.212208982280625,2.8743951772725875,2.8743951772725875,-0.16519983447087364,0.8701382470071188,-65.8825444413456,32.964925975177415,73.67027743891113,-65.86340467378653,-25.97941081753258,0.0,-0.014689486473798752,1.0,-0.5556634544482313,False,2,0.0,-2.100387225256739e-10,2.100387225256739e-10,True,True,,True,True,True,True,True,True,0.0,0.0,0.0
2671,7.850000116974115,pi_common,1.9167593121528625,1.9167592813605399,3.0792322691652885e-08,6.1215180642267795,1,1,tracking,True,6.121518064226779,6.121622008592622,4.204758752073916,4.204758752073917,-1.8125140068388157,-0.5296714609920836,-32.945794153426846,-27.996094828323226,43.234758484060606,-32.946282956420966,-28.419293933819326,0.0,-0.023929186165332794,1.0,-0.18479399107703579,False,2,0.0,7.151547687378468e-10,7.151547687378468e-10,True,True,,True,True,True,True,True,True,0.0,0.0,0.0
2672,7.900000117719173,pi_common,2.816369911034902,2.8163698767649987,3.426990335952951e-08,5.985349004469705,1,1,tracking,True,5.985349004469703,5.9855021143517915,3.168979093434801,3.1689790934348028,-2.7246660646928076,-0.5754814491758709,-18.26487768454727,-0.8413320737174905,18.286657017443424,-18.243040885237345,17.992211709535944,0.0,0.061983440071344376,1.0,1.718252499129586,False,2,0.0,-1.1001523303466598e-09,1.1001523303466598e-09,True,True,,True,True,True,True,True,True,0.0,0.0,0.0
2673,7.9500001184642315,pi_common,3.010370949904124,3.0103709103032386,3.9600885237689454e-08,5.2423727017206065,1,1,tracking,True,5.2423727017206065,5.242414241670233,2.2320017518164827,2.2320017518164827,-14.856684822936483,1.600696577937151,-242.5995517738977,43.332095551526756,246.43952243797182,-242.6403715492502,3.88002071956762,0.0,-0.07591349631547928,0.9605962634086609,-2.757938686639984,False,2,0.0,-2.908898927289627e-09,2.7791138279553707e-08,True,True,,True,True,True,True,True,True,0.0,0.0,-0.03940373659133911
2674,8.00000011920929,pi_common,2.7498373587926226,2.749837418169839,-5.937721647697458e-08,4.100605463566413,1,1,tracking,True,4.100605463566412,4.100894776471084,1.3507681047737892,1.35076810477379,-22.834949019309807,-0.8390960495168432,-159.72288483307375,-50.176239592369164,167.42475968378324,-159.5652815497585,-5.210671744584965,0.0,-0.045467425137758255,0.5368640422821045,0.6089214144807843,False,2,0.0,5.859071977587504e-10,2.8624655756814832e-08,True,True,,True,True,True,True,True,True,0.0,0.0,-0.4631359577178955
2675,8.050000119954348,pi_common,4.917471885681152,4.917471957991631,-7.231047849387551e-08,2.9624095869720963,1,1,tracking,True,2.962409586972096,2.963250651246183,-1.9550622987090565,-1.955062298709056,-22.75592604101459,-0.030495710788380072,1.6162133177417108,14.317799513888092,14.467863147598294,1.5804595423536663,43.35268989176517,0.75,0.023840317502617836,0.0,1.3861548321522053,False,2,0.0,-5.50834371171316e-10,5.50834371171316e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2676,8.100000120699406,pi_common,2.1110266844431558,2.1110267009849157,-1.6541759961796743e-08,1.8608423726054313,1,1,tracking,True,1.860842372605431,1.8615540302248759,-0.2501843118377247,-0.2501843118377245,-22.02031428428923,0.7247406485672154,14.67389318164965,13.046296169436921,19.650843232605673,14.712234915277783,-56.128903188374096,0.26673948764801025,-0.04562428966164589,0.0,-1.3892921225832087,False,0,0.0,1.3170014454000345e-09,1.0944870232343362e-08,True,True,,True,True,True,True,True,True,0.2167394869029522,0.0,0.0
2677,8.150000121444464,pi_common,3.0660362243652344,3.066036163311106,6.105412841961311e-08,1.9105335618928296,1,1,tracking,True,1.9105335618928292,1.9117385235333382,-1.1555026624724052,-1.1555026624724047,0.9955826642602715,-0.30320345522600733,460.2969686543114,-20.71365995017032,460.839475798473,460.3179321117184,19.100190513826554,0.7338424324989319,0.03843197599053383,0.0,1.6811252879928755,False,0,0.0,3.7919780510042855e-10,2.4907422901954135e-08,True,True,,True,True,True,True,True,True,0.6838424317538738,0.0,0.0
2678,8.200000122189522,pi_common,3.4832290013631186,3.4832290037789178,-2.4157991163065162e-09,1.999148393897079,1,1,tracking,True,1.9991483938970784,1.9996047991088983,-1.4840806074660402,-1.4840806074660395,1.7719140773588287,1.5697846208141804,15.528528015605456,37.46845209536565,40.55996826769864,15.526628030606355,8.343855415624551,0.75,0.011068285442888737,0.0,-0.5472738027978867,False,1,0.0,-5.763844956874209e-11,5.763844956874209e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2679,8.25000012293458,pi_common,3.971853176752726,3.9718531643773933,1.2375332758551849e-08,2.075967461114064,1,1,tracking,True,2.0759674611140633,2.0762749886293372,-1.8958857156386628,-1.895885715638662,1.5343249130663683,-0.14290481993646167,-4.777206843291037,-34.22819104726394,34.56225769166143,-4.75178321504212,9.7724833621708,0.75,-0.03253134340047836,0.0,-0.8719925638736402,False,1,0.0,1.0046977139133162e-11,1.0046977139133162e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2680,8.300000123679638,pi_common,3.7076242367426553,3.7076243413858525,-1.0464319721847914e-07,2.192994271677283,1,1,tracking,True,2.192994271677282,2.1934005467136655,-1.5146299650653732,-1.5146299650653723,2.338939078070772,-0.8980132570878132,16.08868175387691,-15.12511543585626,22.082037713129136,16.09228306029437,-5.284578721455056,0.75,0.029954368248581886,0.0,1.249714214359012,False,1,0.0,-7.551876242406497e-10,7.551876242406497e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
2681,8.350000124424696,pi_common,3.4907530148824057,3.490752948245902,6.663650387039866e-08,2.3296924138548714,1,1,tracking,True,2.3296924138548705,2.329957066340752,-1.1610606010275353,-1.1610606010275344,2.7327450724323943,1.1587695681402133,7.882496857129782,41.15471506240748,41.90427389167856,7.876119769869116,-4.337424372572331,0.7366214394569397,-0.028272243216633797,0.0,-1.1645322119514314,False,1,0.0,-8.668533044153826e-10,1.2773020086065401e-08,True,True,,True,True,True,True,True,True,0.6866214387118816,0.0,0.0
