version,case,route_id,preset,variant,cruise_mps,status,existing_gate_pass,pi_kp,pi_ki,duration_s,dt_min_s,dt_max_s,mode,metric,n,rms,p50_abs,p95_abs,p99_abs,max_abs,min_signed,max_signed
v3,1773-speed6/pi/pursuit,1773-speed6,pursuit,pi,6.0,completed,False,1.0,0.25,32.40000048279762,0.05000000074505806,0.05000000074505806,raw,j_long_mps3,649,37.694854674440286,12.735605806184045,84.2313637533082,122.82612388495873,221.61063492012428,-189.2879578154817,221.61063492012428
v3,1773-speed6/pi/pursuit,1773-speed6,pursuit,pi,6.0,completed,False,1.0,0.25,32.40000048279762,0.05000000074505806,0.05000000074505806,raw,j_right_mps3,649,6.038183459140373,0.8998599353225378,4.72371634957514,17.969911499756805,75.90247778272231,-74.05361981961354,75.90247778272231
v3,1773-speed6/pi/pursuit,1773-speed6,pursuit,pi,6.0,completed,False,1.0,0.25,32.40000048279762,0.05000000074505806,0.05000000074505806,box5,a_long_mps2,649,2.233307728587196,1.4012109982388248,4.251162818775413,4.63117917558271,5.1148436102671955,-5.1148436102671955,4.767099501775262
v3,1773-speed6/pi/pursuit,1773-speed6,pursuit,pi,6.0,completed,False,1.0,0.25,32.40000048279762,0.05000000074505806,0.05000000074505806,box5,a_right_mps2,649,0.25599083545318646,0.07422847535944949,0.3414586853474656,1.4978173207176166,1.8952665787329646,-1.8952665787329646,1.626443961968271
v3,1773-speed6/pi/pursuit,1773-speed6,pursuit,pi,6.0,completed,False,1.0,0.25,32.40000048279762,0.05000000074505806,0.05000000074505806,box5,j_long_mps3,649,15.869184905713334,6.915175193214057,34.5343503933089,40.93052968878334,49.608773108774706,-45.724628860651755,49.608773108774706
v3,1773-speed6/pi/pursuit,1773-speed6,pursuit,pi,6.0,completed,False,1.0,0.25,32.40000048279762,0.05000000074505806,0.05000000074505806,box5,j_right_mps3,649,2.054636282825436,0.4738234766410811,2.2663847704262685,10.53940147765041,17.265282272952522,-15.865206237664506,17.265282272952522
v3,1773/pi-max/pursuit,1773,pursuit,pi-max,8.0,completed,True,1.0,0.25,25.900000385940075,0.05000000074505806,0.05000000074505806,raw,a_long_mps2,519,1.94662857086238,0.0211750185808016,3.9979488612557663,6.781630956359305,23.80646469724618,-23.80646469724618,11.572384347162307
v3,1773/pi-max/pursuit,1773,pursuit,pi-max,8.0,completed,True,1.0,0.25,25.900000385940075,0.05000000074505806,0.05000000074505806,raw,a_right_mps2,519,0.35066112021877804,0.12530620471974757,0.7003789567352687,1.3013051827869904,2.21342083493363,-2.21342083493363,1.7228098065987785
v3,1773/pi-max/pursuit,1773,pursuit,pi-max,8.0,completed,True,1.0,0.25,25.900000385940075,0.05000000074505806,0.05000000074505806,raw,j_long_mps3,519,21.28002648416623,0.10507970535600449,19.618856139778096,82.78149079139637,269.022035591308,-226.70122311090927,269.022035591308
v3,1773/pi-max/pursuit,1773,pursuit,pi-max,8.0,completed,True,1.0,0.25,25.900000385940075,0.05000000074505806,0.05000000074505806,raw,j_right_mps3,519,3.468506030672777,0.9659225586198986,7.170492944759406,15.567299523645108,21.86742373785379,-21.86742373785379,18.058995827700414
v3,1773/pi-max/pursuit,1773,pursuit,pi-max,8.0,completed,True,1.0,0.25,25.900000385940075,0.05000000074505806,0.05000000074505806,box5,a_long_mps2,519,1.438009292206792,0.022807911955200245,3.965710769893618,4.958170054764716,6.601645517377562,-5.821691442812918,6.601645517377562
v3,1773/pi-max/pursuit,1773,pursuit,pi-max,8.0,completed,True,1.0,0.25,25.900000385940075,0.05000000074505806,0.05000000074505806,box5,a_right_mps2,519,0.27030409847173403,0.11413135225497503,0.4760214898803296,1.1271800616483032,1.3200357609638178,-1.2693585724465815,1.3200357609638178
v3,1773/pi-max/pursuit,1773,pursuit,pi-max,8.0,completed,True,1.0,0.25,25.900000385940075,0.05000000074505806,0.05000000074505806,box5,j_long_mps3,519,7.275738019192808,0.04664376785596261,16.553866128281403,35.08444162194992,54.33116680486902,-43.760363689806574,54.33116680486902
v3,1773/pi-max/pursuit,1773,pursuit,pi-max,8.0,completed,True,1.0,0.25,25.900000385940075,0.05000000074505806,0.05000000074505806,box5,j_right_mps3,519,1.6296129710008305,0.6935544423263027,2.997874229828826,6.1621443003470295,9.663842579902978,-7.40597663987553,9.663842579902978
v3,1773/pi/carla,1773,carla,pi,8.0,completed,True,1.0,0.25,26.00000038743019,0.05000000074505806,0.05000000074505806,raw,a_long_mps2,521,1.8752347873457582,0.3105035782635748,3.9885547675789508,5.66403513036714,21.978070875020567,-21.978070875020567,13.675316222856976
v3,1773/pi/carla,1773,carla,pi,8.0,completed,True,1.0,0.25,26.00000038743019,0.05000000074505806,0.05000000074505806,raw,a_right_mps2,521,0.8233207081117008,0.0776332029265677,2.0977943273146313,2.9054100459022743,3.7132071738672296,-3.530206386367467,3.7132071738672296
v3,1773/pi/carla,1773,carla,pi,8.0,completed,True,1.0,0.25,26.00000038743019,0.05000000074505806,0.05000000074505806,raw,j_long_mps3,521,18.984156309140406,0.2571079920303361,16.48755367855241,88.76468853302697,238.79879590721342,-203.8917828829099,238.79879590721342
v3,1773/pi/carla,1773,carla,pi,8.0,completed,True,1.0,0.25,26.00000038743019,0.05000000074505806,0.05000000074505806,raw,j_right_mps3,521,11.700969100047727,5.952289585670539,26.877355150295127,33.42068475176537,42.76357411851256,-36.59167454442961,42.76357411851256
v3,1773/pi/carla,1773,carla,pi,8.0,completed,True,1.0,0.25,26.00000038743019,0.05000000074505806,0.05000000074505806,box5,a_long_mps2,521,1.4272158998896884,0.06864491923122551,3.9304530882350748,4.793090017447002,6.553647049135056,-5.601559534548659,6.553647049135056
v3,1773/pi/carla,1773,carla,pi,8.0,completed,True,1.0,0.25,26.00000038743019,0.05000000074505806,0.05000000074505806,box5,a_right_mps2,521,0.26322018174767015,0.12403154314605153,0.5801868083993922,0.7999299065284973,1.1947130074784502,-0.8775406689077185,1.1947130074784502
v3,1773/pi/carla,1773,carla,pi,8.0,completed,True,1.0,0.25,26.00000038743019,0.05000000074505806,0.05000000074505806,box5,j_long_mps3,521,6.877395071541315,0.17804492597235022,17.1138343160498,32.23185360571508,52.055426906335754,-40.10728658809037,52.055426906335754
v3,1773/pi/carla,1773,carla,pi,8.0,completed,True,1.0,0.25,26.00000038743019,0.05000000074505806,0.05000000074505806,box5,j_right_mps3,521,2.771024052488227,1.3776151788141897,6.0772578558543895,7.976043760786875,11.202648770542186,-8.007268847446895,11.202648770542186
v3,1773/pi/pursuit,1773,pursuit,pi,8.0,completed,True,1.0,0.25,25.950000386685133,0.05000000074505806,0.05000000074505806,raw,a_long_mps2,520,1.9456003193623632,0.316536260544666,4.105688078188262,5.681379656898653,23.778879441934066,-23.778879441934066,11.80594049088043
v3,1773/pi/pursuit,1773,pursuit,pi,8.0,completed,True,1.0,0.25,25.950000386685133,0.05000000074505806,0.05000000074505806,raw,a_right_mps2,520,0.28814654337288637,0.06974693459642081,0.46134161795216455,1.2333424345557957,2.2180616139942413,-2.2180616139942413,1.740181914347576
v3,1773/pi/pursuit,1773,pursuit,pi,8.0,completed,True,1.0,0.25,25.950000386685133,0.05000000074505806,0.05000000074505806,raw,j_long_mps3,520,20.080996139024407,0.08176772976662647,17.309028948466263,74.59304997427202,246.57165669028439,-225.85741084402696,246.57165669028439
v3,1773/pi/pursuit,1773,pursuit,pi,8.0,completed,True,1.0,0.25,25.950000386685133,0.05000000074505806,0.05000000074505806,raw,j_right_mps3,520,2.953819670710965,0.6479555914988749,4.479839330508394,15.970769137402907,21.96121425337554,-21.96121425337554,18.087353018305922
v3,1773/pi/pursuit,1773,pursuit,pi,8.0,completed,True,1.0,0.25,25.950000386685133,0.05000000074505806,0.05000000074505806,box5,a_long_mps2,520,1.4374907052126185,0.06930949656097717,3.907454133944004,4.826578551142583,6.502429738026074,-5.8406111133394365,6.502429738026074
v3,1773/pi/pursuit,1773,pursuit,pi,8.0,completed,True,1.0,0.25,25.950000386685133,0.05000000074505806,0.05000000074505806,box5,a_right_mps2,520,0.2261575644738474,0.06819471793901777,0.35036452129178924,1.117768542674316,1.3584594786084683,-1.2660737298327909,1.3584594786084683
v3,1773/pi/pursuit,1773,pursuit,pi,8.0,completed,True,1.0,0.25,25.950000386685133,0.05000000074505806,0.05000000074505806,box5,j_long_mps3,520,7.023722180783161,0.03386776649772972,16.75053001757646,33.642982545084564,54.66267841548628,-43.648992837512175,54.66267841548628
v3,1773/pi/pursuit,1773,pursuit,pi,8.0,completed,True,1.0,0.25,25.950000386685133,0.05000000074505806,0.05000000074505806,box5,j_right_mps3,520,1.3658735365642825,0.41011563710061744,2.2517930386268206,6.116861454547082,9.774529991725059,-7.621339935300504,9.774529991725059
v3,24240/pi-max/pursuit,24240,pursuit,pi-max,8.0,completed,True,1.0,0.25,21.850000325590372,0.05000000074505806,0.05000000074505806,raw,a_long_mps2,438,1.8930197939794224,0.3126559569779205,4.057310664899495,6.326680501747937,17.922778227528696,-17.922778227528696,12.61558055578218
v3,24240/pi-max/pursuit,24240,pursuit,pi-max,8.0,completed,True,1.0,0.25,21.850000325590372,0.05000000074505806,0.05000000074505806,raw,a_right_mps2,438,1.0595116569084284,0.4017795469051543,1.8176240647164943,2.096453092075294,9.833808088019362,-2.200726034031392,9.833808088019362
v3,24240/pi-max/pursuit,24240,pursuit,pi-max,8.0,completed,True,1.0,0.25,21.850000325590372,0.05000000074505806,0.05000000074505806,raw,j_long_mps3,438,17.846846934417634,0.32670881124072604,20.413476644986403,80.95626767784833,196.8555036647813,-171.91439522877363,196.8555036647813
v3,24240/pi-max/pursuit,24240,pursuit,pi-max,8.0,completed,True,1.0,0.25,21.850000325590372,0.05000000074505806,0.05000000074505806,raw,j_right_mps3,438,7.413017475145049,0.9261235142130775,7.2237594129070635,17.942449668193618,99.68251090028988,-99.68251090028988,93.72809276594612
v3,24240/pi-max/pursuit,24240,pursuit,pi-max,8.0,completed,True,1.0,0.25,21.850000325590372,0.05000000074505806,0.05000000074505806,box5,a_long_mps2,438,1.5171920417575773,0.06936227787036348,3.905516146684439,4.552377891637786,6.629164341633006,-4.566062397332687,6.629164341633006
v3,24240/pi-max/pursuit,24240,pursuit,pi-max,8.0,completed,True,1.0,0.25,21.850000325590372,0.05000000074505806,0.05000000074505806,box5,a_right_mps2,438,0.9355856994939992,0.38789339926284383,1.7066805020255487,1.861473726874296,2.137159909169479,-1.944361002895974,2.137159909169479
v3,24240/pi-max/pursuit,24240,pursuit,pi-max,8.0,completed,True,1.0,0.25,21.850000325590372,0.05000000074505806,0.05000000074505806,box5,j_long_mps3,438,6.205765807718618,0.322907322539103,15.289017366169967,26.27052784098313,40.264822826693134,-28.256967032830396,40.264822826693134
v3,24240/pi-max/pursuit,24240,pursuit,pi-max,8.0,completed,True,1.0,0.25,21.850000325590372,0.05000000074505806,0.05000000074505806,box5,j_right_mps3,438,2.519533112667989,0.6507178064520682,3.583725285738979,7.35095924872066,25.720575556769937,-17.2883620005879,25.720575556769937
v3,24240/pi/carla,24240,carla,pi,8.0,completed,True,1.0,0.25,21.65000032261014,0.05000000074505806,0.05000000074505806,raw,a_long_mps2,434,1.9596900174411807,0.3485388561269933,4.041971077137732,6.275971324776187,19.30317011062841,-19.30317011062841,12.630518571537566
v3,24240/pi/carla,24240,carla,pi,8.0,completed,True,1.0,0.25,21.65000032261014,0.05000000074505806,0.05000000074505806,raw,a_right_mps2,434,1.2251846026632607,0.5109858836260208,2.716973324756787,4.137492337744594,7.370895596282647,-4.276332938975435,7.370895596282647
v3,24240/pi/carla,24240,carla,pi,8.0,completed,True,1.0,0.25,21.65000032261014,0.05000000074505806,0.05000000074505806,raw,j_long_mps3,434,17.28725422944599,0.7161572594351674,22.34600772889144,77.46210483429824,186.31146786926737,-186.31146786926737,150.36474108086242
v3,24240/pi/carla,24240,carla,pi,8.0,completed,True,1.0,0.25,21.65000032261014,0.05000000074505806,0.05000000074505806,raw,j_right_mps3,434,12.909293425898108,5.977980300753078,28.42102674746061,34.95773561275771,67.62442552829621,-50.627335864221024,67.62442552829621
v3,24240/pi/carla,24240,carla,pi,8.0,completed,True,1.0,0.25,21.65000032261014,0.05000000074505806,0.05000000074505806,box5,a_long_mps2,434,1.5454966175385205,0.08676252297426877,4.042144626665388,4.860832464333751,6.608901954076964,-5.134806859068851,6.608901954076964
v3,24240/pi/carla,24240,carla,pi,8.0,completed,True,1.0,0.25,21.65000032261014,0.05000000074505806,0.05000000074505806,box5,a_right_mps2,434,0.9024286162409688,0.4193167186964556,1.6724397113068157,1.9849987303115981,2.2089035875444436,-2.2089035875444436,1.6242634453786162
v3,24240/pi/carla,24240,carla,pi,8.0,completed,True,1.0,0.25,21.65000032261014,0.05000000074505806,0.05000000074505806,box5,j_long_mps3,434,6.537214966014592,0.4721205418658709,16.249057344481027,28.85669287202179,41.55446793560085,-33.55273409617994,41.55446793560085
v3,24240/pi/carla,24240,carla,pi,8.0,completed,True,1.0,0.25,21.65000032261014,0.05000000074505806,0.05000000074505806,box5,j_right_mps3,434,3.1295697895446155,1.3911786437336273,6.271001065272378,8.240781388150511,19.089986534930166,-13.42711369285744,19.089986534930166
v3,24240/pi/pursuit,24240,pursuit,pi,8.0,completed,True,1.0,0.25,21.850000325590372,0.05000000074505806,0.05000000074505806,raw,a_long_mps2,438,1.8840438718835364,0.01772449372066931,4.080309217299992,5.9073832415623855,18.193359741331008,-18.193359741331008,12.620139833968551
v3,24240/pi/pursuit,24240,pursuit,pi,8.0,completed,True,1.0,0.25,21.850000325590372,0.05000000074505806,0.05000000074505806,raw,a_right_mps2,438,1.0306376285822478,0.37001976071655973,1.6689439492596152,1.9174367170787054,9.985047770838221,-2.046117718156288,9.985047770838221
v3,24240/pi/pursuit,24240,pursuit,pi,8.0,completed,True,1.0,0.25,21.850000325590372,0.05000000074505806,0.05000000074505806,raw,j_long_mps3,438,17.541533375960086,0.31120113962137086,21.65620183774951,77.04893633829411,192.50800257310945,-173.1348071529708,192.50800257310945
v3,24240/pi/pursuit,24240,pursuit,pi,8.0,completed,True,1.0,0.25,21.850000325590372,0.05000000074505806,0.05000000074505806,raw,j_right_mps3,438,7.264116207906978,0.648076512607445,4.702042011814086,17.586386143524443,100.98538322341369,-95.19668618724319,100.98538322341369
v3,24240/pi/pursuit,24240,pursuit,pi,8.0,completed,True,1.0,0.25,21.850000325590372,0.05000000074505806,0.05000000074505806,box5,a_long_mps2,438,1.524468434253508,0.013615882255421069,3.9572296528329916,4.745034334210523,6.6521786780757015,-4.610242124939633,6.6521786780757015
v3,24240/pi/pursuit,24240,pursuit,pi,8.0,completed,True,1.0,0.25,21.850000325590372,0.05000000074505806,0.05000000074505806,box5,a_right_mps2,438,0.9157357995902318,0.3727024460716901,1.6656931295988735,1.8060898976866102,2.1285402578088313,-1.8149196360075572,2.1285402578088313
v3,24240/pi/pursuit,24240,pursuit,pi,8.0,completed,True,1.0,0.25,21.850000325590372,0.05000000074505806,0.05000000074505806,box5,j_long_mps3,438,6.361713705300801,0.31347544150582507,16.137093736686463,27.601574803438908,40.629139167431426,-28.770416437930283,40.629139167431426
v3,24240/pi/pursuit,24240,pursuit,pi,8.0,completed,True,1.0,0.25,21.850000325590372,0.05000000074505806,0.05000000074505806,box5,j_right_mps3,438,2.4093314070123104,0.3340904185481398,2.9666689228939602,7.092300396136461,27.022746216711273,-17.237836397874375,27.022746216711273
