scope,judge,n,delta,lo,hi,model,gate,source
Cyclists,ADE pre_onset dec1-9,206,-0.000130004089442,-0.0009876144074258,0.0005648668087021,lebowski,g3,stAs1
Cut_ins,RFS (rater),20,0.0,0.0,0.0,lebowski,g3,stAs1
Cut_ins,ADE dec1-9,724,-0.0009282578830607,-0.0027740509734273,0.0006311913521463,lebowski,g3,stAs1
Cut_ins,ADE pre_onset dec1-9,16,-0.0175970345735549,-0.0444556662910863,0.0,lebowski,g3,stAs1
FOD,RFS (rater),78,-0.0024597884902517,-0.0071542372760257,0.0,lebowski,g3,stAs1
FOD,ADE dec1-9,3175,0.0015276331687346,-0.0003987094436026,0.0038798952761233,lebowski,g3,stAs1
FOD,ADE pre_onset dec1-9,252,-0.0019863399211317,-0.0093839416497697,0.0032079173953403,lebowski,g3,stAs1
Intersections,RFS (rater),116,0.0003413217389336,0.0,0.0010239652168009,lebowski,g3,stAs1
Intersections,ADE dec1-9,4299,0.0006346722366288,-0.0013054139240254,0.002722664524605,lebowski,g3,stAs1
Intersections,ADE pre_onset dec1-9,301,-0.0067445295862853,-0.0200592303038166,0.0016914827508332,lebowski,g3,stAs1
all,RFS (rater),478,-0.002578303658676,-0.0130335155068999,0.0066964333500546,lebowski,g2,stAs1
all,ADE dec1-9,17389,0.0179910771548748,0.0118588215500826,0.0253232893890473,lebowski,g2,stAs1
all,ADE pre_onset dec1-9,1245,0.0035418116021901,-0.0091092807563296,0.0191302698171122,lebowski,g2,stAs1
Pedestrians,RFS (rater),52,-0.0038519523559185,-0.028470000850424,0.0130268703007669,lebowski,g2,stAs1
Pedestrians,ADE dec1-9,1637,0.0190592594444751,0.0074844503706646,0.0316072190992459,lebowski,g2,stAs1
Pedestrians,ADE pre_onset dec1-9,83,0.00996336620301,-0.0266592662594544,0.0516813608686847,lebowski,g2,stAs1
Cyclists,RFS (rater),71,-0.0075680610116992,-0.0429987327833759,0.0193262801402163,lebowski,g2,stAs1
Cyclists,ADE dec1-9,2326,0.024815822020173,0.012020688826278,0.0392224378224227,lebowski,g2,stAs1
Cyclists,ADE pre_onset dec1-9,206,0.0130083048716187,-0.0301437067178055,0.0940202340531345,lebowski,g2,stAs1
Cut_ins,RFS (rater),20,-0.0031627564653005,-0.0264909086910309,0.0167829991711639,lebowski,g2,stAs1
Cut_ins,ADE dec1-9,724,0.0082576414570212,-0.0131418508418903,0.0290130828213484,lebowski,g2,stAs1
Cut_ins,ADE pre_onset dec1-9,16,0.0005292184650897,-0.1276270909742875,0.0997771690873538,lebowski,g2,stAs1
FOD,RFS (rater),78,-0.0277492626806639,-0.0663674644567564,-0.0014008332588792,lebowski,g2,stAs1
FOD,ADE dec1-9,3175,0.0162144098430871,0.0043918389210832,0.0298259502104065,lebowski,g2,stAs1
FOD,ADE pre_onset dec1-9,252,-0.0025798168499022,-0.0089911268293726,0.0034292197254116,lebowski,g2,stAs1
Intersections,RFS (rater),116,0.0208380277273561,0.0001484566345565,0.0436174372110918,lebowski,g2,stAs1
Intersections,ADE dec1-9,4299,0.0285282656550407,0.0113737541572531,0.0540095192330318,lebowski,g2,stAs1
Intersections,ADE pre_onset dec1-9,301,-0.0061250645667314,-0.0231895029710336,0.0143638076349398,lebowski,g2,stAs1
all,RFS (rater),478,-0.005666144002345,-0.0163245812167289,0.0043767868646717,lebowski,c2,stAs1
all,ADE dec1-9,17389,0.0087605128064751,0.0055876099882265,0.0120172068878165,lebowski,c2,stAs1
all,ADE pre_onset dec1-9,1245,0.003047369653359,-0.0076225910459787,0.0142257820621102,lebowski,c2,stAs1
Pedestrians,RFS (rater),52,0.0055899315681945,-0.0194313164274586,0.0292699588105448,lebowski,c2,stAs1
Pedestrians,ADE dec1-9,1637,0.0032311468385159,-0.0056346723328415,0.0107604633969257,lebowski,c2,stAs1
Pedestrians,ADE pre_onset dec1-9,83,-0.0234165526926517,-0.110447557080919,0.0349960272849509,lebowski,c2,stAs1
Cyclists,RFS (rater),71,-0.0140756927791528,-0.0462895162494847,0.0057188632334431,lebowski,c2,stAs1
Cyclists,ADE dec1-9,2326,0.0116620026528835,0.0047886851699388,0.0183016300744111,lebowski,c2,stAs1
Cyclists,ADE pre_onset dec1-9,206,0.0007189133320935,-0.0162875595148058,0.0293266871349608,lebowski,c2,stAs1
Cut_ins,RFS (rater),20,-0.008455952980394,-0.0409831780471661,0.0163916680198376,lebowski,c2,stAs1
Cut_ins,ADE dec1-9,724,0.0023752553388476,-0.0079243650656675,0.0111969749209395,lebowski,c2,stAs1
Cut_ins,ADE pre_onset dec1-9,16,-0.0025050938129425,-0.1136691624468023,0.0816055290839251,lebowski,c2,stAs1
FOD,RFS (rater),78,-0.0170963579486926,-0.0405009423395788,0.0015276656269322,lebowski,c2,stAs1
FOD,ADE dec1-9,3175,0.008898333646357,0.0009162242173795,0.018017369498689,lebowski,c2,stAs1
FOD,ADE pre_onset dec1-9,252,0.0036238329485058,-0.0042499155301846,0.0120518115805438,lebowski,c2,stAs1
Intersections,RFS (rater),116,0.0056409405019505,-0.0221689759376907,0.0308699732621839,lebowski,c2,stAs1
Intersections,ADE dec1-9,4299,0.0158024188131093,0.0085269080647264,0.0232139288778131,lebowski,c2,stAs1
Intersections,ADE pre_onset dec1-9,301,0.0019243912538513,-0.0136016922931979,0.0226066473011392,lebowski,c2,stAs1
all,RFS (rater),478,-0.0895900678868655,-0.1690557964464276,-0.0131313127929214,cinque,none,stAs2
all,ADE dec1-9,17389,0.2950365543365478,0.2619355813263918,0.3294364235294548,cinque,none,stAs2
all,ADE pre_onset dec1-9,1245,0.3096673190593719,0.1806221220849445,0.462740510705908,cinque,none,stAs2
Pedestrians,RFS (rater),52,-0.0973672929700128,-0.4339444840167666,0.2086166838412971,cinque,none,stAs2
Pedestrians,ADE dec1-9,1637,0.2248035222291946,0.1381151005834161,0.3273999239134867,cinque,none,stAs2
Pedestrians,ADE pre_onset dec1-9,83,0.2650262713432312,0.0146786172842827,0.7180232742739413,cinque,none,stAs2
Cyclists,RFS (rater),71,-0.0829286903763247,-0.2693537350567593,0.0425915583672296,cinque,none,stAs2
Cyclists,ADE dec1-9,2326,0.1905503869056701,0.135669180132981,0.2521778691998536,cinque,none,stAs2
Cyclists,ADE pre_onset dec1-9,206,0.1043156087398529,-0.0677076002054556,0.3328637798656461,cinque,none,stAs2
Cut_ins,RFS (rater),20,-0.1369596896148215,-0.7193113577521484,0.4430958490475906,cinque,none,stAs2
Cut_ins,ADE dec1-9,724,0.1812766641378402,0.0951080503157784,0.3064836309623473,cinque,none,stAs2
Cut_ins,ADE pre_onset dec1-9,16,0.2391930818557739,-0.0523591041564941,0.649970713414644,cinque,none,stAs2
FOD,RFS (rater),78,-0.1452964700079984,-0.3230312511343631,-0.0080048534869819,cinque,none,stAs2
FOD,ADE dec1-9,3175,0.3513176143169403,0.2774680873052014,0.4345861821481538,cinque,none,stAs2
FOD,ADE pre_onset dec1-9,252,0.6130656599998474,0.2289613312711047,1.096567227756337,cinque,none,stAs2
Intersections,RFS (rater),116,-0.0606612888264716,-0.2179839995430379,0.0830034324627925,cinque,none,stAs2
Intersections,ADE dec1-9,4299,0.3967921137809753,0.3184549292480217,0.4841739977135235,cinque,none,stAs2
Intersections,ADE pre_onset dec1-9,301,0.0757974088191986,-0.0167596784539352,0.1942600032764386,cinque,none,stAs2
all,RFS (rater),478,-0.0287729458546243,-0.0886550304028191,0.0310628793042636,cinque,g1,stAs2
all,ADE dec1-9,17389,0.1929098069667816,0.1666286922160858,0.2210379068244755,cinque,g1,stAs2
all,ADE pre_onset dec1-9,1245,0.2784622013568878,0.1572051423023676,0.4237153989059083,cinque,g1,stAs2
Pedestrians,RFS (rater),52,-0.0074232959843905,-0.2552083631488897,0.2381312204844984,cinque,g1,stAs2
Pedestrians,ADE dec1-9,1637,0.15027517080307,0.0866175374304738,0.2237110527463471,cinque,g1,stAs2
Pedestrians,ADE pre_onset dec1-9,83,0.250898152589798,0.0028225286164071,0.6948795585440907,cinque,g1,stAs2
Cyclists,RFS (rater),71,-0.0595465382361057,-0.2208179964410052,0.050573446156401,cinque,g1,stAs2
Cyclists,ADE dec1-9,2326,0.1113499030470848,0.0725533261015981,0.159268525258838,cinque,g1,stAs2
Cyclists,ADE pre_onset dec1-9,206,0.0660268813371658,-0.0774651255747859,0.2394984146950529,cinque,g1,stAs2
Cut_ins,RFS (rater),20,0.0609410219138424,-0.2731528019836746,0.5293213252371033,cinque,g1,stAs2
Cut_ins,ADE dec1-9,724,0.1285934895277023,0.0608768632708579,0.2328993441640597,cinque,g1,stAs2
Cut_ins,ADE pre_onset dec1-9,16,0.2281273156404495,-0.0523648297085481,0.6216851410112882,cinque,g1,stAs2
FOD,RFS (rater),78,-0.0696209233347555,-0.1896006382701107,0.0218245097169509,cinque,g1,stAs2
FOD,ADE dec1-9,3175,0.2233494222164154,0.1637953352711929,0.2940863194816631,cinque,g1,stAs2
FOD,ADE pre_onset dec1-9,252,0.5830167531967163,0.2070377915911208,1.064356788016532,cinque,g1,stAs2
Intersections,RFS (rater),116,-0.0137966650293218,-0.1330293567656642,0.1032914294890201,cinque,g1,stAs2
Intersections,ADE dec1-9,4299,0.268805593252182,0.2039316274668141,0.3460674242438981,cinque,g1,stAs2
Intersections,ADE pre_onset dec1-9,301,0.0794752687215805,-0.0074490022882195,0.1926237690609797,cinque,g1,stAs2
all,RFS (rater),478,0.0015816913154146,-0.0054405167319479,0.009394982723722,cinque,g3,stAs2
all,ADE dec1-9,17389,0.0008487027371302,0.0001883491676903,0.0016843690890595,cinque,g3,stAs2
all,ADE pre_onset dec1-9,1245,0.0007239336846396,9.274054459531083e-05,0.0015491774819333,cinque,g3,stAs2
Pedestrians,RFS (rater),52,0.0,0.0,0.0,cinque,g3,stAs2
Pedestrians,ADE dec1-9,1637,0.0006600458291359,-0.0004886945950373,0.0021361090144983,cinque,g3,stAs2
Pedestrians,ADE pre_onset dec1-9,83,-0.0006418425473384,-0.0014383545047358,0.0,cinque,g3,stAs2
Cyclists,RFS (rater),71,0.0161088814520367,0.0,0.0483266443561101,cinque,g3,stAs2
Cyclists,ADE dec1-9,2326,0.0003108209639322,-0.0009004526060871,0.0014971074098247,cinque,g3,stAs2
Cyclists,ADE pre_onset dec1-9,206,0.0016561734955757,-2.483526865641276e-07,0.0056649907157743,cinque,g3,stAs2
Cut_ins,RFS (rater),20,0.0,0.0,0.0,cinque,g3,stAs2
Cut_ins,ADE dec1-9,724,0.0018937906716018,0.0002219419043354,0.0043790687981901,cinque,g3,stAs2
Cut_ins,ADE pre_onset dec1-9,16,-0.0006697177886962,-0.0016919186240748,0.0,cinque,g3,stAs2
FOD,RFS (rater),78,0.0,0.0,0.0,cinque,g3,stAs2
FOD,ADE dec1-9,3175,0.0004195829387754,-1.9681967313850683e-05,0.0011083589636604,cinque,g3,stAs2
FOD,ADE pre_onset dec1-9,252,0.0001259314885828,-0.0003047736310149,0.0005774609006486,cinque,g3,stAs2
Intersections,RFS (rater),116,0.0007401106022001,0.0,0.0022005140889313,cinque,g3,stAs2
Intersections,ADE dec1-9,4299,-0.0002273584832437,-0.0006545375649029,0.0001482329368187,cinque,g3,stAs2
Intersections,ADE pre_onset dec1-9,301,0.0006775308283977,-7.53674926753694e-05,0.002477968870997,cinque,g3,stAs2
all,RFS (rater),478,0.0019232152642162,-0.0120753589514079,0.0153791947232765,cinque,g2,stAs2
all,ADE dec1-9,17389,0.0246857739984989,0.0166578459125948,0.0349565827498996,cinque,g2,stAs2
all,ADE pre_onset dec1-9,1245,0.0277285557240247,0.003269061604195,0.0589994815175612,cinque,g2,stAs2
Pedestrians,RFS (rater),52,0.0070850065975042,-0.0420489654019272,0.05192709841421,cinque,g2,stAs2
Pedestrians,ADE dec1-9,1637,0.0253837257623672,0.0077736941017103,0.0464708920861892,cinque,g2,stAs2
Pedestrians,ADE pre_onset dec1-9,83,0.036031924188137,-0.0423548323876746,0.1734669125989659,cinque,g2,stAs2
Cyclists,RFS (rater),71,0.0103030252529429,-0.0113986109588196,0.0347534423559729,cinque,g2,stAs2
Cyclists,ADE dec1-9,2326,0.0154684204608201,0.0039009837647625,0.0282520814411617,cinque,g2,stAs2
Cyclists,ADE pre_onset dec1-9,206,0.0137185724452137,-0.05461333502292,0.0987706180854291,cinque,g2,stAs2
Cut_ins,RFS (rater),20,-0.0238262408793362,-0.0805526413450051,0.0252662503521122,cinque,g2,stAs2
Cut_ins,ADE dec1-9,724,0.0212228093296289,0.009238177284365,0.0361974297393963,cinque,g2,stAs2
Cut_ins,ADE pre_onset dec1-9,16,0.0204557590186595,-0.0312598912339461,0.0807471526296515,cinque,g2,stAs2
FOD,RFS (rater),78,0.0007671138230032,-0.0157876368244593,0.0147244734614847,cinque,g2,stAs2
FOD,ADE dec1-9,3175,0.0327541716396808,0.0144583579848638,0.05681212111247,cinque,g2,stAs2
FOD,ADE pre_onset dec1-9,252,0.0806550681591034,0.0084426224489736,0.1970466362011209,cinque,g2,stAs2
Intersections,RFS (rater),116,-0.0066945112778951,-0.053378801625043,0.0325987205969124,cinque,g2,stAs2
Intersections,ADE dec1-9,4299,0.0399015806615352,0.0173775394479577,0.0747343894255209,cinque,g2,stAs2
Intersections,ADE pre_onset dec1-9,301,0.0050606681033968,-0.0106468961250778,0.0246636387759287,cinque,g2,stAs2
all,RFS (rater),478,0.0112847325098267,-0.0014856309625108,0.0250747319335325,cinque,c2,stAs2
all,ADE dec1-9,17389,0.0156333651393651,0.0116214984552542,0.019811322170727,cinque,c2,stAs2
all,ADE pre_onset dec1-9,1245,0.0209930017590522,0.0057506987625931,0.0385225089408058,cinque,c2,stAs2
Pedestrians,RFS (rater),52,0.0200003775676219,-0.0294215598662459,0.069978228522035,cinque,c2,stAs2
Pedestrians,ADE dec1-9,1637,0.0074997362680733,-0.0019966828955784,0.0178289640273819,cinque,c2,stAs2
Pedestrians,ADE pre_onset dec1-9,83,0.0084546729922294,-0.0337092070511027,0.0680502108106874,cinque,c2,stAs2
Cyclists,RFS (rater),71,0.0114495205703294,-0.0038885278846694,0.0301581716351223,cinque,c2,stAs2
Cyclists,ADE dec1-9,2326,0.0091917542740702,0.002397963004726,0.016381731500609,cinque,c2,stAs2
Cyclists,ADE pre_onset dec1-9,206,-0.0017521627014502,-0.0270908426504539,0.0255716988130318,cinque,c2,stAs2
Cut_ins,RFS (rater),20,0.0203414902483634,-0.0713779522092241,0.1551871875270548,cinque,c2,stAs2
Cut_ins,ADE dec1-9,724,0.0129862017929553,0.004775802415064,0.0236600964204382,cinque,c2,stAs2
Cut_ins,ADE pre_onset dec1-9,16,0.0299292840063571,-0.0087445799042196,0.0833233532152677,cinque,c2,stAs2
FOD,RFS (rater),78,0.0015809025450193,-0.0151780192414252,0.0165339673834557,cinque,c2,stAs2
FOD,ADE dec1-9,3175,0.0239935480058193,0.0138752456480096,0.0353801206947566,cinque,c2,stAs2
FOD,ADE pre_onset dec1-9,252,0.0652569010853767,0.0172291929444208,0.1240813418673955,cinque,c2,stAs2
Intersections,RFS (rater),116,0.0253390999245979,-0.0096479248745948,0.0635867153862193,cinque,c2,stAs2
Intersections,ADE dec1-9,4299,0.0250527486205101,0.0155863254917354,0.0354257959226103,cinque,c2,stAs2
Intersections,ADE pre_onset dec1-9,301,0.0035662816371768,-0.0114911419470162,0.0227265944203702,cinque,c2,stAs2
all,RFS (rater),478,-0.0447328468025757,-0.1065880720485982,0.0157948586104775,lebowski,none,stAs2
all,ADE dec1-9,17389,0.2180336564779281,0.1928371689987985,0.2439941683890355,lebowski,none,stAs2
all,ADE pre_onset dec1-9,1245,0.1071395426988601,0.034177746306862,0.1881431845005657,lebowski,none,stAs2
Pedestrians,RFS (rater),52,0.097826274914006,-0.0425437042587354,0.299718220899319,lebowski,none,stAs2
Pedestrians,ADE dec1-9,1637,0.1555713564157486,0.1085218075377571,0.2043196813253366,lebowski,none,stAs2
Pedestrians,ADE pre_onset dec1-9,83,0.0037077795714139,-0.2390469989161938,0.2419377086070617,lebowski,none,stAs2
Cyclists,RFS (rater),71,0.0023937022581109,-0.0689188854194527,0.0792302737050766,lebowski,none,stAs2
Cyclists,ADE dec1-9,2326,0.1983945518732071,0.1329305224415267,0.2777706299286991,lebowski,none,stAs2
Cyclists,ADE pre_onset dec1-9,206,0.1619279980659485,-0.0650076124855468,0.4765975381413539,lebowski,none,stAs2
Cut_ins,RFS (rater),20,-0.1119117003708393,-0.3338945291507475,0.0740019620241402,lebowski,none,stAs2
Cut_ins,ADE dec1-9,724,0.162415936589241,0.0797905800357729,0.2592719090158092,lebowski,none,stAs2
Cut_ins,ADE pre_onset dec1-9,16,0.2042435705661773,-0.1285094076936895,0.6660530987907859,lebowski,none,stAs2
FOD,RFS (rater),78,-0.1957171569312757,-0.4042491583062783,-0.0045975968371146,lebowski,none,stAs2
FOD,ADE dec1-9,3175,0.2350336164236068,0.1661392548657651,0.3148727203885508,lebowski,none,stAs2
FOD,ADE pre_onset dec1-9,252,0.061167187988758,0.0084605274776205,0.1199438162128678,lebowski,none,stAs2
Intersections,RFS (rater),116,0.0498489195083759,-0.091874013355944,0.1804706206054842,lebowski,none,stAs2
Intersections,ADE dec1-9,4299,0.2788319885730743,0.2237726609958454,0.3392255485799355,lebowski,none,stAs2
Intersections,ADE pre_onset dec1-9,301,0.0682749673724174,-0.0298716330417422,0.2085544234520667,lebowski,none,stAs2
all,RFS (rater),478,-0.0046421941307763,-0.0440167049739685,0.0337472109522568,lebowski,g1,stAs2
all,ADE dec1-9,17389,0.096725583076477,0.0824821728064544,0.1115381877615248,lebowski,g1,stAs2
all,ADE pre_onset dec1-9,1245,0.0665895119309425,0.0110510431767357,0.1279583545250715,lebowski,g1,stAs2
Pedestrians,RFS (rater),52,0.0129789261883529,-0.0459529206638258,0.0689250968547999,lebowski,g1,stAs2
Pedestrians,ADE dec1-9,1637,0.0667848214507103,0.0363567112347518,0.0961326182610908,lebowski,g1,stAs2
Pedestrians,ADE pre_onset dec1-9,83,-0.0313075296580791,-0.2900515609809422,0.189196175554156,lebowski,g1,stAs2
Cyclists,RFS (rater),71,0.0311875786515565,-0.0204880676691545,0.0960729215141876,lebowski,g1,stAs2
Cyclists,ADE dec1-9,2326,0.0941003933548927,0.0593559689040711,0.1332634255334162,lebowski,g1,stAs2
Cyclists,ADE pre_onset dec1-9,206,0.1176644265651702,-0.0597179198278946,0.3637787494020287,lebowski,g1,stAs2
Cut_ins,RFS (rater),20,-0.0420697250032023,-0.2104438405972372,0.0978209403677851,lebowski,g1,stAs2
Cut_ins,ADE dec1-9,724,0.0686895921826362,0.0236513546261384,0.1159631467691472,lebowski,g1,stAs2
Cut_ins,ADE pre_onset dec1-9,16,0.0776328518986702,-0.3168440515344793,0.4531710989335004,lebowski,g1,stAs2
FOD,RFS (rater),78,-0.0507901437442705,-0.1404816885523623,0.0496311382368763,lebowski,g1,stAs2
FOD,ADE dec1-9,3175,0.0861982330679893,0.0535236500470565,0.1235344806170556,lebowski,g1,stAs2
FOD,ADE pre_onset dec1-9,252,0.034004058688879,-0.006061613516568,0.0776286710755762,lebowski,g1,stAs2
Intersections,RFS (rater),116,0.0679086834969658,-0.0413072971286943,0.1702974317647245,lebowski,g1,stAs2
Intersections,ADE dec1-9,4299,0.1326814591884613,0.0993419958057193,0.1704760149995429,lebowski,g1,stAs2
Intersections,ADE pre_onset dec1-9,301,0.0622941218316555,-0.0241579844682447,0.1870176714772389,lebowski,g1,stAs2
all,RFS (rater),478,0.001032647668099,-0.0049190222705259,0.0084664163335881,lebowski,g3,stAs2
all,ADE dec1-9,17389,0.0017580526182428,0.0005790863765038,0.0030833709377682,lebowski,g3,stAs2
all,ADE pre_onset dec1-9,1245,-0.0017133519286289,-0.0061787136164983,0.0025495265191572,lebowski,g3,stAs2
Pedestrians,RFS (rater),52,-0.0085200635879382,-0.0257657448564607,3.053731204817932e-05,lebowski,g3,stAs2
Pedestrians,ADE dec1-9,1637,0.001903096679598,-0.0002347511071072,0.004697072990369,lebowski,g3,stAs2
Pedestrians,ADE pre_onset dec1-9,83,-0.0042816456407308,-0.011754580283943,-0.0003102884230054,lebowski,g3,stAs2
Cyclists,RFS (rater),71,-0.0009037447877283,-0.0036061461428077,0.0008949117796226,lebowski,g3,stAs2
Cyclists,ADE dec1-9,2326,0.0026644798927009,-0.0006248611492067,0.0070413799614916,lebowski,g3,stAs2
Cyclists,ADE pre_onset dec1-9,206,-6.079673767089844e-05,-0.0010910512275165,0.0007835585662015,lebowski,g3,stAs2
Cut_ins,RFS (rater),20,0.0,0.0,0.0,lebowski,g3,stAs2
Cut_ins,ADE dec1-9,724,-0.001077021472156,-0.0033701433570613,0.0007752231087401,lebowski,g3,stAs2
Cut_ins,ADE pre_onset dec1-9,16,-0.0152194276452064,-0.0384490803668373,0.0,lebowski,g3,stAs2
FOD,RFS (rater),78,-0.0020720281909567,-0.0059887598177474,0.0,lebowski,g3,stAs2
FOD,ADE dec1-9,3175,0.0012528373626992,-0.0006801179197431,0.0035463000964198,lebowski,g3,stAs2
FOD,ADE pre_onset dec1-9,252,-0.0036066188476979,-0.013520655007109,0.0020377861290606,lebowski,g3,stAs2
Intersections,RFS (rater),116,0.0002927216143118,0.0,0.0008781648429355,lebowski,g3,stAs2
Intersections,ADE dec1-9,4299,0.0005674715503118,-0.00129769571079,0.0026044638154402,lebowski,g3,stAs2
Intersections,ADE pre_onset dec1-9,301,-0.0053511234000325,-0.0176106168519158,0.0017680134249333,lebowski,g3,stAs2
all,RFS (rater),478,-0.0029453789667382,-0.0134564704393503,0.0065197469094292,lebowski,g2,stAs2
all,ADE dec1-9,17389,0.0173129253089427,0.0109455474151821,0.0252595530187894,lebowski,g2,stAs2
all,ADE pre_onset dec1-9,1245,0.0045291800051927,-0.0079798870304056,0.0199122163864348,lebowski,g2,stAs2
Pedestrians,RFS (rater),52,-0.0027726185118952,-0.030679339383712,0.0158795695162992,lebowski,g2,stAs2
Pedestrians,ADE dec1-9,1637,0.0177381932735443,0.0066398691530296,0.0300434107491509,lebowski,g2,stAs2
Pedestrians,ADE pre_onset dec1-9,83,0.0083622867241501,-0.029901067844846,0.0505011381471546,lebowski,g2,stAs2
Cyclists,RFS (rater),71,-0.0040050618183604,-0.0361192402256218,0.0213131181338692,lebowski,g2,stAs2
Cyclists,ADE dec1-9,2326,0.024362713098526,0.011794817621331,0.039064847411878,lebowski,g2,stAs2
Cyclists,ADE pre_onset dec1-9,206,0.010503577068448,-0.0325381297708895,0.0889466072833263,lebowski,g2,stAs2
Cut_ins,RFS (rater),20,0.0055204657837521,-0.0061704770958849,0.0170559082019308,lebowski,g2,stAs2
Cut_ins,ADE dec1-9,724,0.0055889603681862,-0.0141684890726625,0.0245179764591456,lebowski,g2,stAs2
Cut_ins,ADE pre_onset dec1-9,16,0.0047316811978816,-0.1489165696230801,0.120749904828913,lebowski,g2,stAs2
FOD,RFS (rater),78,-0.0273549686970149,-0.0649590924578483,0.0008473588865875,lebowski,g2,stAs2
FOD,ADE dec1-9,3175,0.015851629897952,0.004621990564788,0.0287853998028932,lebowski,g2,stAs2
FOD,ADE pre_onset dec1-9,252,-0.0021967580541968,-0.0086495495532614,0.0039275089283716,lebowski,g2,stAs2
Intersections,RFS (rater),116,0.0136129408417254,-0.0106495736632014,0.0381493437710025,lebowski,g2,stAs2
Intersections,ADE dec1-9,4299,0.0284456480294466,0.0101797645002231,0.0571094132419889,lebowski,g2,stAs2
Intersections,ADE pre_onset dec1-9,301,-0.00468569714576,-0.0223126544025109,0.0175013665356389,lebowski,g2,stAs2
all,RFS (rater),478,-0.0037160569969005,-0.0141582018957285,0.0058527469147134,lebowski,c2,stAs2
all,ADE dec1-9,17389,0.0083398642018437,0.0052256791836681,0.0115853561691669,lebowski,c2,stAs2
all,ADE pre_onset dec1-9,1245,0.0034650508314371,-0.0078144893004135,0.0151676425781102,lebowski,c2,stAs2
Pedestrians,RFS (rater),52,0.0014745358868681,-0.0245465194640372,0.0229956593013991,lebowski,c2,stAs2
Pedestrians,ADE dec1-9,1637,0.0023985151201486,-0.0066693816301088,0.0098443873932851,lebowski,c2,stAs2
Pedestrians,ADE pre_onset dec1-9,83,-0.0297845993191003,-0.1253538891537622,0.0329910160590632,lebowski,c2,stAs2
Cyclists,RFS (rater),71,-0.0088046690167719,-0.039569805734228,0.0126153644866284,lebowski,c2,stAs2
Cyclists,ADE dec1-9,2326,0.0112801976501941,0.0047038906090442,0.017814390499382,lebowski,c2,stAs2
Cyclists,ADE pre_onset dec1-9,206,-0.0004917695769108,-0.018419775523485,0.0279558164672914,lebowski,c2,stAs2
Cut_ins,RFS (rater),20,-0.0012331353198256,-0.0378664746823715,0.0253500097417743,lebowski,c2,stAs2
Cut_ins,ADE dec1-9,724,0.001059079892002,-0.0085663524728681,0.0094465842217794,lebowski,c2,stAs2
Cut_ins,ADE pre_onset dec1-9,16,0.0003983750939369,-0.1327041983604431,0.0986560688299291,lebowski,c2,stAs2
FOD,RFS (rater),78,-0.0147109253798982,-0.032935270950775,0.0012539475781937,lebowski,c2,stAs2
FOD,ADE dec1-9,3175,0.0087939174845814,0.0008245334813302,0.0179097345683229,lebowski,c2,stAs2
FOD,ADE pre_onset dec1-9,252,0.0036637627054005,-0.004312823318055,0.0121817649520024,lebowski,c2,stAs2
Intersections,RFS (rater),116,0.0083270031887204,-0.0188447410389406,0.0330560915013606,lebowski,c2,stAs2
Intersections,ADE dec1-9,4299,0.0153479706496,0.0081723828493918,0.0228212388553522,lebowski,c2,stAs2
Intersections,ADE pre_onset dec1-9,301,0.0030056831892579,-0.0131171645066565,0.0251383897591056,lebowski,c2,stAs2
all,RFS (rater),478,-0.0291344115734092,-0.1104089383948082,0.051689014379014,cinque,none,stBs0
all,ADE dec1-9,17389,0.1954253315925598,0.1702394987962655,0.2224137772972651,cinque,none,stBs0
all,ADE pre_onset dec1-9,1245,0.2428962141275406,0.1509882278460445,0.3457596530045511,cinque,none,stBs0
Pedestrians,RFS (rater),52,-0.0250894885788864,-0.3252222200403994,0.2595663186885057,cinque,none,stBs0
Pedestrians,ADE dec1-9,1637,0.1722106784582138,0.1071314230120292,0.24777806726756,cinque,none,stBs0
Pedestrians,ADE pre_onset dec1-9,83,0.2740261256694793,-0.0489399301357271,0.800748702685767,cinque,none,stBs0
Cyclists,RFS (rater),71,-0.0543733347376051,-0.2703162448948534,0.1299400910496352,cinque,none,stBs0
Cyclists,ADE dec1-9,2326,0.1578892916440963,0.1164184525961914,0.2017445912205898,cinque,none,stBs0
Cyclists,ADE pre_onset dec1-9,206,0.2249645292758941,0.0532862692302206,0.5002293910130989,cinque,none,stBs0
Cut_ins,RFS (rater),20,-0.0083958421530478,-0.2297380958984801,0.2541633222572655,cinque,none,stBs0
Cut_ins,ADE dec1-9,724,0.1432515829801559,0.088910703932108,0.2127114608448154,cinque,none,stBs0
Cut_ins,ADE pre_onset dec1-9,16,0.079372838139534,-0.1585386821201869,0.3010971405926873,cinque,none,stBs0
FOD,RFS (rater),78,-0.0922879901246199,-0.222355427752291,0.0232613257751491,cinque,none,stBs0
FOD,ADE dec1-9,3175,0.2035737186670303,0.1618066344031413,0.249981418321682,cinque,none,stBs0
FOD,ADE pre_onset dec1-9,252,0.4511731266975403,0.1552618372883233,0.7830818790205932,cinque,none,stBs0
Intersections,RFS (rater),116,-0.0404818218405841,-0.2548666070874319,0.1645581166131811,cinque,none,stBs0
Intersections,ADE dec1-9,4299,0.2694841623306274,0.1994497550672136,0.3544818590706615,cinque,none,stBs0
Intersections,ADE pre_onset dec1-9,301,0.0897674709558487,-0.0003571309526534,0.1979205388296004,cinque,none,stBs0
all,RFS (rater),478,-0.0087091916035244,-0.0814221457984287,0.0643644927156217,cinque,g1,stBs0
