set,examinee,scope,x,all_frames,reactive_only,null
ba,ridge_late op-cinque temporal,pedestrian,1.4,0.0,0.0,0.14285714285714285
ba,ridge_late op-cinque temporal,pedestrian,1.6,0.0,0.0,0.16666666666666666
ba,ridge_late op-cinque temporal,pedestrian,1.8,0.0,0.0,0.16666666666666666
ba,ridge_late op-cinque temporal,pedestrian,2.0,0.0,0.0,0.16666666666666666
ba,ridge_late op-cinque temporal,pedestrian,2.2,0.0,0.0,0.16666666666666666
ba,ridge_late op-cinque temporal,pedestrian,2.4,0.0,0.0,0.16666666666666666
ba,ridge_late op-cinque temporal,pedestrian,2.6,0.0,0.0,0.16666666666666666
ba,ridge_late op-cinque temporal,pedestrian,2.8,0.0,0.0,0.19047619047619047
ba,ridge_late op-cinque temporal,pedestrian,3.0,0.0,0.0,0.21428571428571427
ba,ridge_late op-cinque temporal,pedestrian,3.2,0.0,0.0,0.21428571428571427
ba,ridge_late op-cinque temporal,pedestrian,3.4,0.0,0.0,0.21428571428571427
ba,ridge_late op-cinque temporal,pedestrian,3.6,0.0,0.0,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,3.8,0.0,0.0,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,4.0,0.0,0.0,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,4.2,0.0,0.0,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,4.4,0.0,0.0,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,4.6,0.0,0.0,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,4.8,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,5.0,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,5.2,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,5.4,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,5.6,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,5.8,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,6.0,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,6.2,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,6.4,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,6.6,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,6.8,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,7.0,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,7.2,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,7.4,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,7.6,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,7.8,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,8.0,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,8.2,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,8.4,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,8.6,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,8.8,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,9.0,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,9.2,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,9.4,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,9.6,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,9.8,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque temporal,pedestrian,10.0,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,ridge_late op-cinque vision,pedestrian,0.0,0.0,0.0,0.023809523809523808
ba,ridge_late op-cinque vision,pedestrian,0.2,0.0,0.0,0.047619047619047616
ba,ridge_late op-cinque vision,pedestrian,0.4,0.0,0.0,0.047619047619047616
ba,ridge_late op-cinque vision,pedestrian,0.6,0.0,0.0,0.11904761904761904
ba,ridge_late op-cinque vision,pedestrian,0.8,0.0,0.0,0.11904761904761904
ba,ridge_late op-cinque vision,pedestrian,1.0,0.0,0.0,0.11904761904761904
ba,ridge_late op-cinque vision,pedestrian,1.2,0.0,0.0,0.11904761904761904
ba,ridge_late op-cinque vision,pedestrian,1.4,0.031746031746031744,0.031746031746031744,0.11904761904761904
ba,ridge_late op-cinque vision,pedestrian,1.6,0.031746031746031744,0.031746031746031744,0.14285714285714285
ba,ridge_late op-cinque vision,pedestrian,1.8,0.047619047619047616,0.047619047619047616,0.14285714285714285
ba,ridge_late op-cinque vision,pedestrian,2.0,0.06349206349206349,0.06349206349206349,0.16666666666666666
ba,ridge_late op-cinque vision,pedestrian,2.2,0.07936507936507936,0.07936507936507936,0.16666666666666666
ba,ridge_late op-cinque vision,pedestrian,2.4,0.07936507936507936,0.07936507936507936,0.16666666666666666
ba,ridge_late op-cinque vision,pedestrian,2.6,0.1111111111111111,0.1111111111111111,0.19047619047619047
ba,ridge_late op-cinque vision,pedestrian,2.8,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-cinque vision,pedestrian,3.0,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-cinque vision,pedestrian,3.2,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-cinque vision,pedestrian,3.4,0.12698412698412698,0.12698412698412698,0.23809523809523808
ba,ridge_late op-cinque vision,pedestrian,3.6,0.1746031746031746,0.1746031746031746,0.23809523809523808
ba,ridge_late op-cinque vision,pedestrian,3.8,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,4.0,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,4.2,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,4.4,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,4.6,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,4.8,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,5.0,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,5.2,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,5.4,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,5.6,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,5.8,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,6.0,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,6.2,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,6.4,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,6.6,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,6.8,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,7.0,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,7.2,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,7.4,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,7.6,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,7.8,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,8.0,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,8.2,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,8.4,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,8.6,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,8.8,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,9.0,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,9.2,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,9.4,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,9.6,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,9.8,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-cinque vision,pedestrian,10.0,0.2698412698412698,0.2698412698412698,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,0.0,0.0,0.0,0.023809523809523808
ba,ridge_late op-lebowski temporal,pedestrian,0.2,0.0,0.0,0.07142857142857142
ba,ridge_late op-lebowski temporal,pedestrian,0.4,0.0,0.0,0.07142857142857142
ba,ridge_late op-lebowski temporal,pedestrian,0.6,0.0,0.0,0.09523809523809523
ba,ridge_late op-lebowski temporal,pedestrian,0.8,0.0,0.0,0.11904761904761904
ba,ridge_late op-lebowski temporal,pedestrian,1.0,0.0,0.0,0.14285714285714285
ba,ridge_late op-lebowski temporal,pedestrian,1.2,0.0,0.0,0.14285714285714285
ba,ridge_late op-lebowski temporal,pedestrian,1.4,0.0,0.0,0.16666666666666666
ba,ridge_late op-lebowski temporal,pedestrian,1.6,0.0,0.0,0.19047619047619047
ba,ridge_late op-lebowski temporal,pedestrian,1.8,0.015873015873015872,0.015873015873015872,0.19047619047619047
ba,ridge_late op-lebowski temporal,pedestrian,2.0,0.047619047619047616,0.047619047619047616,0.21428571428571427
ba,ridge_late op-lebowski temporal,pedestrian,2.2,0.06349206349206349,0.06349206349206349,0.21428571428571427
ba,ridge_late op-lebowski temporal,pedestrian,2.4,0.06349206349206349,0.06349206349206349,0.21428571428571427
ba,ridge_late op-lebowski temporal,pedestrian,2.6,0.07936507936507936,0.06349206349206349,0.21428571428571427
ba,ridge_late op-lebowski temporal,pedestrian,2.8,0.07936507936507936,0.06349206349206349,0.21428571428571427
ba,ridge_late op-lebowski temporal,pedestrian,3.0,0.07936507936507936,0.06349206349206349,0.21428571428571427
ba,ridge_late op-lebowski temporal,pedestrian,3.2,0.07936507936507936,0.06349206349206349,0.21428571428571427
ba,ridge_late op-lebowski temporal,pedestrian,3.4,0.07936507936507936,0.06349206349206349,0.21428571428571427
ba,ridge_late op-lebowski temporal,pedestrian,3.6,0.1111111111111111,0.09523809523809523,0.23809523809523808
ba,ridge_late op-lebowski temporal,pedestrian,3.8,0.1111111111111111,0.09523809523809523,0.23809523809523808
ba,ridge_late op-lebowski temporal,pedestrian,4.0,0.1111111111111111,0.09523809523809523,0.23809523809523808
ba,ridge_late op-lebowski temporal,pedestrian,4.2,0.1111111111111111,0.09523809523809523,0.23809523809523808
ba,ridge_late op-lebowski temporal,pedestrian,4.4,0.1111111111111111,0.09523809523809523,0.23809523809523808
ba,ridge_late op-lebowski temporal,pedestrian,4.6,0.1111111111111111,0.09523809523809523,0.23809523809523808
ba,ridge_late op-lebowski temporal,pedestrian,4.8,0.1111111111111111,0.09523809523809523,0.23809523809523808
ba,ridge_late op-lebowski temporal,pedestrian,5.0,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,5.2,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,5.4,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,5.6,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,5.8,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,6.0,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,6.2,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,6.4,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,6.6,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,6.8,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,7.0,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,7.2,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,7.4,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,7.6,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,7.8,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,8.0,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,8.2,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,8.4,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,8.6,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,8.8,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,9.0,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,9.2,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,9.4,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,9.6,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,9.8,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski temporal,pedestrian,10.0,0.1111111111111111,0.1111111111111111,0.2619047619047619
ba,ridge_late op-lebowski vision,pedestrian,0.0,0.0,0.0,0.047619047619047616
ba,ridge_late op-lebowski vision,pedestrian,0.2,0.0,0.0,0.047619047619047616
ba,ridge_late op-lebowski vision,pedestrian,0.4,0.0,0.0,0.047619047619047616
ba,ridge_late op-lebowski vision,pedestrian,0.6,0.0,0.0,0.07142857142857142
ba,ridge_late op-lebowski vision,pedestrian,0.8,0.0,0.0,0.07142857142857142
ba,ridge_late op-lebowski vision,pedestrian,1.0,0.0,0.0,0.07142857142857142
ba,ridge_late op-lebowski vision,pedestrian,1.2,0.0,0.0,0.07142857142857142
ba,ridge_late op-lebowski vision,pedestrian,1.4,0.0,0.0,0.07142857142857142
ba,ridge_late op-lebowski vision,pedestrian,1.6,0.0,0.0,0.11904761904761904
ba,ridge_late op-lebowski vision,pedestrian,1.8,0.047619047619047616,0.047619047619047616,0.11904761904761904
ba,ridge_late op-lebowski vision,pedestrian,2.0,0.047619047619047616,0.047619047619047616,0.14285714285714285
ba,ridge_late op-lebowski vision,pedestrian,2.2,0.14285714285714285,0.14285714285714285,0.16666666666666666
ba,ridge_late op-lebowski vision,pedestrian,2.4,0.15873015873015872,0.15873015873015872,0.16666666666666666
ba,ridge_late op-lebowski vision,pedestrian,2.6,0.15873015873015872,0.15873015873015872,0.16666666666666666
ba,ridge_late op-lebowski vision,pedestrian,2.8,0.19047619047619047,0.19047619047619047,0.16666666666666666
ba,ridge_late op-lebowski vision,pedestrian,3.0,0.20634920634920634,0.19047619047619047,0.16666666666666666
ba,ridge_late op-lebowski vision,pedestrian,3.2,0.20634920634920634,0.19047619047619047,0.16666666666666666
ba,ridge_late op-lebowski vision,pedestrian,3.4,0.20634920634920634,0.19047619047619047,0.19047619047619047
ba,ridge_late op-lebowski vision,pedestrian,3.6,0.23809523809523808,0.2222222222222222,0.19047619047619047
ba,ridge_late op-lebowski vision,pedestrian,3.8,0.2857142857142857,0.2698412698412698,0.21428571428571427
ba,ridge_late op-lebowski vision,pedestrian,4.0,0.2857142857142857,0.2698412698412698,0.21428571428571427
ba,ridge_late op-lebowski vision,pedestrian,4.2,0.2857142857142857,0.2698412698412698,0.21428571428571427
ba,ridge_late op-lebowski vision,pedestrian,4.4,0.2857142857142857,0.2698412698412698,0.21428571428571427
ba,ridge_late op-lebowski vision,pedestrian,4.6,0.2857142857142857,0.2698412698412698,0.21428571428571427
ba,ridge_late op-lebowski vision,pedestrian,4.8,0.2857142857142857,0.2698412698412698,0.21428571428571427
ba,ridge_late op-lebowski vision,pedestrian,5.0,0.2857142857142857,0.2698412698412698,0.21428571428571427
ba,ridge_late op-lebowski vision,pedestrian,5.2,0.2857142857142857,0.2698412698412698,0.21428571428571427
ba,ridge_late op-lebowski vision,pedestrian,5.4,0.2857142857142857,0.2698412698412698,0.21428571428571427
ba,ridge_late op-lebowski vision,pedestrian,5.6,0.2857142857142857,0.2857142857142857,0.21428571428571427
ba,ridge_late op-lebowski vision,pedestrian,5.8,0.2857142857142857,0.2857142857142857,0.21428571428571427
ba,ridge_late op-lebowski vision,pedestrian,6.0,0.2857142857142857,0.2857142857142857,0.21428571428571427
ba,ridge_late op-lebowski vision,pedestrian,6.2,0.2857142857142857,0.2857142857142857,0.21428571428571427
ba,ridge_late op-lebowski vision,pedestrian,6.4,0.2857142857142857,0.2857142857142857,0.21428571428571427
ba,ridge_late op-lebowski vision,pedestrian,6.6,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,6.8,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,7.0,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,7.2,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,7.4,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,7.6,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,7.8,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,8.0,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,8.2,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,8.4,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,8.6,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,8.8,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,9.0,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,9.2,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,9.4,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,9.6,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,9.8,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski vision,pedestrian,10.0,0.2857142857142857,0.2857142857142857,0.23809523809523808
ba,ridge_late op-lebowski hidden,pedestrian,0.0,0.0,0.0,0.047619047619047616
ba,ridge_late op-lebowski hidden,pedestrian,0.2,0.0,0.0,0.07142857142857142
ba,ridge_late op-lebowski hidden,pedestrian,0.4,0.0,0.0,0.07142857142857142
ba,ridge_late op-lebowski hidden,pedestrian,0.6,0.0,0.0,0.09523809523809523
ba,ridge_late op-lebowski hidden,pedestrian,0.8,0.0,0.0,0.14285714285714285
ba,ridge_late op-lebowski hidden,pedestrian,1.0,0.015873015873015872,0.0,0.16666666666666666
ba,ridge_late op-lebowski hidden,pedestrian,1.2,0.031746031746031744,0.015873015873015872,0.19047619047619047
ba,ridge_late op-lebowski hidden,pedestrian,1.4,0.031746031746031744,0.015873015873015872,0.19047619047619047
ba,ridge_late op-lebowski hidden,pedestrian,1.6,0.031746031746031744,0.015873015873015872,0.19047619047619047
ba,ridge_late op-lebowski hidden,pedestrian,1.8,0.06349206349206349,0.047619047619047616,0.19047619047619047
ba,ridge_late op-lebowski hidden,pedestrian,2.0,0.09523809523809523,0.07936507936507936,0.19047619047619047
ba,ridge_late op-lebowski hidden,pedestrian,2.2,0.1111111111111111,0.09523809523809523,0.19047619047619047
ba,ridge_late op-lebowski hidden,pedestrian,2.4,0.1111111111111111,0.09523809523809523,0.19047619047619047
ba,ridge_late op-lebowski hidden,pedestrian,2.6,0.1111111111111111,0.09523809523809523,0.19047619047619047
ba,ridge_late op-lebowski hidden,pedestrian,2.8,0.12698412698412698,0.1111111111111111,0.19047619047619047
ba,ridge_late op-lebowski hidden,pedestrian,3.0,0.12698412698412698,0.1111111111111111,0.19047619047619047
ba,ridge_late op-lebowski hidden,pedestrian,3.2,0.12698412698412698,0.1111111111111111,0.19047619047619047
ba,ridge_late op-lebowski hidden,pedestrian,3.4,0.12698412698412698,0.1111111111111111,0.19047619047619047
ba,ridge_late op-lebowski hidden,pedestrian,3.6,0.12698412698412698,0.1111111111111111,0.19047619047619047
ba,ridge_late op-lebowski hidden,pedestrian,3.8,0.12698412698412698,0.1111111111111111,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,4.0,0.12698412698412698,0.1111111111111111,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,4.2,0.12698412698412698,0.1111111111111111,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,4.4,0.12698412698412698,0.1111111111111111,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,4.6,0.12698412698412698,0.1111111111111111,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,4.8,0.12698412698412698,0.1111111111111111,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,5.0,0.12698412698412698,0.1111111111111111,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,5.2,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,5.4,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,5.6,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,5.8,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,6.0,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,6.2,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,6.4,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,6.6,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,6.8,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,7.0,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,7.2,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,7.4,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,7.6,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,7.8,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,8.0,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,8.2,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,8.4,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,8.6,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,8.8,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,9.0,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,9.2,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,9.4,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,9.6,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,9.8,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,ridge_late op-lebowski hidden,pedestrian,10.0,0.12698412698412698,0.12698412698412698,0.21428571428571427
ba,prior [cinque],pedestrian,0.0,0.0,0.0,0.07142857142857142
ba,prior [cinque],pedestrian,0.2,0.0,0.0,0.09523809523809523
ba,prior [cinque],pedestrian,0.4,0.0,0.0,0.11904761904761904
ba,prior [cinque],pedestrian,0.6,0.0,0.0,0.11904761904761904
ba,prior [cinque],pedestrian,0.8,0.0,0.0,0.14285714285714285
ba,prior [cinque],pedestrian,1.0,0.0,0.0,0.14285714285714285
ba,prior [cinque],pedestrian,1.2,0.0,0.0,0.14285714285714285
ba,prior [cinque],pedestrian,1.4,0.0,0.0,0.14285714285714285
ba,prior [cinque],pedestrian,1.6,0.0,0.0,0.16666666666666666
ba,prior [cinque],pedestrian,1.8,0.0,0.0,0.16666666666666666
ba,prior [cinque],pedestrian,2.0,0.0,0.0,0.16666666666666666
ba,prior [cinque],pedestrian,2.2,0.0,0.0,0.16666666666666666
ba,prior [cinque],pedestrian,2.4,0.0,0.0,0.16666666666666666
ba,prior [cinque],pedestrian,2.6,0.0,0.0,0.16666666666666666
ba,prior [cinque],pedestrian,2.8,0.0,0.0,0.19047619047619047
ba,prior [cinque],pedestrian,3.0,0.0,0.0,0.21428571428571427
ba,prior [cinque],pedestrian,3.2,0.0,0.0,0.21428571428571427
ba,prior [cinque],pedestrian,3.4,0.0,0.0,0.21428571428571427
ba,prior [cinque],pedestrian,3.6,0.0,0.0,0.23809523809523808
ba,prior [cinque],pedestrian,3.8,0.0,0.0,0.23809523809523808
ba,prior [cinque],pedestrian,4.0,0.0,0.0,0.23809523809523808
ba,prior [cinque],pedestrian,4.2,0.0,0.0,0.23809523809523808
ba,prior [cinque],pedestrian,4.4,0.0,0.0,0.23809523809523808
ba,prior [cinque],pedestrian,4.6,0.0,0.0,0.23809523809523808
ba,prior [cinque],pedestrian,4.8,0.015873015873015872,0.015873015873015872,0.23809523809523808
ba,prior [cinque],pedestrian,5.0,0.015873015873015872,0.015873015873015872,0.23809523809523808
