set,examinee,scope,L_s,pairs,null_cases,area_L_10,area_lo,area_hi,null_area_L_10,null_lo,null_hi,area_minus_null,diff_lo,diff_hi,area_L_3_descriptive,A3,A3_lo,A3_hi,A3_null,A3_null_lo,A3_null_hi,A3_minus_null,A3_diff_lo,A3_diff_hi,area_reactive_only_L_10,end_all,end_reactive_only,null_end
ba,M-C pair (mu=0) [lebowski],pedestrian,0.3,63,42,0.6378360868156786,0.49420763760049446,0.7678683973589435,0.2585034013605442,0.14285714285714293,0.3907191448007771,0.3793326854551344,0.1933564139941687,0.5696297376093293,0.35600907029478457,0.35600907029478457,0.2161428571428572,0.5026570048309178,0.1717687074829932,0.07312925170068027,0.28575680272108817,0.18424036281179137,-0.0014591063698205554,0.3786476048752833,0.5513443472627145,0.7619047619047619,0.6666666666666666,0.30952380952380953
ba,M-C pair qwen [lebowski],pedestrian,0.3,63,42,0.6835114998380304,0.5402087150649736,0.8170999352121796,0.2701652089407191,0.15063168124392626,0.39653790087463525,0.4133462908973113,0.22306744753039,0.6013127455951321,0.3888888888888889,0.3888888888888889,0.23696145124716553,0.5538450162673764,0.17517006802721086,0.07823129251700679,0.28401360544217685,0.21371882086167804,0.0240646258503401,0.4147704081632652,0.6086815678652413,0.8095238095238095,0.7301587301587301,0.30952380952380953
ba,M-C pair op [lebowski],pedestrian,0.1,63,42,0.42476190476190484,0.25805952380952385,0.5794347826086952,0.16666666666666663,0.06380952380952386,0.27953571428571444,0.2580952380952382,0.06393650793650758,0.4458048941798947,0.18095238095238092,0.18095238095238092,0.07581045751633987,0.2933429951690821,0.11269841269841269,0.0365079365079365,0.2032142857142855,0.06825396825396823,-0.06084776334776333,0.19789682539682532,0.3847619047619047,0.5396825396825397,0.49206349206349204,0.19047619047619047
ba,M-C hard [lebowski],pedestrian,0.3,63,42,0.1363783608681568,0.0395043731778426,0.2549404233743188,0.2074829931972789,0.09572400388726915,0.3279883381924199,-0.07110463232912209,-0.21596637843449087,0.07053692905733719,0.047619047619047616,0.047619047619047616,0.0013227513227513227,0.10204581832733091,0.1598639455782313,0.0629251700680272,0.2636054421768707,-0.11224489795918369,-0.21877362055933477,-0.010364452798663423,0.13313896987366378,0.1746031746031746,0.1746031746031746,0.23809523809523808
ba,M-C uniform [lebowski],pedestrian,0.3,63,42,0.12342079689018465,0.032012805122048835,0.23564935064935041,0.19241982507288627,0.08644314868804669,0.30760447035957245,-0.06899902818270162,-0.2073372206025269,0.07168507512895267,0.0419501133786848,0.0419501133786848,0.003968253968253968,0.0876705721814417,0.15306122448979592,0.061224489795918345,0.25340136054421764,-0.11111111111111112,-0.21430461073318208,-0.014935448092280387,0.119533527696793,0.15873015873015872,0.15873015873015872,0.21428571428571427
ba,gate any,pedestrian,0.0,63,42,0.8263305322128851,0.7358088849574913,0.9005718954248365,0.0,0.0,0.0,0.8263305322128851,0.7358088849574913,0.9005718954248365,0.5515873015873016,0.5515873015873016,0.3883333333333333,0.7083333333333333,0.0,0.0,0.0,0.5515873015873016,0.3883333333333333,0.7083333333333333,0.8235294117647058,1.0,1.0,0.0
ba,gate pedestrian,pedestrian,0.0,63,42,0.8272642390289449,0.7385546642899586,0.9005718954248365,0.0,0.0,0.0,0.8272642390289449,0.7385546642899586,0.9005718954248365,0.5515873015873016,0.5515873015873016,0.3883333333333333,0.7083333333333333,0.0,0.0,0.0,0.5515873015873016,0.3883333333333333,0.7083333333333333,0.8244631185807656,1.0,1.0,0.0
ba,gate ttc,pedestrian,0.0,63,42,0.6031746031746031,0.47012254901960804,0.7263882430442532,0.0,0.0,0.0,0.6031746031746031,0.47012254901960804,0.7263882430442532,0.2232142857142857,0.2232142857142857,0.11145833333333334,0.3465980113636363,0.0,0.0,0.0,0.2232142857142857,0.11145833333333334,0.3465980113636363,0.5038904450669157,0.8412698412698413,0.6666666666666666,0.0
ba,gate intrusion,pedestrian,0.0,63,42,0.6016184251478368,0.4679132006337889,0.7263882430442532,0.0,0.0,0.0,0.6016184251478368,0.4679132006337889,0.7263882430442532,0.2232142857142857,0.2232142857142857,0.11145833333333334,0.3465980113636363,0.0,0.0,0.0,0.2232142857142857,0.11145833333333334,0.3465980113636363,0.5038904450669157,0.8253968253968254,0.6666666666666666,0.0
ba,gate any (L = 0.6 s),pedestrian,0.6,63,42,0.8591269841269842,0.7704783606150795,0.9314267113095238,0.0,0.0,0.0,0.8591269841269842,0.7704783606150795,0.9314267113095238,0.6092796092796092,0.6092796092796092,0.441025641025641,0.7692599067599066,0.0,0.0,0.0,0.6092796092796092,0.441025641025641,0.7692599067599066,0.8561507936507938,1.0,1.0,0.0
ba,TFv6 target speed,cut-in,0.1,78,27,0.033589743589743586,0.0,0.07574972222222216,0.11407407407407406,0.022222222222222223,0.23485185185185176,-0.08048433048433049,-0.208148148148148,0.022309116809116836,0.0,0.0,0.0,0.0,0.08395061728395062,0.0,0.19506172839506172,-0.08395061728395062,-0.19506172839506172,0.0,0.0,0.07692307692307693,0.0,0.14814814814814814
ba,TFv6 waypoint speed 2 s,cut-in,0.1,78,27,0.4307692307692307,0.32773135802469133,0.5288950617283953,0.2644444444444444,0.15257407407407414,0.3874074074074074,0.16632478632478626,0.04811555555555538,0.2923952991452988,0.05982905982905983,0.05982905982905983,0.0,0.1461625514403292,0.027160493827160494,0.0,0.07160493827160493,0.03266856600189934,-0.0345679012345679,0.12079506172839499,0.2835897435897436,0.782051282051282,0.6794871794871795,0.4444444444444444
ba,TFv6 target speed (decoded scalar),cut-in,0.1,78,27,0.04384615384615385,0.009876543209876543,0.0911111111111111,0.11407407407407406,0.022222222222222223,0.23485185185185176,-0.07022792022792021,-0.19803407407407395,0.04002222222222205,0.004273504273504273,0.004273504273504273,0.0,0.013333333333333334,0.08395061728395062,0.0,0.19506172839506172,-0.07967711301044635,-0.19100823045267487,0.004273504273504273,0.0,0.08974358974358974,0.0,0.14814814814814814
ba,ridge ego,cut-in,0.0,78,27,0.059829059829059825,0.0266158315177923,0.10021995977878327,0.0,0.0,0.0,0.059829059829059825,0.0266158315177923,0.10021995977878327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059829059829059825,0.28205128205128205,0.28205128205128205,0.0
ba,ridge_late L18_last,cut-in,0.3,78,27,0.0,0.0,0.0,0.3643235071806501,0.19652305366591075,0.5328798185941037,-0.3643235071806501,-0.5328798185941037,-0.19652305366591075,0.0,0.0,0.0,0.0,0.25661375661375657,0.12427248677248674,0.3916005291005287,-0.25661375661375657,-0.39160052910052906,-0.1242724867724871,0.0,0.0,0.0,0.4074074074074074
ba,ridge_late L18_mean,cut-in,0.3,78,27,0.0,0.0,0.0,0.2161753590325019,0.08087679516250947,0.36130007558578964,-0.2161753590325019,-0.36130007558578964,-0.08087679516250947,0.0,0.0,0.0,0.0,0.1455026455026455,0.037037037037037035,0.2672619047619045,-0.1455026455026455,-0.2672619047619048,-0.037037037037037035,0.0,0.0,0.0,0.25925925925925924
ba,ridge_late op-cinque temporal,cut-in,0.1,78,27,0.4084615384615384,0.3634537037037037,0.45180246913580246,0.18296296296296294,0.07259259259259258,0.3088888888888887,0.22549857549857544,0.07998504273504264,0.3565625,0.012820512820512822,0.012820512820512822,0.0,0.04,0.08148148148148147,0.009876543209876543,0.17037037037037037,-0.06866096866096866,-0.16049382716049382,0.012345679012345678,0.3482051282051281,0.9615384615384616,0.9358974358974359,0.2962962962962963
ba,ridge_late op-cinque vision,cut-in,0.1,78,27,0.437948717948718,0.3853846153846155,0.49235113960113963,0.20814814814814814,0.09922222222222217,0.33114814814814775,0.22980056980056984,0.07546999999999988,0.3716724216524215,0.01452991452991453,0.01452991452991453,0.0,0.04533333333333334,0.0691358024691358,0.0024691358024691358,0.16296296296296295,-0.05460588793922126,-0.15061728395061727,0.024075261158594482,0.36230769230769233,0.9743589743589743,0.9230769230769231,0.37037037037037035
ba,ridge_late op-lebowski temporal,cut-in,0.1,78,27,0.4333333333333333,0.38048814814814835,0.4876629629629631,0.31629629629629624,0.2081296296296296,0.43335185185185177,0.11703703703703705,-0.010379999999999613,0.23828062678062692,0.017948717948717947,0.017948717948717947,0.0,0.04444444444444444,0.04691358024691358,0.0,0.1308641975308642,-0.028964862298195636,-0.10940170940170944,0.017283950617283952,0.34153846153846146,0.9743589743589743,0.9358974358974359,0.5925925925925926
ba,ridge_late op-lebowski vision,cut-in,0.1,78,27,0.40846153846153854,0.3439506172839507,0.46846604938271585,0.30592592592592593,0.17851851851851852,0.44296296296296306,0.10253561253561261,-0.039023504273504164,0.23979064814814766,0.017094017094017092,0.017094017094017092,0.0,0.04281635802469126,0.11358024691358024,0.024691358024691357,0.22722222222222188,-0.09648622981956315,-0.21149259259259262,-0.008447293447293475,0.3297435897435897,0.9230769230769231,0.9102564102564102,0.5185185185185185
ba,ridge_late op-lebowski hidden,cut-in,0.1,78,27,0.46897435897435896,0.40957153846153843,0.5325141666666665,0.3111111111111111,0.17851851851851858,0.4474259259259256,0.15786324786324785,0.013080246913580215,0.30023456790123465,0.04358974358974359,0.04358974358974359,0.009049382716049383,0.08634615384615373,0.10864197530864199,0.0345679012345679,0.20493827160493827,-0.0650522317188984,-0.1615622032288699,0.020997942386831205,0.3564102564102564,1.0,0.9487179487179487,0.5185185185185185
ba,prior [cinque],cut-in,0.1,78,27,0.4084615384615384,0.3634537037037037,0.45180246913580246,0.18296296296296294,0.07259259259259258,0.3088888888888887,0.22549857549857544,0.07998504273504264,0.3565625,0.012820512820512822,0.012820512820512822,0.0,0.04,0.08148148148148147,0.009876543209876543,0.17037037037037037,-0.06866096866096866,-0.16049382716049382,0.012345679012345678,0.3482051282051281,0.9615384615384616,0.9358974358974359,0.2962962962962963
ba,M-C pair [cinque],cut-in,0.3,78,27,0.4102564102564102,0.3585159989921893,0.46233308138070045,0.25699168556311414,0.1322562358276644,0.3930461073318213,0.15326472469329605,-0.0018096982382695486,0.29915983487412046,0.01923076923076923,0.01923076923076923,0.0,0.051447802197802095,0.1164021164021164,0.021164021164021163,0.23544973544973544,-0.09717134717134716,-0.21693121693121695,2.2045855379068408e-05,0.3537414965986394,0.9358974358974359,0.9230769230769231,0.4074074074074074
ba,M-C pair (mu=0) [cinque],cut-in,0.3,78,27,0.3516483516483516,0.29774502393550023,0.401360544217687,0.21466364323507178,0.08087679516250942,0.3628117913832197,0.13698470841327984,-0.03960997732426265,0.2985151753008896,0.004578754578754578,0.004578754578754578,0.0,0.012380952380952381,0.1349206349206349,0.023809523809523808,0.2698412698412698,-0.13034188034188032,-0.26018518518518524,-0.022892857142857145,0.315803244374673,0.8974358974358975,0.8846153846153846,0.2962962962962963
ba,M-C pair qwen [cinque],cut-in,0.3,78,27,0.38147566718995285,0.32353429705215414,0.4356481481481481,0.2622826908541194,0.12998866213151924,0.4051965230536659,0.11919297633583342,-0.05467687074829937,0.2744848828420257,0.014652014652014652,0.014652014652014652,0.0,0.045714285714285714,0.1322751322751323,0.03439153439153439,0.25925925925925924,-0.11762311762311764,-0.24074074074074073,-0.021141975308642095,0.33071690214547356,0.9102564102564102,0.8974358974358975,0.37037037037037035
ba,M-C pair op [cinque],cut-in,0.1,78,27,0.44589743589743586,0.3901103703703705,0.5024025000000001,0.23629629629629625,0.11998148148148151,0.36888888888888866,0.2096011396011396,0.06491975308642012,0.3494012345679012,0.02735042735042735,0.02735042735042735,0.0026666666666666666,0.06324786324786323,0.07654320987654321,0.007407407407407407,0.16543209876543205,-0.049192782526115864,-0.13662551440329218,0.02688271604938268,0.3682051282051282,0.9743589743589743,0.9487179487179487,0.4074074074074074
ba,M-C hard [cinque],cut-in,0.3,78,27,0.42176870748299317,0.3746938775510205,0.4670351473922903,0.13907785336356762,0.043083900226757336,0.2547241118669688,0.2826908541194255,0.1557801325658469,0.39054232804232786,0.015567765567765568,0.015567765567765568,0.0,0.04857142857142858,0.0687830687830688,0.0,0.15608465608465608,-0.053215303215303225,-0.14109347442680775,0.023148148148148147,0.35792778649921503,0.9615384615384616,0.9358974358974359,0.2222222222222222
ba,M-C uniform [cinque],cut-in,0.3,78,27,0.41993720565149134,0.373639455782313,0.46434870244394044,0.13907785336356762,0.043083900226757336,0.2554988662131518,0.2808593522879237,0.15342932728647019,0.38926681783824646,0.013736263736263738,0.013736263736263738,0.0,0.04285714285714286,0.07142857142857144,0.0,0.16137566137566137,-0.0576923076923077,-0.15029761904761904,0.018419312169312158,0.35740450026164305,0.9615384615384616,0.9358974358974359,0.2222222222222222
ba,prior [lebowski],cut-in,0.1,78,27,0.4333333333333333,0.38048814814814835,0.4876629629629631,0.31629629629629624,0.2081296296296296,0.43335185185185177,0.11703703703703705,-0.010379999999999613,0.23828062678062692,0.017948717948717947,0.017948717948717947,0.0,0.04444444444444444,0.04691358024691358,0.0,0.1308641975308642,-0.028964862298195636,-0.10940170940170944,0.017283950617283952,0.34153846153846146,0.9743589743589743,0.9358974358974359,0.5925925925925926
ba,M-C pair [lebowski],cut-in,0.3,78,27,0.42412349555206696,0.3696951857666144,0.4845679012345679,0.35752078609221466,0.23129251700680273,0.49357520786092224,0.0666027094598523,-0.07012471655328781,0.20316006744578177,0.01923076923076923,0.01923076923076923,0.0,0.05219780219780219,0.13756613756613753,0.031746031746031744,0.2619047619047619,-0.1183353683353683,-0.23811375661375664,-0.021164021164021163,0.36970172684458397,0.9743589743589743,0.9487179487179487,0.6296296296296297
ba,M-C pair (mu=0) [lebowski],cut-in,0.3,78,27,0.3765044479330193,0.3137100994243852,0.44436054421768695,0.25170068027210885,0.11411564625850334,0.39833711262282684,0.12480376766091045,-0.027575731147159565,0.2691484001007811,0.02197802197802198,0.02197802197802198,0.0,0.05593167701863337,0.15343915343915343,0.031746031746031744,0.2805555555555549,-0.13146113146113145,-0.2584656084656085,-0.014176434676434693,0.3506017791732077,0.9358974358974359,0.9102564102564102,0.37037037037037035
ba,M-C pair qwen [lebowski],cut-in,0.3,78,27,0.39115646258503406,0.333320735701688,0.44772612748803226,0.35978835978835977,0.23051776266061974,0.4989040060468627,0.03136810279667429,-0.11413744985173563,0.16931453136810287,0.015567765567765568,0.015567765567765568,0.0,0.04395604395604396,0.1693121693121693,0.05555555555555556,0.31488095238095204,-0.15374440374440373,-0.2907051282051282,-0.035273368606701945,0.3325484039769753,0.9230769230769231,0.8974358974358975,0.5925925925925926
ba,M-C pair op [lebowski],cut-in,0.1,78,27,0.4558974358974359,0.39545820512820506,0.5194676543209877,0.4548148148148148,0.32294444444444437,0.5903703703703702,0.001082621082621138,-0.15303407407407402,0.1558105413105416,0.03333333333333334,0.03333333333333334,0.0,0.07226851851851826,0.2148148148148148,0.09876543209876543,0.35061728395061725,-0.18148148148148147,-0.31753757380568964,-0.06172839506172839,0.36769230769230765,0.9743589743589743,0.9487179487179487,0.7407407407407407
ba,M-C hard [lebowski],cut-in,0.3,78,27,0.4387755102040816,0.38633405285190997,0.49162925170068056,0.3023431594860166,0.19501133786848068,0.41269841269841256,0.13643235071806503,0.02433144368858676,0.2506205593348451,0.017399267399267396,0.017399267399267396,0.0,0.04578924162257495,0.047619047619047616,0.0,0.13227513227513227,-0.03021978021978022,-0.10847578347578352,0.013227513227513227,0.34903192046049186,0.9871794871794872,0.9358974358974359,0.5925925925925926
ba,M-C uniform [lebowski],cut-in,0.3,78,27,0.44819466248037676,0.39632149155958685,0.5017702773417059,0.2894935752078609,0.18287981859410427,0.4081821617535902,0.15870108727251586,0.03399470899470936,0.2789628466771325,0.020146520146520148,0.020146520146520148,0.0017479213907785345,0.04853479853479853,0.047619047619047616,0.0,0.13227513227513227,-0.02747252747252747,-0.10755070546737214,0.019400352733686066,0.3524332810047096,0.9871794871794872,0.9358974358974359,0.5555555555555556
ba,gate any,cut-in,0.0,78,27,0.1744595274007039,0.10330125877511497,0.24685771744595267,0.0,0.0,0.0,0.1744595274007039,0.10330125877511497,0.24685771744595267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1362493715434892,0.5256410256410257,0.5128205128205128,0.0
ba,gate pedestrian,cut-in,0.0,78,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ba,gate ttc,cut-in,0.0,78,27,0.07566616390145801,0.024685043099365356,0.13570128298232872,0.0,0.0,0.0,0.07566616390145801,0.024685043099365356,0.13570128298232872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07566616390145801,0.2564102564102564,0.2564102564102564,0.0
ba,gate intrusion,cut-in,0.0,78,27,0.1744595274007039,0.10330125877511497,0.24685771744595267,0.0,0.0,0.0,0.1744595274007039,0.10330125877511497,0.24685771744595267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1362493715434892,0.5256410256410257,0.5128205128205128,0.0
ba,gate any (L = 0.6 s),cut-in,0.6,78,27,0.18536324786324787,0.10975758744855965,0.2622863247863247,0.0,0.0,0.0,0.18536324786324787,0.10975758744855965,0.2622863247863247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14476495726495728,0.5256410256410257,0.5128205128205128,0.0
pdm,TFv6 target speed,pooled,0.1,140,69,0.25228571428571434,0.17013000000000014,0.3414728571428572,0.29072463768115936,0.19768115942028996,0.3890072463768112,-0.038438923395445024,-0.13044729935678126,0.05661521966289566,0.16047619047619047,0.16047619047619047,0.0939160097323601,0.23311224489795915,0.18454106280193236,0.11012077294685989,0.2657246376811592,-0.024064872325741893,-0.1020224292615597,0.04990286778911735,0.18999999999999992,0.29285714285714287,0.22857142857142856,0.34782608695652173
pdm,TFv6 waypoint speed 2 s,pooled,0.1,140,69,0.1907142857142857,0.10666455696202541,0.2829173934108526,0.2898550724637681,0.19244927536231887,0.38784057971014474,-0.09914078674948243,-0.2212485652702842,0.022738067506149075,0.09619047619047617,0.09619047619047617,0.046485197368421056,0.15473144839184358,0.20193236714975846,0.1178743961352657,0.2956521739130435,-0.10574189095928228,-0.2062948838080959,-0.012084140639127942,0.17285714285714285,0.24285714285714285,0.21428571428571427,0.3333333333333333
pdm,TFv6 target speed (decoded scalar),pooled,0.1,140,69,0.24528571428571427,0.16196717796470386,0.3350833333333331,0.2910144927536232,0.19768115942028996,0.3896014492753618,-0.045728778467908904,-0.13702200887311455,0.04803110110184637,0.1538095238095238,0.1538095238095238,0.08588646532438479,0.2254646867612293,0.18550724637681157,0.1101449275362319,0.2676328502415458,-0.031697722567287756,-0.11161782481674057,0.04186743961352653,0.18299999999999997,0.2857142857142857,0.22142857142857142,0.34782608695652173
pdm,ridge ego,pooled,0.0,140,69,0.3131652661064425,0.22874693627450995,0.39920816893683486,0.025575447570332477,0.0,0.06564364876385334,0.28758981853611004,0.18915356455869495,0.3819268392853812,0.16696428571428573,0.16696428571428573,0.09968806495351239,0.23982867844718514,0.018115942028985508,0.0,0.05072463768115941,0.14884834368530023,0.07559546648388143,0.22706289385830886,0.31120448179271704,0.40714285714285714,0.40714285714285714,0.028985507246376812
pdm,ridge_late L18_last,pooled,0.3,140,69,0.0,0.0,0.0,0.20999704229517893,0.12065217391304343,0.3008429458740014,-0.20999704229517893,-0.3008429458740016,-0.12065217391304356,0.0,0.0,0.0,0.0,0.17287784679089027,0.08902691511387163,0.2577639751552795,-0.17287784679089027,-0.2577639751552795,-0.08902691511387163,0.0,0.0,0.0,0.2318840579710145
pdm,ridge_late L18_mean,pooled,0.3,140,69,0.012682215743440231,0.0,0.040660539024770244,0.24696835255841465,0.15347530316474414,0.35257320319432145,-0.23428613681497443,-0.3360171192622341,-0.1398946845819073,0.008673469387755104,0.008673469387755104,0.0,0.02780806979280262,0.22256728778467916,0.13146997929606627,0.32091097308488603,-0.21389381839692406,-0.31039341517857133,-0.12422360248447205,0.011807580174927113,0.014285714285714285,0.014285714285714285,0.2608695652173913
pdm,ridge_late op-cinque temporal,pooled,0.1,140,69,0.028428571428571435,0.004412539184952982,0.062397470005216414,0.2684057971014493,0.17158695652173908,0.3701521739130433,-0.23997722567287785,-0.33652102846648324,-0.14713659127022224,0.01285714285714286,0.01285714285714286,0.0,0.03682983682983683,0.19613526570048306,0.11594202898550725,0.28212560386473423,-0.1832781228433402,-0.26537104536704076,-0.10726043694570629,0.02285714285714285,0.03571428571428571,0.02857142857142857,0.30434782608695654
pdm,ridge_late op-cinque vision,pooled,0.1,140,69,0.004571428571428572,0.0,0.01443882433356115,0.16463768115942032,0.08839855072463762,0.24524637681159422,-0.16006625258799176,-0.2388879548701961,-0.08404479136270795,0.0,0.0,0.0,0.0,0.11014492753623187,0.05217391304347826,0.17487922705314007,-0.11014492753623187,-0.17487922705314007,-0.05217391304347826,0.004571428571428572,0.007142857142857143,0.007142857142857143,0.18840579710144928
pdm,ridge_late op-lebowski temporal,pooled,0.1,140,69,0.04799999999999999,0.013228736089030196,0.09447998510519456,0.3136231884057971,0.2156304347826088,0.4136521739130431,-0.26562318840579713,-0.36990073833881354,-0.15607002299041067,0.01619047619047619,0.01619047619047619,0.0,0.03809523809523809,0.23768115942028983,0.1545893719806763,0.33043478260869563,-0.22149068322981363,-0.3189350350270158,-0.13399752381044922,0.038857142857142854,0.06428571428571428,0.05,0.34782608695652173
pdm,ridge_late op-lebowski vision,pooled,0.1,140,69,0.02142857142857143,0.004443678160919542,0.044328216216216194,0.2768115942028986,0.17767391304347824,0.37218115942029,-0.2553830227743272,-0.3534980464836705,-0.1536591567852437,0.0004761904761904762,0.0004761904761904762,0.0,0.0015270111567821476,0.2154589371980676,0.12944444444444445,0.30144927536231886,-0.21498274672187714,-0.30144927536231886,-0.12862165963431788,0.02142857142857143,0.03571428571428571,0.03571428571428571,0.30434782608695654
pdm,ridge_late op-lebowski hidden,pooled,0.1,140,69,0.05085714285714285,0.010744735227969744,0.10353470165044436,0.2898550724637681,0.19216666666666654,0.3942101449275362,-0.23899792960662528,-0.3528804379110554,-0.12915681257029527,0.005714285714285714,0.005714285714285714,0.0,0.015176151761517617,0.22222222222222224,0.14106280193236714,0.31113526570048294,-0.2165079365079365,-0.3062991850130914,-0.1342980960500142,0.05085714285714285,0.07857142857142857,0.07857142857142857,0.3188405797101449
pdm,prior [cinque],pooled,0.1,140,69,0.028428571428571435,0.004412539184952982,0.062397470005216414,0.2684057971014493,0.17158695652173908,0.3701521739130433,-0.23997722567287785,-0.33652102846648324,-0.14713659127022224,0.01285714285714286,0.01285714285714286,0.0,0.03682983682983683,0.19613526570048306,0.11594202898550725,0.28212560386473423,-0.1832781228433402,-0.26537104536704076,-0.10726043694570629,0.02285714285714285,0.03571428571428571,0.02857142857142857,0.30434782608695654
pdm,M-C pair [cinque],pooled,0.3,140,69,0.0532069970845481,0.018064322268069352,0.09635158961543802,0.3087843833185448,0.2105885832593908,0.4134871339840281,-0.25557738623399673,-0.35853553559104784,-0.15281628726579657,0.027551020408163266,0.027551020408163266,0.005237486965589155,0.05714539007092198,0.23188405797101447,0.14078674948240164,0.3271480331262938,-0.2043330375628512,-0.3023394807249293,-0.10709106322606915,0.05204081632653061,0.06428571428571428,0.06428571428571428,0.34782608695652173
pdm,M-C pair (mu=0) [cinque],pooled,0.3,140,69,0.07565597667638484,0.028159135838917177,0.13272309022106757,0.24548950014788523,0.15024401064773726,0.3369269446909199,-0.16983352347150038,-0.2693284952333941,-0.06501745999942742,0.0346938775510204,0.0346938775510204,0.012052232142857142,0.06101886520737323,0.1790890269151139,0.09521221532091095,0.2670807453416149,-0.1443951493640935,-0.2297280297988761,-0.061626972923556796,0.07478134110787173,0.09285714285714286,0.09285714285714286,0.2753623188405797
pdm,M-C pair qwen [cinque],pooled,0.3,140,69,0.029883381924198253,0.004941842315863959,0.06504399556832963,0.28453120378586216,0.1883984028393965,0.391903283052351,-0.2546478218616639,-0.36009680520174414,-0.15217411239858275,0.016836734693877555,0.016836734693877555,0.0,0.04362542727014467,0.21842650103519665,0.13351449275362315,0.3136645962732919,-0.2015897663413191,-0.2938653812974465,-0.109400978580606,0.02419825072886297,0.03571428571428571,0.02857142857142857,0.3188405797101449
pdm,M-C pair op [cinque],pooled,0.1,140,69,0.038857142857142854,0.006437666339823502,0.0787946675517203,0.23797101449275362,0.14692028985507238,0.33826086956521734,-0.19911387163561078,-0.2930767488339075,-0.1088042303399545,0.014761904761904764,0.014761904761904764,0.0005245336699324798,0.03872662008065637,0.17004830917874397,0.0927536231884058,0.25603864734299514,-0.15528640441683922,-0.2394394926799362,-0.0798033285510489,0.037714285714285714,0.05,0.05,0.2753623188405797
pdm,M-C hard [cinque],pooled,0.3,140,69,0.01763848396501458,0.0,0.04687962141378289,0.17657497781721385,0.09434338952972489,0.2653356994971902,-0.15893649385219927,-0.24884294247046757,-0.07607041821043056,0.00816326530612245,0.00816326530612245,0.0,0.021941990210718413,0.14699792960662525,0.07349896480331264,0.2256728778467909,-0.13883466430050279,-0.21552163350128517,-0.06729380096187568,0.01763848396501458,0.02142857142857143,0.02142857142857143,0.18840579710144928
pdm,M-C uniform [cinque],pooled,0.3,140,69,0.023323615160349847,0.0,0.056124297545104986,0.22981366459627328,0.14196983141082517,0.32239721975746843,-0.20649004943592345,-0.29814078261283244,-0.11816949878328778,0.011734693877551022,0.011734693877551022,0.0,0.03653217011995639,0.16459627329192547,0.09417701863354036,0.24534161490683232,-0.15286157941437445,-0.22696811469547457,-0.08453524266849602,0.023323615160349847,0.02857142857142857,0.02857142857142857,0.2608695652173913
pdm,prior [lebowski],pooled,0.1,140,69,0.04799999999999999,0.013228736089030196,0.09447998510519456,0.3136231884057971,0.2156304347826088,0.4136521739130431,-0.26562318840579713,-0.36990073833881354,-0.15607002299041067,0.01619047619047619,0.01619047619047619,0.0,0.03809523809523809,0.23768115942028983,0.1545893719806763,0.33043478260869563,-0.22149068322981363,-0.3189350350270158,-0.13399752381044922,0.038857142857142854,0.06428571428571428,0.05,0.34782608695652173
pdm,M-C pair [lebowski],pooled,0.3,140,69,0.07959183673469389,0.0293908798722783,0.14112899270510124,0.35817805383022766,0.2552277432712217,0.46583850931677,-0.2785862170955338,-0.39401277743401775,-0.16733035021965814,0.02704081632653061,0.02704081632653061,0.004557676366187004,0.054905076267016566,0.2826086956521739,0.19151138716356106,0.3799171842650105,-0.2555678793256433,-0.35618808106042305,-0.16439108251996454,0.06938775510204083,0.10714285714285714,0.09285714285714286,0.391304347826087
pdm,M-C pair (mu=0) [lebowski],pooled,0.3,140,69,0.1326530612244898,0.06912173362772817,0.2069615716038323,0.3262348417627921,0.22005323868677903,0.4291629695356405,-0.1935817805383023,-0.3011259157572217,-0.08322514421722166,0.04336734693877551,0.04336734693877551,0.01716445182724253,0.07445059244355016,0.24948240165631466,0.15525362318840577,0.3457815734989646,-0.20611505471753916,-0.2976542559290288,-0.11660187997164288,0.1326530612244898,0.17857142857142858,0.17857142857142858,0.36231884057971014
pdm,M-C pair qwen [lebowski],pooled,0.3,140,69,0.05962099125364432,0.01617594078395473,0.11461404796032124,0.3800650695060633,0.2721088435374152,0.4883318544809231,-0.32044407825241894,-0.4301047071017194,-0.21225802397469423,0.020408163265306124,0.020408163265306124,0.0020843884999255176,0.04592587034813921,0.2867494824016563,0.1925465838509317,0.38304865424430634,-0.2663413191363502,-0.36249833925665137,-0.16985531727379558,0.04810495626822157,0.07857142857142857,0.06428571428571428,0.42028985507246375
