a,b,group,n,dDS,dDS_lo,dDS_hi,dSR,dSR_lo,dSR_hi,bar_DS,bar_SR,noise_ref,within_noise_DS,within_noise_SR
r2se,minddrive3b,lead_hard_brake,5,-12.8,-38.4,0.0,-20.0,-60.0,0.0,0.0,0.0,BLUE,False,False
r2se,minddrive3b,junction_violator,15,26.4760478,8.670456266666667,44.34368355166666,33.333333333333336,0.0,60.0,7.148928433953858,18.856180831641268,BLUE,False,False
r2se,orion_lite.a100,all,209,5.121753406698564,0.8099360876794259,9.377417688038278,11.483253588516746,3.349282296650718,19.617224880382775,2.274322700076839,4.982137319851344,BLUE,False,False
r2se,orion_lite.a100,sudden,65,4.111782107692308,-1.9522958596153845,10.56441784115384,7.6923076923076925,-3.076923076923077,18.46153846153846,2.537501042048273,6.144950501563595,BLUE,False,False
r2se,orion_lite.a100,vru_emerging,10,12.84,-10.0,35.67999999999999,20.0,-20.0,60.0,5.773502691896258,11.547005383792515,BLUE,False,False
r2se,orion_lite.a100,vru_crossing,20,5.92732235,-1.0860702500000001,14.386082178749996,20.0,5.0,40.0,4.5077710678338585,10.000000000000002,BLUE,False,False
r2se,orion_lite.a100,cut_in,15,2.6666666666666665,0.0,8.0,6.666666666666667,0.0,20.0,4.173124247658409,10.432810619146023,BLUE,False,False
r2se,orion_lite.a100,lead_hard_brake,5,-12.8,-38.4,0.0,-20.0,-60.0,0.0,0.0,0.0,BLUE,False,False
r2se,orion_lite.a100,junction_violator,15,2.9546259999999998,-13.333333333333334,22.407497999999993,-6.666666666666667,-33.333333333333336,20.0,7.148928433953858,18.856180831641268,BLUE,True,True
tfpp,minddrive3b,all,207,4.000455198067633,-0.39431116920289844,8.362475117874395,8.21256038647343,0.0,16.42512077294686,2.274322700076839,4.982137319851344,BLUE,False,False
tfpp,minddrive3b,sudden,65,4.8836068307692315,-3.0108454842307695,12.865764226538456,7.6923076923076925,-6.153846153846154,21.53846153846154,2.537501042048273,6.144950501563595,BLUE,False,False
tfpp,minddrive3b,vru_emerging,10,-19.785219,-39.878438,-2.0379999999999994,-40.0,-70.0,-10.0,5.773502691896258,11.547005383792515,BLUE,False,False
tfpp,minddrive3b,vru_crossing,20,5.7396958499999995,-0.9655174500000001,14.184605,15.0,-5.0,35.0,4.5077710678338585,10.000000000000002,BLUE,False,False
tfpp,minddrive3b,cut_in,15,-2.4432000000000005,-15.693200000000001,8.3636,0.0,-20.0,20.0,4.173124247658409,10.432810619146023,BLUE,True,True
tfpp,minddrive3b,lead_hard_brake,5,-8.0,-24.0,0.0,-20.0,-60.0,0.0,0.0,0.0,BLUE,False,False
tfpp,minddrive3b,junction_violator,15,31.809381133333336,12.035898078333332,51.98565427333333,46.666666666666664,13.333333333333334,73.33333333333333,7.148928433953858,18.856180831641268,BLUE,False,False
tfpp,orion_lite.a100,all,209,3.4690663779904307,-0.8667673784688994,7.801749649401912,9.569377990430622,1.4354066985645932,17.70334928229665,2.274322700076839,4.982137319851344,BLUE,False,False
tfpp,orion_lite.a100,sudden,65,0.4831945692307692,-6.196632097307693,7.248882526153846,1.5384615384615385,-9.23076923076923,13.846153846153847,2.537501042048273,6.144950501563595,BLUE,True,True
tfpp,orion_lite.a100,vru_emerging,10,-9.599219,-32.317657,12.84,-20.0,-60.0,20.0,5.773502691896258,11.547005383792515,BLUE,False,False
tfpp,orion_lite.a100,vru_crossing,20,4.07732235,-7.5,14.24464774875,15.0,-5.0,35.0,4.5077710678338585,10.000000000000002,BLUE,True,False
tfpp,orion_lite.a100,cut_in,15,-2.5644000000000005,-15.693200000000001,8.0,0.0,-20.0,20.0,4.173124247658409,10.432810619146023,BLUE,True,True
tfpp,orion_lite.a100,lead_hard_brake,5,-8.0,-24.0,0.0,-20.0,-60.0,0.0,0.0,0.0,BLUE,False,False
tfpp,orion_lite.a100,junction_violator,15,8.287959333333333,-5.333333333333333,25.790966883333212,6.666666666666667,-13.333333333333334,26.666666666666668,7.148928433953858,18.856180831641268,BLUE,False,True
minddrive3b,orion_lite.a100,all,207,-0.3330403526570045,-4.996715949879225,4.201518186473429,0.966183574879227,-6.763285024154589,8.21256038647343,2.274322700076839,4.982137319851344,BLUE,True,True
minddrive3b,orion_lite.a100,sudden,65,-4.400412261538461,-12.266577730384615,3.0573049042307696,-6.153846153846154,-18.46153846153846,6.153846153846154,2.537501042048273,6.144950501563595,BLUE,False,False
minddrive3b,orion_lite.a100,vru_emerging,10,10.186000000000002,-5.308,28.706000000000007,20.0,0.0,50.0,5.773502691896258,11.547005383792515,BLUE,False,False
minddrive3b,orion_lite.a100,vru_crossing,20,-1.6623734999999997,-13.90171015,10.22966675,0.0,-25.0,25.0,4.5077710678338585,10.000000000000002,BLUE,True,True
minddrive3b,orion_lite.a100,cut_in,15,-0.12119999999999985,-8.3636,8.0,0.0,-20.0,20.0,4.173124247658409,10.432810619146023,BLUE,True,True
minddrive3b,orion_lite.a100,lead_hard_brake,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BLUE,False,False
minddrive3b,orion_lite.a100,junction_violator,15,-23.5214218,-46.92283794,-0.5359816,-40.0,-66.66666666666667,-13.333333333333334,7.148928433953858,18.856180831641268,BLUE,False,False
