direction,arm,judge,scope,subset,n,value,delta,lo,hi,halfwidth,meets_threshold
1,op-small plan,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.739829421043396,-0.12297215312719345,-0.31125661642416885,0.056043233046409804,0.18364992473528932,False
1,op-cinque temporal,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.6346029043197632,-0.22819869220256805,-0.38818065721759326,-0.08126647775370638,0.15345708973194344,True
1,op-cinque vision,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.7110397815704346,-0.1517617404460907,-0.2833888803313534,-0.024119235858003053,0.12963482223667516,True
1,op-cinque hidden,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.6667524576187134,-0.1960490643978119,-0.32632021694158025,-0.06890425523687582,0.12870798085235222,True
1,op-cinque plan,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.6837120056152344,-0.1790895313024521,-0.3461188444828895,-0.01322247500501162,0.16644818473893894,True
1,op-lebowski temporal,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.699084997177124,-0.16371650993824005,-0.3463668571047769,0.011921441621686244,0.17914414936323156,False
1,op-lebowski vision,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.7047115564346313,-0.1580899953842163,-0.2899501005958831,-0.029064378771469532,0.13044286091220678,True
1,op-lebowski hidden,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.6909507513046265,-0.17185072600841522,-0.3102094040992731,-0.046869021854863524,0.1316701911222048,True
1,op-lebowski plan,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.7498950958251953,-0.11290643364191055,-0.3176127139009931,0.07999536474485693,0.198804039322925,False
1,alp vit_mean,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.8621677160263062,-0.0006338231032714248,-0.07479891823906144,0.06435055305301991,0.06957473564604068,False
1,alp vis_mean,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.860226035118103,-0.0025755749084055424,-0.07511759629657334,0.06574008938281936,0.07042884283969636,False
1,alp L09_mean,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.8289477825164795,-0.03385373204946518,-0.14284952686533595,0.09162170089653007,0.11723561388093301,False
1,alp L09_last,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.7978957891464233,-0.06490572541952133,-0.1692701859642655,0.05201069543740867,0.11064044070083708,False
1,alp L18_mean,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.827130913734436,-0.035670582205057144,-0.16571477378415175,0.12476775121251651,0.14524126249833413,False
1,alp L18_last,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.8018476963043213,-0.06095396727323532,-0.17741031802034693,0.07282601756634587,0.1251181677933464,False
1,alp L27_mean,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.809157133102417,-0.05364429950714111,-0.1889266515958576,0.10939306667824868,0.14915985913705312,False
1,alp L27_last,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.6911709308624268,-0.1716305911540985,-0.29912053765833296,-0.048110587610659485,0.12550497502383673,True
1,alp L36_mean,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.8309539556503296,-0.0318475142121315,-0.18676886268050072,0.15320775131476472,0.16998830699763273,False
1,alp L36_last,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.7423086166381836,-0.12049287557601929,-0.21876132637035672,-0.022050944750000284,0.09835519081017823,True
1,fusion op-cinque temporal + A,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.6832698583602905,-0.17953188717365265,-0.3202472737913184,-0.04217432131721585,0.1390364762370513,True
1,fusion alp L18_mean + A,ADE vs log,s_ego deciles 1-9,pre_onset,640,1.8170579671859741,-0.04574361816048622,-0.1827132019930113,0.12299236730958181,0.15285278465129656,False
