direction,arm,subset,n,ade_base,ade_arm,dade,lo,hi,halfwidth,meets_threshold
1,ridge_late qwenvid L18_mean,turn_yaw,2041,2.285815,2.27339,-0.012424947,-0.055800401294295886,0.034282228959008516,0.0450413151266522,False
1,ridge_late vjepa2 mean,all,9642,1.9891527,1.9362603,-0.052892655,-0.080949949075017,-0.024387846307322124,0.028281051383847438,True
1,ridge_late vjepa2 mean,pre_onset,706,2.0492833,1.9344355,-0.114848,-0.1897395936542874,-0.027209986987440257,0.08126480333342356,True
1,ridge_late vjepa2 mean,straight_yaw,5742,1.8540353,1.7956972,-0.05833785,-0.0961335323393163,-0.020286260596905307,0.0379236358712055,True
1,ridge_late vjepa2 mean,turn_yaw,2041,2.285815,2.2456877,-0.040127218,-0.0782965533413826,-0.0043995684550652055,0.0369484924431587,False
1,ridge_late concat op-cinque temporal + qwenvid L18_last,all,9642,1.9891527,1.5512184,-0.43793434,-0.48868397328144214,-0.38597108585153744,0.05135644371495235,True
1,ridge_late concat op-cinque temporal + qwenvid L18_last,pre_onset,706,2.0492833,1.7450802,-0.30420315,-0.47695664694353357,-0.13686595224919296,0.1700453473471703,True
1,ridge_late concat op-cinque temporal + qwenvid L18_last,straight_yaw,5742,1.8540353,1.3912796,-0.4627555,-0.5339788782090029,-0.3999127443819611,0.0670330669135209,True
1,ridge_late concat op-cinque temporal + qwenvid L18_last,turn_yaw,2041,2.285815,1.7917325,-0.49408248,-0.5927167495142605,-0.3922090601325556,0.10025384469085244,True
1,ridge_late late op-cinque temporal + qwenvid L18_last,all,9642,1.9891527,1.6490798,-0.3400729,-0.37168427709942514,-0.3074708230426559,0.03210672702838463,True
1,ridge_late late op-cinque temporal + qwenvid L18_last,pre_onset,706,2.0492833,1.7398133,-0.3094702,-0.4001861296218174,-0.21782649191238757,0.0911798188547149,True
1,ridge_late late op-cinque temporal + qwenvid L18_last,straight_yaw,5742,1.8540353,1.5078971,-0.34613794,-0.389561630412684,-0.3075808427989414,0.040990393806871306,True
1,ridge_late late op-cinque temporal + qwenvid L18_last,turn_yaw,2041,2.285815,1.9031074,-0.38270754,-0.439014178441297,-0.32768037426061564,0.05566690209034067,True
1,ridge_late concat op-lebowski temporal + qwenvid L18_last,all,9642,1.9891527,1.5640289,-0.42512402,-0.47827526285449234,-0.372107131108531,0.053084065872980674,True
1,ridge_late concat op-lebowski temporal + qwenvid L18_last,pre_onset,706,2.0492833,1.7673163,-0.28196707,-0.49960811492054913,-0.07911114009959185,0.21024848741047863,True
1,ridge_late concat op-lebowski temporal + qwenvid L18_last,straight_yaw,5742,1.8540353,1.3895257,-0.4645094,-0.5331229394293062,-0.40081856238004104,0.06615218852463259,True
1,ridge_late concat op-lebowski temporal + qwenvid L18_last,turn_yaw,2041,2.285815,1.8373673,-0.4484476,-0.5360257738442574,-0.35180976162217864,0.09210800611103939,True
1,ridge_late late op-lebowski temporal + qwenvid L18_last,all,9642,1.9891527,1.6525838,-0.33656883,-0.37021819125374666,-0.30308839043654406,0.0335649004086013,True
1,ridge_late late op-lebowski temporal + qwenvid L18_last,pre_onset,706,2.0492833,1.7433656,-0.30591783,-0.4351591762297279,-0.1873604754254151,0.1238993504021564,True
1,ridge_late late op-lebowski temporal + qwenvid L18_last,straight_yaw,5742,1.8540353,1.5029153,-0.35111988,-0.39577695644966115,-0.3095287510630566,0.043124102693302274,True
1,ridge_late late op-lebowski temporal + qwenvid L18_last,turn_yaw,2041,2.285815,1.925563,-0.360252,-0.4119850097713196,-0.3066222871388828,0.052681361316218395,True
1,cls ego K1024,all,9642,1.9891527,3.154303,1.1651503,0.9717099918870912,1.383161701159885,0.20572585463639687,False
1,cls ego K1024,pre_onset,706,2.0492833,3.6944652,1.645182,1.0565020301653758,2.3377794729020347,0.6406387213683294,False
1,cls ego K1024,straight_yaw,5742,1.8540353,3.0106695,1.1566344,0.9577536076816469,1.371456532510563,0.20685146241445806,False
1,cls ego K1024,turn_yaw,2041,2.285815,3.897097,1.6112821,1.1364253037126912,2.135769681489164,0.4996721888882364,False
1,cls_late op-cinque temporal,all,9642,1.9891527,3.0251415,1.0359888,0.8296279992199012,1.2853704743663827,0.2278712375732408,False
1,cls_late op-cinque temporal,pre_onset,706,2.0492833,3.4449832,1.3956999,0.8645143811706367,2.051042131390661,0.5932638751100121,False
1,cls_late op-cinque temporal,straight_yaw,5742,1.8540353,2.9147599,1.0607244,0.8075594147223012,1.3508013348405161,0.27162096005910746,False
1,cls_late op-cinque temporal,turn_yaw,2041,2.285815,3.6872125,1.4013976,0.9278813985498134,1.9540010331661526,0.5130598173081695,False
1,cls_late op-lebowski temporal,all,9642,1.9891527,3.0814607,1.0923077,0.8897607723181461,1.3234077037616876,0.21682346572177075,False
1,cls_late op-lebowski temporal,pre_onset,706,2.0492833,3.371439,1.3221556,0.7814313872473511,1.9770671866006333,0.5978178996766411,False
1,cls_late op-lebowski temporal,straight_yaw,5742,1.8540353,2.949799,1.095764,0.8740360397468855,1.3498177641274771,0.23789086219029582,False
1,cls_late op-lebowski temporal,turn_yaw,2041,2.285815,3.8560848,1.57027,1.0568445069112944,2.165966979293227,0.5545612361909663,False
1,cls_late qwenvid L18_last,all,9642,1.9891527,3.1778636,1.1887107,0.9833461102882048,1.4129496883842358,0.2148017890480155,False
1,cls_late qwenvid L18_last,pre_onset,706,2.0492833,3.5009665,1.4516829,0.9287263893359733,2.0815130779374327,0.5763933443007296,False
1,cls_late qwenvid L18_last,straight_yaw,5742,1.8540353,3.0367475,1.1827123,0.9572502743546892,1.4381260253111543,0.24043787547823253,False
1,cls_late qwenvid L18_last,turn_yaw,2041,2.285815,3.990402,1.7045873,1.1830146302514317,2.2919829600520325,0.5544841649003004,False
1,cls_late qwenvid L18_mean,all,9642,1.9891527,3.1792612,1.1901085,0.9694562128000394,1.431514914534905,0.23102935086743287,False
1,cls_late qwenvid L18_mean,pre_onset,706,2.0492833,3.4035478,1.3542643,0.8243915564796918,2.007725772557317,0.5916671080388126,False
1,cls_late qwenvid L18_mean,straight_yaw,5742,1.8540353,3.0304892,1.176454,0.9289108713058131,1.4688246377166476,0.2699568832054173,False
1,cls_late qwenvid L18_mean,turn_yaw,2041,2.285815,4.0446568,1.7588423,1.2139801183079302,2.3760203125597634,0.5810200971259166,False
1,cls_late vjepa2 mean,all,9642,1.9891527,3.1725585,1.1834055,0.9709759520973634,1.4079542013707467,0.21848912463669162,False
1,cls_late vjepa2 mean,pre_onset,706,2.0492833,3.4551058,1.4058223,0.8710139426292668,2.0463942932582087,0.587690175314471,False
1,cls_late vjepa2 mean,straight_yaw,5742,1.8540353,3.0241225,1.1700873,0.93941997171431,1.4442895911602918,0.25243480972299087,False
1,cls_late vjepa2 mean,turn_yaw,2041,2.285815,4.0261354,1.7403207,1.2205572818926853,2.3375657527650833,0.558504235436199,False
1,cls_late concat op-cinque temporal + qwenvid L18_last,all,9642,1.9891527,3.169469,1.1803164,0.9736346604211163,1.4032615572285096,0.21481344840369665,False
1,cls_late concat op-cinque temporal + qwenvid L18_last,pre_onset,706,2.0492833,3.421465,1.3721814,0.8478834456931345,2.0108183536168305,0.5814674539618481,False
1,cls_late concat op-cinque temporal + qwenvid L18_last,straight_yaw,5742,1.8540353,3.0225763,1.1685413,0.9509085316026807,1.4207960675879963,0.23494376799265776,False
1,cls_late concat op-cinque temporal + qwenvid L18_last,turn_yaw,2041,2.285815,4.032216,1.746401,1.2352606653716378,2.3343505644674267,0.5495449495478945,False
1,cls_late late op-cinque temporal + qwenvid L18_last,all,9642,1.9891527,3.0433571,1.0542042,0.8424964895471976,1.3015751548531407,0.22953933265297155,False
1,cls_late late op-cinque temporal + qwenvid L18_last,pre_onset,706,2.0492833,3.3893929,1.3401095,0.8102396384625934,1.9911680551300046,0.5904642083337056,False
1,cls_late late op-cinque temporal + qwenvid L18_last,straight_yaw,5742,1.8540353,2.9378793,1.0838444,0.8478954848319444,1.3511776975865384,0.251641106377297,False
1,cls_late late op-cinque temporal + qwenvid L18_last,turn_yaw,2041,2.285815,3.7056158,1.4198006,0.9487454192927297,1.9831790158611442,0.5172167982842073,False
1,cls_late concat op-lebowski temporal + qwenvid L18_last,all,9642,1.9891527,3.1646528,1.1755002,0.9690043812491272,1.39783894600967,0.2144172823802714,False
1,cls_late concat op-lebowski temporal + qwenvid L18_last,pre_onset,706,2.0492833,3.4207926,1.3715091,0.850791130090689,2.009866820474426,0.5795378451918685,False
1,cls_late concat op-lebowski temporal + qwenvid L18_last,straight_yaw,5742,1.8540353,3.0202227,1.1661878,0.9437439227123124,1.4260294909252997,0.24114278410649365,False
1,cls_late concat op-lebowski temporal + qwenvid L18_last,turn_yaw,2041,2.285815,4.015555,1.7297399,1.22032432698721,2.313507203689877,0.5465914383513335,False
1,cls_late late op-lebowski temporal + qwenvid L18_last,all,9642,1.9891527,3.126105,1.1369524,0.933556711300221,1.3612172331452639,0.21383026092252144,False
1,cls_late late op-lebowski temporal + qwenvid L18_last,pre_onset,706,2.0492833,3.4191988,1.3699154,0.8536000935674599,2.0092431983102674,0.5778215523714038,False
1,cls_late late op-lebowski temporal + qwenvid L18_last,straight_yaw,5742,1.8540353,2.985193,1.131158,0.9109217852597011,1.3763151863364922,0.23269670053839553,False
1,cls_late late op-lebowski temporal + qwenvid L18_last,turn_yaw,2041,2.285815,3.9428627,1.6570479,1.1505299472065624,2.2480728855856875,0.5487714691895625,False
