protocol,arm,vs,n_pre19,pre19_delta,pre19_lo,pre19_hi,all19_delta,all19_lo,all19_hi,straight19_delta,did,did_lo,did_hi,n_rater,rfs_frame,rfs_frame_delta,rfs_lo,rfs_hi,rfs_cluster,rfs_cluster_delta
wod_b,cls_late op-cinque temporal,ridge ego,1281,0.22746387124061584,0.07251116392059924,0.3856424433707328,0.2941818833351135,0.20283095255733272,0.4098691190403616,0.32782766222953796,-0.10036379098892212,-0.30483120121834434,0.09711273342471798,478,7.623876574216983,0.5515162114351275,0.34365062157292964,0.7639515882938794,7.585752562479788,0.524994060795998
wod_b,cls_late op-cinque temporal,cls ego K1024,1281,-0.19397825002670288,-0.33948933152964417,-0.0569067685070791,-0.12096045166254044,-0.17338195473764847,-0.06692294755062422,-0.14204226434230804,-0.051935985684394836,-0.20735738217009533,0.09588394885086636,478,7.623876574216983,0.3607026995382493,0.18904551856960888,0.5240848445156633,7.585752562479788,0.3520467845368387
wod_b,cls_late op-lebowski temporal,ridge ego,1281,0.12781201303005219,-0.021411808259178856,0.2755689142854188,0.2943378984928131,0.1925510353375069,0.41384052768345736,0.34334927797317505,-0.21553726494312286,-0.4021120480817562,-0.029627866333459377,478,7.674907130832884,0.602546768051028,0.3873151495360237,0.8200258908727888,7.7298666943645955,0.6691081926808051
wod_b,cls_late op-lebowski temporal,cls ego K1024,1281,-0.29363012313842773,-0.41145822813146815,-0.17063846761587903,-0.12080443650484085,-0.18265597217869464,-0.046739807859472106,-0.12652066349983215,-0.16710945963859558,-0.3048659513101116,-0.043473718900104416,478,7.674907130832884,0.41173325615414974,0.2660556953823185,0.5643709050178233,7.7298666943645955,0.49616091642164584
wod_b,cls_late qwenvid L18_last,ridge ego,1281,0.39682140946388245,0.2437134504504169,0.5500010665848384,0.41188180446624756,0.33820229767105364,0.49489729088782747,0.45676493644714355,-0.05994352698326111,-0.22824490091442187,0.11246329766201883,478,7.266849132619919,0.19448876983806213,-0.017055592943135182,0.4006584910992872,7.218457529366245,0.15769902768245458
wod_b,cls_late qwenvid L18_last,cls ego K1024,1281,-0.024620743468403816,-0.08713363352753399,0.03296784802281983,-0.0032605244778096676,-0.03994339343049904,0.03122737762978529,-0.013105005025863647,-0.011515738442540169,-0.09303854421582992,0.06757962985684149,478,7.266849132619919,0.0036752579411839332,-0.07098662960268574,0.08099624350831952,7.218457529366245,-0.015248248576704704
wod_b,cls_late qwenvid L18_mean,ridge ego,1281,0.4004538655281067,0.2335596513863076,0.5655778582670943,0.41940146684646606,0.3403630926384815,0.5076563533698786,0.4683569073677063,-0.06790304183959961,-0.2514410274376587,0.12129129690695382,478,7.327189450856489,0.2548290880746332,0.06416859597349936,0.4574787095106024,7.331926342199429,0.2711678405156386
wod_b,cls_late qwenvid L18_mean,cls ego K1024,1281,-0.02098827250301838,-0.07787951900246484,0.037425803122155356,0.004259145352989435,-0.02914994368562516,0.038411730243508906,-0.0015130310785025358,-0.019475242123007774,-0.10070560547551971,0.059242561895534715,478,7.327189450856489,0.064015576177755,-0.018929423697388155,0.16065824020870137,7.331926342199429,0.09822056425647929
wod_b,cls_late vjepa2 mean,ridge ego,1281,0.37706324458122253,0.2187502584131876,0.5407772264972609,0.40191489458084106,0.32671110859236996,0.489849736519003,0.44204476475715637,-0.06498152017593384,-0.2536637574463827,0.1288204639158479,478,7.3066360933757055,0.23427573059384996,0.03165997326489801,0.44378378357200443,7.279281916448613,0.21852341476482273
wod_b,cls_late vjepa2 mean,cls ego K1024,1281,-0.044378917664289474,-0.09696944761434714,0.005831336895815816,-0.01322744507342577,-0.038349010274895234,0.011661086716612415,-0.02782520279288292,-0.016553714871406555,-0.07285412500032154,0.04165661895340956,478,7.3066360933757055,0.04346221869697175,-0.026443448512361394,0.12221827294296775,7.279281916448613,0.045576138505663444
wod_b,cls_late concat op-cinque temporal + qwenvid L18_last,ridge ego,1281,0.24961572885513306,0.10550291731206976,0.39056028409626314,0.38720130920410156,0.268403548437101,0.5183095053100564,0.450716495513916,-0.20110076665878296,-0.4196870472511858,-0.017866316143840547,478,7.479458223557067,0.40709786077521126,0.1987383947773432,0.6344446691814379,7.577210885169947,0.5164523834861567
wod_b,cls_late concat op-cinque temporal + qwenvid L18_last,cls ego K1024,1281,-0.17182640731334686,-0.2844138851349136,-0.05887978323061057,-0.027941029518842697,-0.11146060521962398,0.07064798300065027,-0.019153445959091187,-0.15267296135425568,-0.3129435270548983,-0.010896383606292083,478,7.479458223557067,0.21628434887833306,0.04807213300375938,0.38562669432010077,7.577210885169947,0.34350510722699745
wod_b,cls_late late op-cinque temporal + qwenvid L18_last,ridge ego,1281,0.14523100852966309,0.005545063804518267,0.2745469167542018,0.2094411998987198,0.13469433594827773,0.29742281415318156,0.25877493619918823,-0.11354392766952515,-0.28208486207557526,0.053286911723515386,478,7.53812934891954,0.46576898613768397,0.26715032920890164,0.683672828809271,7.544020841787858,0.48326234010406743
wod_b,cls_late late op-cinque temporal + qwenvid L18_last,cls ego K1024,1281,-0.27621111273765564,-0.3987245564150759,-0.16706509966403074,-0.20570112764835358,-0.2433985200957673,-0.16791280793822566,-0.21109500527381897,-0.06511610746383667,-0.2028148015679804,0.050876036662233705,478,7.53812934891954,0.2749554742408058,0.13851658652905008,0.40414705144039836,7.544020841787858,0.31031506384490815
wod_b,cls_late concat op-lebowski temporal + qwenvid L18_last,ridge ego,1281,0.21736867725849152,0.07023264722924928,0.3564857217013912,0.36714592576026917,0.25725874346180405,0.49939856009054334,0.428030788898468,-0.2106621116399765,-0.4082950003970285,-0.03442398297077217,478,7.476264200247311,0.4039038374654539,0.20176160209314153,0.6213530429228997,7.515494405316216,0.4547359036324252
wod_b,cls_late concat op-lebowski temporal + qwenvid L18_last,cls ego K1024,1281,-0.2040734440088272,-0.3129640977332371,-0.10494975321426601,-0.047996439039707184,-0.12330332989818875,0.04485361486493377,-0.041839148849248886,-0.16223429143428802,-0.3161204134339881,-0.02589697326739257,478,7.476264200247311,0.2130903255685757,0.061215137478402216,0.3670346650495584,7.515494405316216,0.28178862737326593
wod_b,cls_late late op-lebowski temporal + qwenvid L18_last,ridge ego,1281,0.1663293093442917,0.01870944230086716,0.30415059980691284,0.24636512994766235,0.1583521553709353,0.34525147697826425,0.2839301824569702,-0.11760087311267853,-0.3026100548387985,0.061098213542106594,478,7.5122765331093735,0.4399161703275164,0.23781124292934624,0.6458417319650399,7.531701634563386,0.47094313287959544
wod_b,cls_late late op-lebowski temporal + qwenvid L18_last,cls ego K1024,1281,-0.25511279702186584,-0.3606293941462038,-0.1576377808557661,-0.16877718269824982,-0.21634212580264953,-0.11129820974943382,-0.18593977391719818,-0.06917302310466766,-0.19418238086669695,0.04061491326740401,478,7.5122765331093735,0.2491026584306382,0.12073848568639335,0.37840109063569305,7.531701634563386,0.29799585662043615
wod_b,native op-small (no fit),ridge ego,1281,1.3232046365737915,1.003126581573115,1.65927814697473,0.9251736998558044,0.8095574415426848,1.0424611747301582,1.0277328491210938,0.29547178745269775,-0.06889478941880646,0.649580208690127,478,7.6948085275742715,0.6224481647924144,0.38979504740797644,0.8393528796980071,7.6284320809397075,0.5676735792559171
wod_b,native op-cinque (no fit),ridge ego,1281,0.6572240591049194,0.40764947851945027,0.9003068681633999,0.4467770755290985,0.33924360114645224,0.5562944933297713,0.6557472944259644,0.0014767646789550781,-0.2764360223016165,0.27910834676536483,478,7.936899100465832,0.864538737683975,0.6340792133892412,1.082487158651165,7.994670300190397,0.9339117985066068
wod_b,native op-lebowski (no fit),ridge ego,1281,0.9208274483680725,0.6127607306231275,1.2251215116542578,0.8477397561073303,0.7147246372205611,0.9901266212592494,1.2057299613952637,-0.28490251302719116,-0.6306422316377011,0.0730984068888686,478,7.812645282645684,0.740284919863826,0.5133795438876539,0.9699379899338948,7.902799111008347,0.8420406093245569
