clip,config,sample,ade64,ade40,fde40
1a3458b1-4bd7-4659-b6e4-c6435d80b987,repeat+rt+ego2hz,0,3.0659442,0.77256566,3.3658767
1a3458b1-4bd7-4659-b6e4-c6435d80b987,repeat+rt+ego2hz,1,2.5400126,0.6312574,2.7592196
1a3458b1-4bd7-4659-b6e4-c6435d80b987,repeat+rt+ego2hz,2,3.2071216,1.6490787,4.3833184
1a3458b1-4bd7-4659-b6e4-c6435d80b987,repeat+rt+ego2hz,3,1.0559627,0.2740012,0.9948243
1a3458b1-4bd7-4659-b6e4-c6435d80b987,repeat+rt+ego2hz,4,0.875899,0.30262643,0.79685676
1a3458b1-4bd7-4659-b6e4-c6435d80b987,repeat+rt+ego2hz,5,2.2497118,1.4387408,3.7167416
1a3458b1-4bd7-4659-b6e4-c6435d80b987,2hz+rt+ego2hz,0,3.8447318,0.88755214,3.917458
1a3458b1-4bd7-4659-b6e4-c6435d80b987,2hz+rt+ego2hz,1,1.759932,1.3580743,2.6399808
1a3458b1-4bd7-4659-b6e4-c6435d80b987,2hz+rt+ego2hz,2,4.197131,1.1214606,4.488759
1a3458b1-4bd7-4659-b6e4-c6435d80b987,2hz+rt+ego2hz,3,9.3943615,3.402509,11.30893
1a3458b1-4bd7-4659-b6e4-c6435d80b987,2hz+rt+ego2hz,4,6.52956,1.900101,7.086938
1a3458b1-4bd7-4659-b6e4-c6435d80b987,2hz+rt+ego2hz,5,4.723146,1.0696459,4.665834
8998837f-499c-428c-9fb8-d9a07f58d866,native,0,0.82002145,0.082514256,0.5085213
8998837f-499c-428c-9fb8-d9a07f58d866,native,1,0.059280366,0.043827478,0.08054182
8998837f-499c-428c-9fb8-d9a07f58d866,native,2,1.1116676,0.31311238,1.1911407
8998837f-499c-428c-9fb8-d9a07f58d866,native,3,0.03787994,0.008291705,0.014765076
8998837f-499c-428c-9fb8-d9a07f58d866,native,4,0.102516584,0.07431197,0.1546238
8998837f-499c-428c-9fb8-d9a07f58d866,native,5,0.017556982,0.0060555064,0.007301598
8998837f-499c-428c-9fb8-d9a07f58d866,native+ego2hz,0,0.8983314,0.14607298,0.61520827
8998837f-499c-428c-9fb8-d9a07f58d866,native+ego2hz,1,0.14852402,0.11091987,0.21099071
8998837f-499c-428c-9fb8-d9a07f58d866,native+ego2hz,2,1.1104968,0.34780923,1.1922556
8998837f-499c-428c-9fb8-d9a07f58d866,native+ego2hz,3,0.0862602,0.07180656,0.118250884
8998837f-499c-428c-9fb8-d9a07f58d866,native+ego2hz,4,0.1902334,0.13312478,0.2646632
8998837f-499c-428c-9fb8-d9a07f58d866,native+ego2hz,5,0.09374305,0.07044494,0.12157539
8998837f-499c-428c-9fb8-d9a07f58d866,repeat,0,0.94339687,0.2700475,0.8166929
8998837f-499c-428c-9fb8-d9a07f58d866,repeat,1,0.39189792,0.23459497,0.52220356
8998837f-499c-428c-9fb8-d9a07f58d866,repeat,2,0.46741486,0.2588644,0.59108734
8998837f-499c-428c-9fb8-d9a07f58d866,repeat,3,0.40411875,0.23966923,0.53635764
8998837f-499c-428c-9fb8-d9a07f58d866,repeat,4,0.4785319,0.28401396,0.63063204
8998837f-499c-428c-9fb8-d9a07f58d866,repeat,5,0.40310824,0.229906,0.5175727
8998837f-499c-428c-9fb8-d9a07f58d866,2hz,0,0.44360754,0.31594133,0.5043931
8998837f-499c-428c-9fb8-d9a07f58d866,2hz,1,1.1829805,0.50362575,1.4840289
8998837f-499c-428c-9fb8-d9a07f58d866,2hz,2,0.4655395,0.1392717,0.09062879
8998837f-499c-428c-9fb8-d9a07f58d866,2hz,3,0.7537066,0.39129248,0.9244748
8998837f-499c-428c-9fb8-d9a07f58d866,2hz,4,0.17312014,0.14422552,0.33845535
8998837f-499c-428c-9fb8-d9a07f58d866,2hz,5,0.70699424,0.38696647,0.8736018
8998837f-499c-428c-9fb8-d9a07f58d866,native+rt,0,0.9997399,0.09497214,0.65341395
8998837f-499c-428c-9fb8-d9a07f58d866,native+rt,1,0.036502644,0.018031333,0.04085496
8998837f-499c-428c-9fb8-d9a07f58d866,native+rt,2,1.5164309,0.40153933,1.6659869
8998837f-499c-428c-9fb8-d9a07f58d866,native+rt,3,0.032184664,0.02085944,0.00051681953
8998837f-499c-428c-9fb8-d9a07f58d866,native+rt,4,0.14760613,0.08141847,0.21893974
8998837f-499c-428c-9fb8-d9a07f58d866,native+rt,5,0.022456847,0.026225692,0.006090349
8998837f-499c-428c-9fb8-d9a07f58d866,repeat+rt+ego2hz,0,0.5580257,0.32665515,0.72968143
8998837f-499c-428c-9fb8-d9a07f58d866,repeat+rt+ego2hz,1,0.5301816,0.310939,0.6965812
8998837f-499c-428c-9fb8-d9a07f58d866,repeat+rt+ego2hz,2,0.5427241,0.32069075,0.70943403
8998837f-499c-428c-9fb8-d9a07f58d866,repeat+rt+ego2hz,3,0.47573853,0.28040314,0.6250404
8998837f-499c-428c-9fb8-d9a07f58d866,repeat+rt+ego2hz,4,0.61728716,0.3651286,0.8031323
8998837f-499c-428c-9fb8-d9a07f58d866,repeat+rt+ego2hz,5,0.45991892,0.25801826,0.5823458
8998837f-499c-428c-9fb8-d9a07f58d866,2hz+rt+ego2hz,0,0.55611885,0.07600382,0.15254985
8998837f-499c-428c-9fb8-d9a07f58d866,2hz+rt+ego2hz,1,0.6695008,0.26582462,0.8300391
8998837f-499c-428c-9fb8-d9a07f58d866,2hz+rt+ego2hz,2,0.6368081,0.086529285,0.51862186
8998837f-499c-428c-9fb8-d9a07f58d866,2hz+rt+ego2hz,3,0.32795823,0.18701552,0.38330886
8998837f-499c-428c-9fb8-d9a07f58d866,2hz+rt+ego2hz,4,0.1461981,0.08009778,0.21377024
8998837f-499c-428c-9fb8-d9a07f58d866,2hz+rt+ego2hz,5,0.26646566,0.16145697,0.3154138
c83c20cf-4730-4402-a402-38cd76e03306,native,0,0.36815244,0.38931784,0.72465014
c83c20cf-4730-4402-a402-38cd76e03306,native,1,0.4282706,0.47014293,0.52260864
c83c20cf-4730-4402-a402-38cd76e03306,native,2,0.23102194,0.19384015,0.30470848
c83c20cf-4730-4402-a402-38cd76e03306,native,3,0.30259842,0.2425805,0.3399536
c83c20cf-4730-4402-a402-38cd76e03306,native,4,0.23574704,0.17734154,0.372962
c83c20cf-4730-4402-a402-38cd76e03306,native,5,0.2923451,0.24280676,0.49789217
c83c20cf-4730-4402-a402-38cd76e03306,native+ego2hz,0,0.28058085,0.23050165,0.107880205
c83c20cf-4730-4402-a402-38cd76e03306,native+ego2hz,1,0.44785118,0.20570056,0.17242756
c83c20cf-4730-4402-a402-38cd76e03306,native+ego2hz,2,0.30794618,0.2577601,0.28485802
c83c20cf-4730-4402-a402-38cd76e03306,native+ego2hz,3,0.7198061,0.5543355,0.8471618
c83c20cf-4730-4402-a402-38cd76e03306,native+ego2hz,4,0.2776938,0.23160644,0.23453665
c83c20cf-4730-4402-a402-38cd76e03306,native+ego2hz,5,0.22197104,0.15457182,0.14245632
c83c20cf-4730-4402-a402-38cd76e03306,repeat,0,1.2134128,0.26974145,0.57984185
c83c20cf-4730-4402-a402-38cd76e03306,repeat,1,1.5175438,0.31860876,1.4943448
c83c20cf-4730-4402-a402-38cd76e03306,repeat,2,4.279602,1.3368965,4.884456
c83c20cf-4730-4402-a402-38cd76e03306,repeat,3,1.7538807,0.39131272,1.8986099
c83c20cf-4730-4402-a402-38cd76e03306,repeat,4,0.9410824,0.45289198,0.15941377
c83c20cf-4730-4402-a402-38cd76e03306,repeat,5,3.683062,1.5513865,4.6530895
c83c20cf-4730-4402-a402-38cd76e03306,2hz,0,4.239694,2.592118,6.0529876
c83c20cf-4730-4402-a402-38cd76e03306,2hz,1,2.9888666,1.6761059,4.2598395
c83c20cf-4730-4402-a402-38cd76e03306,2hz,2,3.0332026,1.7905681,4.3603625
c83c20cf-4730-4402-a402-38cd76e03306,2hz,3,3.004515,1.7411134,4.1477375
c83c20cf-4730-4402-a402-38cd76e03306,2hz,4,4.3755713,2.6175501,6.1779346
c83c20cf-4730-4402-a402-38cd76e03306,2hz,5,2.9531603,1.6568753,4.2124195
c83c20cf-4730-4402-a402-38cd76e03306,native+rt,0,0.9306097,0.80484504,1.4247082
c83c20cf-4730-4402-a402-38cd76e03306,native+rt,1,0.18982497,0.18875453,0.23818924
c83c20cf-4730-4402-a402-38cd76e03306,native+rt,2,0.5726767,0.11874161,0.55731356
c83c20cf-4730-4402-a402-38cd76e03306,native+rt,3,0.27901345,0.1314331,0.17914182
c83c20cf-4730-4402-a402-38cd76e03306,native+rt,4,1.4848025,1.0183789,2.1563618
c83c20cf-4730-4402-a402-38cd76e03306,native+rt,5,1.0235351,0.47196063,1.4267368
c83c20cf-4730-4402-a402-38cd76e03306,repeat+rt+ego2hz,0,1.29245,0.23924299,0.7766815
c83c20cf-4730-4402-a402-38cd76e03306,repeat+rt+ego2hz,1,1.1179135,0.86768496,2.0198174
c83c20cf-4730-4402-a402-38cd76e03306,repeat+rt+ego2hz,2,3.3698244,1.1053479,3.902521
c83c20cf-4730-4402-a402-38cd76e03306,repeat+rt+ego2hz,3,1.5544922,0.38121065,1.6557516
c83c20cf-4730-4402-a402-38cd76e03306,repeat+rt+ego2hz,4,2.6524725,1.045576,3.0657408
c83c20cf-4730-4402-a402-38cd76e03306,repeat+rt+ego2hz,5,1.6987535,0.40645188,1.7003181
c83c20cf-4730-4402-a402-38cd76e03306,2hz+rt+ego2hz,0,2.9046807,1.7788216,4.289322
c83c20cf-4730-4402-a402-38cd76e03306,2hz+rt+ego2hz,1,1.8548293,1.0021242,2.7909124
c83c20cf-4730-4402-a402-38cd76e03306,2hz+rt+ego2hz,2,1.7820586,1.0510778,2.6846185
c83c20cf-4730-4402-a402-38cd76e03306,2hz+rt+ego2hz,3,1.7255948,0.98387986,2.4904997
c83c20cf-4730-4402-a402-38cd76e03306,2hz+rt+ego2hz,4,3.2369368,1.9666115,4.7362504
c83c20cf-4730-4402-a402-38cd76e03306,2hz+rt+ego2hz,5,1.4730551,0.7897677,2.146812
acdca4a4-0379-4bb6-853d-2b74604077e7,native,0,2.4253025,1.6399275,3.56201
acdca4a4-0379-4bb6-853d-2b74604077e7,native,1,4.403442,2.2471745,5.833526
acdca4a4-0379-4bb6-853d-2b74604077e7,native,2,1.9566238,1.288676,2.644373
acdca4a4-0379-4bb6-853d-2b74604077e7,native,3,3.0440369,1.6086228,3.8138916
acdca4a4-0379-4bb6-853d-2b74604077e7,native,4,2.010336,1.1802766,2.7013307
acdca4a4-0379-4bb6-853d-2b74604077e7,native,5,2.405284,1.4248396,3.1934092
acdca4a4-0379-4bb6-853d-2b74604077e7,native+ego2hz,0,2.4253025,1.6399275,3.56201
acdca4a4-0379-4bb6-853d-2b74604077e7,native+ego2hz,1,4.403442,2.2471745,5.833526
acdca4a4-0379-4bb6-853d-2b74604077e7,native+ego2hz,2,1.9566238,1.288676,2.644373
acdca4a4-0379-4bb6-853d-2b74604077e7,native+ego2hz,3,3.0440369,1.6086228,3.8138916
acdca4a4-0379-4bb6-853d-2b74604077e7,native+ego2hz,4,2.010336,1.1802766,2.7013307
acdca4a4-0379-4bb6-853d-2b74604077e7,native+ego2hz,5,2.405284,1.4248396,3.1934092
acdca4a4-0379-4bb6-853d-2b74604077e7,repeat,0,4.48934,2.3667512,5.9358935
acdca4a4-0379-4bb6-853d-2b74604077e7,repeat,1,4.4812975,2.363285,5.9254518
acdca4a4-0379-4bb6-853d-2b74604077e7,repeat,2,4.494732,2.36972,5.943826
acdca4a4-0379-4bb6-853d-2b74604077e7,repeat,3,4.4890347,2.3673525,5.9374604
acdca4a4-0379-4bb6-853d-2b74604077e7,repeat,4,4.4960313,2.3705459,5.9452815
acdca4a4-0379-4bb6-853d-2b74604077e7,repeat,5,4.4899864,2.3689198,5.9417996
acdca4a4-0379-4bb6-853d-2b74604077e7,2hz,0,3.7786732,1.8255816,4.992353
acdca4a4-0379-4bb6-853d-2b74604077e7,2hz,1,1.6568973,1.5179888,3.0351644
acdca4a4-0379-4bb6-853d-2b74604077e7,2hz,2,4.009638,1.6811424,5.6181593
acdca4a4-0379-4bb6-853d-2b74604077e7,2hz,3,3.7553673,0.7858428,3.7008924
acdca4a4-0379-4bb6-853d-2b74604077e7,2hz,4,1.9931431,1.0634706,2.7778485
acdca4a4-0379-4bb6-853d-2b74604077e7,2hz,5,3.5441382,1.2387139,4.597311
acdca4a4-0379-4bb6-853d-2b74604077e7,native+rt,0,4.1995354,2.1378064,5.5664186
acdca4a4-0379-4bb6-853d-2b74604077e7,native+rt,1,3.2078302,2.209164,4.997767
acdca4a4-0379-4bb6-853d-2b74604077e7,native+rt,2,5.449569,2.6847348,7.5356536
acdca4a4-0379-4bb6-853d-2b74604077e7,native+rt,3,1.4977678,1.359916,2.4406178
acdca4a4-0379-4bb6-853d-2b74604077e7,native+rt,4,3.2008204,1.7264063,4.4719615
acdca4a4-0379-4bb6-853d-2b74604077e7,native+rt,5,1.343681,0.9892492,1.902977
acdca4a4-0379-4bb6-853d-2b74604077e7,repeat+rt+ego2hz,0,3.3932772,2.2081127,4.989638
acdca4a4-0379-4bb6-853d-2b74604077e7,repeat+rt+ego2hz,1,4.4731846,2.3598504,5.915346
acdca4a4-0379-4bb6-853d-2b74604077e7,repeat+rt+ego2hz,2,3.3640132,2.0156512,4.564582
acdca4a4-0379-4bb6-853d-2b74604077e7,repeat+rt+ego2hz,3,4.481128,2.3647363,5.929126
acdca4a4-0379-4bb6-853d-2b74604077e7,repeat+rt+ego2hz,4,4.4423456,2.3634086,5.9191666
acdca4a4-0379-4bb6-853d-2b74604077e7,repeat+rt+ego2hz,5,4.4693556,2.3661895,5.933277
acdca4a4-0379-4bb6-853d-2b74604077e7,2hz+rt+ego2hz,0,4.415406,2.3276324,5.862776
acdca4a4-0379-4bb6-853d-2b74604077e7,2hz+rt+ego2hz,1,1.8402245,1.8177993,3.1427429
acdca4a4-0379-4bb6-853d-2b74604077e7,2hz+rt+ego2hz,2,5.623779,2.8229477,7.879776
acdca4a4-0379-4bb6-853d-2b74604077e7,2hz+rt+ego2hz,3,4.4078884,0.880334,4.0362988
acdca4a4-0379-4bb6-853d-2b74604077e7,2hz+rt+ego2hz,4,1.8205113,1.272235,2.8722143
acdca4a4-0379-4bb6-853d-2b74604077e7,2hz+rt+ego2hz,5,4.7166624,1.3776963,5.6126776
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native,0,1.0294282,0.68847305,1.5240636
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native,1,1.7823095,0.63243973,2.1406574
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native,2,0.89053965,0.77285755,1.0420985
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native,3,1.2333866,0.6883068,1.2105371
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native,4,2.257875,1.1411371,3.2734616
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native,5,1.2895365,0.9741659,1.8302008
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native+ego2hz,0,1.4828957,0.59119385,1.9405998
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native+ego2hz,1,5.718816,2.209161,7.0475926
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native+ego2hz,2,1.4151456,0.7195034,1.6593071
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native+ego2hz,3,2.2464793,1.4723866,3.2948043
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native+ego2hz,4,1.1408699,0.85639155,1.5497519
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native+ego2hz,5,1.5605155,0.8676723,2.4297922
54f4da75-e35d-4d7c-99f5-ecb00d03a245,repeat,0,2.9895654,1.3387915,3.5947852
54f4da75-e35d-4d7c-99f5-ecb00d03a245,repeat,1,1.8895841,0.84489614,2.1077456
54f4da75-e35d-4d7c-99f5-ecb00d03a245,repeat,2,4.4289036,2.2639658,5.5404906
54f4da75-e35d-4d7c-99f5-ecb00d03a245,repeat,3,1.9520569,0.7912457,0.18602577
54f4da75-e35d-4d7c-99f5-ecb00d03a245,repeat,4,5.9554825,2.5605185,7.8746023
54f4da75-e35d-4d7c-99f5-ecb00d03a245,repeat,5,5.6576443,2.1290174,7.016398
54f4da75-e35d-4d7c-99f5-ecb00d03a245,2hz,0,2.236722,1.1650416,2.6707385
54f4da75-e35d-4d7c-99f5-ecb00d03a245,2hz,1,2.167441,1.0243438,2.5280628
54f4da75-e35d-4d7c-99f5-ecb00d03a245,2hz,2,4.2905216,1.6807225,5.380804
54f4da75-e35d-4d7c-99f5-ecb00d03a245,2hz,3,0.6964843,0.5706442,0.9131111
54f4da75-e35d-4d7c-99f5-ecb00d03a245,2hz,4,0.9783459,0.27130303,0.91177773
54f4da75-e35d-4d7c-99f5-ecb00d03a245,2hz,5,2.1421776,1.0189605,2.9134083
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native+rt,0,1.7747128,1.014933,2.2950568
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native+rt,1,3.8048942,1.7356427,4.787622
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native+rt,2,1.8884171,1.022857,2.1538887
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native+rt,3,2.9437842,1.3704908,3.7006361
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native+rt,4,2.4556832,1.1261749,3.3894727
54f4da75-e35d-4d7c-99f5-ecb00d03a245,native+rt,5,2.6852117,1.1110642,2.9155276
54f4da75-e35d-4d7c-99f5-ecb00d03a245,repeat+rt+ego2hz,0,4.886853,1.9940329,6.5705123
54f4da75-e35d-4d7c-99f5-ecb00d03a245,repeat+rt+ego2hz,1,3.4784012,1.7180732,4.83778
54f4da75-e35d-4d7c-99f5-ecb00d03a245,repeat+rt+ego2hz,2,3.27342,1.3171376,3.792102
54f4da75-e35d-4d7c-99f5-ecb00d03a245,repeat+rt+ego2hz,3,2.8317401,0.6441153,1.685466
54f4da75-e35d-4d7c-99f5-ecb00d03a245,repeat+rt+ego2hz,4,2.6764958,2.0971014,4.583729
54f4da75-e35d-4d7c-99f5-ecb00d03a245,repeat+rt+ego2hz,5,1.5475812,1.2975887,2.7101626
54f4da75-e35d-4d7c-99f5-ecb00d03a245,2hz+rt+ego2hz,0,3.1279387,1.6291672,3.737125
54f4da75-e35d-4d7c-99f5-ecb00d03a245,2hz+rt+ego2hz,1,2.8237371,1.3855356,3.2046342
54f4da75-e35d-4d7c-99f5-ecb00d03a245,2hz+rt+ego2hz,2,3.4898853,1.5440886,4.4582434
54f4da75-e35d-4d7c-99f5-ecb00d03a245,2hz+rt+ego2hz,3,1.3454472,1.0307217,1.9334389
54f4da75-e35d-4d7c-99f5-ecb00d03a245,2hz+rt+ego2hz,4,0.47812045,0.33996096,0.2674396
54f4da75-e35d-4d7c-99f5-ecb00d03a245,2hz+rt+ego2hz,5,1.9160284,1.1559905,2.7603452
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native,0,2.0455174,0.6353729,2.3809595
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native,1,0.72907835,0.30803892,0.68848747
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native,2,1.0335968,0.2829913,0.36575305
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native,3,2.3636444,0.7247783,2.4307792
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native,4,1.2989509,0.1952626,0.9347432
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native,5,2.6007707,0.60169524,2.1583216
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native+ego2hz,0,1.6257377,0.43127793,1.8639532
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native+ego2hz,1,0.823845,0.17081438,0.37923563
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native+ego2hz,2,1.2592521,0.23787335,0.703235
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native+ego2hz,3,1.9095327,0.5075377,1.8833053
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native+ego2hz,4,1.0775721,0.21939668,0.5459485
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native+ego2hz,5,3.0085044,0.8074644,2.648611
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,repeat,0,0.66042733,0.1103761,0.018605074
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,repeat,1,1.6034589,0.56232536,1.6408029
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,repeat,2,2.2331307,0.73298585,2.3773587
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,repeat,3,3.4829593,1.4938544,4.2172346
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,repeat,4,1.1296983,0.57592666,1.5357068
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,repeat,5,0.4237838,0.307925,0.7399017
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,2hz,0,8.341572,2.751001,8.40535
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,2hz,1,4.713894,2.014495,4.9227223
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,2hz,2,5.1615615,2.1223094,5.5198083
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,2hz,3,4.734117,1.647487,5.0260835
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,2hz,4,7.8404837,2.5952713,8.562369
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,2hz,5,3.3234334,1.1933223,3.6605809
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native+rt,0,2.9272885,0.9525653,3.4422317
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native+rt,1,1.0365431,0.71878135,1.9895523
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native+rt,2,0.8624064,0.5587353,0.91446376
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native+rt,3,3.1328368,0.96525145,3.2690768
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native+rt,4,1.8781959,0.37093374,1.6384155
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,native+rt,5,1.7636129,0.30961043,1.1265762
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,repeat+rt+ego2hz,0,3.3615506,0.99351025,3.8696835
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,repeat+rt+ego2hz,1,0.9539325,0.5807329,1.7427654
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,repeat+rt+ego2hz,2,0.5786791,0.42940426,0.86958456
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,repeat+rt+ego2hz,3,3.5058844,0.95572025,3.6195471
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,repeat+rt+ego2hz,4,2.1130693,0.38480133,1.8517693
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,repeat+rt+ego2hz,5,2.6881285,0.68771225,2.247405
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,2hz+rt+ego2hz,0,9.736481,3.4456272,10.790413
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,2hz+rt+ego2hz,1,3.1082437,1.5396979,3.9099631
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,2hz+rt+ego2hz,2,5.052786,3.1766763,7.284254
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,2hz+rt+ego2hz,3,5.3263135,2.1429925,5.892927
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,2hz+rt+ego2hz,4,13.430669,5.3876376,15.328918
e15f2ef5-fc2b-4a2c-9150-607dc9445d05,2hz+rt+ego2hz,5,6.769869,3.147797,8.477443
b10ecfaf-f9ea-4735-9599-499bcde2182b,native,0,1.7693142,0.894938,2.110695
b10ecfaf-f9ea-4735-9599-499bcde2182b,native,1,0.6489322,0.6941903,0.30012688
b10ecfaf-f9ea-4735-9599-499bcde2182b,native,2,3.687809,1.777887,4.5589366
b10ecfaf-f9ea-4735-9599-499bcde2182b,native,3,0.7634754,0.8706268,0.6918333
b10ecfaf-f9ea-4735-9599-499bcde2182b,native,4,0.20519355,0.095975295,0.40851706
b10ecfaf-f9ea-4735-9599-499bcde2182b,native,5,3.0798323,1.6325344,3.9074163
b10ecfaf-f9ea-4735-9599-499bcde2182b,native+ego2hz,0,0.29120028,0.1481978,0.5012015
b10ecfaf-f9ea-4735-9599-499bcde2182b,native+ego2hz,1,1.8057845,0.5272643,2.3068545
b10ecfaf-f9ea-4735-9599-499bcde2182b,native+ego2hz,2,1.412441,0.6843674,1.6648979
b10ecfaf-f9ea-4735-9599-499bcde2182b,native+ego2hz,3,1.5011334,0.4054944,1.659739
b10ecfaf-f9ea-4735-9599-499bcde2182b,native+ego2hz,4,1.8888603,0.90435684,2.6135988
b10ecfaf-f9ea-4735-9599-499bcde2182b,native+ego2hz,5,0.90567595,0.50879085,1.0663426
b10ecfaf-f9ea-4735-9599-499bcde2182b,repeat,0,4.4845943,2.0427055,5.2108035
b10ecfaf-f9ea-4735-9599-499bcde2182b,repeat,1,1.0971639,0.78181034,0.6570823
b10ecfaf-f9ea-4735-9599-499bcde2182b,repeat,2,6.675002,3.0652795,8.04522
b10ecfaf-f9ea-4735-9599-499bcde2182b,repeat,3,1.2590375,1.2702684,0.575745
b10ecfaf-f9ea-4735-9599-499bcde2182b,repeat,4,1.0443399,0.4412531,1.7079071
b10ecfaf-f9ea-4735-9599-499bcde2182b,repeat,5,4.399062,2.3617783,5.434452
b10ecfaf-f9ea-4735-9599-499bcde2182b,2hz,0,2.0506475,1.2083031,2.7110705
b10ecfaf-f9ea-4735-9599-499bcde2182b,2hz,1,3.486506,1.3250209,4.6041126
b10ecfaf-f9ea-4735-9599-499bcde2182b,2hz,2,0.46088427,0.13166073,0.43553722
b10ecfaf-f9ea-4735-9599-499bcde2182b,2hz,3,3.0081136,1.0891056,3.727864
b10ecfaf-f9ea-4735-9599-499bcde2182b,2hz,4,4.5741844,2.4484727,6.0295143
b10ecfaf-f9ea-4735-9599-499bcde2182b,2hz,5,0.88012624,0.47750038,1.0415722
b10ecfaf-f9ea-4735-9599-499bcde2182b,native+rt,0,1.961177,0.945154,2.3979592
b10ecfaf-f9ea-4735-9599-499bcde2182b,native+rt,1,3.575806,1.5448086,4.402392
b10ecfaf-f9ea-4735-9599-499bcde2182b,native+rt,2,2.108495,1.1854397,2.8034856
b10ecfaf-f9ea-4735-9599-499bcde2182b,native+rt,3,7.916813,3.7298474,10.532667
b10ecfaf-f9ea-4735-9599-499bcde2182b,native+rt,4,4.7844415,2.0728185,5.760728
b10ecfaf-f9ea-4735-9599-499bcde2182b,native+rt,5,2.25633,0.73728025,2.4771574
b10ecfaf-f9ea-4735-9599-499bcde2182b,repeat+rt+ego2hz,0,1.9223642,0.8237117,2.7038214
b10ecfaf-f9ea-4735-9599-499bcde2182b,repeat+rt+ego2hz,1,6.487096,2.6364293,8.024933
b10ecfaf-f9ea-4735-9599-499bcde2182b,repeat+rt+ego2hz,2,2.5886805,0.8500103,3.1679204
b10ecfaf-f9ea-4735-9599-499bcde2182b,repeat+rt+ego2hz,3,3.288547,1.5302049,4.173554
b10ecfaf-f9ea-4735-9599-499bcde2182b,repeat+rt+ego2hz,4,1.1532317,0.3720978,0.9212321
b10ecfaf-f9ea-4735-9599-499bcde2182b,repeat+rt+ego2hz,5,1.723707,0.9976517,2.6801825
b10ecfaf-f9ea-4735-9599-499bcde2182b,2hz+rt+ego2hz,0,0.3187236,0.35561484,0.5003199
b10ecfaf-f9ea-4735-9599-499bcde2182b,2hz+rt+ego2hz,1,5.3948216,2.5176244,6.702615
b10ecfaf-f9ea-4735-9599-499bcde2182b,2hz+rt+ego2hz,2,0.31333858,0.19706467,0.32941005
b10ecfaf-f9ea-4735-9599-499bcde2182b,2hz+rt+ego2hz,3,4.733404,2.0209594,6.3809423
