scenario,dataset,difficulty,agent,controller,tag,hdscore,rc,nc,dac,ttc,c,pdms,steps,end,wall_s,rc_code,finished,scene,run_dir
scene-5980_6180-easy-00,kitti360,easy,cv,official,cv-official,0.0,0.038179530565317366,0.5454545454545454,0.45454545454545453,0.5454545454545454,1.0,0.0,11,bg_collision,14.3,0,2026-09-25 13:54:29,0000_5980_6180,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/0000_5980_6180_easy_00
scene-8440_8640-easy-00,kitti360,easy,cv,official,cv-official,0.0,0.03621782434355193,0.45454545454545453,0.09090909090909091,0.45454545454545453,1.0,0.0,11,bg_collision,13.9,0,2026-09-25 13:54:43,0000_8440_8640,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/0000_8440_8640_easy_00
scene-1290_1490-medium-01,kitti360,medium,cv,official,cv-official,0.013434841021047916,0.022391401701746527,1.0,0.6,0.8,1.0,0.6,10,bg_collision,14.9,0,2026-09-25 13:54:57,0000_1290_1490,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/0000_1290_1490_medium_01
scene-3000_3200-medium-00,kitti360,medium,cv,official,cv-official,0.0,0.04920049200492005,0.45454545454545453,0.0,0.45454545454545453,1.0,0.0,11,bg_collision,14.7,0,2026-09-25 13:55:12,0000_3000_3200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/0000_3000_3200_medium_00
scene-570_770-medium-00,kitti360,medium,cv,official,cv-official,0.0007287215668460078,0.032792470508070354,0.5777777777777777,0.022222222222222223,0.6222222222222222,1.0,0.022222222222222223,45,bg_collision,35.7,0,2026-09-25 13:55:48,0000_570_770,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/0000_570_770_medium_00
scene-6580_6780-medium-01,kitti360,medium,cv,official,cv-official,0.0,0.022838499184339316,0.0,0.8,0.0,1.0,0.0,10,bg_collision,17.3,0,2026-09-25 13:56:05,0000_6580_6780,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/0000_6580_6780_medium_01
scene-250_450-hard-00,kitti360,hard,cv,official,cv-official,0.0,0.022872276393403154,0.25925925925925924,0.037037037037037035,0.18518518518518517,1.0,0.0,27,bg_collision,28.0,0,2026-09-25 13:56:33,0000_250_450,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/0000_250_450_hard_00
scene-2510_2710-hard-00,kitti360,hard,cv,official,cv-official,0.0,0.024992189940643547,0.0,1.0,0.0,1.0,0.0,6,bg_collision,14.4,0,2026-09-25 13:56:48,0000_2510_2710,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/0000_2510_2710_hard_00
scene-3000_3200-hard-00,kitti360,hard,cv,official,cv-official,0.0,0.04920049200492005,0.45454545454545453,0.0,0.45454545454545453,1.0,0.0,11,bg_collision,16.5,0,2026-09-25 13:57:04,0000_3000_3200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/0000_3000_3200_hard_00
scene-3400_3600-hard-00,kitti360,hard,cv,official,cv-official,0.0,0.03714020427112349,0.6666666666666666,0.0,0.5833333333333334,1.0,0.0,24,bg_collision,20.8,0,2026-09-25 13:57:25,0000_3400_3600,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/0000_3400_3600_hard_00
scene-2510_2710-extreme-00,kitti360,extreme,cv,official,cv-official,0.0,0.028116213683223992,0.0,1.0,0.0,1.0,0.0,6,bg_collision,15.6,0,2026-09-25 13:57:41,0000_2510_2710,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/0000_2510_2710_extreme_00
scene-0166-easy-00,nuscenes,easy,cv,fixed,cv-fixed,0.9484694156946497,0.9484694156946497,1.0,1.0,1.0,1.0,1.0,400,max_steps,204.3,0,2026-09-25 13:57:44,scene-0166,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/scene-0166_easy_00
scene-3400_3600-extreme-00,kitti360,extreme,cv,official,cv-official,0.0,0.03714020427112349,0.5833333333333334,0.0,0.5416666666666666,1.0,0.0,24,bg_collision,22.4,0,2026-09-25 13:58:03,0000_3400_3600,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/0000_3400_3600_extreme_00
scene-5980_6180-extreme-00,kitti360,extreme,cv,official,cv-official,0.0,0.038179530565317366,0.5454545454545454,0.45454545454545453,0.5454545454545454,1.0,0.0,11,bg_collision,17.7,0,2026-09-25 13:58:21,0000_5980_6180,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/0000_5980_6180_extreme_00
scene-770_970-extreme-00,kitti360,extreme,cv,official,cv-official,0.01375561666314123,0.04424103737604882,0.7647058823529411,0.35294117647058826,0.7058823529411765,1.0,0.31092436974789917,17,bg_collision,20.8,0,2026-09-25 13:58:42,0000_770_970,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/0000_770_970_extreme_00
scene-034-easy-00,pandaset,easy,cv,official,cv-official,0.056214317083882304,0.07026789635485288,0.8,1.0,0.8,1.0,0.8,10,bg_collision,15.0,0,2026-09-25 13:58:57,034,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/034_easy_00
scene-039-easy-00,pandaset,easy,cv,official,cv-official,0.12259898758754592,0.20553359683794467,0.6842105263157895,0.8421052631578947,0.5614035087719298,1.0,0.5964912280701753,57,bg_collision,33.9,0,2026-09-25 13:59:31,039,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/039_easy_00
scene-040-easy-00,pandaset,easy,cv,official,cv-official,0.0797061992423277,0.08524135196748935,1.0,1.0,0.9090909090909091,1.0,0.9350649350649352,11,bg_collision,13.0,0,2026-09-25 13:59:44,040,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/040_easy_00
scene-113-easy-00,pandaset,easy,cv,official,cv-official,0.03510390580378718,0.04129871271033786,0.85,0.95,0.85,1.0,0.85,20,bg_collision,19.7,0,2026-09-25 14:00:03,113,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/113_easy_00
scene-0167-easy-00,nuscenes,easy,cv,fixed,cv-fixed,0.7267884322678843,0.7267884322678843,1.0,1.0,1.0,1.0,1.0,400,max_steps,153.1,0,2026-09-25 14:00:17,scene-0167,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/scene-0167_easy_00
scene-032-medium-00,pandaset,medium,cv,official,cv-official,0.05488010807159743,0.06681056634803166,1.0,1.0,0.75,1.0,0.8214285714285714,8,bg_collision,14.1,0,2026-09-25 14:00:17,032,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/032_medium_00
scene-032-medium-02,pandaset,medium,cv,official,cv-official,0.05488010807159743,0.06681056634803166,1.0,1.0,0.75,1.0,0.8214285714285714,8,bg_collision,14.2,0,2026-09-25 14:00:32,032,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/032_medium_02
scene-053-medium-02,pandaset,medium,cv,official,cv-official,0.16675317070573986,0.21519543258673693,0.8333333333333334,0.8333333333333334,0.7575757575757576,1.0,0.7748917748917749,66,bg_collision,47.9,0,2026-09-25 14:01:20,053,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/053_medium_02
scene-095-medium-01,pandaset,medium,cv,official,cv-official,0.04430960540854355,0.057943330149633876,0.8235294117647058,0.8235294117647058,0.8235294117647058,1.0,0.7647058823529411,17,bg_collision,22.5,0,2026-09-25 14:01:42,095,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/095_medium_01
scene-034-hard-00,pandaset,hard,cv,official,cv-official,0.056214317083882304,0.07026789635485288,0.8,1.0,0.8,1.0,0.8,10,bg_collision,16.9,0,2026-09-25 14:01:59,034,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/034_hard_00
scene-034-hard-01,pandaset,hard,cv,official,cv-official,0.056214317083882304,0.07026789635485288,0.8,1.0,0.8,1.0,0.8,10,bg_collision,16.0,0,2026-09-25 14:02:15,034,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/034_hard_01
scene-090-hard-01,pandaset,hard,cv,official,cv-official,0.07504475574813381,0.08689392770836546,0.8939393939393939,0.8636363636363636,0.8939393939393939,1.0,0.8636363636363636,66,bg_collision,49.0,0,2026-09-25 14:03:04,090,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/090_hard_01
scene-0411-easy-00,nuscenes,easy,cv,fixed,cv-fixed,0.9936561773757929,0.9936561773757929,1.0,1.0,1.0,1.0,1.0,400,max_steps,172.0,0,2026-09-25 14:03:09,scene-0411,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/scene-0411_easy_00
scene-124-hard-01,pandaset,hard,cv,official,cv-official,0.023004370830457786,0.04830917874396135,0.47619047619047616,0.6190476190476191,0.47619047619047616,1.0,0.47619047619047616,21,bg_collision,23.2,0,2026-09-25 14:03:27,124,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/124_hard_01
scene-0013-medium-00,nuscenes,medium,cv,fixed,cv-fixed,0.2800371158168494,0.32215122470713525,0.8962264150943396,1.0,0.8584905660377359,1.0,0.8692722371967657,106,fg_collision,60.3,0,2026-09-25 14:04:09,scene-0013,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/scene-0013_medium_00
scene-021-extreme-02,pandaset,extreme,cv,official,cv-official,0.045416393242480195,0.054457619675010976,0.8918918918918919,1.0,0.8108108108108109,1.0,0.833976833976834,37,fg_collision,48.2,0,2026-09-25 14:04:15,021,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/021_extreme_02
scene-053-extreme-02,pandaset,extreme,cv,official,cv-official,0.06740629204397319,0.07290294246815986,0.9444444444444444,1.0,0.9166666666666666,1.0,0.9246031746031745,36,fg_collision,49.1,0,2026-09-25 14:05:05,053,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/053_extreme_02
scene-095-extreme-01,pandaset,extreme,cv,official,cv-official,0.04430960540854355,0.057943330149633876,0.8235294117647058,0.8235294117647058,0.8235294117647058,1.0,0.7647058823529411,17,bg_collision,22.0,0,2026-09-25 14:05:27,095,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/095_extreme_01
scene-0041-medium-00,nuscenes,medium,cv,fixed,cv-fixed,0.2685753237900477,0.2685753237900477,1.0,1.0,1.0,1.0,1.0,140,off_route,82.8,0,2026-09-25 14:05:32,scene-0041,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/scene-0041_medium_00
scene-124-extreme-01,pandaset,extreme,cv,official,cv-official,0.023004370830457786,0.04830917874396135,0.47619047619047616,0.6190476190476191,0.47619047619047616,1.0,0.47619047619047616,21,bg_collision,24.5,0,2026-09-25 14:05:51,124,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-official/jev/124_extreme_01
scene-0411-medium-00,nuscenes,medium,cv,fixed,cv-fixed,0.22307741268239573,0.2562653099679668,0.897196261682243,1.0,0.8598130841121495,1.0,0.8704939919893193,107,fg_collision,59.6,0,2026-09-25 14:06:32,scene-0411,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/scene-0411_medium_00
scene-0528-medium-00,nuscenes,medium,cv,fixed,cv-fixed,0.18611695964603006,0.24731473959743658,0.8035714285714286,1.0,0.7321428571428571,1.0,0.7525510204081632,56,fg_collision,35.4,0,2026-09-25 14:07:07,scene-0528,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/scene-0528_medium_00
scene-0254-hard-00,nuscenes,hard,cv,fixed,cv-fixed,0.09804213841776785,0.12360688956433637,0.835820895522388,1.0,0.7761194029850746,1.0,0.7931769722814498,67,fg_collision,48.2,0,2026-09-25 14:07:55,scene-0254,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/scene-0254_hard_00
scene-0411-hard-00,nuscenes,hard,cv,fixed,cv-fixed,0.027408054542028538,0.03768607499528924,0.7272727272727273,1.0,0.7272727272727273,1.0,0.7272727272727273,22,fg_collision,21.7,0,2026-09-25 14:08:17,scene-0411,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/scene-0411_hard_00
scene-0418-hard-00,nuscenes,hard,cv,fixed,cv-fixed,0.1944776478358568,0.6708879843208201,0.3375,1.0,0.29583333333333334,1.0,0.2898809523809524,240,bg_collision,120.2,0,2026-09-25 14:10:17,scene-0418,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/scene-0418_hard_00
scene-0930-hard-00,nuscenes,hard,cv,fixed,cv-fixed,0.07676953784738215,0.09980039920159679,0.7692307692307693,1.0,0.7692307692307693,1.0,0.7692307692307693,26,fg_collision,25.7,0,2026-09-25 14:10:43,scene-0930,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/scene-0930_hard_00
scene-0013-extreme-00,nuscenes,extreme,cv,fixed,cv-fixed,0.015176464622057557,0.04881079162229322,0.35294117647058826,1.0,0.29411764705882354,1.0,0.31092436974789917,17,fg_collision,16.5,0,2026-09-25 14:10:59,scene-0013,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/scene-0013_extreme_00
scene-0138-extreme-00,nuscenes,extreme,cv,fixed,cv-fixed,0.06549723008920795,0.09220839096357769,0.75,1.0,0.6944444444444444,1.0,0.7103174603174602,36,fg_collision,32.8,0,2026-09-25 14:11:32,scene-0138,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/scene-0138_extreme_00
scene-0254-extreme-00,nuscenes,extreme,cv,fixed,cv-fixed,0.05542770299609205,0.07497467071935157,0.775,1.0,0.725,1.0,0.7392857142857142,40,fg_collision,43.5,0,2026-09-25 14:12:16,scene-0254,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/scene-0254_extreme_00
scene-0528-extreme-00,nuscenes,extreme,cv,fixed,cv-fixed,0.08381365001998634,0.1525408430363751,0.5769230769230769,1.0,0.5384615384615384,1.0,0.5494505494505495,26,fg_collision,24.2,0,2026-09-25 14:12:40,scene-0528,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/scene-0528_extreme_00
scene-113792265837-easy-00,waymo,easy,cv,fixed,cv-fixed,0.17317141473460104,0.3555009331330511,0.546448087431694,0.6721311475409836,0.5136612021857924,1.0,0.4871194379391102,183,bg_collision,116.1,0,2026-09-25 14:14:36,113792265837_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/113792265837_0_200_easy_00
scene-164701907483-easy-00,waymo,easy,cv,fixed,cv-fixed,0.4189748487742757,0.4189748487742757,1.0,1.0,1.0,1.0,1.0,161,off_route,94.6,0,2026-09-25 14:16:11,164701907483_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/164701907483_0_200_easy_00
scene-322492347634-easy-00,waymo,easy,cv,fixed,cv-fixed,0.754773718237859,0.754773718237859,1.0,1.0,1.0,1.0,1.0,400,max_steps,248.4,0,2026-09-25 14:20:19,322492347634_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/322492347634_0_200_easy_00
scene-398895700423-easy-00,waymo,easy,cv,fixed,cv-fixed,0.9316533027873234,0.9316533027873234,1.0,1.0,1.0,1.0,1.0,400,max_steps,316.5,0,2026-09-25 14:25:36,398895700423_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/398895700423_0_200_easy_00
scene-102751446607-medium-01,waymo,medium,cv,fixed,cv-fixed,0.8709432614615419,0.8709432614615419,1.0,1.0,1.0,1.0,1.0,400,max_steps,286.5,0,2026-09-25 14:30:22,102751446607_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/102751446607_0_200_medium_01
scene-132384196576-medium-01,waymo,medium,cv,fixed,cv-fixed,0.34729277194566727,0.34729277194566727,1.0,1.0,1.0,1.0,1.0,169,bg_collision,116.2,0,2026-09-25 14:32:18,132384196576_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/132384196576_0_200_medium_01
scene-150623512729-medium-01,waymo,medium,cv,fixed,cv-fixed,0.36462176253908657,0.406016619333123,0.9102564102564102,0.9316239316239316,0.8931623931623932,1.0,0.8980463980463979,234,bg_collision,168.3,0,2026-09-25 14:35:07,150623512729_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/150623512729_0_200_medium_01
scene-152217047339-medium-00,waymo,medium,cv,fixed,cv-fixed,0.28696794127522374,0.35425300967041645,0.8181818181818182,0.9545454545454546,0.8068181818181818,1.0,0.8100649350649352,88,bg_collision,59.7,0,2026-09-25 14:36:06,152217047339_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/152217047339_0_200_medium_00
scene-100613054308-hard-00,waymo,hard,cv,fixed,cv-fixed,0.03906177894248569,0.25976082996752986,0.2631578947368421,1.0,0.10526315789473684,1.0,0.15037593984962405,19,bg_collision,23.2,0,2026-09-25 14:36:29,100613054308_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/100613054308_0_200_hard_00
scene-106762673266-hard-00,waymo,hard,cv,fixed,cv-fixed,0.03940858085421949,0.08646360276970544,0.5238095238095238,1.0,0.42857142857142855,1.0,0.45578231292517013,21,fg_collision,26.0,0,2026-09-25 14:36:55,106762673266_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/106762673266_0_200_hard_00
scene-164701907483-hard-00,waymo,hard,cv,fixed,cv-fixed,0.4189748487742757,0.4189748487742757,1.0,1.0,1.0,1.0,1.0,161,off_route,108.9,0,2026-09-25 14:38:44,164701907483_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/164701907483_0_200_hard_00
scene-881121006469-hard-00,waymo,hard,cv,fixed,cv-fixed,0.31760614213531074,0.4225999081304548,0.782608695652174,1.0,0.7391304347826086,1.0,0.7515527950310559,46,fg_collision,35.9,0,2026-09-25 14:39:20,881121006469_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/881121006469_0_200_hard_00
scene-144248042870-extreme-00,waymo,extreme,cv,fixed,cv-fixed,0.0,0.01843170252834876,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,18,fg_collision,20.0,0,2026-09-25 14:39:40,144248042870_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/144248042870_0_200_extreme_00
scene-150623512729-extreme-00,waymo,extreme,cv,fixed,cv-fixed,0.04540156232893915,0.08239542793029697,0.6190476190476191,1.0,0.5238095238095238,1.0,0.5510204081632654,21,fg_collision,23.4,0,2026-09-25 14:40:04,150623512729_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/150623512729_0_200_extreme_00
scene-152217047339-extreme-00,waymo,extreme,cv,fixed,cv-fixed,0.05259596593615477,0.13716202881389383,0.42105263157894735,1.0,0.3684210526315789,1.0,0.38345864661654133,19,fg_collision,21.1,0,2026-09-25 14:40:25,152217047339_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/152217047339_0_200_extreme_00
scene-166085257829-extreme-00,waymo,extreme,cv,fixed,cv-fixed,0.02523103533204543,0.11089920180829271,0.3333333333333333,1.0,0.18518518518518517,1.0,0.2275132275132275,27,bg_collision,30.4,0,2026-09-25 14:40:55,166085257829_0_200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/166085257829_0_200_extreme_00
scene-2800_3000-easy-00,kitti360,easy,cv,fixed,cv-fixed,0.20180591336681972,0.3275118314696151,0.6987951807228916,0.9518072289156626,0.6746987951807228,1.0,0.6161790017211707,166,bg_collision,90.6,0,2026-09-25 14:42:26,0000_2800_3000,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/0000_2800_3000_easy_00
scene-570_770-easy-00,kitti360,easy,cv,fixed,cv-fixed,0.4188866014505257,0.4548358247093395,1.0,0.9209621993127147,1.0,1.0,0.9209621993127147,291,off_route,105.6,0,2026-09-25 14:44:12,0000_570_770,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/0000_570_770_easy_00
scene-5980_6180-easy-00,kitti360,easy,cv,fixed,cv-fixed,0.13032858961221008,0.1492472558462406,1.0,0.8732394366197183,1.0,1.0,0.8732394366197183,71,bg_collision,40.3,0,2026-09-25 14:44:52,0000_5980_6180,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/0000_5980_6180_easy_00
scene-8440_8640-easy-00,kitti360,easy,cv,fixed,cv-fixed,0.1257389065007442,0.16858534902772387,0.9186046511627907,0.8604651162790697,0.872093023255814,1.0,0.7458471760797342,86,bg_collision,44.6,0,2026-09-25 14:45:37,0000_8440_8640,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/0000_8440_8640_easy_00
scene-1290_1490-medium-01,kitti360,medium,cv,fixed,cv-fixed,0.12699437141627812,0.1328556500970294,1.0,0.9558823529411765,1.0,1.0,0.9558823529411765,68,bg_collision,41.1,0,2026-09-25 14:46:18,0000_1290_1490,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/0000_1290_1490_medium_01
scene-3000_3200-medium-00,kitti360,medium,cv,fixed,cv-fixed,0.02732802838232465,0.0943009430094301,0.6857142857142857,0.6857142857142857,0.5714285714285714,1.0,0.289795918367347,35,fg_collision,25.0,0,2026-09-25 14:46:43,0000_3000_3200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/0000_3000_3200_medium_00
scene-570_770-medium-00,kitti360,medium,cv,fixed,cv-fixed,0.06618243902501038,0.11328307993697032,0.835820895522388,0.7910447761194029,0.7761194029850746,1.0,0.5842217484008528,67,fg_collision,41.4,0,2026-09-25 14:47:24,0000_570_770,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/0000_570_770_medium_00
scene-6580_6780-medium-01,kitti360,medium,cv,fixed,cv-fixed,0.0010184969401935144,0.04277687148812761,0.08333333333333333,1.0,0.05555555555555555,1.0,0.023809523809523808,36,bg_collision,30.6,0,2026-09-25 14:47:55,0000_6580_6780,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/0000_6580_6780_medium_01
scene-250_450-hard-00,kitti360,hard,cv,fixed,cv-fixed,0.0,0.039324264676377355,0.2647058823529412,0.6470588235294118,0.14705882352941177,1.0,0.0,34,fg_collision,30.7,0,2026-09-25 14:48:25,0000_250_450,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/0000_250_450_hard_00
scene-2510_2710-hard-00,kitti360,hard,cv,fixed,cv-fixed,0.0,0.06039779235655524,0.0,1.0,0.0,1.0,0.0,33,fg_collision,26.5,0,2026-09-25 14:48:52,0000_2510_2710,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/0000_2510_2710_hard_00
scene-3000_3200-hard-00,kitti360,hard,cv,fixed,cv-fixed,0.033101555505350974,0.0943009430094301,0.6857142857142857,0.6857142857142857,0.6571428571428571,1.0,0.35102040816326535,35,fg_collision,27.6,0,2026-09-25 14:49:19,0000_3000_3200,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/0000_3000_3200_hard_00
scene-3400_3600-hard-00,kitti360,hard,cv,fixed,cv-fixed,0.14242565244024324,0.19277534597868856,0.8888888888888888,0.8787878787878788,0.8484848484848485,1.0,0.738816738816739,99,bg_collision,56.1,0,2026-09-25 14:50:16,0000_3400_3600,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/0000_3400_3600_hard_00
scene-2510_2710-extreme-00,kitti360,extreme,cv,fixed,cv-fixed,0.0,0.047207469887882256,0.0,1.0,0.0,1.0,0.0,22,fg_collision,21.6,0,2026-09-25 14:50:37,0000_2510_2710,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/0000_2510_2710_extreme_00
scene-3400_3600-extreme-00,kitti360,extreme,cv,fixed,cv-fixed,0.0,0.04288809302736879,0.5,0.45454545454545453,0.45454545454545453,1.0,0.0,22,fg_collision,19.2,0,2026-09-25 14:50:56,0000_3400_3600,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/0000_3400_3600_extreme_00
scene-5980_6180-extreme-00,kitti360,extreme,cv,fixed,cv-fixed,0.005375335324573903,0.04598897999913228,0.5909090909090909,0.5909090909090909,0.5,1.0,0.11688311688311687,22,fg_collision,20.6,0,2026-09-25 14:51:17,0000_5980_6180,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/0000_5980_6180_extreme_00
scene-770_970-extreme-00,kitti360,extreme,cv,fixed,cv-fixed,0.023496745083320225,0.06254767353165523,0.48148148148148145,1.0,0.3333333333333333,1.0,0.37566137566137575,27,fg_collision,23.7,0,2026-09-25 14:51:41,0000_770_970,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/0000_770_970_extreme_00
scene-034-easy-00,pandaset,easy,cv,fixed,cv-fixed,0.8929851510496672,1.0,0.9032258064516129,1.0,0.8888888888888888,1.0,0.8929851510496672,279,bg_collision,130.9,0,2026-09-25 14:53:52,034,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/034_easy_00
scene-039-easy-00,pandaset,easy,cv,fixed,cv-fixed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240,complete,121.4,0,2026-09-25 14:55:53,039,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/039_easy_00
scene-040-easy-00,pandaset,easy,cv,fixed,cv-fixed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,242,complete,55.7,0,2026-09-25 14:59:39,040,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/040_easy_00
scene-113-easy-00,pandaset,easy,cv,fixed,cv-fixed,0.8047054171609334,0.8672729669170951,0.935,1.0,0.93,1.0,0.9278571428571429,400,max_steps,202.2,0,2026-09-25 15:03:02,113,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/113_easy_00
scene-032-medium-00,pandaset,medium,cv,fixed,cv-fixed,0.43339925515299205,0.4933703361085415,0.9035087719298246,1.0,0.868421052631579,1.0,0.8784461152882208,114,fg_collision,76.5,0,2026-09-25 15:04:18,032,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/032_medium_00
scene-032-medium-02,pandaset,medium,cv,fixed,cv-fixed,0.6126015006681057,0.6126015006681057,1.0,1.0,1.0,1.0,1.0,143,bg_collision,84.2,0,2026-09-25 15:05:42,032,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/032_medium_02
scene-053-medium-02,pandaset,medium,cv,fixed,cv-fixed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,346,complete,175.3,0,2026-09-25 15:08:38,053,/root/autodl-tmp/ujs/runs/hugsim-exam/scored-base/cv-fixed/jev/053_medium_02
