token,continue,brake
ccab434ea3435742,0.5655294339111326,0.7218272959878433
b8b1eaed485e5210,0.0,0.7192488666903891
9187c5c1641f5219,0.6286454095537142,0.6011800158234696
07c762f889a55ab0,0.0,0.7807917613589868
6865221acc885507,0.5833333333333334,0.7518855561196481
d35c1985f7c95ab9,0.5833333333333334,0.7177722253742168
e85280f6213c5fa2,1.0,1.0
0b2431fd3182598a,0.6481334119165986,0.6076445561261858
74d5e4275c8051d4,0.6712828472082594,0.6097274608851806
8c79d36873e95bd5,1.0,1.0
cbb40c67e34d51ce,0.6368788722252213,0.6032297306338327
fc004e9795025482,0.7417450407485546,0.628872264574197
6134109d97435f65,0.9115778450690748,0.6833913105832073
642ce77f1f7f5cde,0.6719316420836643,0.6130562975288486
70362e98f9145a5d,0.0,0.739594996722354
70f443b6f55d59b3,0.0,0.7477357751701662
7a4a7dde1876565f,0.0,0.7391905199663116
bba46ecba019553e,0.0,1.0
33983a9679f55cb6,0.5833333333333334,1.0
3c250a655b525596,0.9209649043417508,0.6760783985026005
973212f4395659fd,0.463541642714172,0.6690051616997236
9b86e413b09457d2,0.0,1.0
f9cbe8c29e7153ba,0.7268520320947536,0.6251466701603191
addf87a6dfc457d2,1.0,0.7292708678049395
0ed507a2c4b55f5b,0.5871785278226529,0.5855292083900651
01affab72fbc5d91,0.0,0.7732081320791065
9dc55e1d71e557e5,0.0,1.0
9fd0bccf54215014,1.0,0.7444770682236529
a2f0224971cc54c9,1.0,0.7303771651385947
c0f4a3cb86cc5f66,1.0,0.7469127145609699
341f95a39012572c,0.5833333333333334,0.737876125233126
b63694c8b7005d32,0.0,0.7382804820486885
bcbb69931c0559ea,0.5833333333333334,0.7194118972135034
c85af4ac00505d84,0.0,0.7528420530215943
e1aebe7c6345569b,0.0,1.0
fffee6ec5b295e72,0.0,1.0
2b5bab01af0451b9,0.8892385704861208,0.6690686465011378
3fd59434a3545258,0.9552859885495232,0.6881030242389984
8ab984f977e251ee,0.9132049127363364,0.6754692611967034
d9b6846f41ab5be1,1.0,1.0
5a2bac41d9ec50c1,0.7003480593853584,0.6216286904613421
3766e2ed763f5026,0.5833333333333334,1.0
32221cb6b3025849,0.5833333333333334,0.711059579256531
41edb6d498345297,0.5833333333333334,0.7075061722282524
8d6e184bc1455596,0.5833333333333334,0.7168555329116796
917ef3227a175b1f,0.5833333333333334,0.7330147215520618
47681b174c9559b2,0.5833333333333334,0.722057383444073
6333ba0b28f8533c,0.0,1.0
d92c1b6e32a6522f,0.5833333333333334,1.0
9600d906a2355474,1.0,0.7176724444308387
5733a183d5065e78,0.7601690492533558,0.6338471094665524
c42f117e133e5bce,0.5833333333333334,0.7043561495024854
eeb79531efda53c1,0.5833333333333334,0.7560051380626569
9595723640755b9c,1.0,1.0
c103f5e91ef958bf,1.0,0.7184330532685735
b694456a764e52d9,1.0,0.7510397661515839
4a50945c99ea5ce5,0.0,1.0
2a1c27632c635d3b,1.0,0.7296639967662707
9cddad52b31354be,1.0,0.7431930335853618
a08e08cb3a865520,1.0,0.7358494333157678
1aa78f399f0c5d9e,0.0,0.5998644865094361
3f1773adf55d5583,0.5833333333333334,0.7160222789589987
61e57fd5944958a6,0.6933128085802146,0.6183159671519238
63604bf58ae05e13,0.5833333333333334,0.7725256409366925
712608a5cdbd5f30,0.0,0.7369732597290413
a52271b3a4fa5347,0.9112738501893464,0.6703185985877126
c4da33b248065716,1.0,1.0
2d9239a95a725b9b,0.6990165721027672,0.6179965216318349
3ff7a390c8c85492,0.5833333333333334,0.6977366760339861
464747112a8d5e29,0.0,0.7295669560054812
ab780767041a5c89,1.0,0.7090514829499721
ae0d9f34fea956f3,0.0,0.7243418300857353
a0e4f29e4d635fc2,0.0,0.7261566647670534
3f8218878d285ef1,0.7421155905460525,0.6320843840223217
433d47c0850c50cf,0.7283459304135699,0.6280575116002812
b1db39693a3b5fa2,0.5839165606124465,0.5837095764348318
fc7491606d515f20,0.5833333333333334,0.7319153198739473
225bf1a15f4b5efd,0.7028197071586435,0.6208082517506941
42270b0513f15f82,0.7242183271789991,0.6270331742152689
ab59afb519b351ee,1.0,0.7455166892384942
00053617aedc56e0,0.7067856948444343,0.6213075849573095
4446b199ea295d1e,0.5833333333333334,1.0
57af586f5ec05dd3,0.0,0.7479145521742856
630dd86a8e175837,0.185850058697971,0.6996426244600343
7aefdad93bc5558c,0.5833333333333334,0.7473374342693457
7ee401028c495fef,0.0,0.6914659595079877
94f319c05f4651b9,0.5962737712662644,0.5938792039600692
96feb947615f5f37,1.0,0.733482386341224
ec32d47d023c591d,0.1765278530278025,0.6912882550880582
ee3d635bd0805bba,0.0,0.7352615354718189
096ca9caf93c5766,0.7071612701484163,0.618009881569193
aae2f9ea3c965a53,1.0,0.729383712740019
c3fdcc4d25515859,0.2916666666666667,1.0
1ec617c07d605b67,0.7986120525470755,0.6498252335437863
2b9ea8d57bcf5c0b,0.5833333333333334,1.0
c3af757198905102,0.5833333333333334,0.7134301702658581
c3dd308c988f50c9,0.7711458828286183,0.6415656232977279
ced7d9229b80554d,0.0,1.0
504bf08562c75c73,0.7239469543537793,0.6238864889419572
f871885d33ef5863,0.7270254618921186,0.6250961000383618
87fd197f29825a92,0.0,0.0
94bf1dd100a05381,0.5833333333333334,0.730544719942912
b534d74d7b305f87,0.0,1.0
32f7f3ff1a945da0,0.0,1.0
383b5e54a36353b9,0.5833333333333334,0.7110760769234111
0afd8b0b0d475db5,1.0,0.7607519389333636
5b2c212a0edf52ae,0.0,0.7723869404208674
6983bb91418854dd,0.0,0.7362309636087354
056bd25c70675079,0.5383922945217653,0.6938231690483724
f929841335fe5162,0.7626823179016721,0.638769361015465
ddec733be9915709,1.0,0.744586828978782
4294384cfa335fb5,0.0,0.7498004812125107
522b41ab6f8e5f67,0.0,0.7349155534104695
77f10771a3c15ab6,0.0,1.0
79a74a5c075a5b60,0.0,1.0
834c8fcb57f3577f,0.0,0.7513222802907396
88650410bcc05286,1.0,0.7409347882651026
d91cb48716535dff,0.0,0.7433101694391882
e54ad7ff125554b6,0.7631397419246446,0.6349903946363159
5ceaa2041dfc525f,1.0,0.7146487213633588
d2485cf269c956a5,0.7589769352397334,0.6299875452671501
a1f473435b485f22,1.0,0.7604333674717213
3813ff81e9b25c19,0.0,0.7405953172812086
5375eb09d7085435,0.7798078963771996,0.6476228811964333
58c03efcd208509a,0.0,1.0
c476931855d95515,0.5833333333333334,0.7335747183904587
99801703bc4e5583,0.0,1.0
a2ed7e3582735478,0.0,0.7111215506129502
19c2e001f3ba5ec6,0.5833333333333334,1.0
77b547e050c451a1,1.0,0.7602112906584017
e0bba2419b1f5347,1.0,0.7645305533683077
212701708754552d,0.5833333333333334,0.7428359712837903
ac35c7e0f7c15da1,0.0,0.737707218623085
073bc7a73c6b564b,0.7222718076147281,0.6265989743494833
a8aceb5b73815bb8,0.7294496093179003,0.6255988725067602
a9d9b030b0a75d6f,0.7702486166494893,0.6425686458145453
c639feb2912c59d3,0.5938303583916732,0.5907542693528263
55449d31c2de5078,1.0,0.7409796906166214
603c61d8421c5e64,0.7036396712995169,0.6199084657552181
678b4d65a3b45dd2,0.0,0.7147355711326849
0d074c05340a57e9,0.0,1.0
2a7b6a5e55cf5b8c,0.5833333333333334,1.0
30eeeafd5b075f89,0.0,1.0
7af7438f48bf5924,1.0,0.7373077428695506
9800c91feeaf5c3d,0.6434474815676884,0.6067907229459978
a6381613011450b0,1.0,1.0
b91ee2da920e58da,0.0,0.0
853dedcb96785cda,0.5833333333333334,0.7207591458771647
06ae75afa3b353d7,0.7414764321934673,0.631176958987412
178fd59206d85fd3,0.5833333333333334,1.0
2659df61ba0f50ff,0.5833333333333334,0.7253564471510919
2dc780834fb05536,0.5833333333333334,1.0
564c68165e8a5fb6,0.5833333333333334,0.7295858262761747
a9459419b0a55579,0.8453182898376747,0.6606974128497733
d53ea658d3a45f3a,0.7186141221104873,0.6234012827510363
e9a00025eacb5d44,0.0,1.0
f7242844c8b85648,0.5833333333333334,1.0
055b35f7c31d5459,0.0,0.7282691850870466
0c7b3378f07450cb,1.0,0.7140365115655464
122a77151000547c,1.0,0.739130579574014
3abb3e6d897a5c48,0.0,0.7153968588968892
641cb20c52b55501,1.0,0.7241842624190277
c98659da5fc451fa,0.7700434622389251,0.6433377220943854
dc007368b8c95cb2,0.6802361063029171,0.6078584850713972
0fd2c7dfc26c55b3,0.5833333333333334,1.0
11bbab047dff5035,0.0,1.0
212ba92d4a515c07,0.7390978724295777,0.6282173643958252
850bf624410a5b73,0.0,0.7299220988196048
8cb50d53a805515a,0.5833333333333334,0.7300457513028951
ba7b4232e8035405,0.5833333333333334,0.728571687175063
cc785df1c1ac56e8,0.0,1.0
b5bf2d4f45545260,0.5833333333333334,0.7577482183145997
174b3bf415585ac6,0.0,1.0
4f44fb918265532b,0.0,0.7515657046858624
be803405fdb95daf,0.2916666666666667,1.0
2294a32031f85155,0.0,1.0
3410b2894ce65ea3,0.7120489854251955,0.6239463445152064
a16ea798619a5bb4,0.5835045941760603,0.5833746641798919
afb119cfa3345aea,0.0,0.9068604740203232
e2798719375d55df,0.5946047499848666,0.5907218693163026
e5d75b108e545346,0.0,1.0
2f7ea43954fe5424,0.0,1.0
b62fb49ed74758d6,0.0,1.0
36f3daf1121356d3,0.0,0.8064007374414013
5032c6a49b065bb3,0.0,0.0
5ccff881c6be5d88,0.0,0.0
a25a4a7dfef1522f,0.6086560409804297,0.5971163333832785
a496d44db2235c98,0.6485377190094449,0.6024893968396762
d29862ded7295f02,0.6907924593385198,0.6250086163914752
f256aee7067154c3,1.0,1.0
0c1d3872d8dc5001,0.5833333333333334,0.7057177632560366
9bc30942cd235e75,1.0,0.7155504682713195
91af65ea65e35e9b,0.5833333333333334,0.5833333333333334
340100aaa87f5c4b,0.5833333333333334,0.7107065516179122
7cfc76f1a1aa5c94,0.989870791637808,0.7016993131067641
87c15d165993519a,0.6885746419959168,0.6193618376148241
fed51f8f7a515b8c,0.739216929984604,0.6279031176937339
529cf4b883d75931,1.0,0.7338043580801875
c1aec2008728516b,0.5966434439754416,0.5927292336402302
e6aaf0694fea5016,1.0,0.7161397218207018
5b3770f00cb55569,0.5833333333333334,0.7679839797686056
a33fb2d60f8e53f3,0.5923002403825695,0.590831220714807
ee8e6f09c97b5bcc,0.5851074158937885,0.5847325594034817
0b443f4b763b5c96,0.0,0.7644598116900547
7db3521d58335e9e,1.0,0.7293699038425704
5aa9eaf9185553ad,0.5833333333333334,0.0
cb9f0ccaae8b573c,0.5811178395935804,0.0
c668e2ad61785e8f,0.7780195219891421,0.6449596000305886
737eb5f91fab5d65,0.978437420629325,0.6938874438432382
18c080c7deeb5788,0.9381565215184032,0.6854079357166253
5669fdedea515849,0.0,1.0
606e5f172a3f5044,0.669244393344806,0.6121732674611163
ce3b70dfc36f5228,0.7849741592390278,0.6572872203244724
fc6fff5ba33b5b1f,1.0,0.7564726313024545
4a3c6ebb607a56a6,0.5833333333333334,0.721656816506079
fc628b11fcf55d45,1.0,0.7593782672619946
bb09316511e65a0e,1.0,0.3352496576425539
ff9f972ab5af5d3f,0.0,1.0
39f7107817ba5949,0.0,0.7208204032469966
2557d00295d85449,0.0,1.0
5db6fc5083845240,0.0,0.7345814791204747
5ca4f558e9e85cbb,1.0,0.7663439842805162
a51b2f5ea4ad52db,0.7102506256093765,0.6241693876858048
0817567392dd5499,1.0,1.0
889c93341a275efc,0.5833333333333334,1.0
9de4f939d84557e3,1.0,1.0
b8906bc8c79a525b,0.0,0.7355068645813524
66f6803311675565,0.5833333333333334,0.7386719999645045
aebf5e5cec8453c0,0.5833333333333334,0.7360039361081726
c358fc1d3641547a,0.5833333333333334,1.0
b83d424bd5065b82,0.5920109312591245,0.5891609247208266
b8a93fef0d4e51b0,0.5833333333333334,0.5833333333333334
59ba92468c685053,0.2014890750734802,0.725989256244644
f78b61140e4559e5,1.0,0.7153596345343088
fe6ffca3553c5ee4,0.7667895014153526,0.6367336575218767
34d06cda73f95a78,0.0,0.7685995810237815
db42252e1f655f26,0.0,0.7881736331479455
a441b1063aa75b5a,0.0,0.7703495579875418
fa074f9d3a345719,0.0,0.6774283049005266
7f8a64f60b8e5ece,1.0,0.7912567908645908
01d79ec7a5035235,0.5833564080467518,0.5833333333333334
5c060159b45d5760,0.0,0.7320381021108276
a2e598ee8bf35a40,0.9610153326282396,0.6880013714702075
f83e321da9105d75,1.0,0.7819925568263696
2fa3e697cebb5cdc,0.5992145157636716,0.5956662817606987
381203b72bbf51fb,0.2342386693309238,0.7569414841126489
12779eadec0f5100,0.7247934360541879,0.6283831543380066
245afd77638a5568,1.0,0.8360546000638859
549771158cff59c7,0.5833333333333334,0.5833333333333334
e89f44dc35f1546d,1.0,0.7366781539770262
166de6196c455b8d,0.0,0.7607263817205795
3bc385ce7ae351ee,1.0,0.7783048399525914
42c815bcb4d85326,1.0,0.768101590825735
ba912ba8b664567b,0.5856404993364129,0.5854185891568408
15bc0dbd737b583a,0.0,1.0
294732fb6fc2550a,0.0,0.7148828989593031
3eadad5ee6675a7a,0.0,0.5983489139560416
922c4508f3955968,0.0,0.7416941093210951
c1ce0e5b62b052ea,0.0,1.0
c3e42e9e698a54b1,0.0,0.7350117679369444
c404278a162555b2,0.5833333333333334,0.7597264866390391
f54f50a79c165c77,0.8871827706286769,0.6797802027445551
7f8b3908886a58ed,0.0,0.7800766724472448
8020b1748755530e,0.0,0.7812458653499549
4e8c9ae063b6576b,1.0,0.7420729951408559
53522eef1cf557d8,0.0,0.777704107213312
6d57e6fda3df5409,0.0,1.0
191ec5eb159e53ee,0.0,0.7589182403567314
33439de009565eba,0.6981532444016881,0.6214520796313373
ce0dcc5ae7fe5995,0.7223837138286698,0.6250084650620221
e4cb0a01f19a59de,0.7777613953687056,0.6368524063791613
6ace53066697589b,0.5843733054241202,0.584178988355435
e44f817c2a2f581c,0.7631095747618136,0.6360092051120618
c13bee3bd58858df,0.0,0.7283323737876142
2a79b40755725454,0.982339591664512,0.6971419179986036
e438860e4bf75867,0.0,0.406265800401622
eca9ff8acbe252c4,0.583467142603728,0.5833333333333334
55068c1a480a5ca7,0.0,0.7262965365422166
586c1b2b2cbb5cf2,0.7658930969196148,0.6383804156605266
8919b19c00f853cf,0.5520742692804693,0.6909348334676944
a4b4f6805fc65c5f,0.0,0.0
a0c35da1453c5395,0.0,0.781457430320165
eeae8528310852be,0.0,0.7444062275765951
7b49d81344075fef,0.0,0.7527916202855857
81eb25f0156a5fed,0.2536730075210693,0.8108349093531286
b8de87f9532c5baf,0.5833333333333334,0.7799763841349101
daf32498608e5008,1.0,0.7386256969761495
dd27d46986485472,0.0,0.758359043656533
e1357b579f7357fe,0.7569614778289052,0.6396570221636674
6ca9b954db435de4,0.5833333333333334,0.7685430956779301
70ffa37ebc20500e,0.5833333333333334,1.0
8e06330363f3578e,0.0,0.7301672831081545
d59f77146805546f,0.0,0.7164284372613589
325ebb6dc8925bef,1.0,0.7366349154130735
3e98eafb144858bb,0.701741242677481,0.6232756842436157
45364a702c075930,1.0,0.73627087418977
cbbf3f5578a05f21,0.7950318315384116,0.6477817006594755
f61b7b87c7ce53cd,1.0,0.730235249464421
869fda10091657fd,0.7733340771097295,0.640956393455092
f1dd3b9e8ce25687,0.0,0.7834690312266105
15f1d820493059cc,0.5834622256346537,0.5834507571651809
669b54b97b75591d,1.0,0.8001097892434837
9b55f0f5ffa15744,0.0,0.8210645145513208
eb55fb27a0bd5cbc,0.0,1.0
12dddfc0d73f5dc8,1.0,0.6966791829634341
6dd71d31b9db50c4,0.9081203001255118,0.6742227453929756
7979b163aedc54e7,1.0,0.7038930657935699
e0fcda9e03b4568b,1.0,1.0
0aeb58b602c1547e,1.0,0.722747207131006
40a91470348257aa,0.570094394755994,0.6961232801322422
4b9573b1ca6150a2,0.5833333333333334,1.0
6230b5d003245b0b,0.5833333333333334,1.0
80892442146b5dad,0.0,0.7581759378818637
86c52dfec8425716,0.9715898278831429,0.6909565346464097
92c4d9f125bc5ee4,0.0,1.0
9ed15614cbab5a1f,0.0,0.7604250028962084
a3bdd1c30baf5151,0.0,1.0
b4ece306371d54e8,0.5833333333333334,0.7273196349129055
e47349f059cc5842,1.0,0.7119153290939764
c00c768576c85009,0.5833333333333334,0.7371709937768304
cd964face7a55b94,1.0,0.765436055163458
de99492d90ed5808,1.0,0.7373756593367818
eff9d15ca74756b1,1.0,1.0
1aae00eccb625430,1.0,0.7504550592098113
a0a02fc49ff154a9,0.0,1.0
029ba0981e9e53b1,1.0,0.7308849467794092
3d91aa1a730d5101,1.0,0.7351238142382227
014eb8dd1a885da7,1.0,0.718201811544581
0d93911279f85d4f,0.2916666666666667,1.0
5b5122298a2c5464,0.2150541531932443,0.7335470139967435
944f0d33e205551e,0.5833333333333334,1.0
def6b20e29ae58e6,1.0,0.7157540643135699
eea40e6bdce053b4,0.7124710802257797,0.6269093916647477
0cb0716651b4518a,0.0,1.0
5fc92d9e184d552b,1.0,1.0
95adcb6b3605579b,0.1710214912698301,0.6841567739850688
961447b18cf75350,1.0,1.0
a7ea4d5ce19f51e1,0.5833333333333334,0.5833333333333334
033814d00a15552b,0.5833333333333334,1.0
0402fbb7cdba5843,0.7369797240946573,0.6296780656637041
0a7293d8418454cf,0.7870464778860109,0.6472848559175214
126312581e375c29,0.389804101943576,0.6925898760739356
1932fa913fd25221,0.0,1.0
41c5c89659ab5019,0.2916666666666667,1.0
486ac3f2d4cb510f,0.6706107095675636,0.6131658612696634
512fe86752f854da,0.7820912075845602,0.6439400999711403
5f7d2f8c4c3f557e,0.5833333333333334,1.0
895f390b1b635b98,0.7111783366955943,0.6234668618173501
8f5294e263ab59e3,0.0,0.0
a360485d54cc5257,1.0,0.7011753649597386
bf5b84507b105969,0.5833333333333334,1.0
e5e4c197fa175894,1.0,0.6987629752055201
e8833f9669325e39,0.2916666666666667,1.0
0e387dad650e5346,0.742244882080436,0.6339773337019475
7c6362822e765156,0.5833333333333334,1.0
aabcf89f03bf5e52,0.2079521999974637,0.7249674851017739
d6cf14e9257055f9,0.0,1.0
2efefcbd36fd54d1,0.7426585736152843,0.6351606024055263
3dd142bb8cb75b94,0.0,0.6715645178743911
58614c067b7359c8,0.0,0.7099745297869028
a9ef3f4161fe55dd,0.2916666666666667,1.0
c620582bdb385001,0.0,0.7559171925683764
cdbb3ba7cc7259fd,0.0,0.747215480980287
e9c424ce6c695349,0.6839446495309834,0.6217520113922969
048c1e63249f5ce8,0.0,0.7395933143451531
0ca744b9a1465fb7,0.0,0.7695929049873511
23b8877428e456f3,0.5833333333333334,0.7204809340347557
404025809082595c,0.0,1.0
4957a4d5712c57b0,0.5914972902529755,0.5892670927820037
5d6d9128ef6b59ea,1.0,0.7508107340905954
6a3f5983a133584f,0.5833333333333334,0.7516580583842106
ac4349ecfc9552d2,0.0,1.0
d91cfe094fd45447,0.0,1.0
3d6d3d1bfafd5c87,0.0,1.0
3e80032635bb59d8,1.0,0.7124597766815097
8902a3e760a7504d,0.5833333333333334,0.7075448989935064
d4a4be0043ee53d8,0.0,0.7358866195176413
8d33af24b1645725,0.9062748775605,0.6719179117747577
8e0302254a2d5701,0.9150793172874828,0.6789041042559901
a64852213a0e5418,0.9172135846974117,0.67833580349204
f4aab43e1f70508e,0.9285167275012708,0.6846859998536443
226c7ff1cd1d5b03,0.0,1.0
7127dc8086095333,1.0,0.727872949485386
a2211524a12350e4,1.0,1.0
df69fe1c4cd45904,0.8290688822640058,0.645597426775976
205aa8f447e755a0,1.0,0.7373171153612957
da5b260373b9586a,0.5850779380195714,0.5848245962634083
0b8f903df1c75955,0.0,0.6994697073155276
1402688563985a90,0.6120977769052137,0.6018830351532778
1a2844e95a675808,0.9975136111113092,0.6941062133990732
3ee4bb40967356e3,0.0,0.7450912558342697
5476df757e51533b,0.939401201260612,0.6842955699352634
5e9e23355c755d33,0.0,0.7158566327837725
65a88d493951565c,1.0,0.7131275921192181
7a23a637674f58f9,0.5836965552221773,0.5835841242482888
a0d8a22e91535dc8,1.0,0.7296001617678156
fece0e0f409d5876,0.7113249399468474,0.6205886193537001
374c09137a395288,0.5487546148432488,0.0
5111761bea8a5857,0.622425644426629,0.6095566447684867
5335015360125977,0.7559964675634029,0.6400359343817034
54eaccc678ae56ee,0.7363656484293285,0.6252854766785599
16a7f5fe1e765090,0.7059327822477425,0.6249040048139644
60469bc62c9b51eb,0.5833333333333334,0.7258838843197452
82045e402f1e5974,0.0,0.6881707270242087
833d62208b735598,0.8073944389776856,0.6493163482744765
d16d6409d06e5b73,0.7570897938966615,0.0
2bf2517987d45c65,1.0,1.0
97ae5679816752f3,0.5833333333333334,1.0
e956a8e95cca58fa,0.0,0.7729963418660207
15a85a658d715a0a,0.7796870720658688,0.6408882603969502
5f51805f7091546f,0.7104212762789718,0.6236456162944763
cfcdfc984cca5646,0.7619653002941597,0.6335819794444594
1e398455111f5f45,0.7916744314330226,0.6441035745189061
98ae0cc670905868,0.5833333333333334,1.0
a90084081f8250ac,0.2225848572510844,0.7576119605167536
b51a08b919885bec,1.0,0.7021075962024449
f39a77fa1f365a2d,0.6850547604052822,0.6125490837648372
