scope,judge,n,delta,lo,hi,model,arm
FOD,ADE dec1-9,3175,0.11573712897439242,0.0830086888275547,0.1528025939848232,lebowski,G3 student A (c) s0
FOD,ADE pre_onset dec1-9,252,0.22481681816281698,0.04646581025809436,0.41395564422521386,lebowski,G3 student A (c) s0
Intersections,RFS (rater),116,0.09779075487825054,-0.021012934009493178,0.22519095011490534,lebowski,G3 student A (c) s0
Intersections,ADE dec1-9,4299,0.12785747817297363,0.09036285768147216,0.17489362296716468,lebowski,G3 student A (c) s0
Intersections,ADE pre_onset dec1-9,301,0.17950275822989645,0.015494918071287276,0.36501444298434976,lebowski,G3 student A (c) s0
all,RFS (rater),478,-0.12055618565363477,-0.20706237605136174,-0.038457037328216884,lebowski,G3 student A (c) s1
all,ADE dec1-9,17389,0.1695591031823154,0.14571301671237005,0.19524534300526433,lebowski,G3 student A (c) s1
all,ADE pre_onset dec1-9,1245,0.17243510216739086,0.08727132371292744,0.266517178605359,lebowski,G3 student A (c) s1
Pedestrians,RFS (rater),52,-0.09397355689018244,-0.19411588466909813,0.008197625823603843,lebowski,G3 student A (c) s1
Pedestrians,ADE dec1-9,1637,0.17519413246845386,0.11407013597399851,0.25011400779833454,lebowski,G3 student A (c) s1
Pedestrians,ADE pre_onset dec1-9,83,0.04370707382372671,-0.2801866379280866,0.4425040049133344,lebowski,G3 student A (c) s1
Cyclists,RFS (rater),71,-0.49891259068903465,-0.8911088452776337,-0.16658684298297768,lebowski,G3 student A (c) s1
Cyclists,ADE dec1-9,2326,0.326918301611285,0.2087470444532334,0.46890406610465296,lebowski,G3 student A (c) s1
Cyclists,ADE pre_onset dec1-9,206,0.33615040489210435,0.05639114866880312,0.7863613331208423,lebowski,G3 student A (c) s1
Cut_ins,RFS (rater),20,-0.18831665122087018,-0.4939306565358623,-0.011263069591602608,lebowski,G3 student A (c) s1
Cut_ins,ADE dec1-9,724,0.21995396750186494,0.12587341718410344,0.338783312209903,lebowski,G3 student A (c) s1
Cut_ins,ADE pre_onset dec1-9,16,-0.1732478910032463,-0.4333939537068187,0.01855212685668953,lebowski,G3 student A (c) s1
FOD,RFS (rater),78,-0.09563997224949583,-0.2739333337072838,0.072598091693645,lebowski,G3 student A (c) s1
FOD,ADE dec1-9,3175,0.11822389373602532,0.08561927787039382,0.15449172038467052,lebowski,G3 student A (c) s1
FOD,ADE pre_onset dec1-9,252,0.19628987612160623,0.030223443267188666,0.37462505891492304,lebowski,G3 student A (c) s1
Intersections,RFS (rater),116,0.0688952147734076,-0.06073615329230885,0.203072007868551,lebowski,G3 student A (c) s1
Intersections,ADE dec1-9,4299,0.13456287122439037,0.09619649458813088,0.1828283738362255,lebowski,G3 student A (c) s1
Intersections,ADE pre_onset dec1-9,301,0.18687477723566567,0.027428060127115877,0.36244170889207666,lebowski,G3 student A (c) s1
all,RFS (rater),478,-0.12237475735875039,-0.20778919441938484,-0.04285491014280237,lebowski,G3 student A (c) s2
all,ADE dec1-9,17389,0.1738230416098955,0.1500542114501959,0.19938201983458576,lebowski,G3 student A (c) s2
all,ADE pre_onset dec1-9,1245,0.1847983496474239,0.09533654785976282,0.28137533847652646,lebowski,G3 student A (c) s2
Pedestrians,RFS (rater),52,-0.09272238535546493,-0.18766398048035782,-0.0007600025644410418,lebowski,G3 student A (c) s2
Pedestrians,ADE dec1-9,1637,0.18044052786000903,0.11945503807081057,0.25569992175496,lebowski,G3 student A (c) s2
Pedestrians,ADE pre_onset dec1-9,83,0.05926527961375469,-0.27035931442699557,0.4693385531516469,lebowski,G3 student A (c) s2
Cyclists,RFS (rater),71,-0.4955856696222857,-0.8830366719022013,-0.1647226815983023,lebowski,G3 student A (c) s2
Cyclists,ADE dec1-9,2326,0.3333481297478396,0.2170456911560354,0.4727231417054092,lebowski,G3 student A (c) s2
Cyclists,ADE pre_onset dec1-9,206,0.3386916949413891,0.056261231301721164,0.7927226769277134,lebowski,G3 student A (c) s2
Cut_ins,RFS (rater),20,-0.18879508743068746,-0.5753925159112911,0.030098823672958068,lebowski,G3 student A (c) s2
Cut_ins,ADE dec1-9,724,0.23063532974765344,0.1332928349048953,0.35368739615526973,lebowski,G3 student A (c) s2
Cut_ins,ADE pre_onset dec1-9,16,-0.20602503688819956,-0.509134173790631,0.03131297928849146,lebowski,G3 student A (c) s2
FOD,RFS (rater),78,-0.09972569302746767,-0.27948469711699553,0.06795170049125294,lebowski,G3 student A (c) s2
FOD,ADE dec1-9,3175,0.12188460957899597,0.08874694576910891,0.1589743054582566,lebowski,G3 student A (c) s2
FOD,ADE pre_onset dec1-9,252,0.2219554636029736,0.04191749174438272,0.4145150938116562,lebowski,G3 student A (c) s2
Intersections,RFS (rater),116,0.08142988730416158,-0.0456015774815449,0.21632332931991632,lebowski,G3 student A (c) s2
Intersections,ADE dec1-9,4299,0.1350049302518699,0.09664775041684068,0.18323609809997374,lebowski,G3 student A (c) s2
Intersections,ADE pre_onset dec1-9,301,0.18465164942437223,0.01722351258239372,0.3729197133905918,lebowski,G3 student A (c) s2
all,RFS (rater),478,-1.1898712158055826,-1.3936108674296424,-0.9882189946540424,lebowski,G3 student B (c) s0
all,ADE dec1-9,17389,2.030685023388295,1.95022945992483,2.1115389417397097,lebowski,G3 student B (c) s0
all,ADE pre_onset dec1-9,1245,1.225814342777417,1.0138842785163895,1.4531021447623422,lebowski,G3 student B (c) s0
Pedestrians,RFS (rater),52,-1.430738317575897,-2.047556092290221,-0.8061744156599436,lebowski,G3 student B (c) s0
Pedestrians,ADE dec1-9,1637,2.087452997125474,1.850748795764941,2.3342066623690374,lebowski,G3 student B (c) s0
Pedestrians,ADE pre_onset dec1-9,83,1.968467669849503,1.1653815573443365,2.977762468913134,lebowski,G3 student B (c) s0
Cyclists,RFS (rater),71,-0.31972144857467283,-0.8024347291136251,0.16276453950156397,lebowski,G3 student B (c) s0
Cyclists,ADE dec1-9,2326,1.646731072164191,1.4721760791852625,1.8187073336001929,lebowski,G3 student B (c) s0
Cyclists,ADE pre_onset dec1-9,206,1.0723510128184393,0.6457918501890372,1.5327689023520294,lebowski,G3 student B (c) s0
Cut_ins,RFS (rater),20,-0.7021106957944537,-1.8718932504218995,0.35425020031425436,lebowski,G3 student B (c) s0
Cut_ins,ADE dec1-9,724,1.622616409293593,1.386556072988858,1.8635423171611696,lebowski,G3 student B (c) s0
Cut_ins,ADE pre_onset dec1-9,16,1.390204307032648,0.10485920806651075,2.762872607384778,lebowski,G3 student B (c) s0
FOD,RFS (rater),78,-1.3523503022290322,-1.9006849454756074,-0.8207748629909766,lebowski,G3 student B (c) s0
FOD,ADE dec1-9,3175,2.0948563421554693,1.9110149119685655,2.274983250592048,lebowski,G3 student B (c) s0
FOD,ADE pre_onset dec1-9,252,1.1309646510459703,0.6722009639841559,1.5898092799691,lebowski,G3 student B (c) s0
Intersections,RFS (rater),116,-1.417742123908641,-1.8163606952352704,-1.0227490643513029,lebowski,G3 student B (c) s0
Intersections,ADE dec1-9,4299,2.1373795059539944,1.9668895336336112,2.312700991302939,lebowski,G3 student B (c) s0
Intersections,ADE pre_onset dec1-9,301,1.4579671597349344,0.9673536640651006,1.9518700367176907,lebowski,G3 student B (c) s0
all,RFS (rater),478,-1.2010944985865342,-1.406751894167271,-0.9990335991949403,lebowski,G3 student B (c) s1
all,ADE dec1-9,17389,2.0376527382470107,1.9576853560637015,2.117195262716691,lebowski,G3 student B (c) s1
all,ADE pre_onset dec1-9,1245,1.2150617469968314,1.0023953322412913,1.4427484866971967,lebowski,G3 student B (c) s1
Pedestrians,RFS (rater),52,-1.4421564851824635,-2.0546827043644096,-0.8218005522503135,lebowski,G3 student B (c) s1
Pedestrians,ADE dec1-9,1637,2.1005265504778574,1.8624442368699459,2.3454818017116446,lebowski,G3 student B (c) s1
Pedestrians,ADE pre_onset dec1-9,83,1.9411404528754443,1.1298760104184618,2.9722437517765194,lebowski,G3 student B (c) s1
Cyclists,RFS (rater),71,-0.37059941164246707,-0.868499694857829,0.1306325568398593,lebowski,G3 student B (c) s1
Cyclists,ADE dec1-9,2326,1.660767035769578,1.488691457288717,1.831200398603103,lebowski,G3 student B (c) s1
Cyclists,ADE pre_onset dec1-9,206,1.0918345188816316,0.6547735567547966,1.5646582080062534,lebowski,G3 student B (c) s1
Cut_ins,RFS (rater),20,-0.6890047595948054,-1.8650153382331678,0.37480414676685875,lebowski,G3 student B (c) s1
Cut_ins,ADE dec1-9,724,1.6402057250572615,1.4036282381804515,1.8799764402555585,lebowski,G3 student B (c) s1
Cut_ins,ADE pre_onset dec1-9,16,1.3612645795730365,0.10314451198453334,2.6654920094732284,lebowski,G3 student B (c) s1
FOD,RFS (rater),78,-1.366207905944258,-1.9147770484747173,-0.8289882257114988,lebowski,G3 student B (c) s1
FOD,ADE dec1-9,3175,2.098318250172974,1.917185746696041,2.275266114196317,lebowski,G3 student B (c) s1
FOD,ADE pre_onset dec1-9,252,1.0986300254540817,0.6414838679830386,1.56143906017365,lebowski,G3 student B (c) s1
Intersections,RFS (rater),116,-1.4232934813191298,-1.8192568405261613,-1.0253878105974192,lebowski,G3 student B (c) s1
Intersections,ADE dec1-9,4299,2.1436271218990703,1.9758603218487638,2.3163549515429853,lebowski,G3 student B (c) s1
Intersections,ADE pre_onset dec1-9,301,1.4536913030279803,0.9697376737309031,1.9456399429866658,lebowski,G3 student B (c) s1
all,RFS (rater),478,-1.1854655842346866,-1.3900552339656689,-0.983059774921529,lebowski,G3 student B (c) s2
all,ADE dec1-9,17389,2.0135484597245172,1.934633062442327,2.0916704439179585,lebowski,G3 student B (c) s2
all,ADE pre_onset dec1-9,1245,1.1937232309999952,0.9828040971336955,1.4189818084029149,lebowski,G3 student B (c) s2
Pedestrians,RFS (rater),52,-1.3899213053186454,-1.99544822193802,-0.7671608917178069,lebowski,G3 student B (c) s2
Pedestrians,ADE dec1-9,1637,2.0618113065712853,1.828158606406287,2.3035270763890714,lebowski,G3 student B (c) s2
Pedestrians,ADE pre_onset dec1-9,83,1.9382728992278146,1.1358640683148507,2.952164387389635,lebowski,G3 student B (c) s2
Cyclists,RFS (rater),71,-0.3367294623076923,-0.8075086105182614,0.1342598080090468,lebowski,G3 student B (c) s2
Cyclists,ADE dec1-9,2326,1.625373026381118,1.4552601106305811,1.7955274047095464,lebowski,G3 student B (c) s2
Cyclists,ADE pre_onset dec1-9,206,1.0397994348474517,0.6165192247745453,1.501556886524802,lebowski,G3 student B (c) s2
Cut_ins,RFS (rater),20,-0.6765592511160202,-1.8250582963049637,0.3590946153258709,lebowski,G3 student B (c) s2
Cut_ins,ADE dec1-9,724,1.6142427201632887,1.3862795878987368,1.8430156153612527,lebowski,G3 student B (c) s2
Cut_ins,ADE pre_onset dec1-9,16,1.3633586564889522,0.0876094490360609,2.7734441468775377,lebowski,G3 student B (c) s2
FOD,RFS (rater),78,-1.3097064562633431,-1.8637033820501365,-0.7699479578428928,lebowski,G3 student B (c) s2
FOD,ADE dec1-9,3175,2.0786905483507896,1.9021507195775116,2.2528573435824795,lebowski,G3 student B (c) s2
FOD,ADE pre_onset dec1-9,252,1.0980421234817928,0.6557102808094393,1.548575287871054,lebowski,G3 student B (c) s2
Intersections,RFS (rater),116,-1.4237385143386803,-1.8223654085695606,-1.0322217568237113,lebowski,G3 student B (c) s2
Intersections,ADE dec1-9,4299,2.1253254075304446,1.958667944638818,2.2961320519039417,lebowski,G3 student B (c) s2
Intersections,ADE pre_onset dec1-9,301,1.418792411304321,0.9318922471587123,1.914434230103436,lebowski,G3 student B (c) s2
all,RFS (rater),478,-0.13462287314335333,-0.23446046454299335,-0.03246964978488801,lebowski,G3 student A (a) s0
all,ADE dec1-9,17389,0.12709335685696765,0.11351108321615708,0.14075371110939847,lebowski,G3 student A (a) s0
all,ADE pre_onset dec1-9,1245,0.12655763973081685,0.06874740513486652,0.18785390351277986,lebowski,G3 student A (a) s0
Pedestrians,RFS (rater),52,0.09878469600331939,-0.10998380731428214,0.344537902196393,lebowski,G3 student A (a) s0
Pedestrians,ADE dec1-9,1637,0.09597940786653493,0.058756116927864095,0.13172145924031214,lebowski,G3 student A (a) s0
Pedestrians,ADE pre_onset dec1-9,83,0.22904393889646893,0.109630518406883,0.34627581623642684,lebowski,G3 student A (a) s0
Cyclists,RFS (rater),71,-0.5022669094218407,-0.8552494659997761,-0.18409781124276384,lebowski,G3 student A (a) s0
Cyclists,ADE dec1-9,2326,0.16135985196091474,0.11903014794358732,0.2074596394466807,lebowski,G3 student A (a) s0
Cyclists,ADE pre_onset dec1-9,206,0.156439761479315,0.0030922202088042483,0.32895256191200567,lebowski,G3 student A (a) s0
Cut_ins,RFS (rater),20,-0.2335478072546576,-0.6204145427510948,0.015227115972609107,lebowski,G3 student A (a) s0
Cut_ins,ADE dec1-9,724,0.1743718009775834,0.09092075761997243,0.25992956185920113,lebowski,G3 student A (a) s0
Cut_ins,ADE pre_onset dec1-9,16,-0.1219523956774261,-0.2947201915723384,0.043053203691828495,lebowski,G3 student A (a) s0
FOD,RFS (rater),78,-0.19949366274548114,-0.4746343742687682,0.034658715931575323,lebowski,G3 student A (a) s0
FOD,ADE dec1-9,3175,0.12258912472160402,0.096440485612558,0.14813681812146795,lebowski,G3 student A (a) s0
FOD,ADE pre_onset dec1-9,252,0.12311228142168056,0.02104026463474672,0.23173601318241596,lebowski,G3 student A (a) s0
Intersections,RFS (rater),116,0.006036896244928302,-0.14298007322164946,0.1620266742828122,lebowski,G3 student A (a) s0
Intersections,ADE dec1-9,4299,0.12321432907005911,0.09558260861809807,0.15187241465572712,lebowski,G3 student A (a) s0
Intersections,ADE pre_onset dec1-9,301,0.1427535739586034,0.00032770202647826584,0.3089622228121346,lebowski,G3 student A (a) s0
all,RFS (rater),478,-0.11960033487584958,-0.21827572752658825,-0.018045140480003774,lebowski,G3 student A (a) s1
all,ADE dec1-9,17389,0.12410862205165735,0.11055918090663681,0.13786484156538464,lebowski,G3 student A (a) s1
all,ADE pre_onset dec1-9,1245,0.12334782932784463,0.06836385827204945,0.1817948942421921,lebowski,G3 student A (a) s1
Pedestrians,RFS (rater),52,0.08952074315116591,-0.13044299579435256,0.34349808878335114,lebowski,G3 student A (a) s1
Pedestrians,ADE dec1-9,1637,0.0954071005296185,0.057972533666659665,0.13141759239641607,lebowski,G3 student A (a) s1
Pedestrians,ADE pre_onset dec1-9,83,0.23050695003327548,0.11400627168816511,0.3497063956430409,lebowski,G3 student A (a) s1
Cyclists,RFS (rater),71,-0.42622545303626297,-0.7480017886355921,-0.13719319509792852,lebowski,G3 student A (a) s1
Cyclists,ADE dec1-9,2326,0.15660334974966156,0.11497271777096559,0.20202727854485272,lebowski,G3 student A (a) s1
Cyclists,ADE pre_onset dec1-9,206,0.15448355595893531,0.00257654166452188,0.32889977342883625,lebowski,G3 student A (a) s1
Cut_ins,RFS (rater),20,-0.3205592461430428,-0.7138586818373999,-0.06338884057053149,lebowski,G3 student A (a) s1
Cut_ins,ADE dec1-9,724,0.1697300076329096,0.0873296766448484,0.2530651263490918,lebowski,G3 student A (a) s1
Cut_ins,ADE pre_onset dec1-9,16,-0.11754242910170276,-0.30113625236299124,0.0687476439731397,lebowski,G3 student A (a) s1
FOD,RFS (rater),78,-0.20507926113520872,-0.47158846604441557,0.016836934548954824,lebowski,G3 student A (a) s1
FOD,ADE dec1-9,3175,0.11975606402460227,0.09331577172811008,0.14568609777613514,lebowski,G3 student A (a) s1
FOD,ADE pre_onset dec1-9,252,0.11710460897392895,0.018957520979806415,0.22090603966858083,lebowski,G3 student A (a) s1
Intersections,RFS (rater),116,-0.011601570552993153,-0.1639678146140185,0.14764565402548982,lebowski,G3 student A (a) s1
Intersections,ADE dec1-9,4299,0.12258542139510832,0.09496451412078863,0.15163086316305358,lebowski,G3 student A (a) s1
Intersections,ADE pre_onset dec1-9,301,0.13885177151801556,0.0035017027033162453,0.2915709240617007,lebowski,G3 student A (a) s1
all,RFS (rater),478,-0.1169582028929238,-0.21600147484711427,-0.01663745965741757,lebowski,G3 student A (a) s2
all,ADE dec1-9,17389,0.12119627122015832,0.10763726989672855,0.13481024119754723,lebowski,G3 student A (a) s2
all,ADE pre_onset dec1-9,1245,0.12472499273647264,0.07017027580344447,0.1830382510755367,lebowski,G3 student A (a) s2
Pedestrians,RFS (rater),52,0.07807141646034416,-0.11649748114461901,0.29731370658999795,lebowski,G3 student A (a) s2
Pedestrians,ADE dec1-9,1637,0.08966878414066143,0.053573919818581006,0.12502798612115396,lebowski,G3 student A (a) s2
Pedestrians,ADE pre_onset dec1-9,83,0.2301469057203697,0.11630082463004474,0.3533946754781284,lebowski,G3 student A (a) s2
Cyclists,RFS (rater),71,-0.4704755549970492,-0.800055672016472,-0.172351668886748,lebowski,G3 student A (a) s2
Cyclists,ADE dec1-9,2326,0.15349103987961643,0.11136516025985069,0.19884919088813963,lebowski,G3 student A (a) s2
Cyclists,ADE pre_onset dec1-9,206,0.15486844733238866,0.0007709547994913046,0.33614927277157913,lebowski,G3 student A (a) s2
Cut_ins,RFS (rater),20,-0.27179329755952036,-0.6611629359482701,-0.005021878741648266,lebowski,G3 student A (a) s2
Cut_ins,ADE dec1-9,724,0.1660719721813139,0.08327178762106868,0.24979210948275968,lebowski,G3 student A (a) s2
Cut_ins,ADE pre_onset dec1-9,16,-0.12727273183001322,-0.3192302047779482,0.047167877792659005,lebowski,G3 student A (a) s2
FOD,RFS (rater),78,-0.1811286179301346,-0.4610664432389975,0.05250108833495391,lebowski,G3 student A (a) s2
FOD,ADE dec1-9,3175,0.12182703000194496,0.0956272977380347,0.14764179393846083,lebowski,G3 student A (a) s2
FOD,ADE pre_onset dec1-9,252,0.12303415512790399,0.026060683077349715,0.2256139532446499,lebowski,G3 student A (a) s2
Intersections,RFS (rater),116,0.0016970336016518424,-0.14970921514147736,0.16107458289540547,lebowski,G3 student A (a) s2
Intersections,ADE dec1-9,4299,0.1178644619204668,0.09054501163489753,0.1469310086956593,lebowski,G3 student A (a) s2
Intersections,ADE pre_onset dec1-9,301,0.13645294245391731,0.0018602350910460754,0.29100301139035867,lebowski,G3 student A (a) s2
all,RFS (rater),478,-0.5846037820207024,-0.7427153522285381,-0.42875967125701053,lebowski,G3 student B (a) s0
all,ADE dec1-9,17389,0.32956833081537323,0.3070789498522949,0.35274297906380514,lebowski,G3 student B (a) s0
all,ADE pre_onset dec1-9,1245,0.4093187343283256,0.29176828176854014,0.5317037743589907,lebowski,G3 student B (a) s0
Pedestrians,RFS (rater),52,-0.3389372836040621,-0.702388668032742,0.006560954132490048,lebowski,G3 student B (a) s0
Pedestrians,ADE dec1-9,1637,0.27910448650422287,0.217190595721905,0.34372697937131413,lebowski,G3 student B (a) s0
Pedestrians,ADE pre_onset dec1-9,83,0.2504184288687208,-0.20706616050488988,0.8469980243474988,lebowski,G3 student B (a) s0
Cyclists,RFS (rater),71,-0.7951123920129071,-1.2894082588066857,-0.312876037473543,lebowski,G3 student B (a) s0
Cyclists,ADE dec1-9,2326,0.3487145265082306,0.2854006279624204,0.4141234084007393,lebowski,G3 student B (a) s0
Cyclists,ADE pre_onset dec1-9,206,0.35704743672066247,0.14912063901191244,0.5888557232571785,lebowski,G3 student B (a) s0
Cut_ins,RFS (rater),20,-0.5952407718698389,-1.2764518897113413,0.029340635441241422,lebowski,G3 student B (a) s0
Cut_ins,ADE dec1-9,724,0.27698591925180205,0.1959340481457353,0.3554625183730442,lebowski,G3 student B (a) s0
Cut_ins,ADE pre_onset dec1-9,16,0.20136244893601837,-0.42932703947634054,0.8727661868327513,lebowski,G3 student B (a) s0
FOD,RFS (rater),78,-0.5235241193318958,-0.8930150021187767,-0.17929618963860283,lebowski,G3 student B (a) s0
FOD,ADE dec1-9,3175,0.31573360788343124,0.27447607108249994,0.3593269379276693,lebowski,G3 student B (a) s0
FOD,ADE pre_onset dec1-9,252,0.3725288857742442,0.13102587402991062,0.6386586049050869,lebowski,G3 student B (a) s0
Intersections,RFS (rater),116,-0.40791099230376193,-0.711453898219402,-0.10335249375908077,lebowski,G3 student B (a) s0
Intersections,ADE dec1-9,4299,0.28446797327614476,0.24063402661873706,0.3298582947368888,lebowski,G3 student B (a) s0
Intersections,ADE pre_onset dec1-9,301,0.3301210742271009,0.08626223261430707,0.5835871566711124,lebowski,G3 student B (a) s0
all,RFS (rater),478,-0.6171061489846972,-0.7768358322680246,-0.45782210797942297,lebowski,G3 student B (a) s1
all,ADE dec1-9,17389,0.35419403137186584,0.3303875167041334,0.37885225778584064,lebowski,G3 student B (a) s1
all,ADE pre_onset dec1-9,1245,0.44661583215304573,0.3226406748640214,0.5754693425317374,lebowski,G3 student B (a) s1
Pedestrians,RFS (rater),52,-0.3500643334346795,-0.7507272057555615,0.035923368332059134,lebowski,G3 student B (a) s1
Pedestrians,ADE dec1-9,1637,0.29939155119677957,0.23521257413753843,0.3661004134577187,lebowski,G3 student B (a) s1
Pedestrians,ADE pre_onset dec1-9,83,0.23312060913065305,-0.2270298811313881,0.8302347429017098,lebowski,G3 student B (a) s1
Cyclists,RFS (rater),71,-0.8589704753692485,-1.3645105845948458,-0.3686780193709733,lebowski,G3 student B (a) s1
Cyclists,ADE dec1-9,2326,0.3721662129634141,0.30673985971093787,0.4396417579096352,lebowski,G3 student B (a) s1
Cyclists,ADE pre_onset dec1-9,206,0.3900228132562017,0.1765849285787861,0.6222195912737755,lebowski,G3 student B (a) s1
Cut_ins,RFS (rater),20,-0.5084489624143631,-1.2176717342385779,0.15706023981275866,lebowski,G3 student B (a) s1
Cut_ins,ADE dec1-9,724,0.2883537072551663,0.20989267018987706,0.3656354228876933,lebowski,G3 student B (a) s1
Cut_ins,ADE pre_onset dec1-9,16,0.24250289581809992,-0.4337696433277961,1.0051675671984786,lebowski,G3 student B (a) s1
FOD,RFS (rater),78,-0.5230811727725787,-0.8888879841701725,-0.18153452633012956,lebowski,G3 student B (a) s1
FOD,ADE dec1-9,3175,0.34335697492464534,0.3001772800216142,0.3891385390312415,lebowski,G3 student B (a) s1
FOD,ADE pre_onset dec1-9,252,0.42039749038266255,0.17321299914526833,0.6917751694694738,lebowski,G3 student B (a) s1
Intersections,RFS (rater),116,-0.47772755792127347,-0.7931224959326724,-0.15930164446069162,lebowski,G3 student B (a) s1
Intersections,ADE dec1-9,4299,0.31021012231743667,0.26350648205598043,0.3579325048444969,lebowski,G3 student B (a) s1
Intersections,ADE pre_onset dec1-9,301,0.36043563294044495,0.10094881323066542,0.6398550702048724,lebowski,G3 student B (a) s1
all,RFS (rater),478,-0.6420622319516203,-0.8040574107087319,-0.4818270642541005,lebowski,G3 student B (a) s2
all,ADE dec1-9,17389,0.3470519147526933,0.32378010239002986,0.37081153027739133,lebowski,G3 student B (a) s2
all,ADE pre_onset dec1-9,1245,0.42377455113228607,0.3036301987921995,0.5482306866647346,lebowski,G3 student B (a) s2
Pedestrians,RFS (rater),52,-0.41128667758374926,-0.7992176038221515,-0.04334091840044974,lebowski,G3 student B (a) s2
Pedestrians,ADE dec1-9,1637,0.29337745674506366,0.2309136560317632,0.358078088963417,lebowski,G3 student B (a) s2
Pedestrians,ADE pre_onset dec1-9,83,0.23763390092474626,-0.23740254320604556,0.8502548818625014,lebowski,G3 student B (a) s2
Cyclists,RFS (rater),71,-0.8450807937036903,-1.3447159485567453,-0.36191912451850133,lebowski,G3 student B (a) s2
Cyclists,ADE dec1-9,2326,0.3625801631300684,0.29835740389321364,0.429773321399067,lebowski,G3 student B (a) s2
Cyclists,ADE pre_onset dec1-9,206,0.3716454504325562,0.1630979201813912,0.6033595485943554,lebowski,G3 student B (a) s2
Cut_ins,RFS (rater),20,-0.5511740814805786,-1.227579022407503,0.05987691536373998,lebowski,G3 student B (a) s2
Cut_ins,ADE dec1-9,724,0.2915787002942755,0.21001732508650267,0.3708657884224878,lebowski,G3 student B (a) s2
Cut_ins,ADE pre_onset dec1-9,16,0.21212563939813656,-0.4550699636850558,0.9127862686293147,lebowski,G3 student B (a) s2
FOD,RFS (rater),78,-0.5766345816279823,-0.960810695293888,-0.2156756761141205,lebowski,G3 student B (a) s2
FOD,ADE dec1-9,3175,0.33257318420570947,0.29043218497214096,0.3772560290378844,lebowski,G3 student B (a) s2
FOD,ADE pre_onset dec1-9,252,0.38811561574377623,0.14129243649116813,0.6607382372706795,lebowski,G3 student B (a) s2
Intersections,RFS (rater),116,-0.47736127199008627,-0.8014986191548262,-0.1564265494340427,lebowski,G3 student B (a) s2
Intersections,ADE dec1-9,4299,0.3033219007652469,0.25829269292645196,0.3497358029171015,lebowski,G3 student B (a) s2
Intersections,ADE pre_onset dec1-9,301,0.3527106165600636,0.10033958236868121,0.61540923813358,lebowski,G3 student B (a) s2
