direction,arm,scope,decile,n,s_ego_lo,s_ego_hi,ade_base,ade_arm,dade,lo,hi,rel_gain,rel_lo,rel_hi
0,B ego:a1,all,9,5292,3.8394935131073,24.753894805908203,5.4636507,5.1776924,-0.2859582,-0.3498721482342284,-0.21784866697350908,-0.052338302,-0.06403633160783366,-0.039872363516346286
0,B ego:a4,all,0,5292,0.017727196216583252,0.45603513717651367,0.33756632,0.7506011,0.41303483,0.35942893602232295,0.46698863356343756,1.2235664,1.0647654071215753,1.3833981983755481
0,B ego:a4,all,1,5292,0.4560513496398926,0.6873766183853149,0.58733386,0.87177646,0.2844426,0.24730546189104852,0.3245378286241184,0.4842946,0.4210645419415106,0.5525610761177172
0,B ego:a4,all,2,5292,0.6874480843544006,0.8616568446159363,0.7811352,1.0159299,0.23479468,0.17183786773201667,0.321749340780671,0.30058137,0.2199847957333417,0.41189968161939433
0,B ego:a4,all,3,5292,0.8616575002670288,1.1293716430664062,0.99438053,1.099901,0.105520256,0.0692747379018469,0.14418290101267825,0.10611658,0.0696662249052833,0.14499771076257867
0,B ego:a4,all,4,5291,1.1293853521347046,1.4318606853485107,1.2791594,1.2838722,0.0047127944,-0.039931468450870845,0.04815381159721031,0.0036842902,-0.03121695983918563,0.03764488662828132
0,B ego:a4,all,5,5292,1.4318856000900269,1.7809107303619385,1.6048512,1.5393622,-0.06548913,-0.10908206017183812,-0.023807797378281863,-0.04080698,-0.06797020001191183,-0.014834893538824698
0,B ego:a4,all,6,5292,1.78093683719635,2.2043371200561523,1.9776062,1.8412263,-0.13638015,-0.18834152764292067,-0.08523846580492489,-0.06896224,-0.09523712547116038,-0.043101840387658005
0,B ego:a4,all,7,5292,2.2043795585632324,2.8268141746520996,2.5066433,2.2266884,-0.279955,-0.36110667167439614,-0.21076052816837593,-0.11168522,-0.1440598558052491,-0.0840807818825109
0,B ego:a4,all,8,5292,2.827475070953369,3.8393046855926514,3.2945912,2.953054,-0.34153727,-0.43115013771362215,-0.2579978920721551,-0.10366605,-0.13086605076454993,-0.0783095313853005
0,B ego:a4,all,9,5292,3.8394935131073,24.753894805908203,5.4636507,5.1302385,-0.33341217,-0.40594947932118525,-0.2525404004964939,-0.061023697,-0.07430004247275966,-0.046221915383050496
0,B ego:top25,all,0,5292,0.017727196216583252,0.45603513717651367,0.33756632,1.6455594,1.307993,1.2037818535520144,1.4251690050091357,3.8747735,3.566060344410529,4.221893408552275
0,B ego:top25,all,1,5292,0.4560513496398926,0.6873766183853149,0.58733386,1.7287005,1.1413668,1.0431825609116359,1.2378313870654842,1.9433017,1.7761321719822838,2.1075430441773775
0,B ego:top25,all,2,5292,0.6874480843544006,0.8616568446159363,0.7811352,1.824937,1.0438015,0.8772175808263543,1.2647200232022733,1.3362623,1.123003519996698,1.6190795407093015
0,B ego:top25,all,3,5292,0.8616575002670288,1.1293716430664062,0.99438053,1.817512,0.82313144,0.7457068474537438,0.9061912854375301,0.82778317,0.7499210032628254,0.9113123746198345
0,B ego:top25,all,4,5291,1.1293853521347046,1.4318606853485107,1.2791594,1.8927515,0.61359197,0.5341080480594077,0.6982335527289438,0.47968373,0.4175461142023877,0.5458534238661585
0,B ego:top25,all,5,5292,1.4318856000900269,1.7809107303619385,1.6048512,1.9907616,0.38591033,0.30880535850730567,0.4699130674220741,0.24046487,0.19241992633276844,0.2928078652949333
0,B ego:top25,all,6,5292,1.78093683719635,2.2043371200561523,1.9776062,2.1687658,0.1911595,0.08456536260810998,0.32536716989001896,0.09666207,0.04276147777930306,0.1645257653519772
0,B ego:top25,all,7,5292,2.2043795585632324,2.8268141746520996,2.5066433,2.334177,-0.1724665,-0.27925778434923704,-0.0676476206109276,-0.068803765,-0.1114070697151755,-0.02698733431202182
0,B ego:top25,all,8,5292,2.827475070953369,3.8393046855926514,3.2945912,2.823151,-0.47144,-0.6153617687336503,-0.32796527194384784,-0.14309514,-0.18677940100566687,-0.09954657594408783
0,B ego:top25,all,9,5292,3.8394935131073,24.753894805908203,5.4636507,4.7374663,-0.72618437,-0.8659076486246154,-0.5709687779185789,-0.13291194,-0.15848517696802678,-0.1045031626125211
0,B ctrv:lin,all,0,5292,0.017727196216583252,0.45603513717651367,0.33756632,1.0082147,0.6706484,0.5954769638163909,0.7503970229572692,1.986716,1.7640295709806197,2.2229617918193756
0,B ctrv:lin,all,1,5292,0.4560513496398926,0.6873766183853149,0.58733386,1.1248671,0.5375332,0.4786614125189349,0.5977890121676411,0.915209,0.8149733000889172,1.0178010411145988
0,B ctrv:lin,all,2,5292,0.6874480843544006,0.8616568446159363,0.7811352,1.2306931,0.44955784,0.36194398683056167,0.5652548222495369,0.5755186,0.46335638972199195,0.7236325045872438
0,B ctrv:lin,all,3,5292,0.8616575002670288,1.1293716430664062,0.99438053,1.299016,0.3046354,0.25611144639563577,0.3533934700730597,0.30635697,0.2575587893337967,0.3553905754367626
0,B ctrv:lin,all,4,5291,1.1293853521347046,1.4318606853485107,1.2791594,1.4474303,0.16827084,0.11384616540992931,0.22660114104286114,0.13154799,0.08900076334081176,0.17714847447074952
0,B ctrv:lin,all,5,5292,1.4318856000900269,1.7809107303619385,1.6048512,1.6388247,0.033973545,-0.023282781210670365,0.08954819059699998,0.021169279,-0.014507750341622288,0.05579843666313775
0,B ctrv:lin,all,6,5292,1.78093683719635,2.2043371200561523,1.9776062,1.9111443,-0.06646198,-0.13670216065570917,0.001238078862057066,-0.03360729,-0.06912506758057962,0.0006260492489604815
0,B ctrv:lin,all,7,5292,2.2043795585632324,2.8268141746520996,2.5066433,2.2507048,-0.25593862,-0.3356890360821905,-0.17919525202710607,-0.10210413,-0.133919747063018,-0.07148813409708195
0,B ctrv:lin,all,8,5292,2.827475070953369,3.8393046855926514,3.2945912,2.9171576,-0.3774337,-0.4722423645573207,-0.28774026220962284,-0.11456162,-0.1433386837843908,-0.08733716742157425
0,B ctrv:lin,all,9,5292,3.8394935131073,24.753894805908203,5.4636507,5.0011435,-0.46250734,-0.5503866574879915,-0.37008662803441633,-0.0846517,-0.10073606227104692,-0.06773614349139659
0,B ctrv:top25,all,0,5292,0.017727196216583252,0.45603513717651367,0.33756632,1.2812201,0.9436539,0.8392657126169775,1.0494008746470906,2.7954621,2.4862246987323666,3.1087250845545467
0,B ctrv:top25,all,1,5292,0.4560513496398926,0.6873766183853149,0.58733386,1.3863906,0.79905677,0.7236764926360698,0.874295420996712,1.3604814,1.2321382170681252,1.4885833824637649
0,B ctrv:top25,all,2,5292,0.6874480843544006,0.8616568446159363,0.7811352,1.4732983,0.69216305,0.586304639311056,0.8372613157878509,0.8860989,0.7505802301824196,1.0718519844313812
0,B ctrv:top25,all,3,5292,0.8616575002670288,1.1293716430664062,0.99438053,1.5239913,0.5296106,0.47089307117795076,0.5916639446817235,0.5326035,0.47355419300905194,0.5950075696705758
0,B ctrv:top25,all,4,5291,1.1293853521347046,1.4318606853485107,1.2791594,1.6434058,0.36424634,0.29894720526269225,0.43021646727558416,0.28475446,0.23370597833645973,0.3363274806089767
0,B ctrv:top25,all,5,5292,1.4318856000900269,1.7809107303619385,1.6048512,1.7827166,0.17786548,0.11392470489195411,0.24312178635284556,0.11082988,0.07098770380395968,0.15149178902217417
0,B ctrv:top25,all,6,5292,1.78093683719635,2.2043371200561523,1.9776062,2.0104034,0.032797102,-0.04666827652083157,0.11237555979075517,0.016584244,-0.023598367084309377,0.05682403356085506
0,B ctrv:top25,all,7,5292,2.2043795585632324,2.8268141746520996,2.5066433,2.2952776,-0.2113658,-0.30754218201772343,-0.12482421218844475,-0.08432225,-0.12269084420421213,-0.04979735745532107
0,B ctrv:top25,all,8,5292,2.827475070953369,3.8393046855926514,3.2945912,2.9179497,-0.37664157,-0.48998814072809155,-0.27000825393537237,-0.11432119,-0.14872502010225824,-0.08195501004298421
0,B ctrv:top25,all,9,5292,3.8394935131073,24.753894805908203,5.4636507,4.967011,-0.49663985,-0.6107861159261704,-0.38361843231456527,-0.0908989,-0.11179084262152926,-0.07021283993753899
0,B cv:lin,all,0,5292,0.017727196216583252,0.45603513717651367,0.33756632,0.9940022,0.6564359,0.5828603539480179,0.727588830818956,1.9446132,1.72665436715964,2.1553952395639673
0,B cv:lin,all,1,5292,0.4560513496398926,0.6873766183853149,0.58733386,1.1117972,0.5244634,0.4683946466284061,0.5814238271579483,0.8929562,0.7974930105560449,0.9899375273967733
0,B cv:lin,all,2,5292,0.6874480843544006,0.8616568446159363,0.7811352,1.2210004,0.4398652,0.3543852147997611,0.5465215222397363,0.56311023,0.4536797396149053,0.6996503565865818
0,B cv:lin,all,3,5292,0.8616575002670288,1.1293716430664062,0.99438053,1.29382,0.29943934,0.25283350097929175,0.34712814152626054,0.30113155,0.25426231951638906,0.3490898401201565
0,B cv:lin,all,4,5291,1.1293853521347046,1.4318606853485107,1.2791594,1.4525884,0.17342907,0.11891212523071969,0.22867801676777708,0.1355805,0.09296114522526741,0.17877209986222362
0,B cv:lin,all,5,5292,1.4318856000900269,1.7809107303619385,1.6048512,1.6465958,0.0417445,-0.014179730137326688,0.09411885728025064,0.026011445,-0.008835541719974358,0.05864646802740543
0,B cv:lin,all,6,5292,1.78093683719635,2.2043371200561523,1.9776062,1.9212332,-0.056372996,-0.12222441234203012,0.007421045368312358,-0.028505674,-0.06180422257127369,0.0037525395366288625
0,B cv:lin,all,7,5292,2.2043795585632324,2.8268141746520996,2.5066433,2.2685506,-0.23809284,-0.3158257608683698,-0.16421990123078026,-0.09498473,-0.1259954942380712,-0.06551386930062046
0,B cv:lin,all,8,5292,2.827475070953369,3.8393046855926514,3.2945912,2.9400182,-0.35457298,-0.4471691171163216,-0.26716531088969786,-0.10762276,-0.13572825626638924,-0.08109209780802841
0,B cv:lin,all,9,5292,3.8394935131073,24.753894805908203,5.4636507,5.0154886,-0.44816247,-0.5357445974160859,-0.3574951361446295,-0.08202619,-0.09805615814344355,-0.06543155035884483
0,B cv:top25,all,0,5292,0.017727196216583252,0.45603513717651367,0.33756632,1.2630597,0.92549336,0.8273238705454655,1.02404696969833,2.741664,2.4508484141299904,3.033617161348241
0,B cv:top25,all,1,5292,0.4560513496398926,0.6873766183853149,0.58733386,1.3756202,0.78828627,0.7122264387687691,0.8640206798527275,1.3421434,1.2126432506004432,1.4710895141913956
0,B cv:top25,all,2,5292,0.6874480843544006,0.8616568446159363,0.7811352,1.4728355,0.6917003,0.5836746632435238,0.8299440506267917,0.88550645,0.7472133660817667,1.0624845085482852
0,B cv:top25,all,3,5292,0.8616575002670288,1.1293716430664062,0.99438053,1.5194831,0.5251025,0.4673354303927027,0.5856374365679583,0.52807,0.46997644720179294,0.5889470044145665
0,B cv:top25,all,4,5291,1.1293853521347046,1.4318606853485107,1.2791594,1.6455746,0.36641517,0.3031918049455584,0.4336781935773201,0.28644997,0.2370242509413472,0.33903373147146376
0,B cv:top25,all,5,5292,1.4318856000900269,1.7809107303619385,1.6048512,1.788417,0.1835658,0.12122287292091605,0.2454769096699459,0.11438181,0.07553527046952904,0.1529592915855091
0,B cv:top25,all,6,5292,1.78093683719635,2.2043371200561523,1.9776062,2.0203047,0.04269833,-0.036891900550389045,0.12608017271063418,0.021590916,-0.018654826715902108,0.06375393349592794
0,B cv:top25,all,7,5292,2.2043795585632324,2.8268141746520996,2.5066433,2.3102863,-0.19635697,-0.2883063773264915,-0.11147316376695487,-0.07833463,-0.11501691440040206,-0.04447109166928491
0,B cv:top25,all,8,5292,2.827475070953369,3.8393046855926514,3.2945912,2.9337103,-0.36088073,-0.47161592885988357,-0.26251113788471925,-0.10953733,-0.1431485431382199,-0.07967942693665532
0,B cv:top25,all,9,5292,3.8394935131073,24.753894805908203,5.4636507,4.974442,-0.4892089,-0.6007641855015788,-0.3794043651897123,-0.089538835,-0.10995655068586441,-0.0694415484781111
0,C pre_onset fit,all,0,5292,0.017727196216583252,0.45603513717651367,0.33756632,0.97890186,0.64133555,0.5847384773182469,0.6903904052703359,1.8998802,1.732218083918388,2.0451993350219406
0,C pre_onset fit,all,1,5292,0.4560513496398926,0.6873766183853149,0.58733386,1.0350215,0.44768775,0.40442725634842075,0.49226095639325457,0.76223725,0.6885815466462752,0.8381280079076092
0,C pre_onset fit,all,2,5292,0.6874480843544006,0.8616568446159363,0.7811352,1.0531422,0.27200702,0.2135218263245739,0.3332204722744973,0.34822014,0.27334810405046567,0.426584887807096
0,C pre_onset fit,all,3,5292,0.8616575002670288,1.1293716430664062,0.99438053,1.2857513,0.29137075,0.23915912027781847,0.34546460730365186,0.29301736,0.24051066183795697,0.3474169048944167
0,C pre_onset fit,all,4,5291,1.1293853521347046,1.4318606853485107,1.2791594,1.5062255,0.22706603,0.1728262922623139,0.280648086636584,0.1775119,0.13510926680159072,0.2194003974649089
0,C pre_onset fit,all,5,5292,1.4318856000900269,1.7809107303619385,1.6048512,1.7249932,0.12014195,0.0649266464126364,0.17610894748581127,0.074861735,0.04045648877384243,0.10973537138591945
0,C pre_onset fit,all,6,5292,1.78093683719635,2.2043371200561523,1.9776062,2.1013603,0.12375398,0.056700008248286006,0.1876298742145027,0.062577665,0.028671031117447846,0.09487726948134
0,C pre_onset fit,all,7,5292,2.2043795585632324,2.8268141746520996,2.5066433,2.575955,0.06931131,-0.004945041493781698,0.14936396951500452,0.027651047,-0.0019727743086051536,0.059587245538994124
0,C pre_onset fit,all,8,5292,2.827475070953369,3.8393046855926514,3.2945912,3.3317928,0.03720197,-0.055891599542506616,0.1324431031411144,0.011291832,-0.01696465398765538,0.04020016310557701
0,C pre_onset fit,all,9,5292,3.8394935131073,24.753894805908203,5.4636507,5.4373417,-0.026308808,-0.12024822755957716,0.06956763440412252,-0.0048152437,-0.022008769243627383,0.01273281148087427
0,D mlp uniform,all,0,5292,0.017727196216583252,0.45603513717651367,0.33756632,1.0507141,0.71314776,0.6556590629916306,0.7805004986957651,2.1126153,1.9423118707834806,2.3121397527125502
0,D mlp uniform,all,1,5292,0.4560513496398926,0.6873766183853149,0.58733386,1.1405399,0.553206,0.5062470783633524,0.6049462079217477,0.94189364,0.8619409071288636,1.0299869480846449
0,D mlp uniform,all,2,5292,0.6874480843544006,0.8616568446159363,0.7811352,1.1969327,0.41579747,0.34403873211850894,0.48837388925121905,0.532299,0.4404342954690121,0.6252104480019098
0,D mlp uniform,all,3,5292,0.8616575002670288,1.1293716430664062,0.99438053,1.3221488,0.3277682,0.2827046493007551,0.3750730419120129,0.3296205,0.2843022763631498,0.3771926633742544
0,D mlp uniform,all,4,5291,1.1293853521347046,1.4318606853485107,1.2791594,1.5192529,0.24009345,0.19034189187653053,0.2898511506102226,0.18769628,0.14880232120025336,0.2265950158851154
0,D mlp uniform,all,5,5292,1.4318856000900269,1.7809107303619385,1.6048512,1.7298166,0.124965236,0.0697481664511652,0.18786451345156502,0.07786718,0.04346082955053828,0.11706039044667782
0,D mlp uniform,all,6,5292,1.78093683719635,2.2043371200561523,1.9776062,2.028979,0.0513729,-0.020770033112400613,0.12234923791420524,0.025977315,-0.01050261338708115,0.06186734210114068
0,D mlp uniform,all,7,5292,2.2043795585632324,2.8268141746520996,2.5066433,2.3506222,-0.15602118,-0.22814973686633996,-0.08213091678742804,-0.06224307,-0.0910180308842543,-0.03276529889267265
0,D mlp uniform,all,8,5292,2.827475070953369,3.8393046855926514,3.2945912,2.9486525,-0.34593883,-0.4700925192303714,-0.23176209015872057,-0.10500205,-0.14268614597196091,-0.07034623627130772
0,D mlp uniform,all,9,5292,3.8394935131073,24.753894805908203,5.4636507,4.934601,-0.52904975,-0.6698973935896151,-0.38494595211125554,-0.096830815,-0.1226098500713162,-0.070455812973106
0,D mlp ego:a1,all,0,5292,0.017727196216583252,0.45603513717651367,0.33756632,1.2741972,0.936631,0.8614883804673641,1.0168610550909647,2.7746577,2.5520567050335368,3.012329745323458
0,D mlp ego:a1,all,1,5292,0.4560513496398926,0.6873766183853149,0.58733386,1.3867879,0.7994541,0.731788979382496,0.8770097654524371,1.3611579,1.2459506112213743,1.4932048501668311
0,D mlp ego:a1,all,2,5292,0.6874480843544006,0.8616568446159363,0.7811352,1.4932274,0.71209216,0.5928741572185808,0.8429185608107234,0.9116119,0.7589904489195792,1.0790943222652682
0,D mlp ego:a1,all,3,5292,0.8616575002670288,1.1293716430664062,0.99438053,1.5608591,0.5664786,0.4973724098385989,0.6426709306361088,0.5696799,0.5001831723216781,0.6463028074854574
0,D mlp ego:a1,all,4,5291,1.1293853521347046,1.4318606853485107,1.2791594,1.7501663,0.47100693,0.4011173834354962,0.5484222700845568,0.36821598,0.31357888240225806,0.4287364488287748
0,D mlp ego:a1,all,5,5292,1.4318856000900269,1.7809107303619385,1.6048512,1.9146413,0.3097898,0.2414595084981829,0.3872659496100462,0.19303335,0.15045600588717647,0.24130956099776282
0,D mlp ego:a1,all,6,5292,1.78093683719635,2.2043371200561523,1.9776062,2.182828,0.2052217,0.10462208469859555,0.3227626514514676,0.10377278,0.052903396994768044,0.16320875973760973
0,D mlp ego:a1,all,7,5292,2.2043795585632324,2.8268141746520996,2.5066433,2.4364705,-0.07017304,-0.15728546215301328,0.022180615554358536,-0.027994825,-0.06274744493908402,0.008848732325039228
0,D mlp ego:a1,all,8,5292,2.827475070953369,3.8393046855926514,3.2945912,2.9866624,-0.30792874,-0.43289923116472984,-0.18929190177164745,-0.09346493,-0.1313969492436237,-0.057455353622130945
0,D mlp ego:a1,all,9,5292,3.8394935131073,24.753894805908203,5.4636507,4.8962665,-0.5673842,-0.7170541046876404,-0.41513498760818784,-0.10384708,-0.1312408394331397,-0.07598124589984473
0,A ridge_late uniform,straight_yaw,0,2863,0.017727196216583252,0.45603513717651367,0.33152083,0.45651692,0.12499608,0.0931980300883147,0.1640325940378879,0.3770384,0.2811227014555214,0.4947882044179563
0,A ridge_late uniform,straight_yaw,1,2547,0.4560513496398926,0.6872929334640503,0.5841314,0.6197551,0.035623714,0.011396361343256806,0.06261570474785834,0.06098579,0.01950992697827538,0.10719455013128387
0,A ridge_late uniform,straight_yaw,2,1882,0.6874480843544006,0.8616568446159363,0.7763049,0.76562655,-0.010678411,-0.042226874321748625,0.017565579623362085,-0.013755435,-0.05439470275995713,0.02262716570350154
0,A ridge_late uniform,straight_yaw,3,2531,0.8616575002670288,1.1293671131134033,0.9979505,0.92700225,-0.070948295,-0.10555954262159553,-0.0358655733476393,-0.07109401,-0.10577633181770242,-0.03593923100682242
0,A ridge_late uniform,straight_yaw,4,2600,1.129523515701294,1.4318606853485107,1.2738211,1.142853,-0.13096799,-0.17806572448569183,-0.08833678022887505,-0.102815054,-0.13978864247093892,-0.06934786930002557
0,A ridge_late uniform,straight_yaw,5,2499,1.4318946599960327,1.7804811000823975,1.6008723,1.4464347,-0.15443756,-0.19461236922116926,-0.11312370513876545,-0.09647088,-0.1215664559063685,-0.07066379165801175
0,A ridge_late uniform,straight_yaw,6,2222,1.7813717126846313,2.204211950302124,1.9793926,1.7641041,-0.21528873,-0.2641077365266399,-0.1683918918029207,-0.10876504,-0.13342867410756445,-0.08507250544499606
0,A ridge_late uniform,straight_yaw,7,2212,2.2044646739959717,2.8257269859313965,2.5057485,2.1987975,-0.30695087,-0.3951582068416984,-0.22468042819033932,-0.122498676,-0.1577006651736223,-0.08966599292041291
0,A ridge_late uniform,straight_yaw,8,2170,2.8280222415924072,3.839240312576294,3.288681,2.9392798,-0.34940144,-0.4462606800971357,-0.2357856665463085,-0.10624364,-0.13569594496673681,-0.07169611901422501
0,A ridge_late uniform,straight_yaw,9,2086,3.839757204055786,16.89615249633789,5.481963,5.210106,-0.2718569,-0.3588847430064053,-0.19245543480782001,-0.049591158,-0.06546646387167662,-0.03510702813445901
0,B ego:lin,straight_yaw,0,2863,0.017727196216583252,0.45603513717651367,0.33152083,0.8032856,0.4717648,0.40643702636181495,0.5438067532193659,1.4230322,1.2259773593294896,1.6403396444100597
0,B ego:lin,straight_yaw,1,2547,0.4560513496398926,0.6872929334640503,0.5841314,0.9281128,0.3439814,0.2938573767500291,0.3988706250409794,0.5888767,0.5030672325788358,0.6828439827360439
