direction,domain,subset,arm,n,groups,ade,delta_vs_ego,lo,hi,ade_reweighted_to_carla,carla_mass_unmatched,ratio_vs_waymo_matched
1,Waymo eval half,straight,ego clipped | ridge_late L18_mean,5419,223,1.6157252788543701,-0.04382125288248062,-0.09943658715596208,0.008602170778143734,1.6127238278388976,0.0,
1,Waymo eval half,straight,ego clipped | ridge_late L18_mean (per-domain std),5419,223,1.6157252788543701,-0.04382125288248062,-0.09943658715596208,0.008602170778143734,1.6127238278388976,0.0,
1,Waymo eval half,other,CTRV,691,203,2.872931957244873,0.9273384213447571,0.699176986115931,1.1679922104717462,2.9233899593353274,0.0,
1,Waymo eval half,other,ridge ego,691,203,1.9455937147140503,0.0,0.0,0.0,1.9057763433456423,0.0,
1,Waymo eval half,other,ridge_late L18_last,691,203,1.870487093925476,-0.07510685920715332,-0.11008647613118538,-0.03906176906777331,1.8435087466239928,0.0,
1,Waymo eval half,other,ridge_late L18_last (per-domain std),691,203,1.870487093925476,-0.07510685920715332,-0.11008647613118538,-0.03906176906777331,1.8435087466239928,0.0,
1,Waymo eval half,other,cls ego K1024,691,203,2.680710792541504,0.7351167798042297,0.5112247706555788,0.9684119567550071,2.5591974544525145,0.0,
1,Waymo eval half,other,cls_late L18_last K1024,691,203,2.7666726112365723,0.8210786581039429,0.5970424355451854,1.0940952865913698,2.5947446791330977,0.0,
1,Waymo eval half,other,ridge_late L18_mean,691,203,1.8626728057861328,-0.08292091637849808,-0.13353417434021705,-0.03158459716686947,1.8374368309974667,0.0,
1,Waymo eval half,other,ridge_late L18_mean (per-domain std),691,203,1.8626728057861328,-0.08292091637849808,-0.13353417434021705,-0.03158459716686947,1.8374368309974667,0.0,
1,Waymo eval half,other,ego clipped | ridge ego,691,203,1.9729758501052856,0.0,0.0,0.0,1.9203983966509504,0.0,
1,Waymo eval half,other,ego clipped | ridge_late L18_last,691,203,1.8906946182250977,-0.0822812169790268,-0.1180494921509717,-0.046965090167590644,1.8575889190038049,0.0,
1,Waymo eval half,other,ego clipped | ridge_late L18_last (per-domain std),691,203,1.8906946182250977,-0.0822812169790268,-0.1180494921509717,-0.046965090167590644,1.8575889190038049,0.0,
1,Waymo eval half,other,ego clipped | ridge_late L18_mean,691,203,1.8805466890335083,-0.09242904186248779,-0.14233797381546012,-0.04078349789771376,1.8537942655881248,0.0,
1,Waymo eval half,other,ego clipped | ridge_late L18_mean (per-domain std),691,203,1.8805466890335083,-0.09242904186248779,-0.14233797381546012,-0.04078349789771376,1.8537942655881248,0.0,
1,CARLA,all,CTRV,3000,150,5.601211071014404,-18.065372467041016,-19.572390450292602,-16.627586437511372,,,1.424052507164577
1,CARLA,all,ridge ego,3000,150,23.666584014892578,0.0,0.0,0.0,,,10.160291632759362
1,CARLA,all,ridge_late L18_last,3000,150,23.526859283447266,-0.13972102105617523,-0.19744845268981978,-0.08303250229907588,,,10.409477235306088
1,CARLA,all,ridge_late L18_last (per-domain std),3000,150,23.668638229370117,0.0020549329929053783,-0.011088288322434928,0.015319142285415721,,,10.472207440483452
1,CARLA,all,cls ego K1024,3000,150,8.641944885253906,-15.024638175964355,-16.602524802673184,-13.567298318325278,,,2.644040779830981
1,CARLA,all,cls_late L18_last K1024,3000,150,8.588778495788574,-15.077804565429688,-16.63396162437404,-13.630345398969741,,,2.6680201504692675
1,CARLA,all,ridge_late L18_mean,3000,150,23.647619247436523,-0.018963206559419632,-0.05705515173549936,0.01741850557000973,,,10.589043916953882
1,CARLA,all,ridge_late L18_mean (per-domain std),3000,150,23.685937881469727,0.019354265183210373,-0.009280551881356285,0.04953110412344288,,,10.606202417958555
1,CARLA,all,ego clipped | ridge ego,3000,150,11.551340103149414,0.0,0.0,0.0,,,4.914268326597995
1,CARLA,all,ego clipped | ridge_late L18_last,3000,150,11.47685432434082,-0.07448551803827286,-0.1327047038908183,-0.013541485842234873,,,5.032731206192604
1,CARLA,all,ego clipped | ridge_late L18_last (per-domain std),3000,150,11.55399227142334,0.0026524460408836603,-0.012289395715558767,0.015792431508980433,,,5.066557073672727
1,CARLA,all,ego clipped | ridge_late L18_mean,3000,150,11.565783500671387,0.014443961903452873,-0.02293468270661512,0.049363048667859614,,,5.117882380168084
1,CARLA,all,ego clipped | ridge_late L18_mean (per-domain std),3000,150,11.575459480285645,0.024120545014739037,-0.006736223955629101,0.05136652181083099,,,5.12216402054081
1,CARLA,pre-onset (3 kinds),CTRV,1050,129,8.091187477111816,-14.490608215332031,-16.14824983330475,-12.870899494957662,,,1.5331422632445142
1,CARLA,pre-onset (3 kinds),ridge ego,1050,129,22.58179473876953,0.0,0.0,0.0,,,6.966134284148323
1,CARLA,pre-onset (3 kinds),ridge_late L18_last,1050,129,22.303476333618164,-0.27831822633743286,-0.37555140547559224,-0.17742278214943108,,,7.373698538449382
1,CARLA,pre-onset (3 kinds),ridge_late L18_last (per-domain std),1050,129,22.50732421875,-0.07447054982185364,-0.09885397761469933,-0.050812672199317635,,,7.441092196289033
1,CARLA,pre-onset (3 kinds),cls ego K1024,1050,129,10.00317668914795,-12.578618049621582,-14.248182775827015,-10.966875073648191,,,2.396631342907063
1,CARLA,pre-onset (3 kinds),cls_late L18_last K1024,1050,129,9.949347496032715,-12.632448196411133,-14.3560932829446,-10.93653557855904,,,2.581041125757556
1,CARLA,pre-onset (3 kinds),ridge_late L18_mean,1050,129,22.43115234375,-0.15064473450183868,-0.21349885040220734,-0.08073325222543876,,,7.725724705259785
1,CARLA,pre-onset (3 kinds),ridge_late L18_mean (per-domain std),1050,129,22.49309539794922,-0.08870181441307068,-0.15017236808862794,-0.019763506316658346,,,7.7470590966817
1,CARLA,pre-onset (3 kinds),ego clipped | ridge ego,1050,129,12.132609367370605,0.0,0.0,0.0,,,3.7559330463999827
1,CARLA,pre-onset (3 kinds),ego clipped | ridge_late L18_last,1050,129,11.97911262512207,-0.1534966081380844,-0.25359275406544113,-0.061201173816651286,,,3.954917046319891
1,CARLA,pre-onset (3 kinds),ego clipped | ridge_late L18_last (per-domain std),1050,129,12.055084228515625,-0.0775248110294342,-0.10153292647856693,-0.05234152354294932,,,3.9799991537096577
1,CARLA,pre-onset (3 kinds),ego clipped | ridge_late L18_mean,1050,129,12.023602485656738,-0.10900791734457016,-0.1650511212859981,-0.04366254936565727,,,4.134062914969446
1,CARLA,pre-onset (3 kinds),ego clipped | ridge_late L18_mean (per-domain std),1050,129,12.032068252563477,-0.10054106265306473,-0.15723897374010645,-0.03665281035901279,,,4.136973690925128
1,CARLA,pre_onset_lateral,CTRV,600,87,8.18435287475586,-15.792356491088867,-17.574635229529022,-14.098636963030042,,,1.7102278141800125
1,CARLA,pre_onset_lateral,ridge ego,600,87,23.97671127319336,0.0,0.0,0.0,,,11.52097843332904
1,CARLA,pre_onset_lateral,ridge_late L18_last,600,87,23.77615737915039,-0.2005518525838852,-0.30652280336694654,-0.10049467682712086,,,11.895690507580756
1,CARLA,pre_onset_lateral,ridge_late L18_last (per-domain std),600,87,23.971275329589844,-0.0054364134557545185,-0.0239952424044792,0.014910951566000571,,,11.993311948837558
1,CARLA,pre_onset_lateral,cls ego K1024,600,87,10.225671768188477,-13.751038551330566,-15.736098992521075,-11.960714584903279,,,2.65008714975599
1,CARLA,pre_onset_lateral,cls_late L18_last K1024,600,87,10.155925750732422,-13.820782661437988,-15.78611117593724,-11.939465893617614,,,2.955027401675867
1,CARLA,pre_onset_lateral,ridge_late L18_mean,600,87,23.925830841064453,-0.050879716873168945,-0.11578883827923285,0.017794741662261693,,,12.251763208217122
1,CARLA,pre_onset_lateral,ridge_late L18_mean (per-domain std),600,87,23.98012351989746,0.0034139854833483696,-0.06475848735096942,0.07945047946734816,,,12.279565003248628
1,CARLA,pre_onset_lateral,ego clipped | ridge ego,600,87,11.952530860900879,0.0,0.0,0.0,,,5.778839533006757
1,CARLA,pre_onset_lateral,ego clipped | ridge_late L18_last,600,87,11.774713516235352,-0.17781735956668854,-0.28999771661713625,-0.06720363539215568,,,5.880079063204391
1,CARLA,pre_onset_lateral,ego clipped | ridge_late L18_last (per-domain std),600,87,11.933058738708496,-0.01947229728102684,-0.04110034305612871,0.0050579939024603775,,,5.959153804695042
1,CARLA,pre_onset_lateral,ego clipped | ridge_late L18_mean,600,87,11.92201042175293,-0.030521851032972336,-0.10224660248814921,0.04259225969094965,,,6.060738143329644
1,CARLA,pre_onset_lateral,ego clipped | ridge_late L18_mean (per-domain std),600,87,11.94295597076416,-0.009575868956744671,-0.07698994762780852,0.06564598442013549,,,6.071386136691042
1,CARLA,pre_onset_start,CTRV,225,62,6.986608982086182,-12.383600234985352,-17.82143074265913,-7.6436650228757,,,1.1976596235819257
1,CARLA,pre_onset_start,ridge ego,225,62,19.370208740234375,0.0,0.0,0.0,,,3.939049574655893
1,CARLA,pre_onset_start,ridge_late L18_last,225,62,18.379383087158203,-0.9908274412155151,-1.1430869629775353,-0.8426073759763982,,,4.286337670933689
1,CARLA,pre_onset_start,ridge_late L18_last (per-domain std),225,62,19.054155349731445,-0.3160548210144043,-0.37762651451201706,-0.25895224315298093,,,4.4437043112965915
1,CARLA,pre_onset_start,cls ego K1024,225,62,6.239924907684326,-13.130285263061523,-18.491934794292412,-8.344764640899886,,,1.3464153865449529
1,CARLA,pre_onset_start,cls_late L18_last K1024,225,62,6.213479995727539,-13.156730651855469,-18.501839915187713,-8.311920761888791,,,1.377760625598711
1,CARLA,pre_onset_start,ridge_late L18_mean,225,62,18.705171585083008,-0.665038526058197,-0.8192229154464434,-0.5259110784304282,,,4.546638010538696
1,CARLA,pre_onset_start,ridge_late L18_mean (per-domain std),225,62,18.95510482788086,-0.41510647535324097,-0.5391940767431538,-0.2983459099822237,,,4.607388909114153
1,CARLA,pre_onset_start,ego clipped | ridge ego,225,62,12.60007095336914,0.0,0.0,0.0,,,2.54898469929921
1,CARLA,pre_onset_start,ego clipped | ridge_late L18_last,225,62,11.834537506103516,-0.7655318379402161,-0.9446428067598414,-0.5848329394743579,,,2.728555554956999
1,CARLA,pre_onset_start,ego clipped | ridge_late L18_last (per-domain std),225,62,12.3362455368042,-0.263824999332428,-0.3140982948045815,-0.21524822077703437,,,2.844228705126904
1,CARLA,pre_onset_start,ego clipped | ridge_late L18_mean,225,62,12.123602867126465,-0.47646865248680115,-0.6080988630382665,-0.3556423454746312,,,2.9418863474345804
1,CARLA,pre_onset_start,ego clipped | ridge_late L18_mean (per-domain std),225,62,12.219024658203125,-0.38104599714279175,-0.4893871428693439,-0.28014687988041065,,,2.965041185768766
1,CARLA,pre_onset_brake,CTRV,225,82,8.9473237991333,-13.126285552978516,-15.773693264059347,-10.810805037712038,,,1.482953783789854
1,CARLA,pre_onset_brake,ridge ego,225,82,22.0736083984375,0.0,0.0,0.0,,,4.736276019753418
1,CARLA,pre_onset_brake,ridge_late L18_last,225,82,22.300424575805664,0.2268139272928238,0.08581423176100299,0.3612620992352474,,,4.958288308407509
1,CARLA,pre_onset_brake,ridge_late L18_last (per-domain std),225,82,22.056631088256836,-0.01697729527950287,-0.05785071393148747,0.02482738415042678,,,4.904083134202408
1,CARLA,pre_onset_brake,cls ego K1024,225,82,13.173113822937012,-8.900496482849121,-11.669703048133712,-6.533634324600593,,,2.8927468485757926
1,CARLA,pre_onset_brake,cls_late L18_last K1024,225,82,13.13433837890625,-8.939271926879883,-11.758272855603694,-6.588403175824697,,,3.044402964153798
1,CARLA,pre_onset_brake,ridge_late L18_mean,225,82,22.17131996154785,0.097709059715271,-0.03137214936629907,0.23343656374119484,,,5.244286012160204
1,CARLA,pre_onset_brake,ridge_late L18_mean (per-domain std),225,82,22.065671920776367,-0.007939266972243786,-0.12713727238744868,0.10117995043931242,,,5.219296586930181
1,CARLA,pre_onset_brake,ego clipped | ridge ego,225,82,12.145358085632324,0.0,0.0,0.0,,,2.631259342519951
1,CARLA,pre_onset_brake,ego clipped | ridge_late L18_last,225,82,12.66875171661377,0.5233940482139587,0.3967410197226394,0.6488034219701896,,,2.8419814028643064
1,CARLA,pre_onset_brake,ego clipped | ridge_late L18_last (per-domain std),225,82,12.099327087402344,-0.046031348407268524,-0.10160031242851418,0.0066094984415588755,,,2.714242360948318
1,CARLA,pre_onset_brake,ego clipped | ridge_late L18_mean,225,82,12.194514274597168,0.04915668070316315,-0.09049302877178268,0.1897045798616192,,,2.899287199105893
1,CARLA,pre_onset_brake,ego clipped | ridge_late L18_mean (per-domain std),225,82,12.082748413085938,-0.06260994076728821,-0.1925484465416205,0.06417308926217502,,,2.872714485812049
1,CARLA,in_turn,CTRV,750,114,6.796477317810059,-29.597291946411133,-35.76242840690431,-24.29668015911607,,,1.3854665332007445
1,CARLA,in_turn,ridge ego,750,114,36.39376449584961,0.0,0.0,0.0,,,17.649119841690545
1,CARLA,in_turn,ridge_late L18_last,750,114,36.30116653442383,-0.09259898215532303,-0.1402220764776269,-0.04246819622208321,,,17.51856823778231
1,CARLA,in_turn,ridge_late L18_last (per-domain std),750,114,36.458580017089844,0.06481388211250305,0.04220100668486872,0.08935916271268216,,,17.594534359560146
1,CARLA,in_turn,cls ego K1024,750,114,11.940326690673828,-24.453439712524414,-30.59915815797664,-19.131322142969378,,,2.883714361564761
1,CARLA,in_turn,cls_late L18_last K1024,750,114,11.84954833984375,-24.544218063354492,-30.716056435753593,-19.271532136399788,,,2.700950168566579
1,CARLA,in_turn,ridge_late L18_mean,750,114,36.441688537597656,0.04792026802897453,0.0042351439344410526,0.09047812587946637,,,17.30629041250216
1,CARLA,in_turn,ridge_late L18_mean (per-domain std),750,114,36.477970123291016,0.08420394361019135,0.04672047906635899,0.12703209000173954,,,17.323520669491696
1,CARLA,in_turn,ego clipped | ridge ego,750,114,16.387340545654297,0.0,0.0,0.0,,,7.384432487758006
1,CARLA,in_turn,ego clipped | ridge_late L18_last,750,114,16.24657440185547,-0.14076712727546692,-0.21609230398392879,-0.060146801108987,,,7.310780244458269
1,CARLA,in_turn,ego clipped | ridge_late L18_last (per-domain std),750,114,16.449350357055664,0.06200942024588585,0.029478096731373936,0.09647228140433904,,,7.40202719970315
1,CARLA,in_turn,ego clipped | ridge_late L18_mean,750,114,16.444671630859375,0.05733200162649155,0.0003185334456244958,0.12023395166230819,,,7.245083843704932
1,CARLA,in_turn,ego clipped | ridge_late L18_mean (per-domain std),750,114,16.468624114990234,0.08128447830677032,0.025559538170124838,0.1436079673342651,,,7.255636669549592
1,CARLA,stop_queue,CTRV,300,64,0.160720095038414,-6.6622819900512695,-9.882814164150382,-4.09677534982911,,,0.6559462371561833
1,CARLA,stop_queue,ridge ego,300,64,6.823002338409424,0.0,0.0,0.0,,,4.288232370373024
1,CARLA,stop_queue,ridge_late L18_last,300,64,7.575801372528076,0.7527994513511658,0.566371150647514,0.904089892723705,,,4.315059851276404
1,CARLA,stop_queue,ridge_late L18_last (per-domain std),300,64,7.012625217437744,0.1896229088306427,0.1341523944187788,0.24065496991600138,,,3.9942833820253947
1,CARLA,stop_queue,cls ego K1024,300,64,2.49919056892395,-4.323811054229736,-7.424413127893371,-1.827820663298362,,,4.055722651933167
1,CARLA,stop_queue,cls_late L18_last K1024,300,64,2.5485312938690186,-4.274470806121826,-7.449001550379211,-1.7890786212946936,,,4.001859542575738
1,CARLA,stop_queue,ridge_late L18_mean,300,64,7.426241874694824,0.6032400727272034,0.4400533953335683,0.7408341707846693,,,4.0144470476728475
1,CARLA,stop_queue,ridge_late L18_mean (per-domain std),300,64,7.199131011962891,0.376128613948822,0.2719942851815975,0.4730478748771619,,,3.8916763989689076
1,CARLA,stop_queue,ego clipped | ridge ego,300,64,4.084028244018555,0.0,0.0,0.0,,,2.584869472787704
1,CARLA,stop_queue,ego clipped | ridge_late L18_last,300,64,4.878072738647461,0.7940444350242615,0.6187940252929455,0.945089693673155,,,2.897329155407307
1,CARLA,stop_queue,ego clipped | ridge_late L18_last (per-domain std),300,64,4.275449752807617,0.19142095744609833,0.13046555673774002,0.24814070202116667,,,2.539401498289899
1,CARLA,stop_queue,ego clipped | ridge_late L18_mean,300,64,4.620276927947998,0.5362485647201538,0.3811342282070802,0.6708282093453568,,,2.5866655988360647
1,CARLA,stop_queue,ego clipped | ridge_late L18_mean (per-domain std),300,64,4.461424827575684,0.37739628553390503,0.26165490941369557,0.48756000243004244,,,2.4977321280195413
1,CARLA,straight,CTRV,750,114,3.0898542404174805,-16.998470306396484,-18.299431643532348,-15.820775037783164,,,1.12044975391484
1,CARLA,straight,ridge ego,750,114,20.08832359313965,0.0,0.0,0.0,,,11.823988427511477
1,CARLA,straight,ridge_late L18_last,750,114,19.808809280395508,-0.27951571345329285,-0.38426368850301706,-0.20296095885452647,,,11.914687732960129
1,CARLA,straight,ridge_late L18_last (per-domain std),750,114,20.073400497436523,-0.014925306662917137,-0.033920992867933264,0.005701155938287136,,,12.073835195248414
1,CARLA,straight,cls ego K1024,750,114,6.23785400390625,-13.850471496582031,-15.286320543428985,-12.670865221510807,,,2.674105258128676
1,CARLA,straight,cls_late L18_last K1024,750,114,6.156269550323486,-13.93205451965332,-15.336331667582053,-12.719802557917012,,,2.652838157790205
1,CARLA,straight,ridge_late L18_mean,750,114,19.981874465942383,-0.106450155377388,-0.16435711707498613,-0.05177071295481866,,,12.075448755030537
1,CARLA,straight,ridge_late L18_mean (per-domain std),750,114,20.073312759399414,-0.015012435615062714,-0.06442323814719149,0.04766781763659057,,,12.130706755413323
1,CARLA,straight,ego clipped | ridge ego,750,114,9.364837646484375,0.0,0.0,0.0,,,5.694587190677836
1,CARLA,straight,ego clipped | ridge_late L18_last,750,114,9.153793334960938,-0.21104386448860168,-0.33830663308267217,-0.10815195957528455,,,5.671643680105104
1,CARLA,straight,ego clipped | ridge_late L18_last (per-domain std),750,114,9.352726936340332,-0.0121108153834939,-0.03141584648545602,0.006531146989796583,,,5.794901925265039
1,CARLA,straight,ego clipped | ridge_late L18_mean,750,114,9.306893348693848,-0.0579431876540184,-0.12698528603564543,-0.0005278220445315983,,,5.7709157563359055
1,CARLA,straight,ego clipped | ridge_late L18_mean (per-domain std),750,114,9.366004943847656,0.0011686286889016628,-0.047563703387056164,0.04658862732943645,,,5.80756902215453
1,CARLA,other,CTRV,150,77,5.632798194885254,-13.569822311401367,-15.631807898988859,-11.469998393870984,,,1.9268035647785926
1,CARLA,other,ridge ego,150,77,19.202619552612305,0.0,0.0,0.0,,,10.076008981673885
1,CARLA,other,ridge_late L18_last,150,77,18.71139907836914,-0.4912181496620178,-0.6607290442207119,-0.33785029608308403,,,10.149883537376875
1,CARLA,other,ridge_late L18_last (per-domain std),150,77,19.136323928833008,-0.06629623472690582,-0.10933451164691661,-0.02181497176210364,,,10.380381413365816
1,CARLA,other,cls ego K1024,150,77,6.927371501922607,-12.275248527526855,-14.565413280900541,-10.067066338013817,,,2.706853076096299
1,CARLA,other,cls_late L18_last K1024,150,77,7.003984451293945,-12.198634147644043,-14.487452658556846,-10.008741033238495,,,2.699296199591388
1,CARLA,other,ridge_late L18_mean,150,77,18.96403694152832,-0.2385817915201187,-0.38655758082915986,-0.11287226494464235,,,10.320919131262622
1,CARLA,other,ridge_late L18_mean (per-domain std),150,77,19.112401962280273,-0.09021680057048798,-0.1971845067381025,0.008281679618775998,,,10.401664775547664
1,CARLA,other,ego clipped | ridge ego,150,77,9.169581413269043,0.0,0.0,0.0,,,4.774832883249744
1,CARLA,other,ego clipped | ridge_late L18_last,150,77,8.925313949584961,-0.24426785111427307,-0.44241042805112096,-0.07970998326941733,,,4.804784233086115
1,CARLA,other,ego clipped | ridge_late L18_last (per-domain std),150,77,9.13296890258789,-0.03661229833960533,-0.07478653913114817,0.001213299722210795,,,4.916571588662229
1,CARLA,other,ego clipped | ridge_late L18_mean,150,77,9.15207576751709,-0.017506549134850502,-0.14760918191765018,0.10101134453147552,,,4.936942538558102
1,CARLA,other,ego clipped | ridge_late L18_mean (per-domain std),150,77,9.188722610473633,0.019140195101499557,-0.08326627230599992,0.11627208461008655,,,4.95671109844461
