scope,n,activation,lo,hi,delta_mag_median_m,model,head,seed,stats,gate,tau
pre_onset,1458,0.48148148148148145,0.42048517520215634,0.5416076522093587,4.795207500457764,lebowski,M-C pair,2,i3,none,1.7365306258201587
all,19663,0.5721405685805828,0.5506727836837101,0.5930624951410344,5.569650173187256,lebowski,M-C pair,2,i3,none,1.7365306258201587
Pedestrians,1831,0.6018569087930092,0.5340285316531176,0.6664763396809977,5.643957614898682,lebowski,M-C pair,2,i3,none,1.7365306258201587
Cyclists,2830,0.6127208480565371,0.564783668909093,0.6595258960970153,6.0962114334106445,lebowski,M-C pair,2,i3,none,1.7365306258201587
Cut_ins,885,0.7028248587570621,0.5900890226719611,0.7990981565490637,6.574716091156006,lebowski,M-C pair,2,i3,none,1.7365306258201587
FOD,3561,0.5579893288402135,0.5090603143109831,0.6061006343088978,5.198996067047119,lebowski,M-C pair,2,i3,none,1.7365306258201587
Intersections,4772,0.547569153394803,0.5027134775270363,0.5910846015389579,5.540189266204834,lebowski,M-C pair,2,i3,none,1.7365306258201587
straight_yaw,11597,0.01715961024402863,0.011598269942845327,0.023423204143359844,0.8036016225814819,lebowski,M-C pair,2,i3,g2,1.7365306258201587
pre_onset,1458,0.012345679012345678,0.0027680704380618057,0.024930880758903585,0.49322402477264404,lebowski,M-C pair,2,i3,g2,1.7365306258201587
all,19663,0.016375934496262016,0.012031100251982523,0.02130280097194431,0.73647141456604,lebowski,M-C pair,2,i3,g2,1.7365306258201587
Pedestrians,1831,0.016384489350081924,0.006605523399777146,0.03001187616289396,0.9776685833930969,lebowski,M-C pair,2,i3,g2,1.7365306258201587
Cyclists,2830,0.04558303886925795,0.02521769303167852,0.06949562534391707,1.0570346117019653,lebowski,M-C pair,2,i3,g2,1.7365306258201587
Cut_ins,885,0.02937853107344633,0.004739336492890996,0.06565297727945738,1.2397445440292358,lebowski,M-C pair,2,i3,g2,1.7365306258201587
FOD,3561,0.011794439764111205,0.004714364947310039,0.020413864578535237,0.4798957407474518,lebowski,M-C pair,2,i3,g2,1.7365306258201587
Intersections,4772,0.005448449287510477,0.0019243001715891482,0.01012428034056395,0.5578661561012268,lebowski,M-C pair,2,i3,g2,1.7365306258201587
straight_yaw,11597,0.9399844787445029,0.9316180630076052,0.9478782136517372,15.538297653198242,lebowski,M-C hard,2,i3,none,2.4459464073181145
pre_onset,1458,0.9403292181069959,0.9145752560622306,0.9624222883953745,16.28636360168457,lebowski,M-C hard,2,i3,none,2.4459464073181145
all,19663,0.946651070538575,0.9406328342847275,0.952334945672579,16.20747947692871,lebowski,M-C hard,2,i3,none,2.4459464073181145
Pedestrians,1831,0.9442927362097214,0.9290173933697946,0.9592639963308797,16.000194549560547,lebowski,M-C hard,2,i3,none,2.4459464073181145
Cyclists,2830,0.9332155477031802,0.9136244029961232,0.9503632174227875,15.818780899047852,lebowski,M-C hard,2,i3,none,2.4459464073181145
Cut_ins,885,0.9220338983050848,0.8976288506237496,0.9453489960604905,15.72644329071045,lebowski,M-C hard,2,i3,none,2.4459464073181145
FOD,3561,0.9522606009547879,0.9387457559274262,0.9644129118882918,16.41659164428711,lebowski,M-C hard,2,i3,none,2.4459464073181145
Intersections,4772,0.9490779547359598,0.9356868323412246,0.9608007761642986,16.283700942993164,lebowski,M-C hard,2,i3,none,2.4459464073181145
straight_yaw,11597,0.9351556437009572,0.9265196204444165,0.943347171344862,10.898409843444824,lebowski,M-C uniform,2,i3,none,1.6135656118392945
pre_onset,1458,0.9368998628257887,0.9064833188692643,0.9626814207413799,11.538165092468262,lebowski,M-C uniform,2,i3,none,1.6135656118392945
all,19663,0.9431419417179474,0.936925914904471,0.9490511416580634,11.43720817565918,lebowski,M-C uniform,2,i3,none,1.6135656118392945
Pedestrians,1831,0.9251774986346258,0.9039954557264073,0.9458978153912063,11.11348819732666,lebowski,M-C uniform,2,i3,none,1.6135656118392945
Cyclists,2830,0.9296819787985866,0.910880204797968,0.9468439999953224,11.050390243530273,lebowski,M-C uniform,2,i3,none,1.6135656118392945
Cut_ins,885,0.9028248587570622,0.8764568764568764,0.930180295798879,10.584823608398438,lebowski,M-C uniform,2,i3,none,1.6135656118392945
FOD,3561,0.9528222409435552,0.938626777599226,0.9649387853469477,11.616230964660645,lebowski,M-C uniform,2,i3,none,1.6135656118392945
Intersections,4772,0.9450963956412406,0.9320427081515111,0.9568965517241379,11.648414611816406,lebowski,M-C uniform,2,i3,none,1.6135656118392945
straight_yaw,11597,0.05165128912649823,0.03850848088341976,0.06649670783955974,0.3626284599304199,lebowski,student A,2,i3,none,1.2868603587150549
pre_onset,1458,0.006858710562414266,0.0014792626073113879,0.013541239084893712,0.31192120909690857,lebowski,student A,2,i3,none,1.2868603587150549
all,19663,0.048364949397345265,0.039572513039874045,0.05783951800542733,0.3769213855266571,lebowski,student A,2,i3,none,1.2868603587150549
Pedestrians,1831,0.03386127799016931,0.01721507718889682,0.05399452010781286,0.3874785006046295,lebowski,student A,2,i3,none,1.2868603587150549
Cyclists,2830,0.03851590106007067,0.024737286942888664,0.05407455547995977,0.3861851096153259,lebowski,student A,2,i3,none,1.2868603587150549
Cut_ins,885,0.05649717514124294,0.01668520578420467,0.11320754716981132,0.3592180609703064,lebowski,student A,2,i3,none,1.2868603587150549
FOD,3561,0.05897219882055602,0.033172335017404665,0.0926895159431502,0.3806387782096863,lebowski,student A,2,i3,none,1.2868603587150549
Intersections,4772,0.039815590947191955,0.02760649332908528,0.053386512340530747,0.3542724847793579,lebowski,student A,2,i3,none,1.2868603587150549
straight_yaw,11597,0.0006898335776493921,0.0001748232654195957,0.0013266360496572865,0.05280568078160286,lebowski,student A,2,i3,g2,1.2868603587150549
pre_onset,1458,0.0,0.0,0.0,0.028279472142457962,lebowski,student A,2,i3,g2,1.2868603587150549
all,19663,0.0004577124548644663,0.00015135366961522412,0.0008552211258122063,0.05260484665632248,lebowski,student A,2,i3,g2,1.2868603587150549
Pedestrians,1831,0.0,0.0,0.0,0.06452814489603043,lebowski,student A,2,i3,g2,1.2868603587150549
Cyclists,2830,0.0010600706713780918,0.0,0.002380223848500708,0.06488041579723358,lebowski,student A,2,i3,g2,1.2868603587150549
Cut_ins,885,0.0011299435028248588,0.0,0.003496605494855202,0.06683787703514099,lebowski,student A,2,i3,g2,1.2868603587150549
FOD,3561,0.0005616399887672002,0.0,0.00172812304585592,0.0459895096719265,lebowski,student A,2,i3,g2,1.2868603587150549
Intersections,4772,0.00041911148365465214,0.0,0.0013149243918474688,0.043426260352134705,lebowski,student A,2,i3,g2,1.2868603587150549
straight_yaw,11597,0.05587651978960076,0.04528392235002519,0.06772626861542401,0.532041609287262,lebowski,student B,2,i3,none,1.4547305405139903
pre_onset,1458,0.0644718792866941,0.0350740839453526,0.0983745879963727,0.6171813011169434,lebowski,student B,2,i3,none,1.4547305405139903
all,19663,0.055484920917459185,0.04783704572643543,0.06354711735405107,0.5984553098678589,lebowski,student B,2,i3,none,1.4547305405139903
Pedestrians,1831,0.037684325505188423,0.0211668885102853,0.056330931324380384,0.6019237041473389,lebowski,student B,2,i3,none,1.4547305405139903
Cyclists,2830,0.059363957597173146,0.04066729730845869,0.07981484287031755,0.6347577571868896,lebowski,student B,2,i3,none,1.4547305405139903
Cut_ins,885,0.0655367231638418,0.03155568959555795,0.1043010752688172,0.7460210919380188,lebowski,student B,2,i3,none,1.4547305405139903
FOD,3561,0.06009547879809042,0.04231922562871275,0.08070399378095645,0.5733602046966553,lebowski,student B,2,i3,none,1.4547305405139903
Intersections,4772,0.054065381391450125,0.03952558615140003,0.06906553066669886,0.5477271676063538,lebowski,student B,2,i3,none,1.4547305405139903
straight_yaw,11597,0.32905061653876,0.3116611881606692,0.3465016552971773,2.8403966426849365,lebowski,M-C pair,0,wod-train,none,1.6229325532913206
pre_onset,1458,0.35253772290809327,0.3010587125827546,0.4052720782337413,2.9854207038879395,lebowski,M-C pair,0,wod-train,none,1.6229325532913206
all,19663,0.32980725219956264,0.31560314022158137,0.3443877965489285,3.0165553092956543,lebowski,M-C pair,0,wod-train,none,1.6229325532913206
Pedestrians,1831,0.3129437465865647,0.2640850571219468,0.36541010371357163,2.97584867477417,lebowski,M-C pair,0,wod-train,none,1.6229325532913206
Cyclists,2830,0.3512367491166078,0.31450665655684673,0.3888894163818205,3.1676673889160156,lebowski,M-C pair,0,wod-train,none,1.6229325532913206
Cut_ins,885,0.3446327683615819,0.28256296723987606,0.4095133283034281,3.039888858795166,lebowski,M-C pair,0,wod-train,none,1.6229325532913206
FOD,3561,0.32940185341196293,0.2977700934194182,0.3614772930881115,2.9983956813812256,lebowski,M-C pair,0,wod-train,none,1.6229325532913206
Intersections,4772,0.31789606035205364,0.29070985492568713,0.34558934658916723,3.021387815475464,lebowski,M-C pair,0,wod-train,none,1.6229325532913206
straight_yaw,11597,0.324566698284039,0.3073930912800831,0.3416755753073154,4.328152179718018,lebowski,M-C hard,0,wod-train,none,2.53054472208023
pre_onset,1458,0.3820301783264746,0.33287562904728224,0.43308350981248556,4.874569892883301,lebowski,M-C hard,0,wod-train,none,2.53054472208023
all,19663,0.3551340080353964,0.34076624617198803,0.3699892478120087,4.809703350067139,lebowski,M-C hard,0,wod-train,none,2.53054472208023
Pedestrians,1831,0.332605133806663,0.2892609621872776,0.3774122148584819,4.80389404296875,lebowski,M-C hard,0,wod-train,none,2.53054472208023
Cyclists,2830,0.3498233215547703,0.3146042529894111,0.38576109142662873,4.733095169067383,lebowski,M-C hard,0,wod-train,none,2.53054472208023
Cut_ins,885,0.3898305084745763,0.31701818059594916,0.456283211638302,4.74601936340332,lebowski,M-C hard,0,wod-train,none,2.53054472208023
FOD,3561,0.34990171300196576,0.3166151054710658,0.38301444167152887,4.787680625915527,lebowski,M-C hard,0,wod-train,none,2.53054472208023
Intersections,4772,0.3537300922045264,0.3262740723852592,0.38257044339915036,4.817070960998535,lebowski,M-C hard,0,wod-train,none,2.53054472208023
straight_yaw,11597,0.3063723376735363,0.2908145191779416,0.3222343669444212,2.876814842224121,lebowski,M-C uniform,0,wod-train,none,1.7839093446731555
pre_onset,1458,0.3834019204389575,0.334224247115114,0.43434465511468273,3.328385829925537,lebowski,M-C uniform,0,wod-train,none,1.7839093446731555
all,19663,0.3480140365152825,0.3337416542445466,0.36281305939654734,3.274517774581909,lebowski,M-C uniform,0,wod-train,none,1.7839093446731555
Pedestrians,1831,0.3271436373566357,0.2857142857142857,0.36781659608792094,3.175036907196045,lebowski,M-C uniform,0,wod-train,none,1.7839093446731555
Cyclists,2830,0.32720848056537105,0.2909155147866681,0.36480541197219435,3.10067081451416,lebowski,M-C uniform,0,wod-train,none,1.7839093446731555
Cut_ins,885,0.3367231638418079,0.27866500696783186,0.3940782871604104,2.983020782470703,lebowski,M-C uniform,0,wod-train,none,1.7839093446731555
FOD,3561,0.34540859309182814,0.31440635261070093,0.37603853481847493,3.306917667388916,lebowski,M-C uniform,0,wod-train,none,1.7839093446731555
Intersections,4772,0.35247275775356246,0.3233283368584054,0.3826210259832396,3.3268394470214844,lebowski,M-C uniform,0,wod-train,none,1.7839093446731555
straight_yaw,11597,0.0978701388290075,0.08278111695837276,0.1136324200359171,0.3095211088657379,lebowski,student A,0,wod-train,none,1.2363518476486184
pre_onset,1458,0.045953360768175584,0.025537491420727525,0.06961598811655699,0.28708764910697937,lebowski,student A,0,wod-train,none,1.2363518476486184
all,19663,0.0930681991557748,0.08212552353070293,0.10469892669215394,0.3397485315799713,lebowski,student A,0,wod-train,none,1.2363518476486184
Pedestrians,1831,0.08028399781540142,0.05396037611296269,0.10918880087533551,0.3355877995491028,lebowski,student A,0,wod-train,none,1.2363518476486184
Cyclists,2830,0.10777385159010601,0.07559424360463506,0.14368822721134236,0.3739972710609436,lebowski,student A,0,wod-train,none,1.2363518476486184
Cut_ins,885,0.0903954802259887,0.0440324449594438,0.14253142139234432,0.34784984588623047,lebowski,student A,0,wod-train,none,1.2363518476486184
FOD,3561,0.09070485818590283,0.06529013225718339,0.11897658009379622,0.3382738530635834,lebowski,student A,0,wod-train,none,1.2363518476486184
Intersections,4772,0.08403185247275775,0.06359855842830954,0.10595059052662614,0.31431400775909424,lebowski,student A,0,wod-train,none,1.2363518476486184
straight_yaw,11597,0.10166422350607916,0.08651200686813834,0.11759212045966524,0.36897534132003784,lebowski,student B,0,wod-train,none,1.166756349802017
pre_onset,1458,0.05829903978052126,0.03530152756022778,0.08473464944775626,0.3562631607055664,lebowski,student B,0,wod-train,none,1.166756349802017
all,19663,0.09678075573411991,0.08570962431366128,0.10848344864603525,0.3922906219959259,lebowski,student B,0,wod-train,none,1.166756349802017
Pedestrians,1831,0.08956854178044785,0.06287804561423913,0.11833052268177167,0.4170842170715332,lebowski,student B,0,wod-train,none,1.166756349802017
Cyclists,2830,0.13392226148409894,0.09908485103533925,0.17256491763379475,0.4657970070838928,lebowski,student B,0,wod-train,none,1.166756349802017
Cut_ins,885,0.11412429378531073,0.06912406205515478,0.161698532360756,0.4685644209384918,lebowski,student B,0,wod-train,none,1.166756349802017
FOD,3561,0.08901993821960123,0.06363573232323232,0.11720064131042143,0.36218610405921936,lebowski,student B,0,wod-train,none,1.166756349802017
Intersections,4772,0.08989941324392288,0.0683278812647986,0.11301232234764125,0.348061740398407,lebowski,student B,0,wod-train,none,1.166756349802017
straight_yaw,11597,0.3472449771492627,0.32876325473423423,0.36528837675241543,2.828934669494629,lebowski,M-C pair,1,wod-train,none,1.5621763706207268
pre_onset,1458,0.3669410150891632,0.31320991249701546,0.420865340581744,2.9305291175842285,lebowski,M-C pair,1,wod-train,none,1.5621763706207268
all,19663,0.3448609062706606,0.33028097668316575,0.3595279894721178,2.978813409805298,lebowski,M-C pair,1,wod-train,none,1.5621763706207268
Pedestrians,1831,0.3178590933915893,0.27193909068445765,0.3667659403029263,2.949002265930176,lebowski,M-C pair,1,wod-train,none,1.5621763706207268
Cyclists,2830,0.35830388692579507,0.32082583855160723,0.3958110009191621,3.1329362392425537,lebowski,M-C pair,1,wod-train,none,1.5621763706207268
Cut_ins,885,0.37175141242937854,0.3065012689033103,0.4398148148148148,3.1026031970977783,lebowski,M-C pair,1,wod-train,none,1.5621763706207268
FOD,3561,0.34540859309182814,0.3133904974019786,0.37804536544385325,2.9650564193725586,lebowski,M-C pair,1,wod-train,none,1.5621763706207268
Intersections,4772,0.3329840737636211,0.3039290850302406,0.3619315072815714,2.937897205352783,lebowski,M-C pair,1,wod-train,none,1.5621763706207268
straight_yaw,11597,0.23894110545830818,0.2236543432563797,0.2545340405517309,4.268355369567871,lebowski,M-C hard,1,wod-train,none,2.9398764610290504
pre_onset,1458,0.3065843621399177,0.2604385803236434,0.3543893101397561,4.945433616638184,lebowski,M-C hard,1,wod-train,none,2.9398764610290504
all,19663,0.27213548288663986,0.2588014630583439,0.2857071379194061,4.769253253936768,lebowski,M-C hard,1,wod-train,none,2.9398764610290504
Pedestrians,1831,0.2484980884762425,0.21284073100428075,0.2844888745515151,4.781512260437012,lebowski,M-C hard,1,wod-train,none,2.9398764610290504
Cyclists,2830,0.25371024734982334,0.21990804013103357,0.2892622130897121,4.680303573608398,lebowski,M-C hard,1,wod-train,none,2.9398764610290504
Cut_ins,885,0.2994350282485876,0.2404075606730843,0.3553257107494367,4.735033988952637,lebowski,M-C hard,1,wod-train,none,2.9398764610290504
FOD,3561,0.2749227745015445,0.24584939759440275,0.3035266862793807,4.749587059020996,lebowski,M-C hard,1,wod-train,none,2.9398764610290504
Intersections,4772,0.2673931265716681,0.24020807976087893,0.29601913866608714,4.745051860809326,lebowski,M-C hard,1,wod-train,none,2.9398764610290504
straight_yaw,11597,0.24195912736052427,0.2278620141289232,0.25639089011926613,2.8497982025146484,lebowski,M-C uniform,1,wod-train,none,2.011610662937163
pre_onset,1458,0.32853223593964337,0.2815323070312281,0.377176297523852,3.3690786361694336,lebowski,M-C uniform,1,wod-train,none,2.011610662937163
all,19663,0.28388343589482784,0.27004337519540567,0.29785986205525194,3.2595105171203613,lebowski,M-C uniform,1,wod-train,none,2.011610662937163
Pedestrians,1831,0.263790278536319,0.22584104413501807,0.30232748552858735,3.1548542976379395,lebowski,M-C uniform,1,wod-train,none,2.011610662937163
Cyclists,2830,0.2646643109540636,0.2294901045254315,0.30101355194448914,3.1002116203308105,lebowski,M-C uniform,1,wod-train,none,2.011610662937163
Cut_ins,885,0.27231638418079096,0.21942077663170667,0.32432432432432434,2.93985915184021,lebowski,M-C uniform,1,wod-train,none,2.011610662937163
FOD,3561,0.2830665543386689,0.2539138677984447,0.3125,3.2929134368896484,lebowski,M-C uniform,1,wod-train,none,2.011610662937163
Intersections,4772,0.2893964794635373,0.2623225654942073,0.3174738533079687,3.315039873123169,lebowski,M-C uniform,1,wod-train,none,2.011610662937163
straight_yaw,11597,0.10761403811330517,0.09145953341056581,0.12429466769072456,0.3968275189399719,lebowski,student A,1,wod-train,none,1.2043639659881586
pre_onset,1458,0.03223593964334705,0.015405623787976731,0.05146268271181514,0.3328922390937805,lebowski,student A,1,wod-train,none,1.2043639659881586
all,19663,0.0992727457661598,0.08776383968308304,0.11121324318779693,0.41638198494911194,lebowski,student A,1,wod-train,none,1.2043639659881586
Pedestrians,1831,0.0835608956854178,0.05607970566192079,0.11421461338088246,0.43618735671043396,lebowski,student A,1,wod-train,none,1.2043639659881586
Cyclists,2830,0.11130742049469965,0.0795221662867807,0.1462557892719634,0.43408769369125366,lebowski,student A,1,wod-train,none,1.2043639659881586
Cut_ins,885,0.096045197740113,0.05021736238280822,0.14677954525638665,0.4087415635585785,lebowski,student A,1,wod-train,none,1.2043639659881586
FOD,3561,0.10278011794439765,0.07522523162310986,0.1331599054843382,0.4259129464626312,lebowski,student A,1,wod-train,none,1.2043639659881586
Intersections,4772,0.08906119027661358,0.06716897946737989,0.11238262221233908,0.38124674558639526,lebowski,student A,1,wod-train,none,1.2043639659881586
straight_yaw,11597,0.12925756661205484,0.11210340342467022,0.14764940053888373,0.4140985608100891,lebowski,student B,1,wod-train,none,1.0360966324806204
pre_onset,1458,0.061042524005486966,0.03672120525439932,0.08870967741935484,0.38055458664894104,lebowski,student B,1,wod-train,none,1.0360966324806204
all,19663,0.11992066317449016,0.1073620280433042,0.13307840102950189,0.4259489178657532,lebowski,student B,1,wod-train,none,1.0360966324806204
Pedestrians,1831,0.11250682687056253,0.08109789008622531,0.14635506769224735,0.47193974256515503,lebowski,student B,1,wod-train,none,1.0360966324806204
Cyclists,2830,0.1625441696113074,0.12593851480434787,0.20254594492644284,0.4555492103099823,lebowski,student B,1,wod-train,none,1.0360966324806204
Cut_ins,885,0.13333333333333333,0.08374384236453201,0.183477916569197,0.49817419052124023,lebowski,student B,1,wod-train,none,1.0360966324806204
FOD,3561,0.11317045773659085,0.08307773784100926,0.1462864860443284,0.4035726487636566,lebowski,student B,1,wod-train,none,1.0360966324806204
Intersections,4772,0.10708298407376363,0.08331460688691164,0.13244549635228806,0.3935772776603699,lebowski,student B,1,wod-train,none,1.0360966324806204
straight_yaw,11597,0.30171596102440285,0.28375656058188875,0.31952406941801154,2.8277385234832764,lebowski,M-C pair,2,wod-train,none,1.7365306258201587
pre_onset,1458,0.32578875171467764,0.2745225682628699,0.37793505544047756,2.935854911804199,lebowski,M-C pair,2,wod-train,none,1.7365306258201587
all,19663,0.299750800996796,0.2856533666397056,0.313970053555884,2.981214761734009,lebowski,M-C pair,2,wod-train,none,1.7365306258201587
Pedestrians,1831,0.2752594210813763,0.22772277227722773,0.3268427977839335,2.945554733276367,lebowski,M-C pair,2,wod-train,none,1.7365306258201587
Cyclists,2830,0.31590106007067137,0.28009702899054656,0.35157930540637305,3.135605812072754,lebowski,M-C pair,2,wod-train,none,1.7365306258201587
Cut_ins,885,0.3254237288135593,0.2629747737345761,0.38868853551189003,3.001718282699585,lebowski,M-C pair,2,wod-train,none,1.7365306258201587
FOD,3561,0.2926144341477113,0.2601491055264046,0.32634047768429353,2.9627842903137207,lebowski,M-C pair,2,wod-train,none,1.7365306258201587
Intersections,4772,0.2893964794635373,0.2618326255289102,0.3173474525442808,2.9701294898986816,lebowski,M-C pair,2,wod-train,none,1.7365306258201587
straight_yaw,11597,0.3413813917392429,0.3239601941349196,0.3585945293016768,4.297418117523193,lebowski,M-C hard,2,wod-train,none,2.4459464073181145
pre_onset,1458,0.40260631001371744,0.3522871465859348,0.4536098394526247,4.879255771636963,lebowski,M-C hard,2,wod-train,none,2.4459464073181145
all,19663,0.3713573717133703,0.35688332246548937,0.3863840058189478,4.778363227844238,lebowski,M-C hard,2,wod-train,none,2.4459464073181145
Pedestrians,1831,0.3495357728017477,0.3049097708886682,0.39534950934265356,4.740025520324707,lebowski,M-C hard,2,wod-train,none,2.4459464073181145
Cyclists,2830,0.36395759717314485,0.32808106614822335,0.4009798786931926,4.66052770614624,lebowski,M-C hard,2,wod-train,none,2.4459464073181145
Cut_ins,885,0.39322033898305087,0.3202833604179952,0.4597346053985205,4.737273216247559,lebowski,M-C hard,2,wod-train,none,2.4459464073181145
FOD,3561,0.3692782926144341,0.33545366260895915,0.40324057096466115,4.7717766761779785,lebowski,M-C hard,2,wod-train,none,2.4459464073181145
Intersections,4772,0.37342833193629504,0.34617016469170514,0.40256584603667767,4.793798446655273,lebowski,M-C hard,2,wod-train,none,2.4459464073181145
straight_yaw,11597,0.35750625161679744,0.3412799990300282,0.37386657550260294,2.853076219558716,lebowski,M-C uniform,2,wod-train,none,1.6135656118392945
pre_onset,1458,0.438957475994513,0.38745556943440057,0.49182781641781176,3.312088966369629,lebowski,M-C uniform,2,wod-train,none,1.6135656118392945
all,19663,0.3992778314601027,0.38456403135407796,0.41443253624543364,3.2677855491638184,lebowski,M-C uniform,2,wod-train,none,1.6135656118392945
Pedestrians,1831,0.3741125068268706,0.33293859343032717,0.4153335767631752,3.1598029136657715,lebowski,M-C uniform,2,wod-train,none,1.6135656118392945
Cyclists,2830,0.37773851590106006,0.3407337867253139,0.4156674580968011,3.084294080734253,lebowski,M-C uniform,2,wod-train,none,1.6135656118392945
Cut_ins,885,0.39096045197740115,0.32775536630310276,0.45110447250987434,2.9800987243652344,lebowski,M-C uniform,2,wod-train,none,1.6135656118392945
FOD,3561,0.39567537208649256,0.3641033018514452,0.4273106463161862,3.3046066761016846,lebowski,M-C uniform,2,wod-train,none,1.6135656118392945
Intersections,4772,0.4038139145012573,0.3737005586305176,0.43475489939100354,3.321232318878174,lebowski,M-C uniform,2,wod-train,none,1.6135656118392945
straight_yaw,11597,0.07527808916098991,0.06194319581562926,0.08941864043939657,0.303892582654953,lebowski,student A,2,wod-train,none,1.2868603587150549
pre_onset,1458,0.024691358024691357,0.010702162287840036,0.04125115339919773,0.2684057950973511,lebowski,student A,2,wod-train,none,1.2868603587150549
all,19663,0.06982657783654579,0.06025807697178791,0.08001415021963623,0.32238683104515076,lebowski,student A,2,wod-train,none,1.2868603587150549
Pedestrians,1831,0.05570726379027854,0.03377186612929436,0.08074620668177648,0.30871880054473877,lebowski,student A,2,wod-train,none,1.2868603587150549
Cyclists,2830,0.0706713780918728,0.044883503259965256,0.1002950125439694,0.32049110531806946,lebowski,student A,2,wod-train,none,1.2868603587150549
Cut_ins,885,0.061016949152542375,0.02738222369999478,0.1003563740092939,0.2864610254764557,lebowski,student A,2,wod-train,none,1.2868603587150549
FOD,3561,0.07862959842740803,0.05394934466913672,0.10663698337663201,0.3258320987224579,lebowski,student A,2,wod-train,none,1.2868603587150549
Intersections,4772,0.06789606035205364,0.05011132013992635,0.08664967038992345,0.31919318437576294,lebowski,student A,2,wod-train,none,1.2868603587150549
straight_yaw,11597,0.10770026731051134,0.09274055329841949,0.12383182858263557,0.5084413290023804,lebowski,student B,2,wod-train,none,1.4547305405139903
pre_onset,1458,0.06652949245541838,0.04153734439834025,0.09401807097757456,0.6031492948532104,lebowski,student B,2,wod-train,none,1.4547305405139903
all,19663,0.097187611249555,0.08617943600346732,0.10860835955834933,0.611689567565918,lebowski,student B,2,wod-train,none,1.4547305405139903
Pedestrians,1831,0.08301474604041507,0.05632985197085412,0.11232731202489267,0.588468611240387,lebowski,student B,2,wod-train,none,1.4547305405139903
Cyclists,2830,0.11201413427561838,0.08056659748593474,0.14676019953967323,0.6211034059524536,lebowski,student B,2,wod-train,none,1.4547305405139903
Cut_ins,885,0.08813559322033898,0.04807664126611958,0.13164684109403255,0.6162013411521912,lebowski,student B,2,wod-train,none,1.4547305405139903
FOD,3561,0.09884863802302724,0.07201342012214722,0.12869470448801124,0.6141091585159302,lebowski,student B,2,wod-train,none,1.4547305405139903
Intersections,4772,0.09870075440067058,0.07569705806494205,0.12242047162231628,0.5724964737892151,lebowski,student B,2,wod-train,none,1.4547305405139903
