scope,judge,n,delta,lo,hi,model,head,seed,stats,gate
Intersections,RFS (rater),116,-0.3776524393652867,-0.6451967660944186,-0.128349562764345,lebowski,M-C pair,0,i3,g2
Intersections,ADE dec1-9,4299,0.3738436698913574,0.2975682174215504,0.4557071641972086,lebowski,M-C pair,0,i3,g2
Intersections,ADE pre_onset dec1-9,301,-0.008838554844260216,-0.18191756011170793,0.14484285503308145,lebowski,M-C pair,0,i3,g2
all,RFS (rater),478,-3.4252512729309217,-3.6378851484872987,-3.215002250077895,lebowski,M-C hard,0,i3,none
all,ADE dec1-9,17389,14.401922225952148,14.20157208123099,14.608252820805458,lebowski,M-C hard,0,i3,none
all,ADE pre_onset dec1-9,1245,14.008593559265137,13.36265577726579,14.699659248767176,lebowski,M-C hard,0,i3,none
Pedestrians,RFS (rater),52,-3.6128097555607677,-4.178821822070921,-3.0259962419395388,lebowski,M-C hard,0,i3,none
Pedestrians,ADE dec1-9,1637,14.017350196838379,13.436788534535863,14.64781469400662,lebowski,M-C hard,0,i3,none
Pedestrians,ADE pre_onset dec1-9,83,13.397200584411621,11.13816414471036,16.11873753825132,lebowski,M-C hard,0,i3,none
Cyclists,RFS (rater),71,-3.0623989620471708,-3.6318133381844957,-2.4859513018744854,lebowski,M-C hard,0,i3,none
Cyclists,ADE dec1-9,2326,14.139365196228027,13.648599887734607,14.63067190896255,lebowski,M-C hard,0,i3,none
Cyclists,ADE pre_onset dec1-9,206,15.093351364135742,13.563303131204801,16.743579276290063,lebowski,M-C hard,0,i3,none
Cut_ins,RFS (rater),20,-3.3693485205133142,-4.494314334164281,-2.067019570312753,lebowski,M-C hard,0,i3,none
Cut_ins,ADE dec1-9,724,14.319528579711914,13.280693093043542,15.353938195011942,lebowski,M-C hard,0,i3,none
Cut_ins,ADE pre_onset dec1-9,16,15.673784255981445,15.184975624084473,16.110713148117064,lebowski,M-C hard,0,i3,none
FOD,RFS (rater),78,-3.703810343602239,-4.228191275561849,-3.1610647545028105,lebowski,M-C hard,0,i3,none
FOD,ADE dec1-9,3175,14.5137300491333,13.998988177959593,15.019680568422112,lebowski,M-C hard,0,i3,none
FOD,ADE pre_onset dec1-9,252,13.344283103942871,12.206437003225599,14.49741555071303,lebowski,M-C hard,0,i3,none
Intersections,RFS (rater),116,-3.4532572034257885,-3.858999844358054,-3.02345245423372,lebowski,M-C hard,0,i3,none
Intersections,ADE dec1-9,4299,14.48813533782959,14.133385055962622,14.849577081406753,lebowski,M-C hard,0,i3,none
Intersections,ADE pre_onset dec1-9,301,14.414177894592285,13.295039781326533,15.56427801037671,lebowski,M-C hard,0,i3,none
all,RFS (rater),478,-3.389139741539647,-3.604667412175247,-3.173154950265005,lebowski,M-C uniform,0,i3,none
all,ADE dec1-9,17389,9.915322303771973,9.768091487459172,10.06673565324719,lebowski,M-C uniform,0,i3,none
all,ADE pre_onset dec1-9,1245,9.275171279907227,8.796544359334277,9.758021285734417,lebowski,M-C uniform,0,i3,none
Pedestrians,RFS (rater),52,-3.6163882052803893,-4.181764129788565,-3.0292663759168836,lebowski,M-C uniform,0,i3,none
Pedestrians,ADE dec1-9,1637,9.471600532531738,9.002651492765429,9.959503612357551,lebowski,M-C uniform,0,i3,none
Pedestrians,ADE pre_onset dec1-9,83,8.172942161560059,6.537811326827732,10.116757909145273,lebowski,M-C uniform,0,i3,none
Cyclists,RFS (rater),71,-3.091631400902951,-3.659270537893748,-2.516507127698332,lebowski,M-C uniform,0,i3,none
Cyclists,ADE dec1-9,2326,9.58957290649414,9.244409968654152,9.928307748231978,lebowski,M-C uniform,0,i3,none
Cyclists,ADE pre_onset dec1-9,206,10.133155822753906,9.145468144896006,11.135697760726476,lebowski,M-C uniform,0,i3,none
Cut_ins,RFS (rater),20,-2.93442097448413,-4.1995228836586325,-1.527864549088713,lebowski,M-C uniform,0,i3,none
Cut_ins,ADE dec1-9,724,9.42359447479248,8.930290068385142,9.931857491632982,lebowski,M-C uniform,0,i3,none
Cut_ins,ADE pre_onset dec1-9,16,10.368572235107422,9.650726767147288,11.25583585103353,lebowski,M-C uniform,0,i3,none
FOD,RFS (rater),78,-3.703810343602239,-4.228191275561849,-3.1610647545028105,lebowski,M-C uniform,0,i3,none
FOD,ADE dec1-9,3175,10.064290046691895,9.71434173219331,10.415455579956303,lebowski,M-C uniform,0,i3,none
FOD,ADE pre_onset dec1-9,252,8.902807235717773,7.930823213006913,9.925268806875646,lebowski,M-C uniform,0,i3,none
Intersections,RFS (rater),116,-3.411929057090609,-3.836327394490097,-2.9683542256907156,lebowski,M-C uniform,0,i3,none
Intersections,ADE dec1-9,4299,10.115612030029297,9.83997708652611,10.399716123547933,lebowski,M-C uniform,0,i3,none
Intersections,ADE pre_onset dec1-9,301,9.627053260803223,8.890584744922682,10.377580289839408,lebowski,M-C uniform,0,i3,none
all,RFS (rater),478,-0.16011843815812835,-0.25877271539880053,-0.06237149665761719,lebowski,student A,0,i3,none
all,ADE dec1-9,17389,0.4197200834751129,0.3708213147303586,0.4736822686000112,lebowski,student A,0,i3,none
all,ADE pre_onset dec1-9,1245,0.08920080959796906,0.040576070510169066,0.14221946094363794,lebowski,student A,0,i3,none
Pedestrians,RFS (rater),52,-0.27292991881200157,-0.6051783690836888,0.02968850300150692,lebowski,student A,0,i3,none
Pedestrians,ADE dec1-9,1637,0.39736247062683105,0.26436035373541394,0.5662552263395914,lebowski,student A,0,i3,none
Pedestrians,ADE pre_onset dec1-9,83,-0.023734521120786667,-0.13816321888402147,0.11438195002930497,lebowski,student A,0,i3,none
Cyclists,RFS (rater),71,-0.3744673215071842,-0.6180438743534091,-0.15855553408051862,lebowski,student A,0,i3,none
Cyclists,ADE dec1-9,2326,0.37844839692115784,0.3014033304637411,0.46361339150045133,lebowski,student A,0,i3,none
Cyclists,ADE pre_onset dec1-9,206,0.1371610164642334,0.027063392395656503,0.25949274680584605,lebowski,student A,0,i3,none
Cut_ins,RFS (rater),20,-0.3067218967136736,-0.6804411595784499,0.00621864571166563,lebowski,student A,0,i3,none
Cut_ins,ADE dec1-9,724,0.5107696652412415,0.28694243088245935,0.7503543562779931,lebowski,student A,0,i3,none
Cut_ins,ADE pre_onset dec1-9,16,-0.04853718727827072,-0.6774833003679911,0.4372630506753922,lebowski,student A,0,i3,none
FOD,RFS (rater),78,-0.04565274123143843,-0.2569370994300233,0.19134350880209663,lebowski,student A,0,i3,none
FOD,ADE dec1-9,3175,0.47830870747566223,0.3443408907048435,0.6441753167542598,lebowski,student A,0,i3,none
FOD,ADE pre_onset dec1-9,252,0.08442334085702896,-0.024753748006238082,0.22772397487175022,lebowski,student A,0,i3,none
Intersections,RFS (rater),116,-0.04864745738301828,-0.2143295790414774,0.10902626309668391,lebowski,student A,0,i3,none
Intersections,ADE dec1-9,4299,0.3349979519844055,0.26232367554471553,0.4158372759555636,lebowski,student A,0,i3,none
Intersections,ADE pre_onset dec1-9,301,0.055006884038448334,-0.036678478306475186,0.1462176138189871,lebowski,student A,0,i3,none
all,RFS (rater),478,0.014034424953317871,-0.01779495090497119,0.047389497462874706,lebowski,student A,0,i3,g2
all,ADE dec1-9,17389,0.030552871525287628,0.024361502065806447,0.03742281346077017,lebowski,student A,0,i3,g2
all,ADE pre_onset dec1-9,1245,-0.0015396412927657366,-0.01197701992781416,0.009190259322184691,lebowski,student A,0,i3,g2
Pedestrians,RFS (rater),52,0.009769812385951196,-0.06718151673563277,0.10981894591923308,lebowski,student A,0,i3,g2
Pedestrians,ADE dec1-9,1637,0.043992217630147934,0.02280760286129211,0.06965324274826072,lebowski,student A,0,i3,g2
Pedestrians,ADE pre_onset dec1-9,83,-0.003545524086803198,-0.0170797114960883,0.01467047458322891,lebowski,student A,0,i3,g2
Cyclists,RFS (rater),71,-0.04174320424549197,-0.11491734188163415,0.007989605915635778,lebowski,student A,0,i3,g2
Cyclists,ADE dec1-9,2326,0.042003948241472244,0.026594988003901397,0.05847188595842332,lebowski,student A,0,i3,g2
Cyclists,ADE pre_onset dec1-9,206,0.011885528452694416,-0.015249025506261326,0.044374395061152684,lebowski,student A,0,i3,g2
Cut_ins,RFS (rater),20,0.04758086507326538,-0.05851538519507028,0.18108727408735156,lebowski,student A,0,i3,g2
Cut_ins,ADE dec1-9,724,0.03456435725092888,-0.0011551522759051618,0.07834238431848979,lebowski,student A,0,i3,g2
Cut_ins,ADE pre_onset dec1-9,16,-0.030713975429534912,-0.1553781733793371,0.0596218466758728,lebowski,student A,0,i3,g2
FOD,RFS (rater),78,0.006596470029351191,-0.054226009271509314,0.08138920883909852,lebowski,student A,0,i3,g2
FOD,ADE dec1-9,3175,0.03435796871781349,0.01790311901974021,0.052797813064717834,lebowski,student A,0,i3,g2
FOD,ADE pre_onset dec1-9,252,-0.0012350555043667555,-0.026756944268112166,0.02847831441884776,lebowski,student A,0,i3,g2
Intersections,RFS (rater),116,0.046379222050355544,-0.005347730928479488,0.1083320330647153,lebowski,student A,0,i3,g2
Intersections,ADE dec1-9,4299,0.01854424737393856,0.009440939531851879,0.02874227072843427,lebowski,student A,0,i3,g2
Intersections,ADE pre_onset dec1-9,301,-0.014428631402552128,-0.04189453842993683,0.006882417266771351,lebowski,student A,0,i3,g2
all,RFS (rater),478,-0.21808600130267924,-0.3295614742927613,-0.11048371581704373,lebowski,student B,0,i3,none
all,ADE dec1-9,17389,0.42299360036849976,0.38345424758757335,0.4646398962885747,lebowski,student B,0,i3,none
all,ADE pre_onset dec1-9,1245,0.1528463512659073,0.08183732189478309,0.2319854734086638,lebowski,student B,0,i3,none
Pedestrians,RFS (rater),52,-0.1962940026775915,-0.5454701543270496,0.16156634383586965,lebowski,student B,0,i3,none
Pedestrians,ADE dec1-9,1637,0.46388500928878784,0.3357767317470301,0.622164861525994,lebowski,student B,0,i3,none
Pedestrians,ADE pre_onset dec1-9,83,0.05576538294553757,-0.08588419782390244,0.24226739807261344,lebowski,student B,0,i3,none
Cyclists,RFS (rater),71,-0.550884981685657,-0.880912364951144,-0.26390284758227317,lebowski,student B,0,i3,none
Cyclists,ADE dec1-9,2326,0.41783854365348816,0.3424784257749889,0.4983966373216299,lebowski,student B,0,i3,none
Cyclists,ADE pre_onset dec1-9,206,0.19099797308444977,0.07863760176931688,0.32914624860484626,lebowski,student B,0,i3,none
Cut_ins,RFS (rater),20,0.14363712268541456,-0.22888745336031022,0.5137325160528876,lebowski,student B,0,i3,none
Cut_ins,ADE dec1-9,724,0.5663819909095764,0.3550886329040477,0.7825995669201539,lebowski,student B,0,i3,none
Cut_ins,ADE pre_onset dec1-9,16,0.06410294771194458,-0.7489737570285797,0.7936021506786346,lebowski,student B,0,i3,none
FOD,RFS (rater),78,-0.05811442230221619,-0.2800242695079432,0.173278822985302,lebowski,student B,0,i3,none
FOD,ADE dec1-9,3175,0.42345187067985535,0.3290080219083764,0.5325259872540286,lebowski,student B,0,i3,none
FOD,ADE pre_onset dec1-9,252,0.12319096177816391,-0.003563941650231696,0.28874247708644896,lebowski,student B,0,i3,none
Intersections,RFS (rater),116,-0.12641092226098283,-0.30571154803167494,0.053664446548162645,lebowski,student B,0,i3,none
Intersections,ADE dec1-9,4299,0.35212311148643494,0.28762431035962793,0.4206466800231264,lebowski,student B,0,i3,none
Intersections,ADE pre_onset dec1-9,301,0.15294060111045837,-0.01248712100757455,0.361287676351089,lebowski,student B,0,i3,none
all,RFS (rater),478,-3.077219280200302,-3.2880395684508037,-2.860137547064441,lebowski,M-C pair,1,i3,none
all,ADE dec1-9,17389,5.235308647155762,5.043908981923451,5.430773260639356,lebowski,M-C pair,1,i3,none
all,ADE pre_onset dec1-9,1245,4.031443119049072,3.601029323633091,4.478856529675162,lebowski,M-C pair,1,i3,none
Pedestrians,RFS (rater),52,-3.065244953117442,-3.659114764678654,-2.4784465027975187,lebowski,M-C pair,1,i3,none
Pedestrians,ADE dec1-9,1637,5.333714008331299,4.650041590626901,6.118538228407219,lebowski,M-C pair,1,i3,none
Pedestrians,ADE pre_onset dec1-9,83,2.736769199371338,1.768233716194747,3.424275134046335,lebowski,M-C pair,1,i3,none
Cyclists,RFS (rater),71,-2.7597733985500135,-3.351996408212469,-2.140108316321341,lebowski,M-C pair,1,i3,none
Cyclists,ADE dec1-9,2326,5.635931491851807,5.06027244604607,6.248381557938856,lebowski,M-C pair,1,i3,none
Cyclists,ADE pre_onset dec1-9,206,4.674635887145996,3.32994160551521,6.160699967928297,lebowski,M-C pair,1,i3,none
Cut_ins,RFS (rater),20,-3.458143118574811,-4.400218321934079,-2.4526612567396193,lebowski,M-C pair,1,i3,none
Cut_ins,ADE dec1-9,724,6.156256198883057,4.9929450715541295,7.278653455322262,lebowski,M-C pair,1,i3,none
Cut_ins,ADE pre_onset dec1-9,16,4.426124095916748,1.173055390516917,6.976584839820862,lebowski,M-C pair,1,i3,none
FOD,RFS (rater),78,-3.2674762667482242,-3.791037809934614,-2.733558045382525,lebowski,M-C pair,1,i3,none
FOD,ADE dec1-9,3175,4.997107028961182,4.615974124969616,5.378849750607745,lebowski,M-C pair,1,i3,none
FOD,ADE pre_onset dec1-9,252,4.133217811584473,3.382178917533459,4.998364507616118,lebowski,M-C pair,1,i3,none
Intersections,RFS (rater),116,-3.2252221531253333,-3.6287940570405066,-2.81763164350524,lebowski,M-C pair,1,i3,none
Intersections,ADE dec1-9,4299,5.16549825668335,4.803379344658605,5.528605108201881,lebowski,M-C pair,1,i3,none
Intersections,ADE pre_onset dec1-9,301,3.5728302001953125,2.762645911807016,4.548469167138079,lebowski,M-C pair,1,i3,none
all,RFS (rater),478,-0.4321294889013213,-0.5829896609003938,-0.28873104280903905,lebowski,M-C pair,1,i3,g2
all,ADE dec1-9,17389,0.4758489429950714,0.43048170229282673,0.5228844242256517,lebowski,M-C pair,1,i3,g2
all,ADE pre_onset dec1-9,1245,0.19647201895713806,0.10686582069373828,0.2911508503919972,lebowski,M-C pair,1,i3,g2
Pedestrians,RFS (rater),52,-0.412999763083634,-0.8517437395801102,-0.0043405871725783465,lebowski,M-C pair,1,i3,g2
Pedestrians,ADE dec1-9,1637,0.5180128812789917,0.3846476633970789,0.6672519190525724,lebowski,M-C pair,1,i3,g2
Pedestrians,ADE pre_onset dec1-9,83,-0.05802131071686745,-0.33332785933388387,0.1819962364794969,lebowski,M-C pair,1,i3,g2
Cyclists,RFS (rater),71,-0.8235630990137572,-1.299464598800446,-0.3755153252395729,lebowski,M-C pair,1,i3,g2
Cyclists,ADE dec1-9,2326,0.6535276174545288,0.5083812646303563,0.8166424036708438,lebowski,M-C pair,1,i3,g2
Cyclists,ADE pre_onset dec1-9,206,0.4073241949081421,0.07564685409641426,0.7857798280150758,lebowski,M-C pair,1,i3,g2
Cut_ins,RFS (rater),20,-0.8448092479590837,-1.4779148026200242,-0.29967539148941397,lebowski,M-C pair,1,i3,g2
Cut_ins,ADE dec1-9,724,0.8362047672271729,0.5609726567469917,1.0915821268557042,lebowski,M-C pair,1,i3,g2
Cut_ins,ADE pre_onset dec1-9,16,0.21067416667938232,-0.2985700639811429,0.6989677459001541,lebowski,M-C pair,1,i3,g2
FOD,RFS (rater),78,-0.4118759820863526,-0.7961294500086024,-0.03846319703554459,lebowski,M-C pair,1,i3,g2
FOD,ADE dec1-9,3175,0.4154403805732727,0.3271602892703574,0.512150435588363,lebowski,M-C pair,1,i3,g2
FOD,ADE pre_onset dec1-9,252,0.28911054134368896,0.11682008262501667,0.48352375101544187,lebowski,M-C pair,1,i3,g2
Intersections,RFS (rater),116,-0.37158986150841083,-0.636412252640879,-0.12383499680374078,lebowski,M-C pair,1,i3,g2
Intersections,ADE dec1-9,4299,0.3657037019729614,0.2916224455006605,0.4452676181124682,lebowski,M-C pair,1,i3,g2
Intersections,ADE pre_onset dec1-9,301,-0.007681426592171192,-0.1738985964200737,0.13585360977381708,lebowski,M-C pair,1,i3,g2
all,RFS (rater),478,-3.4351653542074674,-3.6465742768803997,-3.2272475414546777,lebowski,M-C hard,1,i3,none
all,ADE dec1-9,17389,15.015835762023926,14.81463015082087,15.220508981375765,lebowski,M-C hard,1,i3,none
all,ADE pre_onset dec1-9,1245,14.704428672790527,14.051818002878992,15.391839112791759,lebowski,M-C hard,1,i3,none
Pedestrians,RFS (rater),52,-3.6152639831018885,-4.181260641331551,-3.028209017589261,lebowski,M-C hard,1,i3,none
Pedestrians,ADE dec1-9,1637,14.663254737854004,14.084852154581647,15.288031816623569,lebowski,M-C hard,1,i3,none
Pedestrians,ADE pre_onset dec1-9,83,13.935455322265625,11.674855659599089,16.652126952469203,lebowski,M-C hard,1,i3,none
Cyclists,RFS (rater),71,-3.1027331195003067,-3.6668968298161517,-2.5375503342103403,lebowski,M-C hard,1,i3,none
Cyclists,ADE dec1-9,2326,14.75770378112793,14.263432967781617,15.257980499015384,lebowski,M-C hard,1,i3,none
Cyclists,ADE pre_onset dec1-9,206,15.79617691040039,14.282556900201056,17.428067478288575,lebowski,M-C hard,1,i3,none
Cut_ins,RFS (rater),20,-3.482637391198653,-4.532212681006643,-2.305886053907381,lebowski,M-C hard,1,i3,none
Cut_ins,ADE dec1-9,724,14.899618148803711,13.877090829226265,15.92351901891748,lebowski,M-C hard,1,i3,none
Cut_ins,ADE pre_onset dec1-9,16,16.35068130493164,15.85013230641683,16.72108756794649,lebowski,M-C hard,1,i3,none
FOD,RFS (rater),78,-3.703810343602239,-4.228191275561849,-3.1610647545028105,lebowski,M-C hard,1,i3,none
FOD,ADE dec1-9,3175,15.123238563537598,14.616075483023646,15.62449302023861,lebowski,M-C hard,1,i3,none
FOD,ADE pre_onset dec1-9,252,14.114533424377441,12.975266117866223,15.27279635720995,lebowski,M-C hard,1,i3,none
Intersections,RFS (rater),116,-3.4542050391501995,-3.8598493235269906,-3.02532443720671,lebowski,M-C hard,1,i3,none
Intersections,ADE dec1-9,4299,15.0886869430542,14.728108087487442,15.45869635356006,lebowski,M-C hard,1,i3,none
Intersections,ADE pre_onset dec1-9,301,15.094032287597656,13.983402107303204,16.238224107210723,lebowski,M-C hard,1,i3,none
all,RFS (rater),478,-3.393217816540699,-3.60771125815993,-3.177683138774989,lebowski,M-C uniform,1,i3,none
all,ADE dec1-9,17389,10.35303020477295,10.205610541592234,10.505484507149452,lebowski,M-C uniform,1,i3,none
all,ADE pre_onset dec1-9,1245,9.747730255126953,9.263723991671428,10.232455677292435,lebowski,M-C uniform,1,i3,none
Pedestrians,RFS (rater),52,-3.614237030469742,-4.180545026406008,-3.0271844324669677,lebowski,M-C uniform,1,i3,none
Pedestrians,ADE dec1-9,1637,9.929844856262207,9.467012875804336,10.419332613656515,lebowski,M-C uniform,1,i3,none
Pedestrians,ADE pre_onset dec1-9,83,8.55746841430664,6.929396397891642,10.506186224888728,lebowski,M-C uniform,1,i3,none
Cyclists,RFS (rater),71,-3.075163485404956,-3.644677768731442,-2.4985572089124464,lebowski,M-C uniform,1,i3,none
Cyclists,ADE dec1-9,2326,10.033977508544922,9.68631047370663,10.377378265688144,lebowski,M-C uniform,1,i3,none
Cyclists,ADE pre_onset dec1-9,206,10.617019653320312,9.644525909532534,11.619228199828644,lebowski,M-C uniform,1,i3,none
Cut_ins,RFS (rater),20,-3.0376391890547696,-4.291572003475806,-1.6542245735331431,lebowski,M-C uniform,1,i3,none
Cut_ins,ADE dec1-9,724,9.84475326538086,9.352715520391621,10.352239511768518,lebowski,M-C uniform,1,i3,none
Cut_ins,ADE pre_onset dec1-9,16,10.918801307678223,10.232063150405883,11.772581259409586,lebowski,M-C uniform,1,i3,none
FOD,RFS (rater),78,-3.703810343602239,-4.228191275561849,-3.1610647545028105,lebowski,M-C uniform,1,i3,none
FOD,ADE dec1-9,3175,10.508223533630371,10.15622022760842,10.859837187678208,lebowski,M-C uniform,1,i3,none
FOD,ADE pre_onset dec1-9,252,9.41857624053955,8.447498515912697,10.450888889019394,lebowski,M-C uniform,1,i3,none
Intersections,RFS (rater),116,-3.4187924895459205,-3.8392838873569475,-2.979238016664915,lebowski,M-C uniform,1,i3,none
Intersections,ADE dec1-9,4299,10.542198181152344,10.264601927679292,10.829168896104722,lebowski,M-C uniform,1,i3,none
Intersections,ADE pre_onset dec1-9,301,10.08566665649414,9.341110280213766,10.842078490769724,lebowski,M-C uniform,1,i3,none
all,RFS (rater),478,-0.2560327107929015,-0.3584298372731883,-0.15690189143160718,lebowski,student A,1,i3,none
all,ADE dec1-9,17389,0.4371706247329712,0.3933561859243392,0.484038975742425,lebowski,student A,1,i3,none
all,ADE pre_onset dec1-9,1245,0.14342784881591797,0.09826386341778993,0.19141333379748066,lebowski,student A,1,i3,none
Pedestrians,RFS (rater),52,-0.45416652886244135,-0.8090664328688647,-0.11289113305975941,lebowski,student A,1,i3,none
Pedestrians,ADE dec1-9,1637,0.4234568476676941,0.2837575752413609,0.6088988190477698,lebowski,student A,1,i3,none
Pedestrians,ADE pre_onset dec1-9,83,0.10519591718912125,-0.019306849000545648,0.27131418236797034,lebowski,student A,1,i3,none
Cyclists,RFS (rater),71,-0.32859815617645977,-0.634369801004044,-0.0668760703066901,lebowski,student A,1,i3,none
Cyclists,ADE dec1-9,2326,0.3836996853351593,0.30944522584834194,0.4626152069711513,lebowski,student A,1,i3,none
Cyclists,ADE pre_onset dec1-9,206,0.21051469445228577,0.10016562336546489,0.3448267066434307,lebowski,student A,1,i3,none
Cut_ins,RFS (rater),20,-0.21492414990118153,-0.44690106407887653,-0.0035667205692747755,lebowski,student A,1,i3,none
Cut_ins,ADE dec1-9,724,0.5270163416862488,0.3095754278440486,0.7698815617179429,lebowski,student A,1,i3,none
Cut_ins,ADE pre_onset dec1-9,16,-0.1918850690126419,-0.5710461636384329,0.035611575841903685,lebowski,student A,1,i3,none
FOD,RFS (rater),78,-0.34019395777932915,-0.6319636423652045,-0.0552626786787083,lebowski,student A,1,i3,none
FOD,ADE dec1-9,3175,0.5024284720420837,0.3840339576647751,0.6465326668467059,lebowski,student A,1,i3,none
FOD,ADE pre_onset dec1-9,252,0.15439778566360474,0.036060310281465155,0.28884490606416946,lebowski,student A,1,i3,none
Intersections,RFS (rater),116,-0.07096302855180339,-0.23880966903013195,0.09199780096432567,lebowski,student A,1,i3,none
Intersections,ADE dec1-9,4299,0.3686578571796417,0.301341065725884,0.4426245640785171,lebowski,student A,1,i3,none
Intersections,ADE pre_onset dec1-9,301,0.13073664903640747,0.05151736278745315,0.20948961584554876,lebowski,student A,1,i3,none
all,RFS (rater),478,0.006551930392456028,-0.03324541113056335,0.047016547425174075,lebowski,student A,1,i3,g2
all,ADE dec1-9,17389,0.03443565219640732,0.02786767273613432,0.04160985486342432,lebowski,student A,1,i3,g2
all,ADE pre_onset dec1-9,1245,3.741773616638966e-05,-0.012107493092765653,0.011736320404094197,lebowski,student A,1,i3,g2
Pedestrians,RFS (rater),52,0.029190449713551798,-0.029172921116434908,0.10345977043042262,lebowski,student A,1,i3,g2
Pedestrians,ADE dec1-9,1637,0.04258756339550018,0.022558530744127923,0.06563500438824313,lebowski,student A,1,i3,g2
Pedestrians,ADE pre_onset dec1-9,83,0.0025621773675084114,-0.013430658643538098,0.022332064879917454,lebowski,student A,1,i3,g2
Cyclists,RFS (rater),71,-0.056424553798182155,-0.14144303936449165,-0.0019326820097782843,lebowski,student A,1,i3,g2
Cyclists,ADE dec1-9,2326,0.043326545506715775,0.02744535921300347,0.06094386534569353,lebowski,student A,1,i3,g2
Cyclists,ADE pre_onset dec1-9,206,0.011764760129153728,-0.011571039313960828,0.03744963057981247,lebowski,student A,1,i3,g2
Cut_ins,RFS (rater),20,0.06892925176110856,-0.018414711436980813,0.19250315756042716,lebowski,student A,1,i3,g2
Cut_ins,ADE dec1-9,724,0.045678943395614624,0.005575003732089313,0.09343592193854841,lebowski,student A,1,i3,g2
Cut_ins,ADE pre_onset dec1-9,16,-0.049350470304489136,-0.11076958974202473,-0.01015773941488827,lebowski,student A,1,i3,g2
FOD,RFS (rater),78,-0.0005996891545356479,-0.13548075385910185,0.14312956283251219,lebowski,student A,1,i3,g2
FOD,ADE dec1-9,3175,0.03934061527252197,0.021403591189226936,0.05914779103761475,lebowski,student A,1,i3,g2
FOD,ADE pre_onset dec1-9,252,-0.008877402171492577,-0.043985290371748434,0.0248600924536316,lebowski,student A,1,i3,g2
Intersections,RFS (rater),116,0.04232356866334704,-0.01724529458930538,0.10895804388157684,lebowski,student A,1,i3,g2
Intersections,ADE dec1-9,4299,0.02462267316877842,0.01332095085621286,0.03870057197478548,lebowski,student A,1,i3,g2
Intersections,ADE pre_onset dec1-9,301,-0.00793954636901617,-0.04041816385710445,0.01465078124344258,lebowski,student A,1,i3,g2
all,RFS (rater),478,-0.30233447448807377,-0.4142300556329763,-0.19458794996022424,lebowski,student B,1,i3,none
all,ADE dec1-9,17389,0.43859848380088806,0.3988008326572402,0.48075482449842943,lebowski,student B,1,i3,none
all,ADE pre_onset dec1-9,1245,0.16842007637023926,0.10168411178177565,0.23554528967410052,lebowski,student B,1,i3,none
Pedestrians,RFS (rater),52,-0.21776940117724658,-0.5122783805056484,0.05887017915977635,lebowski,student B,1,i3,none
Pedestrians,ADE dec1-9,1637,0.4547349214553833,0.32322449768677836,0.6134082937517698,lebowski,student B,1,i3,none
Pedestrians,ADE pre_onset dec1-9,83,0.04944050312042236,-0.11919877995972006,0.2599602762467579,lebowski,student B,1,i3,none
Cyclists,RFS (rater),71,-0.558257524437484,-0.9127495771122376,-0.2400416162336809,lebowski,student B,1,i3,none
Cyclists,ADE dec1-9,2326,0.4338489770889282,0.35341161317780106,0.5231455922578744,lebowski,student B,1,i3,none
Cyclists,ADE pre_onset dec1-9,206,0.21167738735675812,0.0747503420737284,0.358000636718538,lebowski,student B,1,i3,none
Cut_ins,RFS (rater),20,-0.11868924681387823,-0.4237633529109991,0.19521829766135157,lebowski,student B,1,i3,none
Cut_ins,ADE dec1-9,724,0.5902170538902283,0.38817153735861765,0.7960199865982789,lebowski,student B,1,i3,none
Cut_ins,ADE pre_onset dec1-9,16,0.09688490629196167,-0.510666420062383,0.6294239521026611,lebowski,student B,1,i3,none
FOD,RFS (rater),78,-0.3356720876877534,-0.5753213740049122,-0.12488096568121598,lebowski,student B,1,i3,none
FOD,ADE dec1-9,3175,0.45359477400779724,0.3552639565953072,0.5691940661490889,lebowski,student B,1,i3,none
FOD,ADE pre_onset dec1-9,252,0.17482033371925354,0.013201627637612696,0.3646823065554332,lebowski,student B,1,i3,none
Intersections,RFS (rater),116,-0.12078306551864947,-0.3135841580436827,0.0631184728295315,lebowski,student B,1,i3,none
Intersections,ADE dec1-9,4299,0.37662050127983093,0.31104791910088747,0.4469673915498096,lebowski,student B,1,i3,none
Intersections,ADE pre_onset dec1-9,301,0.2039116472005844,0.08866588530529823,0.3187812066914898,lebowski,student B,1,i3,none
all,RFS (rater),478,-3.0646013007498327,-3.275417994909454,-2.848841735892463,lebowski,M-C pair,2,i3,none
all,ADE dec1-9,17389,5.079563140869141,4.8949486856350175,5.267024530687187,lebowski,M-C pair,2,i3,none
all,ADE pre_onset dec1-9,1245,3.9085261821746826,3.4899137557007314,4.3395815356159195,lebowski,M-C pair,2,i3,none
Pedestrians,RFS (rater),52,-3.098550873643984,-3.6987847664862574,-2.5080893164206977,lebowski,M-C pair,2,i3,none
Pedestrians,ADE dec1-9,1637,5.175225734710693,4.507419748340625,5.939477355188459,lebowski,M-C pair,2,i3,none
Pedestrians,ADE pre_onset dec1-9,83,2.5211706161499023,1.6120911873910762,3.120280701750081,lebowski,M-C pair,2,i3,none
Cyclists,RFS (rater),71,-2.766563331423837,-3.351470508879135,-2.1537911665288125,lebowski,M-C pair,2,i3,none
Cyclists,ADE dec1-9,2326,5.456409931182861,4.894868551213919,6.0429799476344,lebowski,M-C pair,2,i3,none
