frame_name,sequence,cluster,intent,speed,max_rater,rfs_native,rfs_cls_late,loss_native,loss_cls_late,loss,judged_model,category,native_dlon2,native_dlon5,native_dlat5,native_dhead,native_both,native_direction,native_lateral_class,cls_late_dlon2,cls_late_dlon5,cls_late_dlat5,cls_late_dhead,cls_late_both,cls_late_direction,cls_late_lateral_class,log_dlon2,log_dlon5,log_dlat5,log_dhead,log_direction,log_lateral_class,q2b_cause_object,q2b_cause_class,q2b_probe_op,q2b_probe_qwen,q2b_category
1a11d93bc5d7d5983c7f4d4a0f86dcb0-148,1a11d93bc5d7d5983c7f4d4a0f86dcb0,Cyclist,GO_STRAIGHT,9.83656,10.0,4.0,10.0,True,False,True,native,longitudinal stop,2.682702079910676,9.724228684924178,0.23182865901981392,0.08486006599875395,False,longitudinal stop,,0.10532995508405532,-1.8319026696516025,-0.28088950242694294,0.9880899469831377,False,none,,-6.623531349828818,-29.3617329450665,0.13723092312126794,,longitudinal go,,,,,,
1a13b64b69b568c4ccbb572bc3f0257b-147,1a13b64b69b568c4ccbb572bc3f0257b,Cyclist,GO_STRAIGHT,8.590509,10.0,10.0,6.880791736472876,False,True,True,cls_late,lateral: route ambiguity,-1.1138482073906513,-2.9319622246597117,0.06424316689964735,1.3954597063894028,False,none,,-0.2170838939214794,-3.401831059748213,2.2425235886981003,6.6533139296407455,True,lateral,route ambiguity,-0.607561779861273,-8.319872850218069,0.18918388631627703,0.7716370173330063,longitudinal go,,,,,,
1ac779c8a65addc40502a62282fcd4b4-150,1ac779c8a65addc40502a62282fcd4b4,Special Vehicles,GO_STRAIGHT,7.97241,6.0,5.0,5.577019789828167,True,False,True,native,longitudinal stop,1.4132942803350972,7.393798783856355,-0.8113653245053706,1.34133497623381,False,longitudinal stop,,0.7490313951212247,6.464942210965429,-0.06518025920504866,1.171484790764481,False,longitudinal stop,,0.5929136194232619,0.41102116639003844,-0.17613921294810908,1.2356354370492397,none,,,,,,
1afa50eececcdfaf58fa47ccceff7487-148,1afa50eececcdfaf58fa47ccceff7487,Interections,GO_STRAIGHT,9.317518,10.0,6.113148761803663,5.631931595717794,True,True,True,native,longitudinal go,-2.1299407223217868,-9.026163590684519,-0.011629462098965065,1.5080241680074096,False,longitudinal go,,-2.27214265947372,-9.76339789798216,-0.46069749747318783,1.5153455406356215,False,longitudinal go,,-0.6223803060548476,-5.314165574790785,0.04782190029897482,1.3518359482217193,longitudinal go,,,,,,
1b1562ef6e5e7ab5df24f497e96a3318-148,1b1562ef6e5e7ab5df24f497e96a3318,Foreign Object Debris,GO_STRAIGHT,6.385364,10.0,7.68395925136601,8.633444261291089,True,True,True,native,longitudinal go,-3.329386489905259,-12.706192263742153,-0.3872899651728422,0.9030644573395534,False,longitudinal go,,-0.21649445809597315,-12.661642608624739,-0.8075143977079635,,False,longitudinal go,,-2.494622226954182,-19.128868923511952,-0.31760533283353765,,longitudinal go,,,,,,
1bbb0008698212719802e03983c052d7-148,1bbb0008698212719802e03983c052d7,Interections,GO_STRAIGHT,0.42562938,10.0,6.837119605103125,7.0,True,True,True,native,longitudinal stop,0.07970864515866585,3.3605162367844343,1.3623843087212502,,False,longitudinal stop,,1.451500360612111,8.51723960057567,0.036128639365862435,,False,longitudinal stop,,-0.47756013291656224,-4.122198001771446,0.013038922574745496,,longitudinal go,,,,,,
1bd3a510a00a6764f2ca0c08d2635c92-150,1bd3a510a00a6764f2ca0c08d2635c92,Pedestrian,GO_STRAIGHT,3.4103804,8.0,8.0,7.3825541388817655,False,False,False,,,-0.34398453742595964,-0.4562998840504611,0.6804560088712214,1.28764377011413,False,none,,0.2981329623920709,-4.67092235167982,0.8812886563184266,3.743309982479161,False,longitudinal go,,0.36959067929762923,0.4984755786100063,-0.0727672682282004,0.749321082965082,none,,,,,,
1c03d26f31f89c4e75d406bd2de496f8-148,1c03d26f31f89c4e75d406bd2de496f8,Cyclist,GO_STRAIGHT,12.322297,10.0,4.0,9.0,True,True,True,native,lateral: route ambiguity,-5.054706595717706,-11.298584870030075,-2.4423495369906782,40.852229541358554,True,lateral,route ambiguity,-0.6327947013265884,-2.821238565549636,2.4691236178473663,5.648138576927579,False,lateral,route ambiguity,-1.9505631333356899,-1.2892441954829532,0.34080293895679226,0.14448041301687908,none,,,,,,
1c2695b6dc58bde4cdaacebf572c199a-148,1c2695b6dc58bde4cdaacebf572c199a,Others,GO_STRAIGHT,0.0,10.0,10.0,10.0,False,False,False,,,-0.4282147632712525,-3.1150703933150394,0.6005589722651064,3.2721886373183224,False,longitudinal go,,0.14907690592276146,1.4847248936423423,0.8288952427288321,3.099816266359994,False,none,,0.38161125836075976,1.6895342338010897,0.11054989324016241,1.0089967585226987,none,,,,,,
1c606b71cbbb08251345d152bd5d4d4b-148,1c606b71cbbb08251345d152bd5d4d4b,Others,GO_STRAIGHT,0.0,10.0,6.668117025569262,7.0,True,True,True,native,longitudinal go,-1.0674097620061962,-5.96287503196642,0.1910663676511725,0.8113669871803211,False,longitudinal go,,-0.9536118476026101,-6.394361986890351,0.1772079854578702,0.9491532861705707,False,longitudinal go,,-0.1407623219417026,-0.5245358460857205,0.17317573969835273,0.8376945375915454,none,,,,,,
1d5dfc6bb3736d71351720ae0b58a21c-149,1d5dfc6bb3736d71351720ae0b58a21c,Interections,GO_STRAIGHT,0.0,10.0,9.0,9.0,True,True,True,native,longitudinal go,-1.2459272713124099,-14.312211449715175,-0.06589842308282828,0.2441566368859469,False,longitudinal go,,-1.5306660836723032,-16.546351541140172,0.18630489996879626,1.4869202593046964,False,longitudinal go,,-1.5121451336764757,-16.237382798357057,-0.1457272338696681,0.6135567209046542,longitudinal go,,,,,,
